cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,seed,strong_static_auc,dual_use_auc,dual_use_terminal,learning_transitions,extra_probe_transitions,fingerprint_reused_transitions,message_units,candidate_scores,mean_debt,max_debt,rollback_rate,accepted_nonlocal_rate
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,1808804502,0.09320270731215675,0.08501567294946967,0.009346629496627082,240,0,30,12,168,0.16406614322679897,0.6974066291472727,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2863024076,0.09830281340955849,0.08989924550468092,0.00021774372853960316,240,0,30,11,168,0.051032450209265036,0.6303261059157826,0.8333333333333334,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2950424385,0.07961298830649055,0.07353344522058912,0.005231884824154049,240,0,30,12,168,0.00016944916345380972,0.002231326691672561,0.8333333333333334,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3476054506,0.08290044961355092,0.07538829501199383,0.0010974982876544432,240,0,30,12,168,0.000484524770176802,0.003822036036960172,0.7916666666666666,0.20833333333333334
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,859049474,0.09258905195110968,0.08551192143082732,0.006429356649649475,240,0,30,12,168,0.0007436597388866673,0.002057915058672432,0.875,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2088432960,0.08546487418241357,0.07856109615427341,0.0007636182856683683,240,0,30,12,168,0.0009405152890155171,0.009990519674032878,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,4057090488,0.0942445672746357,0.08751630694982297,0.0005598849969541958,240,0,30,12,168,0.07240285144955183,0.4733331371254302,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,4197492090,0.09235994968868128,0.08542025552380411,0.002256626561301175,240,0,30,12,168,0.07972060379255863,0.34185412790826036,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3445129534,0.09142279885083053,0.08306712032898657,0.00044814497855774307,240,0,30,12,168,0.04299703691281572,0.5057639337445741,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,1554091691,0.08909695753700146,0.08151186040205893,0.00034155525670582446,240,0,30,12,168,0.08306609450308768,0.5185756670180132,0.8333333333333334,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,1360135080,0.09075519580190798,0.08414611390609598,0.00015311184976047143,240,0,30,12,168,0.0005609961609047656,0.003406618807158833,0.8333333333333334,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2498757706,0.08656614170083732,0.08033934232973024,0.00016553939488967811,240,0,30,12,168,0.10499598295223174,0.31677138933231613,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,1598408979,0.08155881043044372,0.07548218647096976,4.4012284890593604e-05,240,0,30,12,168,0.05239412356464477,0.6165014438133101,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2984591295,0.10340219261617035,0.09580839698192878,0.003481608431335442,240,0,30,12,168,5.209693298664954e-05,0.0005946166676327185,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3736052005,0.07483079029498836,0.06913659942161664,0.00014912286466841905,240,0,30,12,168,0.008381918214769331,0.02158603656628283,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2446090982,0.08953811089130244,0.08108283382022465,0.0007278244869845436,240,0,30,12,168,0.0022065994446229804,0.017294484773256253,0.75,0.20833333333333334
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2759634938,0.09193178389788557,0.08479161975007211,0.0028657672861322303,240,0,30,12,168,0.07277659657467789,0.3337237396044355,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,1796341307,0.089600425165674,0.08256931344339459,6.561364649124572e-05,240,0,30,12,168,0.015634956544760218,0.14086197603484413,0.8333333333333334,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,702779833,0.07496074823026874,0.06859875190826888,0.006964900519156991,240,0,30,12,168,0.11755028697231969,0.31472420754628233,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3081155260,0.08733316596336915,0.08070492153969878,0.002412246276950278,240,0,30,12,168,0.1066630929113368,0.6365060714375306,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3689771675,0.08427476124252965,0.07707288476924723,0.00024155041544792548,240,0,30,12,168,0.03174117969287409,0.12738109557490426,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,1151854685,0.10012210523033487,0.0930106256936552,0.001317902789159758,240,0,30,11,168,0.05304542487567171,0.6673005835310274,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2094958580,0.09171117502712438,0.08280230299192705,0.0008059217050020697,240,0,30,12,168,9.260730956993988e-05,0.002222575429678557,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,1636281357,0.07814659153862262,0.07204300904786812,0.0056760772581109994,240,0,30,12,168,0.07930394060623942,0.3300206995573551,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,830070239,0.07454592374615246,0.06939649361896452,0.002157999705929008,240,0,30,12,168,0.05590833505317433,0.6327216874818737,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3490259395,0.08351202161844491,0.07616498244825383,0.00010965200656616878,240,0,30,12,168,0.03236949709767984,0.14248141471490455,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3512698917,0.09360889736602708,0.0866236194136621,0.0008064679190207341,240,0,30,12,168,0.07249596488835765,0.5374908098279929,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2341267830,0.08425397604599923,0.07723299614393907,0.000276247684500962,240,0,30,12,168,0.4017235606376202,0.8790629325233275,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,2814696786,0.08679683263219716,0.08023707618766285,0.002871333120719209,240,0,30,11,168,0.055017275810236375,0.2602810660855381,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,748652165,0.0931256670280745,0.0849156237422734,0.0035580370764837035,240,0,30,12,168,0.0007159578182042477,0.0035141329536669355,0.7916666666666666,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,4244158386,0.07847186637497586,0.07640190961581887,0.003490298673344489,240,0,30,12,168,0.014553902453821625,0.0576979389466157,0.8333333333333334,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D0,stationary,0.6,1.5,0.1,0.9,0.0,0,3723470981,0.08053612599872087,0.07420491271498696,0.006209477381130049,240,0,30,12,168,0.02492036130844767,0.2964892449882742,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,1808804502,0.09104688643550767,0.09328149530270903,0.0012389159106831137,240,0,30,11,168,0.05203428011965059,0.3917411240451974,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2863024076,0.10123601710498577,0.10123601710498577,0.004702786276076584,240,0,30,9,168,0.07623422384665328,0.45605605783890735,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2950424385,0.0914629915334464,0.0914629915334464,0.00021436558348761516,240,0,30,11,168,0.005421421770242852,0.02061465014077321,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3476054506,0.09516773241012381,0.09516773241012381,0.00025873585124548036,240,0,30,11,168,0.09109634832134762,0.48146310686228677,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,859049474,0.08352715666744666,0.08352715666744666,0.0006245763201910106,240,0,30,11,168,0.002872708276109614,0.01223952927823987,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2088432960,0.08890136989775199,0.08970563690351697,0.0007574469798656389,240,0,30,11,168,0.052270551923891934,0.3913613798149115,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,4057090488,0.07330423844404224,0.07330423844404224,0.002690037093324352,240,0,30,10,168,0.0007712295679188248,0.004446814227244562,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,4197492090,0.08408230301057977,0.08408230301057977,0.011808620605162775,240,0,30,10,168,0.19741642457744812,0.6304844801003009,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3445129534,0.08531484042914345,0.08531484042914345,8.869018414060838e-05,240,0,30,10,168,0.195004604764212,0.46239701154885404,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,1554091691,0.08542526319425159,0.08542526319425159,0.0032834555579827184,240,0,30,9,168,0.04901472465419232,0.38488049411876896,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,1360135080,0.09219854804596951,0.09219854804596951,0.000114035812400618,240,0,30,10,168,0.029438684129434834,0.362430391212738,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2498757706,0.0866418549307597,0.0866418549307597,0.0014666343073279735,240,0,30,11,168,0.08517122911758652,0.21149486717320182,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,1598408979,0.08253134641556191,0.08253134641556191,0.0011828527865135122,240,0,30,11,168,0.08903642494957552,0.2472448959493035,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2984591295,0.09412192765224835,0.09412192765224835,0.0026369838108337637,240,0,30,9,168,0.0294385664673296,0.14014428692012407,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3736052005,0.08500699790706247,0.08500699790706247,0.0008177945238319964,240,0,30,9,168,0.11840664005721975,0.3091511723749606,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2446090982,0.09346271441824903,0.09350560458252904,0.01001025286832671,240,0,30,9,168,0.0001296536559898294,0.001555843871877953,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2759634938,0.08449541091438562,0.08449541091438562,0.00017492036883381393,240,0,30,10,168,0.09530623772778983,0.23939211429589108,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,1796341307,0.08739744379120258,0.08739744379120258,0.0005983000164046443,240,0,30,11,168,0.0700659393173504,0.3517610058892047,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,702779833,0.0926590307724295,0.0926590307724295,0.007619938759360353,240,0,30,10,168,0.12558909835628004,0.7307578371882073,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3081155260,0.08989389741015891,0.08989389741015891,0.0007504058968118881,240,0,30,11,168,0.09430693399695315,0.36246107528138916,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3689771675,0.09150516859065687,0.09150516859065687,0.0029820247151379426,240,0,30,10,168,0.05004491330865302,0.32538825964154555,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,1151854685,0.08469489911311977,0.08469489911311977,0.011682488275878498,240,0,30,10,168,0.09448537106799097,0.26206678888995855,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2094958580,0.09190258687882202,0.09248601684200729,0.00010649661926786402,240,0,30,10,168,0.01461606028946067,0.07329181297342267,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,1636281357,0.09731488870625617,0.09731488870625617,0.0003088437604206554,240,0,30,9,168,0.0001297810424065049,0.003114745017756118,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,830070239,0.09221898971940866,0.09221898971940866,0.0010049896806796537,240,0,30,9,168,0.012007093351797787,0.05564320422711581,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3490259395,0.092185813506919,0.092185813506919,0.0013722318686086197,240,0,30,9,168,0.09674049175785353,0.340795239444981,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3512698917,0.08987914608295201,0.08987914608295201,0.0001181149081248577,240,0,30,11,168,0.058462041000424105,0.1620182159711796,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2341267830,0.08084470752128857,0.08084470752128857,0.004821528881765342,240,0,30,10,168,0.0003763749088127597,0.0027846369435320832,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,2814696786,0.09950495881515643,0.09950495881515643,0.0021306616705123746,240,0,30,11,168,0.008900949676177224,0.04762428771184457,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,748652165,0.07822391804724868,0.07822391804724868,0.0016812711369144492,240,0,30,9,168,0.02409642616181692,0.5221195165010029,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,4244158386,0.09614359939519601,0.09614359939519601,0.0001666887581373348,240,0,30,10,168,0.0025425866594226943,0.009963760896846008,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D1,stationary,0.6,1.5,0.1,0.9,0.0,1,3723470981,0.09445001274949104,0.09433014240031211,0.00016819497291124116,240,0,30,10,168,0.029396876104341486,0.22783703606389424,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,1808804502,0.10411862617683894,0.10284111538968517,0.000843206745205026,240,0,30,10,168,0.0924447224155942,0.31661859547397697,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2863024076,0.09404729476218437,0.09404729476218437,0.005849228361346,240,0,30,10,168,0.025720775502014497,0.06094164728077034,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2950424385,0.09137449565423378,0.09319323284736895,0.0001914536167820844,240,0,30,11,168,0.08416879015868915,0.2690439913180188,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3476054506,0.08509196118607298,0.08495824769589355,0.006117326150928,240,0,30,11,168,0.002081112771493435,0.012429183458375336,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,859049474,0.08233847330482101,0.08233847330482101,0.0008428571718197699,240,0,30,8,168,0.12067900683587723,0.4917068846550826,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2088432960,0.08951347227738106,0.08951347227738106,0.003900646103672558,240,0,30,9,168,0.03657041633684311,0.0951597345382475,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,4057090488,0.09058648796423184,0.09053185031235515,0.004256375411968457,240,0,30,11,168,0.03327212496211999,0.160471640887674,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,4197492090,0.09843950282468315,0.09791390472985051,0.0007488244476370558,240,0,30,11,168,0.14180462013555342,0.5179105768771701,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3445129534,0.08401898813958168,0.08401898813958168,0.005220302178442679,240,0,30,9,168,0.036254809647960524,0.10750503866640491,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,1554091691,0.09082577591043965,0.08978158545231481,0.0017722931264381775,240,0,30,11,168,0.004518853499041859,0.015745203392068446,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,1360135080,0.08705843532314728,0.08678359549801007,0.00046191341706642913,240,0,30,11,168,0.052179563537856355,0.3975543673879825,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2498757706,0.08600106959456409,0.08774289335969843,0.005665810992780466,240,0,30,11,168,0.04285088972149582,0.41544378344007105,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,1598408979,0.07775020115762406,0.07794292128201595,0.0038674574106984383,240,0,30,10,168,0.02686431839390888,0.4793515654411338,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2984591295,0.09341251594733589,0.09341251594733589,0.0011786213824272378,240,0,30,9,168,0.09657213529909775,0.31311884403136275,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3736052005,0.0773449870376431,0.08131365741054004,0.0010845864118361073,240,0,30,10,168,0.163731019144782,0.34372724283292777,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2446090982,0.07521549985716762,0.07521549985716762,0.00046577227004348685,240,0,30,9,168,0.1252466929470048,0.4257052591720777,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2759634938,0.08786620881012581,0.08947456337486416,0.00145997196557303,240,0,30,11,168,0.007945628525008375,0.027705793251901967,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,1796341307,0.0878110250693705,0.0878110250693705,0.000785474408696968,240,0,30,11,168,0.0687064328279692,0.7863733341090833,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,702779833,0.07960614161910443,0.07960614161910443,0.0025182812391686626,240,0,30,10,168,0.13234578951477033,0.44156411372330295,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3081155260,0.08928048247640867,0.08928048247640867,0.0029434322930413366,240,0,30,9,168,0.04947563872048257,0.1565246152685437,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3689771675,0.07886500243729186,0.07886500243729186,0.0038257572801510646,240,0,30,10,168,0.22977983836998742,0.7494162156933004,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,1151854685,0.0786899203560913,0.0787832239601907,0.0004710083759588081,240,0,30,10,168,0.001285530019527966,0.014981459388117185,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2094958580,0.0937975292020324,0.0931474858169213,0.0043632871707662635,240,0,30,9,168,0.049224294579757355,0.30398501735562583,0.9166666666666666,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,1636281357,0.08491609338519446,0.08491609338519446,0.00036653909374793404,240,0,30,9,168,0.0258108168115094,0.06323548659210645,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,830070239,0.09244458715613735,0.0927236540713791,0.006238639261038371,240,0,30,11,168,0.0018384425776723794,0.017954700239657027,0.8333333333333334,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3490259395,0.09117650145078499,0.09117650145078499,0.0022556939076179123,240,0,30,10,168,0.10259913145210835,0.3426215771259601,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3512698917,0.09821084452782308,0.09850036998910128,0.0004079146788811299,240,0,30,10,168,0.00869964201003866,0.038801004297361934,0.875,0.08333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2341267830,0.08590716609749377,0.08590716609749377,0.00031595569494071606,240,0,30,11,168,0.061094257838469536,0.2451689305112255,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,2814696786,0.09680972657656912,0.09624640327936584,0.0007402385062158978,240,0,30,11,168,0.17721047797037293,0.7021191905571611,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,748652165,0.08891247842660803,0.08906098563604457,0.0030813936124029656,240,0,30,11,168,0.036979475527379214,0.3671545254604592,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,4244158386,0.07765406522529149,0.07765406522529149,0.000377485809219057,240,0,30,10,168,0.09421921166119274,0.8154033233771772,1.0,0.0
Fstationary-H0.6-I1.5-N0.1-S0.9-T0-D3,stationary,0.6,1.5,0.1,0.9,0.0,3,3723470981,0.08127680303895903,0.08143133087293862,0.00034955801813168835,240,0,30,10,168,0.0645735977035426,0.20026411278500275,0.9583333333333334,0.041666666666666664
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,1808804502,0.08268576731155834,0.08627176763539496,0.003613263544097696,240,0,30,12,168,0.015868958639967557,0.15289920314278627,0.625,0.3333333333333333
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,2863024076,0.11369126745057444,0.11136198280271047,0.039383596112885944,240,0,30,12,168,0.0036935397652429185,0.019305815683403726,0.75,0.25
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,2950424385,0.08541879266315434,0.08270277584164683,0.02145488294699827,240,0,30,12,168,0.06403350017315317,0.5546644982352602,0.875,0.125
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,3476054506,0.15545581565201608,0.15174152264528107,0.009030187893018373,240,0,30,12,168,0.004190838884324848,0.025186450057836627,0.7083333333333334,0.2916666666666667
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,859049474,0.17737547400339979,0.1902403468226325,0.0976812488498241,240,0,30,12,168,0.14993104695519768,0.49977232805749966,0.7916666666666666,0.20833333333333334
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,2088432960,0.09210148630253102,0.0864638258304442,0.002622314161141224,240,0,30,12,168,0.012640154826736685,0.050272451432988634,0.75,0.20833333333333334
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,4057090488,0.09741021234797874,0.09354153639403673,0.03620340293815077,240,0,30,12,168,0.0006984312089557057,0.005587449671645645,0.5833333333333334,0.375
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,4197492090,0.13208844782979393,0.12593556444418366,0.015252047048878526,240,0,30,12,168,0.019467042943600615,0.056330988857249645,0.8333333333333334,0.16666666666666666
Fstationary-H0.6-I1.5-N0.1-S0.9-T0.9-D0,stationary,0.6,1.5,0.1,0.9,0.9,0,3445129534,0.08722852601454655,0.10268505260437104,0.03388448886938039,240,0,30,12,168,0.021211889361210993,0.07346375481594859,0.5833333333333334,0.375
