seed_index,max_delay,regime,policy,regime_mse,oracle_regime_mse,normalized_regime_score
31,4,clustered,piecewise_oracle,6.261496669306e-05,6.261496669306e-05,1.0
31,4,global,piecewise_oracle,0.012575382713435019,0.012575382713435019,1.0
31,4,mixed,piecewise_oracle,0.010223060496359517,0.010223060496359517,1.0
31,16,independent,piecewise_oracle,0.00034528241767904557,0.00034528241767904557,1.0
31,16,clustered,piecewise_oracle,8.16962143995021e-05,8.16962143995021e-05,1.0
31,16,global,piecewise_oracle,0.004558331779948545,0.004558331779948545,1.0
31,16,mixed,piecewise_oracle,0.011553608001999342,0.011553608001999342,1.0
32,4,independent,piecewise_oracle,0.0002005383712142056,0.0002005383712142056,1.0
32,4,clustered,piecewise_oracle,0.0011677231349323336,0.0011677231349323336,1.0
32,4,global,piecewise_oracle,0.02822764920595237,0.02822764920595237,1.0
32,4,mixed,piecewise_oracle,0.02441675260458401,0.02441675260458401,1.0
32,16,independent,piecewise_oracle,2.0132548148717727e-05,2.0132548148717727e-05,1.0
32,16,clustered,piecewise_oracle,0.00023864908783804197,0.00023864908783804197,1.0
32,16,global,piecewise_oracle,0.006984941914845928,0.006984941914845928,1.0
32,16,mixed,piecewise_oracle,0.01387626460488151,0.01387626460488151,1.0
33,4,independent,piecewise_oracle,0.000996373701654846,0.000996373701654846,1.0
33,4,clustered,piecewise_oracle,0.00025552131090229933,0.00025552131090229933,1.0
33,4,global,piecewise_oracle,0.006132552648502433,0.006132552648502433,1.0
33,4,mixed,piecewise_oracle,0.0009099517566886423,0.0009099517566886423,1.0
33,16,independent,piecewise_oracle,0.00041422136359196577,0.00041422136359196577,1.0
33,16,clustered,piecewise_oracle,0.00026316232350297435,0.00026316232350297435,1.0
33,16,global,piecewise_oracle,0.00707346603672887,0.00707346603672887,1.0
33,16,mixed,piecewise_oracle,0.000648884603096311,0.000648884603096311,1.0
34,4,independent,piecewise_oracle,0.0004833060752053264,0.0004833060752053264,1.0
34,4,clustered,piecewise_oracle,0.0004802329938454363,0.0004802329938454363,1.0
34,4,global,piecewise_oracle,0.01385982721826767,0.01385982721826767,1.0
34,4,mixed,piecewise_oracle,0.0012725091786171248,0.0012725091786171248,1.0
34,16,independent,piecewise_oracle,0.0004083360025354409,0.0004083360025354409,1.0
34,16,clustered,piecewise_oracle,0.00022875363765515936,0.00022875363765515936,1.0
34,16,global,piecewise_oracle,0.0021481540187499888,0.0021481540187499888,1.0
34,16,mixed,piecewise_oracle,0.001131314289405912,0.001131314289405912,1.0
35,4,independent,piecewise_oracle,9.459927950103979e-05,9.459927950103979e-05,1.0
35,4,clustered,piecewise_oracle,0.00016806487358344237,0.00016806487358344237,1.0
35,4,global,piecewise_oracle,0.008128942582332769,0.008128942582332769,1.0
35,4,mixed,piecewise_oracle,0.00026189136047196894,0.00026189136047196894,1.0
35,16,independent,piecewise_oracle,7.883035011709807e-06,7.883035011709807e-06,1.0
35,16,clustered,piecewise_oracle,0.00013038384613583634,0.00013038384613583634,1.0
35,16,global,piecewise_oracle,0.007781220946950068,0.007781220946950068,1.0
35,16,mixed,piecewise_oracle,0.001869658606336461,0.001869658606336461,1.0
36,4,independent,piecewise_oracle,0.0004900405439546648,0.0004900405439546648,1.0
36,4,clustered,piecewise_oracle,0.001376161544455174,0.001376161544455174,1.0
36,4,global,piecewise_oracle,0.01968343552947651,0.01968343552947651,1.0
36,4,mixed,piecewise_oracle,0.0014193337243302785,0.0014193337243302785,1.0
36,16,independent,piecewise_oracle,7.3415991092942035e-06,7.3415991092942035e-06,1.0
36,16,clustered,piecewise_oracle,0.0011525008433975557,0.0011525008433975557,1.0
36,16,global,piecewise_oracle,0.009966605196865798,0.009966605196865798,1.0
36,16,mixed,piecewise_oracle,0.0011098330735048608,0.0011098330735048608,1.0
37,4,independent,piecewise_oracle,4.529522659623562e-05,4.529522659623562e-05,1.0
37,4,clustered,piecewise_oracle,0.0014639000374396405,0.0014639000374396405,1.0
37,4,global,piecewise_oracle,0.0021404764143987958,0.0021404764143987958,1.0
37,4,mixed,piecewise_oracle,0.010721311477827155,0.010721311477827155,1.0
37,16,independent,piecewise_oracle,0.0001267045346875061,0.0001267045346875061,1.0
37,16,clustered,piecewise_oracle,0.0009649767348501655,0.0009649767348501655,1.0
37,16,global,piecewise_oracle,0.003828544583145844,0.003828544583145844,1.0
37,16,mixed,piecewise_oracle,0.010300768707061841,0.010300768707061841,1.0
38,4,independent,piecewise_oracle,3.25760572426045e-05,3.25760572426045e-05,1.0
38,4,clustered,piecewise_oracle,0.0012861178835094473,0.0012861178835094473,1.0
38,4,global,piecewise_oracle,0.0005791390908348616,0.0005791390908348616,1.0
38,4,mixed,piecewise_oracle,0.005014047453654415,0.005014047453654415,1.0
38,16,independent,piecewise_oracle,0.00039712527481606364,0.00039712527481606364,1.0
38,16,clustered,piecewise_oracle,0.0006452332938268661,0.0006452332938268661,1.0
38,16,global,piecewise_oracle,0.004213504796885118,0.004213504796885118,1.0
38,16,mixed,piecewise_oracle,0.00041758557228383484,0.00041758557228383484,1.0
39,4,independent,piecewise_oracle,8.042617642600353e-05,8.042617642600353e-05,1.0
39,4,clustered,piecewise_oracle,5.702941522708752e-05,5.702941522708752e-05,1.0
39,4,global,piecewise_oracle,0.009086011014280335,0.009086011014280335,1.0
39,4,mixed,piecewise_oracle,0.0014285058163246178,0.0014285058163246178,1.0
39,16,independent,piecewise_oracle,2.176124944134575e-05,2.176124944134575e-05,1.0
39,16,clustered,piecewise_oracle,5.7760077387230714e-05,5.7760077387230714e-05,1.0
39,16,global,piecewise_oracle,0.009325701373625437,0.009325701373625437,1.0
39,16,mixed,piecewise_oracle,0.003844064082843864,0.003844064082843864,1.0
40,4,independent,piecewise_oracle,0.0018382295933999117,0.0018382295933999117,1.0
40,4,clustered,piecewise_oracle,0.0001602326165450357,0.0001602326165450357,1.0
40,4,global,piecewise_oracle,0.014766789631809957,0.014766789631809957,1.0
40,4,mixed,piecewise_oracle,0.009603711544951788,0.009603711544951788,1.0
40,16,independent,piecewise_oracle,0.0010066068765686481,0.0010066068765686481,1.0
40,16,clustered,piecewise_oracle,0.0002805315586368063,0.0002805315586368063,1.0
40,16,global,piecewise_oracle,0.004866825206636679,0.004866825206636679,1.0
40,16,mixed,piecewise_oracle,0.019103753762237143,0.019103753762237143,1.0
41,4,independent,piecewise_oracle,7.090856024689763e-05,7.090856024689763e-05,1.0
41,4,clustered,piecewise_oracle,0.00014177771509084574,0.00014177771509084574,1.0
41,4,global,piecewise_oracle,0.004568206505663803,0.004568206505663803,1.0
41,4,mixed,piecewise_oracle,0.007255947579004033,0.007255947579004033,1.0
41,16,independent,piecewise_oracle,6.296993815977576e-05,6.296993815977576e-05,1.0
41,16,clustered,piecewise_oracle,5.940881152857468e-05,5.940881152857468e-05,1.0
41,16,global,piecewise_oracle,0.0013993025164222555,0.0013993025164222555,1.0
41,16,mixed,piecewise_oracle,0.006458717465447075,0.006458717465447075,1.0
42,4,independent,piecewise_oracle,0.00015815805713729813,0.00015815805713729813,1.0
42,4,clustered,piecewise_oracle,0.00011986682708660972,0.00011986682708660972,1.0
42,4,global,piecewise_oracle,0.016753649968714895,0.016753649968714895,1.0
42,4,mixed,piecewise_oracle,0.016053105200472463,0.016053105200472463,1.0
42,16,independent,piecewise_oracle,0.00044349052240606724,0.00044349052240606724,1.0
42,16,clustered,piecewise_oracle,0.00021750976700792105,0.00021750976700792105,1.0
42,16,global,piecewise_oracle,0.01533696518678786,0.01533696518678786,1.0
42,16,mixed,piecewise_oracle,0.012793553371459288,0.012793553371459288,1.0
43,4,independent,piecewise_oracle,0.00047795829831194584,0.00047795829831194584,1.0
43,4,clustered,piecewise_oracle,0.0009439798258762189,0.0009439798258762189,1.0
43,4,global,piecewise_oracle,0.005998010071456452,0.005998010071456452,1.0
43,4,mixed,piecewise_oracle,0.0062803852918975386,0.0062803852918975386,1.0
43,16,independent,piecewise_oracle,0.0005081796415275931,0.0005081796415275931,1.0
43,16,clustered,piecewise_oracle,0.0005087910140597082,0.0005087910140597082,1.0
43,16,global,piecewise_oracle,0.0014961131930730802,0.0014961131930730802,1.0
43,16,mixed,piecewise_oracle,0.014111274058659936,0.014111274058659936,1.0
44,4,independent,piecewise_oracle,3.106799794923603e-05,3.106799794923603e-05,1.0
44,4,clustered,piecewise_oracle,0.00010835841759853143,0.00010835841759853143,1.0
44,4,global,piecewise_oracle,0.013450956424857996,0.013450956424857996,1.0
44,4,mixed,piecewise_oracle,0.010393830781151608,0.010393830781151608,1.0
44,16,independent,piecewise_oracle,1.6776991347494e-05,1.6776991347494e-05,1.0
44,16,clustered,piecewise_oracle,0.00013145270700106186,0.00013145270700106186,1.0
44,16,global,piecewise_oracle,0.008583202726426077,0.008583202726426077,1.0
44,16,mixed,piecewise_oracle,0.0034994830880696525,0.0034994830880696525,1.0
45,4,independent,piecewise_oracle,2.0135595448040755e-05,2.0135595448040755e-05,1.0
45,4,clustered,piecewise_oracle,0.00012994345596663927,0.00012994345596663927,1.0
45,4,global,piecewise_oracle,0.00201053877548952,0.00201053877548952,1.0
45,4,mixed,piecewise_oracle,0.0031626580757516095,0.0031626580757516095,1.0
45,16,independent,piecewise_oracle,0.00018366222798463623,0.00018366222798463623,1.0
45,16,clustered,piecewise_oracle,0.0003337468295830237,0.0003337468295830237,1.0
45,16,global,piecewise_oracle,0.0006504172701199578,0.0006504172701199578,1.0
45,16,mixed,piecewise_oracle,0.003788065358027938,0.003788065358027938,1.0
46,4,independent,piecewise_oracle,3.7017883460487e-05,3.7017883460487e-05,1.0
46,4,clustered,piecewise_oracle,6.338684021222905e-05,6.338684021222905e-05,1.0
46,4,global,piecewise_oracle,0.0032011574298000853,0.0032011574298000853,1.0
46,4,mixed,piecewise_oracle,0.010918407073579533,0.010918407073579533,1.0
46,16,independent,piecewise_oracle,4.829293258045363e-06,4.829293258045363e-06,1.0
46,16,clustered,piecewise_oracle,0.00014238429209807938,0.00014238429209807938,1.0
46,16,global,piecewise_oracle,0.0034649069688588775,0.0034649069688588775,1.0
46,16,mixed,piecewise_oracle,0.01164394497654942,0.01164394497654942,1.0
47,4,independent,piecewise_oracle,2.588594340889406e-05,2.588594340889406e-05,1.0
47,4,clustered,piecewise_oracle,0.00022496975428119175,0.00022496975428119175,1.0
47,4,global,piecewise_oracle,0.0007447026987391774,0.0007447026987391774,1.0
47,4,mixed,piecewise_oracle,0.020531394992265313,0.020531394992265313,1.0
47,16,independent,piecewise_oracle,5.8325816369862534e-05,5.8325816369862534e-05,1.0
47,16,clustered,piecewise_oracle,0.00015375082800160732,0.00015375082800160732,1.0
47,16,global,piecewise_oracle,0.0011460412767715716,0.0011460412767715716,1.0
47,16,mixed,piecewise_oracle,0.025479278185946676,0.025479278185946676,1.0
48,4,independent,piecewise_oracle,2.7861979473286288e-05,2.7861979473286288e-05,1.0
48,4,clustered,piecewise_oracle,7.42403088048766e-05,7.42403088048766e-05,1.0
48,4,global,piecewise_oracle,0.002896085218839896,0.002896085218839896,1.0
48,4,mixed,piecewise_oracle,0.010864956259352857,0.010864956259352857,1.0
48,16,independent,piecewise_oracle,1.102640196206738e-05,1.102640196206738e-05,1.0
48,16,clustered,piecewise_oracle,0.00014294715419269587,0.00014294715419269587,1.0
48,16,global,piecewise_oracle,0.028470566713918816,0.028470566713918816,1.0
48,16,mixed,piecewise_oracle,0.00409495838446323,0.00409495838446323,1.0
49,4,independent,piecewise_oracle,0.00030937151768321364,0.00030937151768321364,1.0
49,4,clustered,piecewise_oracle,0.0001314152331575119,0.0001314152331575119,1.0
49,4,global,piecewise_oracle,0.002368800126637086,0.002368800126637086,1.0
49,4,mixed,piecewise_oracle,0.001179961815069574,0.001179961815069574,1.0
49,16,independent,piecewise_oracle,0.0005418968656154559,0.0005418968656154559,1.0
49,16,clustered,piecewise_oracle,0.00014215474786601575,0.00014215474786601575,1.0
49,16,global,piecewise_oracle,0.0017269714958897439,0.0017269714958897439,1.0
49,16,mixed,piecewise_oracle,0.0015141193612887528,0.0015141193612887528,1.0
50,4,independent,piecewise_oracle,7.983700763371582e-05,7.983700763371582e-05,1.0
50,4,clustered,piecewise_oracle,0.0014078029644401845,0.0014078029644401845,1.0
50,4,global,piecewise_oracle,0.016441830224199826,0.016441830224199826,1.0
50,4,mixed,piecewise_oracle,0.0012965384899624596,0.0012965384899624596,1.0
50,16,independent,piecewise_oracle,4.6336220304796065e-05,4.6336220304796065e-05,1.0
50,16,clustered,piecewise_oracle,0.001177612494369935,0.001177612494369935,1.0
50,16,global,piecewise_oracle,0.004033570447360272,0.004033570447360272,1.0
50,16,mixed,piecewise_oracle,0.005371170666679049,0.005371170666679049,1.0
51,4,independent,piecewise_oracle,8.012270031608018e-05,8.012270031608018e-05,1.0
51,4,clustered,piecewise_oracle,0.00031326627454932206,0.00031326627454932206,1.0
51,4,global,piecewise_oracle,0.0002801146821680643,0.0002801146821680643,1.0
51,4,mixed,piecewise_oracle,0.0020541143800504435,0.0020541143800504435,1.0
51,16,independent,piecewise_oracle,0.00023371748065767616,0.00023371748065767616,1.0
51,16,clustered,piecewise_oracle,0.00033651639586250996,0.00033651639586250996,1.0
51,16,global,piecewise_oracle,0.00029014799860488665,0.00029014799860488665,1.0
51,16,mixed,piecewise_oracle,0.0013480840850853611,0.0013480840850853611,1.0
52,4,independent,piecewise_oracle,1.341232170782667e-05,1.341232170782667e-05,1.0
52,4,clustered,piecewise_oracle,0.0002803318773647272,0.0002803318773647272,1.0
52,4,global,piecewise_oracle,0.006351382938961774,0.006351382938961774,1.0
52,4,mixed,piecewise_oracle,0.009719618018857134,0.009719618018857134,1.0
52,16,independent,piecewise_oracle,1.5089441131304114e-05,1.5089441131304114e-05,1.0
52,16,clustered,piecewise_oracle,0.0003901469829629354,0.0003901469829629354,1.0
52,16,global,piecewise_oracle,0.007520016458097867,0.007520016458097867,1.0
52,16,mixed,piecewise_oracle,0.009837980659323734,0.009837980659323734,1.0
53,4,independent,piecewise_oracle,0.00025001686615610337,0.00025001686615610337,1.0
53,4,clustered,piecewise_oracle,0.00010032497503436944,0.00010032497503436944,1.0
53,4,global,piecewise_oracle,0.0077323542348309475,0.0077323542348309475,1.0
53,4,mixed,piecewise_oracle,0.008466765934973091,0.008466765934973091,1.0
53,16,independent,piecewise_oracle,1.0487652456871947e-05,1.0487652456871947e-05,1.0
53,16,clustered,piecewise_oracle,8.992426567293243e-05,8.992426567293243e-05,1.0
53,16,global,piecewise_oracle,0.010742564838224155,0.010742564838224155,1.0
53,16,mixed,piecewise_oracle,0.00949379761055121,0.00949379761055121,1.0
54,4,independent,piecewise_oracle,0.00016850268026867568,0.00016850268026867568,1.0
54,4,clustered,piecewise_oracle,0.0006804069633315019,0.0006804069633315019,1.0
54,4,global,piecewise_oracle,0.011640583864305684,0.011640583864305684,1.0
54,4,mixed,piecewise_oracle,0.005144123484470624,0.005144123484470624,1.0
54,16,independent,piecewise_oracle,0.00014903595815274557,0.00014903595815274557,1.0
54,16,clustered,piecewise_oracle,0.0004322355940807821,0.0004322355940807821,1.0
54,16,global,piecewise_oracle,0.013848595296901803,0.013848595296901803,1.0
54,16,mixed,piecewise_oracle,0.005484932651266049,0.005484932651266049,1.0
55,4,independent,piecewise_oracle,3.772491099763794e-05,3.772491099763794e-05,1.0
55,4,clustered,piecewise_oracle,0.0005267293290000658,0.0005267293290000658,1.0
55,4,global,piecewise_oracle,0.011156581506876572,0.011156581506876572,1.0
55,4,mixed,piecewise_oracle,0.029511910507186056,0.029511910507186056,1.0
55,16,independent,piecewise_oracle,5.0003135574353605e-05,5.0003135574353605e-05,1.0
55,16,clustered,piecewise_oracle,0.0005640832163527384,0.0005640832163527384,1.0
55,16,global,piecewise_oracle,0.008893494450347848,0.008893494450347848,1.0
55,16,mixed,piecewise_oracle,0.03232038748418264,0.03232038748418264,1.0
56,4,independent,piecewise_oracle,0.0006278246189931542,0.0006278246189931542,1.0
56,4,clustered,piecewise_oracle,0.0002605618951718982,0.0002605618951718982,1.0
56,4,global,piecewise_oracle,0.001029281071347854,0.001029281071347854,1.0
56,4,mixed,piecewise_oracle,0.002750503734361531,0.002750503734361531,1.0
56,16,independent,piecewise_oracle,9.112146910419299e-06,9.112146910419299e-06,1.0
56,16,clustered,piecewise_oracle,0.0003071259756262444,0.0003071259756262444,1.0
56,16,global,piecewise_oracle,0.001004781188295604,0.001004781188295604,1.0
56,16,mixed,piecewise_oracle,0.004409782258411095,0.004409782258411095,1.0
57,4,independent,piecewise_oracle,0.00014139037338712035,0.00014139037338712035,1.0
57,4,clustered,piecewise_oracle,0.00013792240367953697,0.00013792240367953697,1.0
57,4,global,piecewise_oracle,0.005454106296798789,0.005454106296798789,1.0
57,4,mixed,piecewise_oracle,0.010785794938541109,0.010785794938541109,1.0
57,16,independent,piecewise_oracle,6.231011031991342e-05,6.231011031991342e-05,1.0
57,16,clustered,piecewise_oracle,0.00013089070907321813,0.00013089070907321813,1.0
57,16,global,piecewise_oracle,0.0022399197903816455,0.0022399197903816455,1.0
57,16,mixed,piecewise_oracle,0.008547083846376168,0.008547083846376168,1.0
58,4,independent,piecewise_oracle,8.736287021230855e-05,8.736287021230855e-05,1.0
58,4,clustered,piecewise_oracle,4.252166196613916e-05,4.252166196613916e-05,1.0
58,4,global,piecewise_oracle,0.0019618107237254893,0.0019618107237254893,1.0
58,4,mixed,piecewise_oracle,0.005070830609297117,0.005070830609297117,1.0
58,16,independent,piecewise_oracle,3.190219582378306e-05,3.190219582378306e-05,1.0
58,16,clustered,piecewise_oracle,5.885281203694433e-05,5.885281203694433e-05,1.0
58,16,global,piecewise_oracle,0.0017544042124476647,0.0017544042124476647,1.0
58,16,mixed,piecewise_oracle,0.004831264736947468,0.004831264736947468,1.0
59,4,independent,piecewise_oracle,3.557090448065672e-05,3.557090448065672e-05,1.0
59,4,clustered,piecewise_oracle,0.0001569683288457574,0.0001569683288457574,1.0
59,4,global,piecewise_oracle,0.015008601865744759,0.015008601865744759,1.0
59,4,mixed,piecewise_oracle,0.0009711323241767425,0.0009711323241767425,1.0
59,16,independent,piecewise_oracle,0.00013602990970716165,0.00013602990970716165,1.0
59,16,clustered,piecewise_oracle,0.00023656255897245093,0.00023656255897245093,1.0
59,16,global,piecewise_oracle,0.012768781100125753,0.012768781100125753,1.0
59,16,mixed,piecewise_oracle,0.006148740973042717,0.006148740973042717,1.0
60,4,independent,piecewise_oracle,5.72363875772743e-06,5.72363875772743e-06,1.0
60,4,clustered,piecewise_oracle,0.0005083751714029304,0.0005083751714029304,1.0
60,4,global,piecewise_oracle,0.0032942217466612614,0.0032942217466612614,1.0
60,4,mixed,piecewise_oracle,0.0027884428665674666,0.0027884428665674666,1.0
60,16,independent,piecewise_oracle,8.427972740887576e-06,8.427972740887576e-06,1.0
60,16,clustered,piecewise_oracle,0.0004945186106354016,0.0004945186106354016,1.0
60,16,global,piecewise_oracle,0.0029390903593506093,0.0029390903593506093,1.0
60,16,mixed,piecewise_oracle,0.004353281573641853,0.004353281573641853,1.0
61,4,independent,piecewise_oracle,0.0011233976135127028,0.0011233976135127028,1.0
61,4,clustered,piecewise_oracle,0.0010557182810898168,0.0010557182810898168,1.0
61,4,global,piecewise_oracle,0.0731781907585249,0.0731781907585249,1.0
61,4,mixed,piecewise_oracle,0.0008643305979164946,0.0008643305979164946,1.0
61,16,independent,piecewise_oracle,0.001003566039902962,0.001003566039902962,1.0
61,16,clustered,piecewise_oracle,0.001798301039481522,0.001798301039481522,1.0
61,16,global,piecewise_oracle,0.008981902687857871,0.008981902687857871,1.0
61,16,mixed,piecewise_oracle,0.01181539321392824,0.01181539321392824,1.0
62,4,independent,piecewise_oracle,0.00027405021876222217,0.00027405021876222217,1.0
62,4,clustered,piecewise_oracle,0.000838198169486274,0.000838198169486274,1.0
62,4,global,piecewise_oracle,0.011745425752506202,0.011745425752506202,1.0
62,4,mixed,piecewise_oracle,0.017402799943139195,0.017402799943139195,1.0
62,16,independent,piecewise_oracle,7.612441565309081e-05,7.612441565309081e-05,1.0
62,16,clustered,piecewise_oracle,0.0008261216872655407,0.0008261216872655407,1.0
62,16,global,piecewise_oracle,0.014587680016718518,0.014587680016718518,1.0
62,16,mixed,piecewise_oracle,0.029132172177185632,0.029132172177185632,1.0
63,4,independent,piecewise_oracle,5.2799838093114386e-05,5.2799838093114386e-05,1.0
63,4,clustered,piecewise_oracle,0.00025794276488055325,0.00025794276488055325,1.0
63,4,global,piecewise_oracle,0.0031368550727487498,0.0031368550727487498,1.0
63,4,mixed,piecewise_oracle,0.004042808520232857,0.004042808520232857,1.0
63,16,independent,piecewise_oracle,5.8428176762551e-06,5.8428176762551e-06,1.0
63,16,clustered,piecewise_oracle,0.00019575744517312603,0.00019575744517312603,1.0
63,16,global,piecewise_oracle,0.0024244571479780284,0.0024244571479780284,1.0
63,16,mixed,piecewise_oracle,0.003432015843237132,0.003432015843237132,1.0
0,4,independent,fixed_q1_oracle_eta,0.0011324509429525868,3.0395487313987655e-05,37.25720634955722
0,4,clustered,fixed_q1_oracle_eta,0.004645783387876356,0.00035255537348548836,13.177457322367495
0,4,global,fixed_q1_oracle_eta,0.024757009739698837,0.016622194400462285,1.4893947900771942
0,4,mixed,fixed_q1_oracle_eta,0.022859513239937346,0.006733061651133659,3.3951142027770445
0,16,independent,fixed_q1_oracle_eta,0.0011463709078052033,1.0909986271865159e-05,105.07537582897626
0,16,clustered,fixed_q1_oracle_eta,0.00490357765741346,0.00040564468676135556,12.088356676290644
0,16,global,fixed_q1_oracle_eta,0.024491471396307227,0.014326701090073599,1.7094983166275728
0,16,mixed,fixed_q1_oracle_eta,0.021992012821226616,0.006121979142170898,3.5923044346453112
1,4,independent,fixed_q1_oracle_eta,0.001687072428502068,7.421123208934091e-05,22.733383896268517
1,4,clustered,fixed_q1_oracle_eta,0.0035300121648374505,0.0006117272810645653,5.770565207904912
1,4,global,fixed_q1_oracle_eta,0.016938415363364594,0.032856489997179855,0.5155272326660107
1,4,mixed,fixed_q1_oracle_eta,0.019991326202390504,0.0019604386472429867,10.197374057333954
1,16,independent,fixed_q1_oracle_eta,0.0015320830817812064,0.0006416180105974615,2.3878430101339614
1,16,clustered,fixed_q1_oracle_eta,0.003435764134200203,0.00017940000150416091,19.151416418023363
1,16,global,fixed_q1_oracle_eta,0.017149074051857827,0.010866896132231242,1.578102325004619
1,16,mixed,fixed_q1_oracle_eta,0.02055736462605478,0.02752833851999517,0.7467709905965798
2,4,independent,fixed_q1_oracle_eta,0.00029858432666638563,2.0654058106559944e-05,14.456448467700985
2,4,clustered,fixed_q1_oracle_eta,0.0013665319052581627,0.0010006248601763105,1.3656785471204256
2,4,global,fixed_q1_oracle_eta,0.007091461378513153,0.008401479513602041,0.8440729239453645
2,4,mixed,fixed_q1_oracle_eta,0.0024399777070704424,0.006303988153718061,0.38705302858657115
2,16,independent,fixed_q1_oracle_eta,0.00025484500160021406,5.816396673030104e-06,43.814928026126225
2,16,clustered,fixed_q1_oracle_eta,0.0014108513763670105,0.00037721713799859525,3.7401571515349987
2,16,global,fixed_q1_oracle_eta,0.006740112524488279,0.003937345679040599,1.7118417009630258
2,16,mixed,fixed_q1_oracle_eta,0.0023251547622375477,0.002635397020801717,0.8822787397438167
3,4,independent,fixed_q1_oracle_eta,0.007204027995756229,4.168163981834991e-05,172.8345628231433
3,4,clustered,fixed_q1_oracle_eta,0.0073110411144673955,0.0018676443328308426,3.9145789088149554
3,4,global,fixed_q1_oracle_eta,0.025620680969472343,0.01086818529495538,2.357401928118077
3,4,mixed,fixed_q1_oracle_eta,0.006739967184457863,0.0004127128859316482,16.33088622673659
3,16,independent,fixed_q1_oracle_eta,0.007523884213667234,2.6878983673921146e-05,279.9169903498676
3,16,clustered,fixed_q1_oracle_eta,0.00706687674938925,0.0011009369823726317,6.418965719690339
3,16,global,fixed_q1_oracle_eta,0.02686506501889212,0.001988393632448889,13.510938971276694
3,16,mixed,fixed_q1_oracle_eta,0.006932307279472934,0.0035159852527127298,1.971654253704383
4,4,independent,fixed_q1_oracle_eta,0.0005065360997538587,0.00020636230549554078,2.4545960491064793
4,4,clustered,fixed_q1_oracle_eta,0.001680859524283284,5.822736378872529e-05,28.867175412271592
4,4,global,fixed_q1_oracle_eta,0.022440645739580413,0.008224547841425133,2.72849598205899
4,4,mixed,fixed_q1_oracle_eta,0.006074112194450593,0.0042796084230102335,1.4193149452159746
4,16,independent,fixed_q1_oracle_eta,0.00041936537910507556,0.0001956143520911015,2.143837477271447
4,16,clustered,fixed_q1_oracle_eta,0.001867703407685072,5.703112131374413e-05,32.74884597499519
4,16,global,fixed_q1_oracle_eta,0.023707833304466824,0.010977970114666483,2.1595826056033203
4,16,mixed,fixed_q1_oracle_eta,0.006733700217459148,0.006988846098494041,0.963492416710983
5,4,independent,fixed_q1_oracle_eta,0.0010378965920221166,0.00010750233639256936,9.654642185933522
5,4,clustered,fixed_q1_oracle_eta,0.004037448196583824,7.530068244273877e-05,53.61768400510896
5,4,global,fixed_q1_oracle_eta,0.02497900214647882,0.009650508441327258,2.588361255611046
5,4,mixed,fixed_q1_oracle_eta,0.0146873296553928,0.003714299631418675,3.954266244746383
5,16,independent,fixed_q1_oracle_eta,0.0013557391383093047,4.670780689103784e-05,29.025964363345864
5,16,clustered,fixed_q1_oracle_eta,0.00448496206544439,7.785644303213322e-05,57.605535146183584
5,16,global,fixed_q1_oracle_eta,0.023913728669860905,0.010956951233505033,2.1825166654694614
5,16,mixed,fixed_q1_oracle_eta,0.014494904498802705,0.0029431993656535522,4.924880274151608
6,4,independent,fixed_q1_oracle_eta,0.002243951173968963,0.00011211306400886593,20.015073121108443
6,4,clustered,fixed_q1_oracle_eta,0.00458020566095632,0.000795001307325505,5.76125550832711
6,4,global,fixed_q1_oracle_eta,0.019553064468440254,0.004528847106075256,4.317448571450038
6,4,mixed,fixed_q1_oracle_eta,0.006067710557222093,0.013589592062453238,0.4464968874221475
6,16,independent,fixed_q1_oracle_eta,0.0022529538468462574,7.103704012991757e-05,31.71519875723842
6,16,clustered,fixed_q1_oracle_eta,0.00496207092306028,0.0003295723125733574,15.056091588263513
6,16,global,fixed_q1_oracle_eta,0.019219833171190158,0.006375681666855533,3.0145534509832768
6,16,mixed,fixed_q1_oracle_eta,0.005965099720756187,0.005246956881215065,1.1368684469491614
7,4,independent,fixed_q1_oracle_eta,0.004402650547208108,0.00023157439750100159,19.01181907291399
7,4,clustered,fixed_q1_oracle_eta,0.002863145987219316,0.0028374546160281136,1.0090543725513978
7,4,global,fixed_q1_oracle_eta,0.001510401180059801,0.006818872910357818,0.22150305481797625
7,4,mixed,fixed_q1_oracle_eta,0.02242576334250981,0.010052155693061232,2.230940708368633
7,16,independent,fixed_q1_oracle_eta,0.004456648731769735,0.00014430566667780452,30.88339380129974
7,16,clustered,fixed_q1_oracle_eta,0.0026091753196067534,0.0035519712876765884,0.7345710616127937
7,16,global,fixed_q1_oracle_eta,0.0015999830841330407,0.014395511254176666,0.11114458221612844
7,16,mixed,fixed_q1_oracle_eta,0.021764536971962865,0.0237617360199745,0.9159489421844954
8,4,independent,fixed_q1_oracle_eta,0.0005701317071780331,0.00030501053536440746,1.8692197189086452
8,4,clustered,fixed_q1_oracle_eta,0.0006142687842747603,0.0006551944861932582,0.9375365593256438
8,4,global,fixed_q1_oracle_eta,0.02054202681762455,0.0010203805726024377,20.131730620108705
8,4,mixed,fixed_q1_oracle_eta,0.004571251067497122,0.020777842317754234,0.2200060524855886
8,16,independent,fixed_q1_oracle_eta,0.00047152046659243137,6.615029886247093e-05,7.128017177560165
8,16,clustered,fixed_q1_oracle_eta,0.0006587837864213872,0.000840684297377278,0.7836280378694186
