mixing_eigenvalue,equivalent_persistence,rho,seed,joint_simultaneous_coverage,final_mixing_upper,final_rho_upper,similarity_upper,baseline_lower,similarity_trials,control_trials,d0_q,d0_eta,d0_updates,d0_exact_radius,d2_q,d2_eta,d2_updates,d2_exact_radius
0.0,0.5,0.0,20270425,True,0.0028539571142168893,0.1626322333772422,0.22137320639978655,0.07014955120550723,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270426,True,0.0028539571142168893,0.17902126180678693,0.22807477050323008,0.05975003543258467,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270427,True,0.0028539571142168893,0.1810454148380986,0.2255790690641382,0.05437866156794957,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270428,True,0.0028539571142168893,0.16373896035247726,0.219615514337461,0.0668171196980972,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270429,True,0.0028539571142168893,0.16620724405972384,0.22075478406884788,0.06542098095780438,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270430,True,0.0028539571142168893,0.1699696018047192,0.22613423554037634,0.06766575520339355,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270431,True,0.0028539571142168893,0.16380878442469438,0.2180926704026889,0.0649180294732549,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270432,True,0.0028539571142168893,0.18577295665370006,0.23553011179614955,0.061109681321757814,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270433,True,0.0028539571142168893,0.19246202569291734,0.2284648040437026,0.044583387402527846,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270434,True,0.0028539571142168893,0.17915781234297293,0.226192387977147,0.057300387749839365,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270435,True,0.0028539571142168893,0.1830962013156398,0.2256701918651676,0.05211628421620029,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270436,True,0.0028539571142168893,0.1730971462262743,0.2160512113290188,0.05194572120136676,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270437,True,0.0028539571142168893,0.15473940875998263,0.2184610619959301,0.07538699177074645,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270438,True,0.0028539571142168893,0.17090325832684639,0.21945170449307808,0.05855582795833786,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270439,True,0.0028539571142168893,0.15373124338427957,0.20874138842705933,0.06500316195385569,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270440,True,0.0028539571142168893,0.1682190615149119,0.22145925785064455,0.06400747344931748,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270441,True,0.0028539571142168893,0.18784915353826395,0.23093314786249233,0.05304925127139942,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270442,True,0.0028539571142168893,0.16049979207767923,0.2115905102358037,0.060858493751382026,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270443,True,0.0028539571142168893,0.1734520756454679,0.2265260261710572,0.06421158285169709,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270444,True,0.0028539571142168893,0.17515771074966163,0.21418804158031654,0.04731853754264684,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270445,True,0.0028539571142168893,0.1724192716626846,0.21504634311168777,0.05150805231369371,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270446,True,0.0028539571142168893,0.17219378165337837,0.22756687402753403,0.06689137040399673,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270447,True,0.0028539571142168893,0.1717216554953092,0.22069852594434672,0.05913093197954558,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270448,True,0.0028539571142168893,0.16702627517803223,0.21984557611999464,0.06341052468762026,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270449,True,0.0028539571142168893,0.17431179275681893,0.21886125334339393,0.053954337964105537,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270450,True,0.0028539571142168893,0.17741078203018149,0.22185392530414008,0.05402835619903451,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270451,True,0.0028539571142168893,0.1605658930693512,0.2189119350763256,0.06950639904341502,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270452,True,0.0028539571142168893,0.18834854497678943,0.22351975090602358,0.0433328933393317,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270453,True,0.0028539571142168893,0.15918129085689472,0.2071884587203819,0.05709574173535248,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270454,True,0.0028539571142168893,0.15792018193193028,0.21519338972817595,0.0680139893717486,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270455,True,0.0028539571142168893,0.17905772764389744,0.2348290480028047,0.06793573949949455,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270456,True,0.0028539571142168893,0.18801436539297145,0.23198848009559866,0.05415627177186341,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270457,True,0.0028539571142168893,0.169521897516286,0.21584613556623208,0.055780204091358976,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270458,True,0.0028539571142168893,0.16137059562777614,0.2137505114089032,0.062458954465515415,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270459,True,0.0028539571142168893,0.17915901301810422,0.2257594376542786,0.05677156157554569,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270460,True,0.0028539571142168893,0.18710729408729093,0.23206544831769196,0.05530638164593002,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270461,True,0.0028539571142168893,0.1606110487107535,0.22479667591516253,0.07646708609378777,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270462,True,0.0028539571142168893,0.18091436368166516,0.22818498049606842,0.05771144642076437,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270463,True,0.0028539571142168893,0.15737467377940298,0.21701043616644514,0.07077375973794275,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270464,True,0.0028539571142168893,0.16983906866308882,0.22454451842151887,0.06589740337494693,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270465,True,0.0028539571142168893,0.16769790400963971,0.22397085580499496,0.06761120999989287,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270466,True,0.0028539571142168893,0.15718793985150853,0.21681682056197246,0.0707499139250074,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270467,True,0.0028539571142168893,0.17890225816507235,0.22882779362599245,0.06080340124837058,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270468,True,0.0028539571142168893,0.1724756790395422,0.2207457033437126,0.05833064126519724,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270469,True,0.0028539571142168893,0.19296879480837537,0.22675002195246172,0.04185863808830689,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270470,True,0.0028539571142168893,0.16606110255928938,0.21365140647287398,0.057066895499940457,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270471,True,0.0028539571142168893,0.17425743216405837,0.22862904272449883,0.06584571593896926,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270472,True,0.0028539571142168893,0.1586822080009561,0.21669610548315907,0.06895598551928511,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270473,True,0.0028539571142168893,0.17057371735219698,0.22211693225768395,0.062143213910395956,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270474,True,0.0028539571142168893,0.18659220848262922,0.23536364399370066,0.059959390627536024,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270475,True,0.0028539571142168893,0.17118921844289886,0.22076332661521517,0.05981354161341937,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270476,True,0.0028539571142168893,0.15370827779428387,0.20894382262290392,0.06526773614736295,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270477,True,0.0028539571142168893,0.19382411610840866,0.2412182461609558,0.05878882139684591,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270478,True,0.0028539571142168893,0.16475774322132442,0.21603330966458376,0.06139005303804507,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270479,True,0.0028539571142168893,0.17451450359457052,0.22165296760378952,0.05710392758501889,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270480,True,0.0028539571142168893,0.17041933586226504,0.22930533274545004,0.07098284642927521,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270481,True,0.0028539571142168893,0.1662713365904878,0.21890153412343968,0.06312629017421811,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270482,True,0.0028539571142168893,0.16665349105771998,0.2189235863178227,0.06272312261372068,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270483,True,0.0028539571142168893,0.16575443813867294,0.2191443984505085,0.06399789552696519,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270484,True,0.0028539571142168893,0.17176711950450935,0.2249125370129549,0.0641672393839898,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270485,True,0.0028539571142168893,0.17116464963653427,0.22634864954519937,0.06658017166433056,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270486,True,0.0028539571142168893,0.17025576013963825,0.23247641944502348,0.07498775684885306,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270487,True,0.0028539571142168893,0.17817850695942067,0.23160433540238098,0.06500904259061802,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270488,True,0.0028539571142168893,0.16910379658409533,0.21481021077027615,0.055008572669217604,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270489,True,0.0028539571142168893,0.16740575862824092,0.21807091018009742,0.060852152266129056,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270490,True,0.0028539571142168893,0.1624396613059318,0.21348361089124948,0.060943608749318146,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270491,True,0.0028539571142168893,0.17609951848357164,0.22565296581257108,0.06014494279429711,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270492,True,0.0028539571142168893,0.17256449201676552,0.23143764605430286,0.07115135073310178,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270493,True,0.0028539571142168893,0.16618288315014512,0.22301275273101714,0.06815627603757307,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270494,True,0.0028539571142168893,0.1623474367187288,0.21445412838533398,0.06220561358099555,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270495,True,0.0028539571142168893,0.16704603800197326,0.21994360414449524,0.06350599019378611,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270496,True,0.0028539571142168893,0.17690236636316536,0.22144353387377178,0.05411407552443381,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270497,True,0.0028539571142168893,0.16113690894803484,0.20920557109387386,0.05730215414002676,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270498,True,0.0028539571142168893,0.1657810589753567,0.22122601216838303,0.06646331132798922,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270499,True,0.0028539571142168893,0.1717702129251225,0.21733971466941346,0.055020360841201155,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270500,True,0.0028539571142168893,0.1774897455161915,0.22734859437630398,0.060617905476938905,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270501,True,0.0028539571142168893,0.1576079322867505,0.2145710555018103,0.06762067853949699,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270502,True,0.0028539571142168893,0.18623140656431011,0.23198950986184516,0.05622987132539317,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270503,True,0.0028539571142168893,0.17755490421037712,0.2304226884249341,0.06428123224906468,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270504,True,0.0028539571142168893,0.16598159301233859,0.22687437956628212,0.07301132210484224,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270505,True,0.0028539571142168893,0.18765635628694366,0.22712029271055065,0.048580347404733076,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270506,True,0.0028539571142168893,0.18749651245923152,0.23197492383693794,0.05474242518309763,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270507,True,0.0028539571142168893,0.18253428626234858,0.22174086399460483,0.04796112800008978,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270508,True,0.0028539571142168893,0.16830591375766957,0.2284679918447967,0.0723367871460345,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270509,True,0.0028539571142168893,0.15021258053177708,0.20734876064554245,0.06723585076079364,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270510,True,0.0028539571142168893,0.18545356560144038,0.22981386804226042,0.05446012721616608,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270511,True,0.0028539571142168893,0.1776697810426348,0.22720420997773325,0.06023666380387099,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270512,True,0.0028539571142168893,0.167528731717138,0.2233715600769359,0.06708078763485117,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270513,True,0.0028539571142168893,0.17090819388050454,0.21787662330602506,0.05665045665491844,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270514,True,0.0028539571142168893,0.17328752293188637,0.2264771886602234,0.06433877218954165,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270515,True,0.0028539571142168893,0.16985935702667995,0.21969799711855134,0.06003638120085775,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270516,True,0.0028539571142168893,0.18337314018366027,0.22809032029027318,0.05475839983596653,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270517,True,0.0028539571142168893,0.17194533439445125,0.2168914074342718,0.054279113332393214,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270518,True,0.0028539571142168893,0.15972448008703533,0.21217434861794496,0.06241984597664152,1637,1636,8,0.008014936331625647,1176,0.9896253599886096,2,0.026308809725551576,1818,0.9659813241467995
0.0,0.5,0.0,20270519,True,0.0028539571142168893,0.17334984040520898,0.2266309509517123,0.06445424334354541,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270520,True,0.0028539571142168893,0.16945733534406704,0.21881446734043644,0.05942756958405801,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270521,True,0.0028539571142168893,0.18510003357371405,0.23016081296504912,0.055296086940520406,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270522,True,0.0028539571142168893,0.16678856571995437,0.21778485296511504,0.0612044976185728,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270523,True,0.0028539571142168893,0.1662246967819415,0.22362148960509184,0.06883964132976877,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270524,True,0.0028539571142168893,0.19226345442623954,0.23472828690689299,0.052572627440658104,1637,1636,8,0.007933037630966859,1176,0.9897301072658808,2,0.026211378853948142,1818,0.9661051219997925
0.0,0.5,0.0,20270525,True,0.0028539571142168893,0.1650130471989931,0.2181700924932932,0.06366212683441586,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270526,True,0.0028539571142168893,0.17419585298517598,0.22582882490244718,0.06252447641964232,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
0.0,0.5,0.0,20270527,True,0.0028539571142168893,0.16558942221359207,0.22000239268620106,0.06521126639712566,1637,1636,8,0.007972709804543876,1176,0.9896793638603958,2,0.026259788432889914,1818,0.9660436091073513
