mixing_eigenvalue,equivalent_persistence,rho,seed,decision,mixing_upper,rho_upper_before,baseline_lower_before,gap,probes,similarity_trials,control_trials,mixing_trials,jointly_covered_so_far,spent
0.0,0.5,0.0,20270401,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270401,2,0.015716576126115725,0.35756221407923283,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270401,3,0.010285919490457582,0.31970873060552235,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270401,4,0.007679881356876457,0.2795719148971721,0.014156371585330549,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270401,5,0.006143411136435911,0.24567670407623998,0.0349548388564704,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270401,6,0.005127793789769339,0.22160346190549038,0.04048938515156594,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270401,7,0.004405454094531577,0.1997437828195577,0.04606054679115485,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270401,8,0.003864795536587943,0.19168944828002119,0.05257346241688028,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270401,9,0.003444588667918339,0.18284207824933607,0.0569052945925679,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270401,10,0.0031084029514448722,0.17501310482115104,0.06299225456068022,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270402,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270402,2,0.015716576126115725,0.36672091272756274,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270402,3,0.010285919490457582,0.3100747469385731,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270402,4,0.007679881356876457,0.2870974079624703,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270402,5,0.006143411136435911,0.25916111663888125,0.009745749931751244,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270402,6,0.005127793789769339,0.23530010056936668,0.023232516296067537,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270402,7,0.004405454094531577,0.2116087897873929,0.03589883162232361,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270402,8,0.003864795536587943,0.19789207057157684,0.04181758521700456,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270402,9,0.003444588667918339,0.18634659024220257,0.04686018210837522,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270402,10,0.0031084029514448722,0.1739063782064034,0.05333147212342634,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270403,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270403,2,0.015716576126115725,0.38495180041053567,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270403,3,0.010285919490457582,0.3043598674273951,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270403,4,0.007679881356876457,0.28194450797796344,0.0028130682446855094,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270403,5,0.006143411136435911,0.25002355224476464,0.01652803891403569,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270403,6,0.005127793789769339,0.23094803167547628,0.022996097498747172,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270403,7,0.004405454094531577,0.21544126651975193,0.03138231124990929,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270403,8,0.003864795536587943,0.2006049890369485,0.03785698471816713,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270403,9,0.003444588667918339,0.19094929353197207,0.04424351568504808,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270403,10,0.0031084029514448722,0.17833037110547567,0.05144516529738696,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270404,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270404,2,0.015716576126115725,0.4323493952990667,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270404,3,0.010285919490457582,0.3332537438340491,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270404,4,0.007679881356876457,0.28203514571563765,0.007548614280036905,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270404,5,0.006143411136435911,0.26612794062663603,0.021433695945223333,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270404,6,0.005127793789769339,0.23609824031274076,0.03594679033982079,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270404,7,0.004405454094531577,0.22019370839160865,0.04430670519246389,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270404,8,0.003864795536587943,0.1984447504099534,0.05717859533073667,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270404,9,0.003444588667918339,0.18238738806598442,0.06584892888972155,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270404,10,0.0031084029514448722,0.1720975691920082,0.06894520071096316,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270405,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270405,2,0.015716576126115725,0.38533003487349077,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270405,3,0.010285919490457582,0.3362001818059518,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270405,4,0.007679881356876457,0.3006453900738865,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270405,5,0.006143411136435911,0.2754485505841135,0.009349331487279525,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270405,6,0.005127793789769339,0.2470004119818966,0.03142339120409504,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270405,7,0.004405454094531577,0.22831722262583085,0.03800885169435637,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270405,8,0.003864795536587943,0.21525455308727642,0.04921446052256907,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270405,9,0.003444588667918339,0.19924650343268582,0.05971486666969147,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270405,10,0.0031084029514448722,0.19022676897540639,0.06199046830284724,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270406,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270406,2,0.015716576126115725,0.3400255513386661,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270406,3,0.010285919490457582,0.305086673255134,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270406,4,0.007679881356876457,0.28675778036402183,0.009938917625875635,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270406,5,0.006143411136435911,0.2401115646639354,0.03555963922015419,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270406,6,0.005127793789769339,0.2219098948258106,0.04178143999317799,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270406,7,0.004405454094531577,0.20361037945904986,0.04996398421664595,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270406,8,0.003864795536587943,0.18551381458971156,0.05774043792958218,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270406,9,0.003444588667918339,0.1749488325654319,0.06141238141416338,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270406,10,0.0031084029514448722,0.16306635143653983,0.06800489485571803,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270407,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270407,2,0.015716576126115725,0.378367425096411,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270407,3,0.010285919490457582,0.2990863904907262,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270407,4,0.007679881356876457,0.27180326097419305,0.010606401215438446,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270407,5,0.006143411136435911,0.255785494388908,0.020020915048970536,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270407,6,0.005127793789769339,0.22119480614852866,0.036696028601838154,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270407,7,0.004405454094531577,0.19378701760960243,0.06067416004526247,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270407,8,0.003864795536587943,0.17830844911528995,0.07082508835449323,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270407,9,0.003444588667918339,0.16795295599466462,0.07236202870007485,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270407,10,0.0031084029514448722,0.15878729027187452,0.07617481162710787,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270408,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270408,2,0.015716576126115725,0.36135150341584515,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270408,3,0.010285919490457582,0.2989231617333535,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270408,4,0.007679881356876457,0.2762346742075059,0.013636903158736932,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270408,5,0.006143411136435911,0.24185695114522196,0.03351238304933375,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270408,6,0.005127793789769339,0.2108227211699176,0.04744191222060895,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270408,7,0.004405454094531577,0.1979021442080258,0.04825165048100489,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270408,8,0.003864795536587943,0.1799254310954092,0.059969745343605926,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270408,9,0.003444588667918339,0.17055143908914944,0.06389789795172635,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270408,10,0.0031084029514448722,0.16059666711859935,0.07235864714516116,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270409,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270409,2,0.015716576126115725,0.35868756352473397,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270409,3,0.010285919490457582,0.3084181427448788,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270409,4,0.007679881356876457,0.27681838964107464,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270409,5,0.006143411136435911,0.2492002634494323,0.01802478847989085,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270409,6,0.005127793789769339,0.2315498533901858,0.02268368715748156,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270409,7,0.004405454094531577,0.21775557778915544,0.03454939280878153,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270409,8,0.003864795536587943,0.20109608823660413,0.04553594708403651,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270409,9,0.003444588667918339,0.1911192678575427,0.05062560767072618,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270409,10,0.0031084029514448722,0.18237000820531557,0.055251643605694484,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270410,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270410,2,0.015716576126115725,0.36438739067334047,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270410,3,0.010285919490457582,0.3037486278674553,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270410,4,0.007679881356876457,0.28061717668864955,0.003454375652012578,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270410,5,0.006143411136435911,0.2536115642629669,0.025963156317214256,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270410,6,0.005127793789769339,0.23617442825746718,0.03837260391836572,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270410,7,0.004405454094531577,0.2119074846293676,0.04626391557389079,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270410,8,0.003864795536587943,0.1956422318148968,0.053241525327218306,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270410,9,0.003444588667918339,0.1877128435372069,0.05861301088082598,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270410,10,0.0031084029514448722,0.18368071245771964,0.05903851441674765,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270411,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270411,2,0.015716576126115725,0.422291562803217,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270411,3,0.010285919490457582,0.330611809186936,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270411,4,0.007679881356876457,0.293575642335262,0.013353148657773525,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270411,5,0.006143411136435911,0.24158679704890088,0.03182869560955216,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270411,6,0.005127793789769339,0.21904053658119968,0.04773393883636448,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270411,7,0.004405454094531577,0.20107356047829697,0.0522085307171743,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270411,8,0.003864795536587943,0.1971362444479468,0.05244641413925703,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270411,9,0.003444588667918339,0.17886492176174232,0.06208825361750377,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270411,10,0.0031084029514448722,0.1701670557430428,0.06700492003908956,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270412,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270412,2,0.015716576126115725,0.36610312282100843,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270412,3,0.010285919490457582,0.3190988678897449,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270412,4,0.007679881356876457,0.2831634260515005,0.014537113630864254,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270412,5,0.006143411136435911,0.2584927270003213,0.028365730476380843,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270412,6,0.005127793789769339,0.23195086615441637,0.036886768823049615,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270412,7,0.004405454094531577,0.207961776993479,0.04720135504370849,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270412,8,0.003864795536587943,0.19259850396961986,0.05282886450871478,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270412,9,0.003444588667918339,0.18238123404858103,0.05313689363714457,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270412,10,0.0031084029514448722,0.18098579495597772,0.05649131328626364,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270413,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270413,2,0.015716576126115725,0.35244508618779313,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270413,3,0.010285919490457582,0.31435367629129835,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270413,4,0.007679881356876457,0.2914777917085302,0.004188433127057036,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270413,5,0.006143411136435911,0.2557616154199398,0.021260262494961338,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270413,6,0.005127793789769339,0.23824306941768345,0.026109462030762334,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270413,7,0.004405454094531577,0.21673953185318962,0.039867065930035646,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270413,8,0.003864795536587943,0.20118250854885458,0.047901406408282735,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270413,9,0.003444588667918339,0.1959718004112453,0.051526703036266074,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270413,10,0.0031084029514448722,0.18834107431234506,0.0537488151237534,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270414,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270414,2,0.015716576126115725,0.3710832133790879,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270414,3,0.010285919490457582,0.295440407395806,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270414,4,0.007679881356876457,0.2802219058629556,0.005435101916057796,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270414,5,0.006143411136435911,0.25298716610570854,0.013959574101839664,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270414,6,0.005127793789769339,0.22982588235024723,0.02710171737941416,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270414,7,0.004405454094531577,0.21381476052378384,0.032886498602440035,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270414,8,0.003864795536587943,0.1987749978347441,0.04142036201987816,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270414,9,0.003444588667918339,0.18899049474410945,0.04779912179591086,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270414,10,0.0031084029514448722,0.17240233170175595,0.05671229810858655,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270415,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270415,2,0.015716576126115725,0.34505630366149825,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270415,3,0.010285919490457582,0.2901400327098621,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270415,4,0.007679881356876457,0.26433512337962545,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270415,5,0.006143411136435911,0.24504749847774598,0.01304814688536772,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270415,6,0.005127793789769339,0.22576636805572442,0.024379722331766187,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270415,7,0.004405454094531577,0.20823325245169474,0.03504302407500732,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270415,8,0.003864795536587943,0.20076830260731252,0.04201444650681342,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270415,9,0.003444588667918339,0.18995314193214716,0.047246502601066796,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270415,10,0.0031084029514448722,0.18736242885684753,0.05032782598659813,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270416,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270416,2,0.015716576126115725,0.37807941883620366,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270416,3,0.010285919490457582,0.2946283983385328,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270416,4,0.007679881356876457,0.2620214541174229,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270416,5,0.006143411136435911,0.24274068780399713,0.007560105098209382,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270416,6,0.005127793789769339,0.2195525868918105,0.022364977350611433,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270416,7,0.004405454094531577,0.2108846409172935,0.027699907740853354,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270416,8,0.003864795536587943,0.19492009553355608,0.03772731946800943,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270416,9,0.003444588667918339,0.1843477281710283,0.047776074430143554,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270416,10,0.0031084029514448722,0.17607051745280355,0.051630543260669876,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270417,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270417,2,0.015716576126115725,0.4005191974338445,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270417,3,0.010285919490457582,0.32173289626808604,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270417,4,0.007679881356876457,0.29992000987931844,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270417,5,0.006143411136435911,0.2821347901446024,0.005551953508057385,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270417,6,0.005127793789769339,0.24889086962746704,0.02579536239045546,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270417,7,0.004405454094531577,0.2261755983111558,0.04022980849534672,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270417,8,0.003864795536587943,0.2001467926234886,0.05393435383825031,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270417,9,0.003444588667918339,0.18595264412101684,0.062087685049309914,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270417,10,0.0031084029514448722,0.17661321477242947,0.06701201146178234,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270418,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270418,2,0.015716576126115725,0.3721687122209155,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270418,3,0.010285919490457582,0.304682457441942,0.0004348498520382559,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270418,4,0.007679881356876457,0.27248904548102937,0.016210263340768707,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270418,5,0.006143411136435911,0.24062596012130566,0.03278051678800502,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270418,6,0.005127793789769339,0.21775067099568082,0.041249940845639654,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270418,7,0.004405454094531577,0.20391378735875781,0.047085322085807964,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270418,8,0.003864795536587943,0.18820858866380047,0.05528379324449946,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270418,9,0.003444588667918339,0.18232670853635186,0.05435259211021173,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270418,10,0.0031084029514448722,0.1752759599707701,0.05672207887514222,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270419,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270419,2,0.015716576126115725,0.32027660269040714,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270419,3,0.010285919490457582,0.28649231911426903,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270419,4,0.007679881356876457,0.26251947602984343,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270419,5,0.006143411136435911,0.2572999475248656,0.0,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270419,6,0.005127793789769339,0.2378119629997506,0.008411096173352657,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270419,7,0.004405454094531577,0.21922376561799342,0.023064120625434968,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270419,8,0.003864795536587943,0.20131514150295998,0.03313257422111952,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270419,9,0.003444588667918339,0.19113847501277512,0.040644521890156764,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270419,10,0.0031084029514448722,0.1828351928728521,0.04730803542516268,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270420,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270420,2,0.015716576126115725,0.40741136734550687,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270420,3,0.010285919490457582,0.3325269837842077,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270420,4,0.007679881356876457,0.2892823308444956,0.005029048169208058,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270420,5,0.006143411136435911,0.2446610882462285,0.024767553319169813,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270420,6,0.005127793789769339,0.22646293010377389,0.036919790467246805,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270420,7,0.004405454094531577,0.2086871965218206,0.046252962912669233,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270420,8,0.003864795536587943,0.1934711270405758,0.04994227620314205,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270420,9,0.003444588667918339,0.18128890065023187,0.05467759120413631,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270420,10,0.0031084029514448722,0.17213487094542354,0.06287198873692432,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270421,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270421,2,0.015716576126115725,0.3709450129568246,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270421,3,0.010285919490457582,0.28656838294409465,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270421,4,0.007679881356876457,0.2472252279597502,0.018610948659083373,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270421,5,0.006143411136435911,0.22174782697325934,0.03059705742474743,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270421,6,0.005127793789769339,0.20278083784487333,0.04521585903393474,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270421,7,0.004405454094531577,0.17574225717563247,0.057576617051499364,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270421,8,0.003864795536587943,0.16015750133536893,0.0672712525960598,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270421,9,0.003444588667918339,0.14680896690622802,0.0788428242212893,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270421,10,0.0031084029514448722,0.1448518495753172,0.07687878570670906,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270422,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270422,2,0.015716576126115725,0.37053345674910027,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270422,3,0.010285919490457582,0.29855307232032574,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270422,4,0.007679881356876457,0.26551796045368364,0.0013997239396323212,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270422,5,0.006143411136435911,0.23839211098772164,0.028570836773334815,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270422,6,0.005127793789769339,0.21461980746138248,0.038485156073874205,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270422,7,0.004405454094531577,0.20310508533017044,0.041037899244099015,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270422,8,0.003864795536587943,0.19126594407720013,0.044711459665024086,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270422,9,0.003444588667918339,0.18829444013074798,0.04747106672770975,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270422,10,0.0031084029514448722,0.1820806171230162,0.05403678694836608,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270423,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270423,2,0.015716576126115725,0.3679166204025815,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270423,3,0.010285919490457582,0.3087118059737359,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270423,4,0.007679881356876457,0.2871566751803205,0.0,2,166,651,650,1618,True,8128
0.0,0.5,0.0,20270423,5,0.006143411136435911,0.25903182424701887,0.007702882625900006,2,166,817,816,1958,True,10128
0.0,0.5,0.0,20270423,6,0.005127793789769339,0.23452073805311469,0.021628129747538468,2,166,983,982,2298,True,12128
0.0,0.5,0.0,20270423,7,0.004405454094531577,0.2126444286948304,0.03227580501248218,2,166,1149,1148,2638,True,14128
0.0,0.5,0.0,20270423,8,0.003864795536587943,0.19954533631764104,0.04220580222873903,2,166,1315,1314,2978,True,16128
0.0,0.5,0.0,20270423,9,0.003444588667918339,0.19120337423605555,0.04673786406483842,2,166,1481,1480,3318,True,18128
0.0,0.5,0.0,20270423,10,0.0031084029514448722,0.1776235325407354,0.05404355752508225,2,156,1637,1636,3630,True,20000
0.0,0.5,0.0,20270424,1,0.06573324283983725,1.0,0.0,3,153,153,152,598,True,2128
0.0,0.5,0.0,20270424,2,0.015716576126115725,0.3544499698429992,0.0,2,166,319,318,938,True,4128
0.0,0.5,0.0,20270424,3,0.010285919490457582,0.2943284388272718,0.0,2,166,485,484,1278,True,6128
0.0,0.5,0.0,20270424,4,0.007679881356876457,0.27641839984983607,0.0,2,166,651,650,1618,True,8128
