path,strength,rho_global,rho_cluster,budget,error_amplitude,max_delay,overhead,selected_q,selected_eta,best_risk,runner_up_q,runner_up_risk,relative_margin,lrv_at_best_q,horizon_at_best_q
clustered,0.8,0.0,0.8,1000,0.01,4,0,32.0,0.0025,0.00029246051913963235,16.0,0.00043710089444421455,0.4945637644701201,1.1428410076309397,31.0
balanced,0.0,0.0,0.0,1000,0.01,4,0,32.0,0.0025,9.406773390603206e-05,16.0,0.00010465258201360119,0.11252368551944435,0.04687499999999999,31.0
balanced,0.1,0.05,0.05,1000,0.01,4,0,32.0,0.0025,0.000459033827405783,16.0,0.0007593030153155247,0.6541330289462646,2.063029125476932,31.0
balanced,0.2,0.1,0.1,1000,0.01,4,0,32.0,0.0025,0.0008239999209055339,16.0,0.0014139534486174482,0.7159630877920298,4.079183250953864,31.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,1000,0.01,4,0,32.0,0.0025,0.001188966014405285,16.0,0.002068603881919372,0.7398343239895531,6.0953373764307965,31.0
balanced,0.4,0.2,0.2,1000,0.01,4,0,32.0,0.0025,0.0015539321079050359,16.0,0.0027232543152212957,0.7524924682151684,8.111491501907729,31.0
balanced,0.5,0.25,0.25,1000,0.01,4,0,32.0,0.0025,0.0019188982014047863,16.0,0.0033779047485232193,0.7603355644662775,10.12764562738466,31.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,1000,0.01,4,0,32.0,0.0025,0.002283864294904538,16.0,0.004032555181825143,0.7656719757045362,12.143799752861593,31.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,1000,0.01,4,0,32.0,0.0025,0.002648830388404289,16.0,0.004687205615127067,0.7695378441919561,14.159953878338525,31.0
balanced,0.8,0.4,0.4,1000,0.01,4,0,32.0,0.0025,0.0030137964819040397,16.0,0.005341856048428991,0.7724674112878858,16.176108003815457,31.0
global,0.0,0.0,0.0,1000,0.03,4,0,8.0,0.0038555270635198514,0.0005669116335975076,32.0,0.0005677063092067167,0.0014017627476901036,0.18749999999999997,125.0
global,0.1,0.1,0.0,1000,0.03,4,0,32.0,0.0025,0.0014838598454946271,16.0,0.0019587867181718355,0.32006181319563715,3.9421874999999966,31.0
global,0.2,0.2,0.0,1000,0.03,4,0,32.0,0.0025,0.002188992934339929,16.0,0.0032265315457218557,0.4739798813899721,7.837499999999993,31.0
global,0.30000000000000004,0.30000000000000004,0.0,1000,0.03,4,0,32.0,0.0025,0.0028941260231852305,16.0,0.004494276373271877,0.5528958785027425,11.73281249999999,31.0
global,0.4,0.4,0.0,1000,0.03,4,0,32.0,0.0025,0.0035992591120305325,16.0,0.005762021200821897,0.6008909115663074,15.628124999999986,31.0
global,0.5,0.5,0.0,1000,0.03,4,0,32.0,0.0025,0.004304392200875834,16.0,0.0070297660283719175,0.6331611294485524,19.523437499999982,31.0
global,0.6000000000000001,0.6000000000000001,0.0,1000,0.03,4,0,32.0,0.0025,0.005009525289721137,16.0,0.008297510855921938,0.6563467346790922,23.41874999999998,31.0
global,0.7000000000000001,0.7000000000000001,0.0,1000,0.03,4,0,32.0,0.0025,0.005714658378566439,16.0,0.00956525568347196,0.6738105849594932,27.31406249999998,31.0
global,0.8,0.8,0.0,1000,0.03,4,0,32.0,0.0025,0.00641979146741174,16.0,0.010833000511021979,0.687438068045146,31.209374999999973,31.0
clustered,0.0,0.0,0.0,1000,0.03,4,0,8.0,0.0038555270635198514,0.0005669116335975076,32.0,0.0005677063092067167,0.0014017627476901036,0.18749999999999997,125.0
clustered,0.1,0.0,0.1,1000,0.03,4,0,8.0,0.0025,0.0006544354227609476,4.0,0.0006699786195210332,0.023750543169731804,0.2972940730142213,125.0
clustered,0.2,0.0,0.2,1000,0.03,4,0,8.0,0.0025,0.0007183547121738744,4.0,0.0007474264218064154,0.04046985304037972,0.40708814602844257,125.0
clustered,0.30000000000000004,0.0,0.30000000000000004,1000,0.03,4,0,8.0,0.0025,0.000782274001586801,16.0,0.0008157100077832948,0.042742064965307115,0.5168822190426638,125.0
clustered,0.4,0.0,0.4,1000,0.03,4,0,8.0,0.0025,0.0008461932909997276,16.0,0.0008572660468371214,0.013085374175339939,0.626676292056885,125.0
clustered,0.5,0.0,0.5,1000,0.03,4,0,16.0,0.0025,0.0008988220858909481,32.0,0.0009027222474203256,0.004339191916397431,0.7150246054457162,62.0
clustered,0.6000000000000001,0.0,0.6000000000000001,1000,0.03,4,0,32.0,0.0025,0.0009275213455745256,16.0,0.0009403781249447748,0.013861437724956464,0.868849505723205,31.0
clustered,0.7000000000000001,0.0,0.7000000000000001,1000,0.03,4,0,32.0,0.0025,0.0009523204437287256,16.0,0.0009819341639986014,0.031096381963539428,1.0058452566770724,31.0
clustered,0.8,0.0,0.8,1000,0.03,4,0,32.0,0.0025,0.0009771195418829257,16.0,0.0010234902030524281,0.04745648734047971,1.1428410076309397,31.0
balanced,0.0,0.0,0.0,1000,0.03,4,0,8.0,0.0038555270635198514,0.0005669116335975076,32.0,0.0005677063092067167,0.0014017627476901036,0.18749999999999997,125.0
balanced,0.1,0.05,0.05,1000,0.03,4,0,32.0,0.0025,0.0011436928501490763,16.0,0.0013456923239237384,0.1766203869756921,2.063029125476932,31.0
balanced,0.2,0.1,0.1,1000,0.03,4,0,32.0,0.0025,0.0015086589436488272,16.0,0.002000342757225662,0.3259078638327979,4.079183250953864,31.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,1000,0.03,4,0,32.0,0.0025,0.0018736250371485783,16.0,0.0026549931905275855,0.4170354995726099,6.0953373764307965,31.0
balanced,0.4,0.2,0.2,1000,0.03,4,0,32.0,0.0025,0.0022385911306483292,16.0,0.003309643623829509,0.47844935974127045,8.111491501907729,31.0
balanced,0.5,0.25,0.25,1000,0.03,4,0,32.0,0.0025,0.0026035572241480797,16.0,0.0039642940571314325,0.5226452564063019,10.12764562738466,31.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,1000,0.03,4,0,32.0,0.0025,0.002968523317647831,16.0,0.004618944490433356,0.5559737944363763,12.143799752861593,31.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,1000,0.03,4,0,32.0,0.0025,0.003333489411147582,16.0,0.0052735949237352805,0.5820044023838075,14.159953878338525,31.0
balanced,0.8,0.4,0.4,1000,0.03,4,0,32.0,0.0025,0.003698455504647333,16.0,0.005928245357037204,0.6028975742950011,16.176108003815457,31.0
global,0.0,0.0,0.0,1000,0.1,4,0,2.0,0.0031046445301837096,0.0015602616412478598,4.0,0.0015684849468636675,0.0052704657977946205,0.7499999999999999,500.0
global,0.1,0.1,0.0,1000,0.1,4,0,2.0,0.0025,0.004795220687537582,1.0,0.004848245049025232,0.011057752070818454,3.4607606659729426,500.0
global,0.2,0.2,0.0,1000,0.1,4,0,1.0,0.0025,0.007764754970595533,2.0,0.007910293660011482,0.018743500595587523,6.191999999999997,1000.0
global,0.30000000000000004,0.30000000000000004,0.0,1000,0.1,4,0,1.0,0.0025,0.010681264892165834,32.0,0.010682122406890197,8.028213259580433e-05,8.537999999999995,1000.0
global,0.4,0.4,0.0,1000,0.1,4,0,32.0,0.0025,0.0113872554957355,16.0,0.012432199586240327,0.09176434926713954,15.628124999999986,31.0
global,0.5,0.5,0.0,1000,0.1,4,0,32.0,0.0025,0.012092388584580801,16.0,0.013699944413790348,0.1329394782482732,19.523437499999982,31.0
global,0.6000000000000001,0.6000000000000001,0.0,1000,0.1,4,0,32.0,0.0025,0.012797521673426102,16.0,0.014967689241340367,0.16957717465097882,23.41874999999998,31.0
global,0.7000000000000001,0.7000000000000001,0.0,1000,0.1,4,0,32.0,0.0025,0.013502654762271405,16.0,0.01623543406889039,0.20238829731874733,27.31406249999998,31.0
global,0.8,0.8,0.0,1000,0.1,4,0,32.0,0.0025,0.014207787851116706,16.0,0.01750317889644041,0.23194258528182424,31.209374999999973,31.0
clustered,0.0,0.0,0.0,1000,0.1,4,0,2.0,0.0031046445301837096,0.0015602616412478598,4.0,0.0015684849468636675,0.0052704657977946205,0.7499999999999999,500.0
clustered,0.1,0.0,0.1,1000,0.1,4,0,2.0,0.0031046445301837096,0.001793389520664384,4.0,0.001813835873615169,0.011400954848453916,0.9069507891085674,500.0
clustered,0.2,0.0,0.2,1000,0.1,4,0,2.0,0.0031046445301837096,0.0020265174000809083,4.0,0.0020591868003666707,0.01612095720690977,1.0639015782171348,500.0
clustered,0.30000000000000004,0.0,0.30000000000000004,1000,0.1,4,0,2.0,0.0025,0.0022212281217159646,4.0,0.002293021484578758,0.032321472144576854,1.2208523673257023,500.0
clustered,0.4,0.0,0.4,1000,0.1,4,0,2.0,0.0025,0.0024015882572667245,4.0,0.0024821455891041186,0.03354335681549233,1.3778031564342696,500.0
clustered,0.5,0.0,0.5,1000,0.1,4,0,2.0,0.0025,0.002581948392817485,4.0,0.0026712696936294794,0.03459453374841662,1.5347539455428372,500.0
clustered,0.6000000000000001,0.0,0.6000000000000001,1000,0.1,4,0,2.0,0.0025,0.002762308528368245,4.0,0.00286039379815484,0.03550844113873694,1.6917047346514047,500.0
clustered,0.7000000000000001,0.0,0.7000000000000001,1000,0.1,4,0,2.0,0.0025,0.0029426686639190056,4.0,0.0030495179026802004,0.03631031929326848,1.848655523759972,500.0
clustered,0.8,0.0,0.8,1000,0.1,4,0,2.0,0.0025,0.0031230287994697663,4.0,0.003213835917838584,0.029076618948962376,2.0056063128685397,500.0
balanced,0.0,0.0,0.0,1000,0.1,4,0,2.0,0.0031046445301837096,0.0015602616412478598,4.0,0.0015684849468636675,0.0052704657977946205,0.7499999999999999,500.0
balanced,0.1,0.05,0.05,1000,0.1,4,0,2.0,0.0025,0.003327864269076013,1.0,0.0035512414271475896,0.06712327787743505,2.183855727540755,500.0
balanced,0.2,0.1,0.1,1000,0.1,4,0,2.0,0.0025,0.0049755808230883426,1.0,0.005170747726840248,0.039224948943903555,3.61771145508151,500.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,1000,0.1,4,0,2.0,0.0025,0.006623297377100673,1.0,0.006790254026532908,0.02520748200276635,5.051567182622266,500.0
balanced,0.4,0.2,0.2,1000,0.1,4,0,2.0,0.0025,0.008271013931113002,1.0,0.008409760326225568,0.01677501649352145,6.48542291016302,500.0
balanced,0.5,0.25,0.25,1000,0.1,4,0,2.0,0.0025,0.009918730485125331,1.0,0.010029266625918225,0.01114418230827628,7.919278637703775,500.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,1000,0.1,4,0,32.0,0.0025,0.010756519701352798,16.0,0.011289122875851786,0.04951445163364547,12.143799752861593,31.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,1000,0.1,4,0,32.0,0.0025,0.011121485794852549,16.0,0.01194377330915371,0.07393683986736271,14.159953878338525,31.0
balanced,0.8,0.4,0.4,1000,0.1,4,0,32.0,0.0025,0.0114864518883523,16.0,0.012598423742455633,0.09680725300655417,16.176108003815457,31.0
global,0.0,0.0,0.0,1000,0.3,4,0,32.0,0.08,0.0024038133997891574,8.0,0.0024220083693981924,0.007569210493056959,0.04687499999999999,31.0
global,0.1,0.1,0.0,1000,0.3,4,0,1.0,0.0025,0.005383916751169529,2.0,0.008434486066829741,0.5666078166973045,3.8459999999999983,1000.0
global,0.2,0.2,0.0,1000,0.3,4,0,1.0,0.0025,0.00830042667273983,2.0,0.013183107704445592,0.5882445835876616,6.191999999999997,1000.0
global,0.30000000000000004,0.30000000000000004,0.0,1000,0.3,4,0,1.0,0.0025,0.01121693659431013,2.0,0.01720955375962825,0.5342472175832678,8.537999999999995,1000.0
global,0.4,0.4,0.0,1000,0.3,4,0,1.0,0.0025,0.014133446515880431,2.0,0.020686716116957816,0.4636710227554255,10.883999999999993,1000.0
global,0.5,0.5,0.0,1000,0.3,4,0,1.0,0.0025,0.01704995643745073,2.0,0.023801789089431716,0.39600292685501454,13.229999999999992,1000.0
global,0.6000000000000001,0.6000000000000001,0.0,1000,0.3,4,0,1.0,0.0025,0.019966466359021034,2.0,0.026916862061905616,0.34810344393986015,15.57599999999999,1000.0
global,0.7000000000000001,0.7000000000000001,0.0,1000,0.3,4,0,1.0,0.0025,0.022882976280591334,2.0,0.03003193503437952,0.3124138515081065,17.92199999999999,1000.0
global,0.8,0.8,0.0,1000,0.3,4,0,1.0,0.0025,0.025799486202161635,2.0,0.03314700800685341,0.28479333840672216,20.267999999999986,1000.0
clustered,0.0,0.0,0.0,1000,0.3,4,0,32.0,0.08,0.0024038133997891574,8.0,0.0024220083693981924,0.007569210493056959,0.04687499999999999,31.0
clustered,0.1,0.0,0.1,1000,0.3,4,0,1.0,0.0025,0.0027899095074142444,2.0,0.002899573759666805,0.039307458525491785,1.7594166666666664,1000.0
clustered,0.2,0.0,0.2,1000,0.3,4,0,1.0,0.0025,0.0031124121852292618,2.0,0.003273115743307496,0.0516331220012868,2.0188333333333333,1000.0
clustered,0.30000000000000004,0.0,0.30000000000000004,1000,0.3,4,0,1.0,0.0025,0.0034349148630442783,2.0,0.0036466577269481867,0.06164428300160142,2.27825,1000.0
clustered,0.4,0.0,0.4,1000,0.3,4,0,1.0,0.0025,0.0037574175408592947,2.0,0.004020199710588878,0.06993690929262199,2.537666666666666,1000.0
clustered,0.5,0.0,0.5,1000,0.3,4,0,1.0,0.0025,0.004079920218674311,2.0,0.004393741694229568,0.07691853240630947,2.7970833333333327,1000.0
clustered,0.6000000000000001,0.0,0.6000000000000001,1000,0.3,4,0,1.0,0.0025,0.0044024228964893285,2.0,0.0047672836778702606,0.0828772678044826,3.0564999999999998,1000.0
clustered,0.7000000000000001,0.0,0.7000000000000001,1000,0.3,4,0,1.0,0.0025,0.004724925574304345,2.0,0.00514082566151095,0.08802256896244094,3.315916666666666,1000.0
clustered,0.8,0.0,0.8,1000,0.3,4,0,1.0,0.0025,0.005047428252119362,2.0,0.005514367645151641,0.09251035769279456,3.5753333333333326,1000.0
balanced,0.0,0.0,0.0,1000,0.3,4,0,32.0,0.08,0.0024038133997891574,8.0,0.0024220083693981924,0.007569210493056959,0.04687499999999999,31.0
balanced,0.1,0.05,0.05,1000,0.3,4,0,1.0,0.0025,0.004086913129291886,2.0,0.0059386002362563205,0.4530771876928209,2.802708333333332,1000.0
balanced,0.2,0.1,0.1,1000,0.3,4,0,1.0,0.0025,0.005706419428984546,2.0,0.00873126673860295,0.5300779844983589,4.105416666666665,1000.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,1000,0.3,4,0,1.0,0.0025,0.007325925728677205,2.0,0.01144256668467106,0.5619277492644156,5.408124999999997,1000.0
balanced,0.4,0.2,0.2,1000,0.3,4,0,1.0,0.0025,0.008945432028369863,2.0,0.013649363463278639,0.5258473173783623,6.71083333333333,1000.0
balanced,0.5,0.25,0.25,1000,0.3,4,0,1.0,0.0025,0.010564938328062521,2.0,0.01577915043057823,0.49353928443346934,8.013541666666661,1000.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,1000,0.3,4,0,1.0,0.0025,0.01218444462775518,2.0,0.017908937397877824,0.4698197533831548,9.316249999999995,1000.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,1000,0.3,4,0,1.0,0.0025,0.01380395092744784,2.0,0.01976044010514853,0.4315061107510009,10.618958333333328,1000.0
balanced,0.8,0.4,0.4,1000,0.3,4,0,1.0,0.0025,0.015423457227140497,2.0,0.02140815665916086,0.38802580665826003,11.92166666666666,1000.0
global,0.0,0.0,0.0,1000,1.0,4,0,1.0,0.0038555270635198514,0.0033371762947020426,2.0,0.0033818775021515995,0.013394919387544094,1.4999999999999998,1000.0
global,0.1,0.1,0.0,1000,1.0,4,0,1.0,0.0038555270635198514,0.007866445449225922,2.0,0.012863229225054066,0.6352022407172276,3.8459999999999983,1000.0
global,0.2,0.2,0.0,1000,1.0,4,0,1.0,0.0031046445301837096,0.011599092336418482,2.0,0.020925625198540528,0.8040743699262466,6.191999999999997,1000.0
global,0.30000000000000004,0.30000000000000004,0.0,1000,1.0,4,0,1.0,0.0031046445301837096,0.015239239095373211,2.0,0.028988021172026993,0.9021960998582963,8.537999999999995,1000.0
global,0.4,0.4,0.0,1000,1.0,4,0,1.0,0.0031046445301837096,0.01887938585432794,2.0,0.035825109363785156,0.8975781119263766,10.883999999999993,1000.0
global,0.5,0.5,0.0,1000,1.0,4,0,1.0,0.0031046445301837096,0.022519532613282666,2.0,0.04227670430060487,0.8773348908524353,13.229999999999992,1000.0
global,0.6000000000000001,0.6000000000000001,0.0,1000,1.0,4,0,1.0,0.0025,0.02605973197091241,2.0,0.0487282992374246,0.8698695478454881,15.57599999999999,1000.0
global,0.7000000000000001,0.7000000000000001,0.0,1000,1.0,4,0,1.0,0.0025,0.028976241892482713,2.0,0.05517989417424433,0.904315072292367,17.92199999999999,1000.0
global,0.8,0.8,0.0,1000,1.0,4,0,1.0,0.0025,0.03189275181405301,2.0,0.06163148911106403,0.9324606879456273,20.267999999999986,1000.0
clustered,0.0,0.0,0.0,1000,1.0,4,0,1.0,0.0038555270635198514,0.0033371762947020426,2.0,0.0033818775021515995,0.013394919387544094,1.4999999999999998,1000.0
clustered,0.1,0.0,0.1,1000,1.0,4,0,1.0,0.0038555270635198514,0.0038380151295284437,2.0,0.003963146011679617,0.03260301951090736,1.7594166666666664,1000.0
clustered,0.2,0.0,0.2,1000,1.0,4,0,1.0,0.0038555270635198514,0.004338853964354845,2.0,0.004544414521207634,0.04737669406288801,2.0188333333333333,1000.0
clustered,0.30000000000000004,0.0,0.30000000000000004,1000,1.0,4,0,1.0,0.0038555270635198514,0.004839692799181246,2.0,0.005125683030735651,0.05909264150046614,2.27825,1000.0
clustered,0.4,0.0,0.4,1000,1.0,4,0,1.0,0.0038555270635198514,0.005340531634007646,2.0,0.005706951540263667,0.06861112925962622,2.537666666666666,1000.0
clustered,0.5,0.0,0.5,1000,1.0,4,0,1.0,0.0038555270635198514,0.005841370468834047,2.0,0.0062882200497916835,0.07649738761507255,2.7970833333333327,1000.0
clustered,0.6000000000000001,0.0,0.6000000000000001,1000,1.0,4,0,1.0,0.0038555270635198514,0.006342209303660449,2.0,0.006869488559319701,0.08313810383945057,3.0564999999999998,1000.0
clustered,0.7000000000000001,0.0,0.7000000000000001,1000,1.0,4,0,1.0,0.0038555270635198514,0.00684304813848685,2.0,0.007450757068847717,0.08880675951159471,3.315916666666666,1000.0
clustered,0.8,0.0,0.8,1000,1.0,4,0,1.0,0.0038555270635198514,0.00734388697331325,2.0,0.008032025578375734,0.09370223255928259,3.5753333333333326,1000.0
balanced,0.0,0.0,0.0,1000,1.0,4,0,1.0,0.0038555270635198514,0.0033371762947020426,2.0,0.0033818775021515995,0.013394919387544094,1.4999999999999998,1000.0
balanced,0.1,0.05,0.05,1000,1.0,4,0,1.0,0.0038555270635198514,0.005852230289377182,2.0,0.00869217371894411,0.4852754059801646,2.802708333333332,1000.0
balanced,0.2,0.1,0.1,1000,1.0,4,0,1.0,0.0031046445301837096,0.008361466778821599,2.0,0.013330035249661282,0.5942221146443297,4.105416666666665,1000.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,1000,1.0,4,0,1.0,0.0031046445301837096,0.010382800758977885,2.0,0.017594636248708124,0.6945944217887693,5.408124999999997,1000.0
balanced,0.4,0.2,0.2,1000,1.0,4,0,1.0,0.0031046445301837096,0.012404134739134175,2.0,0.02185923724775496,0.7622540957081512,6.71083333333333,1000.0
balanced,0.5,0.25,0.25,1000,1.0,4,0,1.0,0.0031046445301837096,0.01442546871929046,2.0,0.026123838246801798,0.8109524726824086,8.013541666666661,1000.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,1000,1.0,4,0,1.0,0.0031046445301837096,0.016446802699446747,2.0,0.03038843924584864,0.8476806587380582,9.316249999999995,1000.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,1000,1.0,4,0,1.0,0.0031046445301837096,0.018468136679603037,2.0,0.033906708838117715,0.8359572179019915,10.618958333333328,1000.0
balanced,0.8,0.4,0.4,1000,1.0,4,0,1.0,0.0031046445301837096,0.020489470659759323,2.0,0.03731927729834792,0.8213880640480288,11.92166666666666,1000.0
global,0.0,0.0,0.0,2000,0.01,4,0,32.0,0.0025,8.899134194392301e-05,16.0,0.00010811002745270949,0.21483759083927434,0.04687499999999999,62.0
global,0.1,0.1,0.0,2000,0.01,4,0,32.0,0.0025,0.0013978210136529245,16.0,0.002317867134203959,0.6582002356272201,3.9421874999999966,62.0
global,0.2,0.2,0.0,2000,0.01,4,0,32.0,0.0025,0.002706650685361926,16.0,0.004527624240955208,0.6727774534931485,7.837499999999993,62.0
global,0.30000000000000004,0.30000000000000004,0.0,2000,0.01,4,0,32.0,0.0025,0.004015480357070928,16.0,0.006737381347706458,0.6778519002944414,11.73281249999999,62.0
global,0.4,0.4,0.0,2000,0.01,4,0,32.0,0.0025,0.005324310028779929,16.0,0.008947138454457708,0.6804315312397303,15.628124999999986,62.0
global,0.5,0.5,0.0,2000,0.01,4,0,32.0,0.0025,0.0066331397004889305,16.0,0.011156895561208958,0.6819931533157035,19.523437499999982,62.0
global,0.6000000000000001,0.6000000000000001,0.0,2000,0.01,4,0,32.0,0.0025,0.007941969372197934,16.0,0.013366652667960208,0.6830400674613779,23.41874999999998,62.0
global,0.7000000000000001,0.7000000000000001,0.0,2000,0.01,4,0,32.0,0.0025,0.009250799043906936,16.0,0.01557640977471146,0.683790740754541,27.31406249999998,62.0
global,0.8,0.8,0.0,2000,0.01,4,0,32.0,0.0025,0.010559628715615936,16.0,0.017786166881462704,0.6843553273004683,31.209374999999973,62.0
clustered,0.0,0.0,0.0,2000,0.01,4,0,32.0,0.0025,8.899134194392301e-05,16.0,0.00010811002745270949,0.21483759083927434,0.04687499999999999,62.0
clustered,0.1,0.0,0.1,2000,0.01,4,0,32.0,0.0025,0.00013502207856556212,16.0,0.00018054475613946702,0.3371498799124222,0.18387075095386746,62.0
clustered,0.2,0.0,0.2,2000,0.01,4,0,32.0,0.0025,0.00018105281518720123,16.0,0.00025297948482622454,0.39726899338546084,0.3208665019077349,62.0
clustered,0.30000000000000004,0.0,0.30000000000000004,2000,0.01,4,0,32.0,0.0025,0.00022708355180884037,16.0,0.00032541421351298214,0.4330153413617417,0.4578622528616024,62.0
clustered,0.4,0.0,0.4,2000,0.01,4,0,32.0,0.0025,0.00027311428843047945,16.0,0.00039784894219973963,0.45671229610900077,0.5948580038154698,62.0
clustered,0.5,0.0,0.5,2000,0.01,4,0,32.0,0.0025,0.0003191450250521186,16.0,0.0004702836708864972,0.4735735605143668,0.7318537547693372,62.0
clustered,0.6000000000000001,0.0,0.6000000000000001,2000,0.01,4,0,32.0,0.0025,0.0003651757616737578,16.0,0.0005427183995732548,0.4861840695169434,0.868849505723205,62.0
clustered,0.7000000000000001,0.0,0.7000000000000001,2000,0.01,4,0,32.0,0.0025,0.0004112064982953969,16.0,0.0006151531282600123,0.4959713205166982,1.0058452566770724,62.0
clustered,0.8,0.0,0.8,2000,0.01,4,0,32.0,0.0025,0.00045723723491703595,16.0,0.0006875878569467698,0.5037879779662522,1.1428410076309397,62.0
balanced,0.0,0.0,0.0,2000,0.01,4,0,32.0,0.0025,8.899134194392301e-05,16.0,0.00010811002745270949,0.21483759083927434,0.04687499999999999,62.0
balanced,0.1,0.05,0.05,2000,0.01,4,0,32.0,0.0025,0.0007664215461092433,16.0,0.001249205945171713,0.6299201810196176,2.063029125476932,62.0
balanced,0.2,0.1,0.1,2000,0.01,4,0,32.0,0.0025,0.0014438517502745637,16.0,0.0023903018628907164,0.65550366402657,4.079183250953864,62.0
balanced,0.30000000000000004,0.15000000000000002,0.15000000000000002,2000,0.01,4,0,32.0,0.0025,0.0021212819544398844,16.0,0.00353139778060972,0.6647470050921028,6.0953373764307965,62.0
balanced,0.4,0.2,0.2,2000,0.01,4,0,32.0,0.0025,0.0027987121586052046,16.0,0.004672493698328724,0.6695156320246082,8.111491501907729,62.0
balanced,0.5,0.25,0.25,2000,0.01,4,0,32.0,0.0025,0.0034761423627705243,16.0,0.005813589616047727,0.6724256400748302,10.12764562738466,62.0
balanced,0.6000000000000001,0.30000000000000004,0.30000000000000004,2000,0.01,4,0,32.0,0.0025,0.004153572566935845,16.0,0.00695468553376673,0.6743864279942772,12.143799752861593,62.0
balanced,0.7000000000000001,0.35000000000000003,0.35000000000000003,2000,0.01,4,0,32.0,0.0025,0.004831002771101166,16.0,0.008095781451485736,0.6757973106358631,14.159953878338525,62.0
balanced,0.8,0.4,0.4,2000,0.01,4,0,32.0,0.0025,0.005508432975266485,16.0,0.009236877369204739,0.6768611709862694,16.176108003815457,62.0
global,0.0,0.0,0.0,2000,0.03,4,0,16.0,0.005946035575013605,0.0004192648386949867,8.0,0.00042005275741672176,0.0018792864295216181,0.09374999999999999,125.0
global,0.1,0.1,0.0,2000,0.03,4,0,32.0,0.0025,0.0019837512994609627,16.0,0.00274553290759784,0.3840106410233346,3.9421874999999966,62.0
global,0.2,0.2,0.0,2000,0.03,4,0,32.0,0.0025,0.0032925809711699646,16.0,0.004955290014349089,0.5049865311553168,7.837499999999993,62.0
global,0.30000000000000004,0.30000000000000004,0.0,2000,0.03,4,0,32.0,0.0025,0.004601410642878966,16.0,0.007165047121100339,0.557141424051947,11.73281249999999,62.0
global,0.4,0.4,0.0,2000,0.03,4,0,32.0,0.0025,0.005910240314587967,16.0,0.009374804227851589,0.5861967921527999,15.628124999999986,62.0
global,0.5,0.5,0.0,2000,0.03,4,0,32.0,0.0025,0.007219069986296969,16.0,0.011584561334602839,0.6047165849053021,19.523437499999982,62.0
global,0.6000000000000001,0.6000000000000001,0.0,2000,0.03,4,0,32.0,0.0025,0.008527899658005971,16.0,0.013794318441354089,0.6175516826589319,23.41874999999998,62.0
global,0.7000000000000001,0.7000000000000001,0.0,2000,0.03,4,0,32.0,0.0025,0.009836729329714973,16.0,0.01600407554810534,0.6269712230222634,27.31406249999998,62.0
global,0.8,0.8,0.0,2000,0.03,4,0,32.0,0.0025,0.011145559001423975,16.0,0.018213832654856585,0.6341784788479031,31.209374999999973,62.0
clustered,0.0,0.0,0.0,2000,0.03,4,0,16.0,0.005946035575013605,0.0004192648386949867,8.0,0.00042005275741672176,0.0018792864295216181,0.09374999999999999,125.0
clustered,0.1,0.0,0.1,2000,0.03,4,0,8.0,0.0025,0.0005230969960608049,16.0,0.000596793815501994,0.14088557188468842,0.2972940730142213,250.0
clustered,0.2,0.0,0.2,2000,0.03,4,0,8.0,0.0025,0.0006212030521551186,16.0,0.0006806452582201054,0.09568885062422973,0.40708814602844257,250.0
clustered,0.30000000000000004,0.0,0.30000000000000004,2000,0.03,4,0,8.0,0.0025,0.0007193091082494324,16.0,0.0007530799869068629,0.04694904912245301,0.5168822190426638,250.0
clustered,0.4,0.0,0.4,2000,0.03,4,0,8.0,0.0025,0.000817415164343746,16.0,0.0008255147155936204,0.009908736225094479,0.626676292056885,250.0
clustered,0.5,0.0,0.5,2000,0.03,4,0,16.0,0.0025,0.000897949444280378,32.0,0.000905075310860157,0.007935710217505346,0.7150246054457162,125.0
clustered,0.6000000000000001,0.0,0.6000000000000001,2000,0.03,4,0,32.0,0.0025,0.0009511060474817962,16.0,0.0009703841729671355,0.020269165080362174,0.868849505723205,62.0
clustered,0.7000000000000001,0.0,0.7000000000000001,2000,0.03,4,0,32.0,0.0025,0.0009971367841034354,16.0,0.001042818901653893,0.04581329089321706,1.0058452566770724,62.0
clustered,0.8,0.0,0.8,2000,0.03,4,0,32.0,0.0025,0.0010431675207250744,16.0,0.0011152536303406506,0.0691031001094353,1.1428410076309397,62.0
balanced,0.0,0.0,0.0,2000,0.03,4,0,16.0,0.005946035575013605,0.0004192648386949867,8.0,0.00042005275741672176,0.0018792864295216181,0.09374999999999999,125.0
