persistence,rho,maximum_delay,policy,q,gap,eta,checkpoint,resource_fraction,parameter_mean,parameter_std,return_mean,return_std,seeds,parameter_ci95,return_ci95
0.0,0.0,8,q1,1,50,0.0019433899032881,19,0.4748046875,0.12674322506577107,0.011062791267591373,0.024938570659420962,0.029859233249443805,64,0.0027103838605598866,0.007315512146113732
0.0,0.0,8,q1,1,50,0.0019433899032881,20,0.4997265625,0.11460351226634802,0.011383460453745423,0.025399359389157484,0.03245770314639042,64,0.0027889478111676287,0.007952137270865653
0.0,0.0,8,q1,1,50,0.0019433899032881,21,0.5246484375,0.10386339564032263,0.011176449722965758,0.02896735788219449,0.03478850785990132,64,0.0027382301821266106,0.008523184425675824
0.0,0.0,8,q1,1,50,0.0019433899032881,22,0.5495703125,0.09347787008821688,0.011135045138733394,0.030470162803909094,0.03877304749251996,64,0.0027280860589896814,0.00949939663566739
0.0,0.0,8,q1,1,50,0.0019433899032881,23,0.574921875,0.08367604914008679,0.01108741812642509,0.033428307052299926,0.04215147237613889,64,0.002716417440974147,0.010327110732154029
0.0,0.0,8,q1,1,50,0.0019433899032881,24,0.59984375,0.07621682303782251,0.010659256116423505,0.03487093267016357,0.04100588138311641,64,0.002611517748523759,0.01004644093886352
0.0,0.0,8,q1,1,50,0.0019433899032881,25,0.624765625,0.0692436417451091,0.01047260647826231,0.036861430288962944,0.04545543238856201,64,0.002565788587174266,0.011136580935197694
0.0,0.0,8,q1,1,50,0.0019433899032881,26,0.6496875,0.06289997420105942,0.00974519982092904,0.04288336405412193,0.049982070116882105,64,0.0023875739561276146,0.012245607178636115
0.0,0.0,8,q1,1,50,0.0019433899032881,27,0.674609375,0.05722452714766856,0.009566079674165638,0.044928863976207475,0.0596193793509379,64,0.0023436895201705815,0.014606747940979785
0.0,0.0,8,q1,1,50,0.0019433899032881,28,0.69953125,0.05196967680449984,0.0093182972695317,0.04302191008037819,0.05324035271593395,64,0.0022829828310352665,0.013043886415403817
0.0,0.0,8,q1,1,50,0.0019433899032881,29,0.7248828125,0.046951654999969096,0.00896115040450864,0.04981691721918259,0.0660595354335729,64,0.0021954818491046165,0.016184586181225362
0.0,0.0,8,q1,1,50,0.0019433899032881,30,0.7498046875,0.04177579579109343,0.008625948615176009,0.04212453082635096,0.05530764960692215,64,0.002113357410718122,0.013550374153695926
0.0,0.0,8,q1,1,50,0.0019433899032881,31,0.7747265625,0.03790129222557468,0.008261521441835224,0.04007564720691717,0.05881431584068683,64,0.00202407275324963,0.014409507380968273
0.0,0.0,8,q1,1,50,0.0019433899032881,32,0.7996484375,0.03414027284320826,0.007777794213133698,0.0431343686165906,0.06876529182143414,64,0.001905559582217756,0.016847496496251363
0.0,0.0,8,q1,1,50,0.0019433899032881,33,0.8245703125,0.03088320941295112,0.007256548443299859,0.044939404815445755,0.08505126809807315,64,0.0017778543686084655,0.02083756068402792
0.0,0.0,8,q1,1,50,0.0019433899032881,34,0.8494921875,0.028517400005997347,0.00687487201465749,0.05209406174007476,0.09544606877917246,64,0.001684343643591085,0.023384286850897253
0.0,0.0,8,q1,1,50,0.0019433899032881,35,0.87484375,0.02598524118106744,0.006309959883251098,0.0533387361942286,0.09424578992217274,64,0.001545940171396519,0.02309021853093232
0.0,0.0,8,q1,1,50,0.0019433899032881,36,0.899765625,0.023866135949912593,0.006111753770235927,0.057884021691108,0.09083830584988183,64,0.001497379673707802,0.02225538493322105
0.0,0.0,8,q1,1,50,0.0019433899032881,37,0.9246875,0.021450740411906533,0.005765914690414586,0.062351413480026284,0.10893398328464367,64,0.0014126490991515736,0.026688825904737697
0.0,0.0,8,q1,1,50,0.0019433899032881,38,0.949609375,0.019639905634596864,0.006121773132752135,0.05910391681384716,0.10604082574402669,64,0.0014998344175242732,0.02598000230728654
0.0,0.0,8,q1,1,50,0.0019433899032881,39,0.97453125,0.018085019547398325,0.005370444488087528,0.06400326945224659,0.09158471516279396,64,0.0013157588995814443,0.022438255214884517
0.0,0.0,8,q1,1,50,0.0019433899032881,40,0.9998828125,0.016561415291716678,0.005602756225337347,0.06059932613140806,0.0873045023655208,64,0.0013726752752076501,0.021389603079552597
0.0,0.0,8,q16,16,64,0.0001723799578151,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.0,0.0,8,q16,16,64,0.0001723799578151,1,0.0249375,0.9933080263357436,0.00028985469001837033,0.9817601621049523,0.0016093860256712834,64,7.101439905450073e-05,0.0003942995762894644
0.0,0.0,8,q16,16,64,0.0001723799578151,2,0.049875,0.9866327451293174,0.0004440551991630264,0.9637525127391422,0.002404146803945401,64,0.00010879352379494146,0.0005890159669666232
0.0,0.0,8,q16,16,64,0.0001723799578151,3,0.0748125,0.9800177572793666,0.0005236024940968503,0.9463686954505771,0.00270120973163673,64,0.00012828261105372833,0.0006617963842509988
0.0,0.0,8,q16,16,64,0.0001723799578151,4,0.09975,0.9734340108127938,0.0006023692335461359,0.9292443092334183,0.0031420921790489493,64,0.0001475804622188033,0.0007698125838669925
0.0,0.0,8,q16,16,64,0.0001723799578151,5,0.1246875,0.9668198887754045,0.0006116984822545869,0.9121519091314909,0.003410208581287088,64,0.0001498661281523738,0.0008355011024153365
0.0,0.0,8,q16,16,64,0.0001723799578151,6,0.149625,0.960310746223881,0.0006606814017355085,0.8952030845885959,0.003653256610206988,64,0.00016186694342519957,0.000895047869500712
0.0,0.0,8,q16,16,64,0.0001723799578151,7,0.1745625,0.9538458340786219,0.0007486100120731743,0.8783797154007483,0.0037228884831743037,64,0.0001834094529579277,0.0009121076783777044
0.0,0.0,8,q16,16,64,0.0001723799578151,8,0.1995,0.9474318101425881,0.0008015626273584168,0.8624912382822267,0.003717478025471047,64,0.00019638284370281211,0.0009107821162404065
0.0,0.0,8,q16,16,64,0.0001723799578151,9,0.2244375,0.9411240397374904,0.000839656021530679,0.8463507452819673,0.0038402945098597787,64,0.00020571572527501635,0.0009408721549156458
0.0,0.0,8,q16,16,64,0.0001723799578151,10,0.249375,0.93483318696871,0.0008524953322142046,0.8306194146219454,0.003856515978216487,64,0.00020886135639248013,0.0009448464146630393
0.0,0.0,8,q16,16,64,0.0001723799578151,11,0.2743125,0.9285946646973606,0.0008614902143201023,0.8153708313676546,0.004113077363951882,64,0.00021106510250842506,0.0010077039541682112
0.0,0.0,8,q16,16,64,0.0001723799578151,12,0.29925,0.9224087698990092,0.0009352340972353669,0.800089894454795,0.004087314226998796,64,0.00022913235382266488,0.001001391985614705
0.0,0.0,8,q16,16,64,0.0001723799578151,13,0.3241875,0.9162555153601072,0.0009529637361352216,0.7854978941873652,0.004199048647678756,64,0.0002334761153531293,0.001028766918681295
0.0,0.0,8,q16,16,64,0.0001723799578151,14,0.34978125,0.9099462795570392,0.0009432827828837381,0.7703371001104259,0.004491414305065889,64,0.00023110428180651583,0.0011003965047411428
0.0,0.0,8,q16,16,64,0.0001723799578151,15,0.37471875,0.9038959057063204,0.0009629300120866075,0.7558118092791614,0.004745087640911353,64,0.00023591785296121884,0.0011625464720232813
0.0,0.0,8,q16,16,64,0.0001723799578151,16,0.39965625,0.8978861253007807,0.0009798105728558058,0.7418660245568675,0.005127711903499704,64,0.0002400535903496724,0.0012562894163574275
0.0,0.0,8,q16,16,64,0.0001723799578151,17,0.42459375,0.8918869922930892,0.0009960904729638738,0.7280557968369105,0.005198091688715405,64,0.00024404216587614909,0.0012735324637352743
0.0,0.0,8,q16,16,64,0.0001723799578151,18,0.44953125,0.8859538147659295,0.0010241046320870757,0.7147982992930006,0.005365482954951514,64,0.00025090563486133353,0.001314543323963121
0.0,0.0,8,q16,16,64,0.0001723799578151,19,0.47446875,0.8800481622096032,0.0010215575636296768,0.7014696765805202,0.005703713542813695,64,0.0002502816030892708,0.0013974098179893554
0.0,0.0,8,q16,16,64,0.0001723799578151,20,0.49940625,0.8741897645927537,0.0010677219868860009,0.6884451692769401,0.005483451926937112,64,0.0002615918867870702,0.0013434457220995925
0.0,0.0,8,q16,16,64,0.0001723799578151,21,0.52434375,0.8683919511848658,0.0010773914693713261,0.6756218364435779,0.00550522641387003,64,0.0002639609099959749,0.0013487804713981572
0.0,0.0,8,q16,16,64,0.0001723799578151,22,0.54928125,0.862672176952203,0.001118471838277829,0.6629747581667017,0.0054247208431973904,64,0.0002740256003780681,0.0013290566065833607
0.0,0.0,8,q16,16,64,0.0001723799578151,23,0.57421875,0.8569210098677705,0.0011032955965208436,0.6504751523417455,0.005118332109364886,64,0.00027030742114760666,0.001253991366794397
0.0,0.0,8,q16,16,64,0.0001723799578151,24,0.59915625,0.8512080283425916,0.0011052729218644479,0.6384590481263879,0.005054902145620962,64,0.00027079186585678974,0.0012384510256771358
0.0,0.0,8,q16,16,64,0.0001723799578151,25,0.62409375,0.8455807062940778,0.0011117250999207692,0.6263830466310796,0.005068628551997031,64,0.00027237264948058845,0.0012418139952392725
0.0,0.0,8,q16,16,64,0.0001723799578151,26,0.64903125,0.8399774071383292,0.0010917774361126687,0.6145786660069316,0.005085595530951077,64,0.0002674854718476038,0.0012459709050830139
0.0,0.0,8,q16,16,64,0.0001723799578151,27,0.674625,0.8342672928673791,0.0011262797118905695,0.6028785542613879,0.0052136980076717895,64,0.00027593852941318954,0.0012773560118795883
0.0,0.0,8,q16,16,64,0.0001723799578151,28,0.6995625,0.828756714395424,0.001107031895008722,0.591572727841001,0.005180152271915952,64,0.0002712228142771369,0.0012691373066194083
0.0,0.0,8,q16,16,64,0.0001723799578151,29,0.7245,0.8232791758379243,0.001045594338018193,0.5802655210121678,0.005241606800213116,64,0.0002561706128144573,0.0012841936660522133
0.0,0.0,8,q16,16,64,0.0001723799578151,30,0.7494375,0.817869836783795,0.0010331562747468177,0.5695201323889055,0.005213089132807357,64,0.0002531232873129703,0.0012772068375378025
0.0,0.0,8,q16,16,64,0.0001723799578151,31,0.774375,0.8124530887194613,0.0010521462801766236,0.5589050191757127,0.00535408493564046,64,0.0002577758386432728,0.0013117508092319128
0.0,0.0,8,q16,16,64,0.0001723799578151,32,0.7993125,0.8070815073583272,0.0010676734644209911,0.5486142855869562,0.005462970073584435,64,0.00026157999878314285,0.0013384276680281865
0.0,0.0,8,q16,16,64,0.0001723799578151,33,0.82425,0.8017387125208999,0.0010982796352004547,0.5379698559542564,0.005512023886034776,64,0.0002690785106241114,0.0013504458520785202
0.0,0.0,8,q16,16,64,0.0001723799578151,34,0.8491875,0.7964516902312777,0.0010682722620934469,0.527834663069482,0.005680845775012139,64,0.0002617267042128945,0.001391807214877974
0.0,0.0,8,q16,16,64,0.0001723799578151,35,0.874125,0.7911830915935328,0.0011081758385617295,0.5176651240959466,0.005851776896353134,64,0.0002715030804476237,0.0014336853396065177
0.0,0.0,8,q16,16,64,0.0001723799578151,36,0.8990625,0.7860366319763794,0.001101151539172306,0.5081618711760975,0.005781427982422452,64,0.00026978212709721495,0.0014164498556935006
0.0,0.0,8,q16,16,64,0.0001723799578151,37,0.924,0.7808416604003139,0.0011207018458078085,0.49826952911203093,0.005695271542276087,64,0.0002745719522229131,0.0013953415278576413
0.0,0.0,8,q16,16,64,0.0001723799578151,38,0.9489375,0.7757023246874173,0.0011363653684198342,0.4885530950173107,0.005554980923944933,64,0.00027840951526285937,0.0013609703263665084
0.0,0.0,8,q16,16,64,0.0001723799578151,39,0.973875,0.7706008723866009,0.0011206227057789413,0.47932322291343316,0.005451192365672144,64,0.00027455256291584063,0.0013355421295896753
0.0,0.0,8,q16,16,64,0.0001723799578151,40,0.99946875,0.765402062026199,0.0011129600747463587,0.46984913492179764,0.005572659606508097,64,0.00027267521831285786,0.0013653016035944838
0.0,0.0,8,q32,32,68,5.978066500184765e-05,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.0,0.0,8,q32,32,68,5.978066500184765e-05,1,0.024375,0.9981581325534147,6.429570037864997e-05,0.9949400220403182,0.0003894964490081066,64,1.5752446592769243e-05,9.542663000698612e-05
0.0,0.0,8,q32,32,68,5.978066500184765e-05,2,0.0495625,0.9962499064887248,9.671802036921625e-05,0.9897675305806195,0.000477759040320188,64,2.369591499045798e-05,0.00011705096487844606
0.0,0.0,8,q32,32,68,5.978066500184765e-05,3,0.07475,0.9943417468287126,0.00011686393850656074,0.9846420841897472,0.0005369654953329852,64,2.863166493410738e-05,0.00013155654635658135
0.0,0.0,8,q32,32,68,5.978066500184765e-05,4,0.0999375,0.9924251519330678,0.00012967950382318302,0.9796443944714193,0.0006839527077506244,64,3.177147843667984e-05,0.000167568413398903
0.0,0.0,8,q32,32,68,5.978066500184765e-05,5,0.1243125,0.9905877080654937,0.0001360941634620767,0.9746657659939889,0.0008215191276517422,64,3.334307004820879e-05,0.00020127218627467684
0.0,0.0,8,q32,32,68,5.978066500184765e-05,6,0.1495,0.9887034919730001,0.0001322616910341256,0.9695785061874191,0.0009545036678746711,64,3.240411430336077e-05,0.00023385339862929444
0.0,0.0,8,q32,32,68,5.978066500184765e-05,7,0.1746875,0.9868214646954326,0.00014216184077670417,0.9645515791753811,0.0009332936778608864,64,3.4829650990292524e-05,0.00022865695107591717
0.0,0.0,8,q32,32,68,5.978066500184765e-05,8,0.199875,0.9849349528991765,0.00015509592890531625,0.9594740125723566,0.0010607262536263548,64,3.799850258180248e-05,0.0002598779321384569
0.0,0.0,8,q32,32,68,5.978066500184765e-05,9,0.22425,0.9831084431542227,0.00017423747298034875,0.9546762811033326,0.0011567964402808336,64,4.2688180880185445e-05,0.0002834151278688042
0.0,0.0,8,q32,32,68,5.978066500184765e-05,10,0.2494375,0.9812332879211334,0.00019186280930478183,0.949690951803576,0.0011170502747263054,64,4.700638827967155e-05,0.0002736773173079448
0.0,0.0,8,q32,32,68,5.978066500184765e-05,11,0.274625,0.9793674550118721,0.00020452299352948425,0.9446892548868151,0.0012140340858042419,64,5.010813341472364e-05,0.00029743835102203926
0.0,0.0,8,q32,32,68,5.978066500184765e-05,12,0.2998125,0.9775155429091471,0.0002121939486330466,0.9397792823507781,0.0013057620040816302,64,5.198751741509642e-05,0.0003199116909999994
0.0,0.0,8,q32,32,68,5.978066500184765e-05,13,0.3241875,0.9757096811311726,0.0002132810427543645,0.9350173498910278,0.0013687199830609996,64,5.22538554748193e-05,0.0003353363958499449
0.0,0.0,8,q32,32,68,5.978066500184765e-05,14,0.349375,0.9738415274032323,0.00021704449019112492,0.9301170756802848,0.0014596867747725928,64,5.3175900096825604e-05,0.00035762325981928523
0.0,0.0,8,q32,32,68,5.978066500184765e-05,15,0.3745625,0.9719882119935782,0.00022272508126187023,0.9252465041454382,0.001481065416228693,64,5.456764490915821e-05,0.0003628610269760298
0.0,0.0,8,q32,32,68,5.978066500184765e-05,16,0.39975,0.9701332236461544,0.00023092262819251992,0.9204142423515826,0.0015353871350613736,64,5.657604390716738e-05,0.0003761698480900365
0.0,0.0,8,q32,32,68,5.978066500184765e-05,17,0.424125,0.9683344941369931,0.00024622164804261303,0.9157574541920052,0.0015477177242338833,64,6.032430377044019e-05,0.0003791908424373014
0.0,0.0,8,q32,32,68,5.978066500184765e-05,18,0.4493125,0.9664887849113198,0.0002630380039435386,0.9109236414892231,0.0015994850996904498,64,6.444431096616696e-05,0.0003918738494241602
0.0,0.0,8,q32,32,68,5.978066500184765e-05,19,0.4745,0.9646451860988242,0.0002753791823619102,0.9062195186724966,0.001592620898400059,64,6.7467899678668e-05,0.0003901921201080145
0.0,0.0,8,q32,32,68,5.978066500184765e-05,20,0.4996875,0.9628067756154205,0.00028495013207385545,0.9014651377281858,0.001640208065670827,64,6.981278235809458e-05,0.0004018509760893526
0.0,0.0,8,q32,32,68,5.978066500184765e-05,21,0.5240625,0.9610231491635379,0.00028996229444019304,0.896949472944329,0.001667505859935675,64,7.10407621378473e-05,0.0004085389356842404
0.0,0.0,8,q32,32,68,5.978066500184765e-05,22,0.54925,0.9591915846307412,0.00029522519813053507,0.8922011072697665,0.0017121665532662418,64,7.233017354198109e-05,0.00041948080555022924
0.0,0.0,8,q32,32,68,5.978066500184765e-05,23,0.5744375,0.9573668570017405,0.00029947529173821134,0.8875457307795731,0.001736870801884346,64,7.337144647586177e-05,0.00042553334646166477
0.0,0.0,8,q32,32,68,5.978066500184765e-05,24,0.599625,0.9555330307508416,0.0003038568170498629,0.8829590337391476,0.0018011303153773752,64,7.444492017721641e-05,0.00044127692726745693
0.0,0.0,8,q32,32,68,5.978066500184765e-05,25,0.624,0.9537868473121093,0.00031137110160854423,0.878509657523585,0.0017549762959425178,64,7.628591989409333e-05,0.00042996919250591685
0.0,0.0,8,q32,32,68,5.978066500184765e-05,26,0.6491875,0.9519696255716428,0.00031775518364353915,0.8738395236444708,0.0017337259682360727,64,7.785001999266709e-05,0.0004247628622178378
0.0,0.0,8,q32,32,68,5.978066500184765e-05,27,0.674375,0.9501680539422233,0.0003276229888741419,0.869309539468583,0.0017986323909643896,64,8.026763227416476e-05,0.00044066493578627546
0.0,0.0,8,q32,32,68,5.978066500184765e-05,28,0.6995625,0.9483634237126546,0.0003168764893026459,0.8648006820709728,0.0017098287724304341,64,7.763473987914823e-05,0.00041890804924545635
0.0,0.0,8,q32,32,68,5.978066500184765e-05,29,0.7239375,0.9466100073888352,0.0003158815061637741,0.8603663383435723,0.001747202565189728,64,7.739096901012465e-05,0.0004280646284714833
0.0,0.0,8,q32,32,68,5.978066500184765e-05,30,0.749125,0.9448155670510648,0.0003247651712292182,0.8558182768739123,0.0018463553485072498,64,7.956746695115846e-05,0.0004523570603842762
0.0,0.0,8,q32,32,68,5.978066500184765e-05,31,0.7743125,0.9430362857321505,0.00032366923544878103,0.8513290907605364,0.001825919822334345,64,7.929896268495135e-05,0.0004473503564719145
0.0,0.0,8,q32,32,68,5.978066500184765e-05,32,0.7995,0.9412391744978305,0.0003330844382392022,0.8468612539111174,0.001719561840275534,64,8.160568736860453e-05,0.0004212926508675058
0.0,0.0,8,q32,32,68,5.978066500184765e-05,33,0.823875,0.9395123665847016,0.0003366416634507248,0.8425728337151467,0.0017614838823396763,64,8.247720754542757e-05,0.00043156355117322066
0.0,0.0,8,q32,32,68,5.978066500184765e-05,34,0.8490625,0.9377215891733521,0.0003458177319831798,0.8381020376628545,0.0018224752273988524,64,8.472534433587905e-05,0.00044650643071271885
0.0,0.0,8,q32,32,68,5.978066500184765e-05,35,0.87425,0.9359293357585312,0.00034081454339634343,0.833704655303832,0.0018780649904351881,64,8.349956313210413e-05,0.00046012592265662106
0.0,0.0,8,q32,32,68,5.978066500184765e-05,36,0.8994375,0.9341417275763273,0.00034644644700479465,0.8294457351815894,0.0018899018665503567,64,8.487937951617468e-05,0.0004630259573048374
0.0,0.0,8,q32,32,68,5.978066500184765e-05,37,0.9238125,0.932438302402077,0.00035736490402591076,0.8252569569849304,0.0019802836454737476,64,8.755440148634814e-05,0.00048516949314106816
0.0,0.0,8,q32,32,68,5.978066500184765e-05,38,0.949,0.9306665209344661,0.00035854631300506697,0.820887349122537,0.0020014470388799877,64,8.78438466862414e-05,0.000490354524525597
0.0,0.0,8,q32,32,68,5.978066500184765e-05,39,0.9741875,0.9289035097199914,0.00035667144381583204,0.8165650337021478,0.0020152158809156814,64,8.738450373487884e-05,0.0004937278908243419
0.0,0.0,8,q32,32,68,5.978066500184765e-05,40,0.999375,0.9271484927754766,0.00037389033521935465,0.8122988937406288,0.002025191231083432,64,9.160313212874189e-05,0.0004961718516154408
0.0,0.0,8,q4,4,56,0.0054445972397471,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.0,0.0,8,q4,4,56,0.0054445972397471,1,0.025,0.7547177943086507,0.014617392187916616,0.4544103544531228,0.06907304145626911,64,0.003581261086039571,0.016922895156785932
0.0,0.0,8,q4,4,56,0.0054445972397471,2,0.05,0.5776332605308988,0.014978978238754465,0.19722139432361424,0.05611272291902248,64,0.003669849668494844,0.013747617115160508
0.0,0.0,8,q4,4,56,0.0054445972397471,3,0.075,0.44260503977773874,0.014208109850520885,0.08892470321010763,0.04245317255778941,64,0.0034809869133776167,0.010401027276658405
0.0,0.0,8,q4,4,56,0.0054445972397471,4,0.1,0.34190274746345606,0.013912057531051136,0.038368350316905345,0.02995608111486588,64,0.003408454095107528,0.00733923987314214
0.0,0.0,8,q4,4,56,0.0054445972397471,5,0.125,0.26363543295149694,0.014274191853889888,0.019307306416557417,0.024927214250072275,64,0.0034971770042030227,0.006107167491267707
0.0,0.0,8,q4,4,56,0.0054445972397471,6,0.15,0.2045741807632321,0.013527306503890292,0.01603470748160667,0.02224517367209813,64,0.0033141900934531214,0.005450067549664042
0.0,0.0,8,q4,4,56,0.0054445972397471,7,0.175,0.15797880980300752,0.012208029702338639,0.01326319615981088,0.018705306085790154,64,0.0029909672770729663,0.004582799991018588
0.0,0.0,8,q4,4,56,0.0054445972397471,8,0.2,0.12247524370186808,0.009552498405842479,0.01388874913134537,0.022756901984323383,64,0.0023403621094314074,0.005575440986159229
0.0,0.0,8,q4,4,56,0.0054445972397471,9,0.225,0.09542141352421454,0.007809647218039842,0.01472305423302689,0.022632794994904958,64,0.001913363568419761,0.0055450347737517145
0.0,0.0,8,q4,4,56,0.0054445972397471,10,0.25,0.07510642826185328,0.007852000693528857,0.016158360670346695,0.021626333594845677,64,0.00192374016991457,0.00529845173073719
0.0,0.0,8,q4,4,56,0.0054445972397471,11,0.275,0.058746023660077314,0.006847147564689946,0.021646626061994457,0.03379296284039077,64,0.0016775511533490368,0.008279275895895737
0.0,0.0,8,q4,4,56,0.0054445972397471,12,0.3,0.04681646825672199,0.006978212144360371,0.03017410742332404,0.0367565433013701,64,0.0017096619753682908,0.009005353108835674
0.0,0.0,8,q4,4,56,0.0054445972397471,13,0.325,0.03673399033987025,0.006225725877525785,0.0285744718197837,0.03884994351852629,64,0.0015253028399938174,0.00951823616203894
0.0,0.0,8,q4,4,56,0.0054445972397471,14,0.35,0.02882694582181769,0.005459077703988078,0.036256646404304205,0.04073579149957207,64,0.001337474037477079,0.009980268917395157
0.0,0.0,8,q4,4,56,0.0054445972397471,15,0.375,0.02241905847137339,0.004393818159954503,0.03689216356899545,0.04206179003489814,64,0.001076485449188853,0.010305138558550045
0.0,0.0,8,q4,4,56,0.0054445972397471,16,0.4,0.018430759687570717,0.004568097954146178,0.045296668182963996,0.06815027891656605,64,0.0011191839987658135,0.01669681833455868
0.0,0.0,8,q4,4,56,0.0054445972397471,17,0.425,0.015437250929612324,0.004480608782639423,0.05480553369205323,0.08508439419432175,64,0.0010977491517466587,0.02084567657760883
0.0,0.0,8,q4,4,56,0.0054445972397471,18,0.45,0.012441123847613098,0.004278586152699528,0.044524626921124154,0.059531761646779036,64,0.0010482536074113845,0.014585281603460863
0.0,0.0,8,q4,4,56,0.0054445972397471,19,0.475,0.010421818924018276,0.003876227552110261,0.03954333669316275,0.0557891794374808,64,0.000949675750267014,0.013668348962182797
0.0,0.0,8,q4,4,56,0.0054445972397471,20,0.5,0.009030724329778422,0.0038532390780760383,0.04685902023415167,0.05116597940536473,64,0.0009440435741286294,0.012535664954314359
0.0,0.0,8,q4,4,56,0.0054445972397471,21,0.525,0.00802630246563417,0.004105283568207013,0.052382187996137905,0.05966503980923504,64,0.0010057944742107182,0.014617934753262585
0.0,0.0,8,q4,4,56,0.0054445972397471,22,0.55,0.007484116964789106,0.004370261543463917,0.062315024502793234,0.08309146650323762,64,0.0010707140781486598,0.020357409293293216
0.0,0.0,8,q4,4,56,0.0054445972397471,23,0.575,0.006871980122014053,0.0037147329534277414,0.06835554718537364,0.07787480557149569,64,0.0009101095735897966,0.019079327365016444
0.0,0.0,8,q4,4,56,0.0054445972397471,24,0.6,0.006390735108155036,0.0034055475030813466,0.07700116423755901,0.09108346002683756,64,0.0008343591382549299,0.022315447706575203
0.0,0.0,8,q4,4,56,0.0054445972397471,25,0.625,0.005929707148119272,0.0031528257195676352,0.08435558554476043,0.10055318966606483,64,0.0007724423012940707,0.02463553146818588
0.0,0.0,8,q4,4,56,0.0054445972397471,26,0.65,0.005655627553206776,0.003316273550628112,0.08821308944288143,0.09262166632849154,64,0.0008124870199038874,0.02269230825048043
0.0,0.0,8,q4,4,56,0.0054445972397471,27,0.675,0.005891034750343317,0.004388061882177042,0.08783331067929982,0.10855043228477283,64,0.0010750751611333753,0.026594855909769344
0.0,0.0,8,q4,4,56,0.0054445972397471,28,0.7,0.0053693937198830925,0.004325267652038278,0.07389557043704988,0.09345670456154538,64,0.0010596905747493781,0.02289689261757862
0.0,0.0,8,q4,4,56,0.0054445972397471,29,0.725,0.005525345602920834,0.004441790815840397,0.07353818228283608,0.0961176899016956,64,0.0010882387498808972,0.02354883402591542
0.0,0.0,8,q4,4,56,0.0054445972397471,30,0.75,0.005681346425906956,0.00471639148907057,0.07582602477307175,0.1045289012895133,64,0.0011555159148222897,0.025609580815930757
0.0,0.0,8,q4,4,56,0.0054445972397471,31,0.775,0.005705745890890902,0.004340990256589664,0.08734632811803889,0.09331034317823476,64,0.0010635426128644677,0.022861034078667516
0.0,0.0,8,q4,4,56,0.0054445972397471,32,0.8,0.005655554982656523,0.005060256641839499,0.09265605694991055,0.1137165148451303,64,0.0012397628772506772,0.027860546137056925
0.0,0.0,8,q4,4,56,0.0054445972397471,33,0.825,0.005996222440529588,0.005283915086500609,0.11252809574673092,0.14182077616248878,64,0.0012945591961926492,0.03474609015980975
0.0,0.0,8,q4,4,56,0.0054445972397471,34,0.85,0.005533348238225088,0.004946685877534009,0.09096308844793531,0.11212834595654715,64,0.0012119380399958322,0.027471444759354053
0.0,0.0,8,q4,4,56,0.0054445972397471,35,0.875,0.005521497106067431,0.004833492961453507,0.09522429608243109,0.10857292719649983,64,0.0011842057755561092,0.026600367163142458
0.0,0.0,8,q4,4,56,0.0054445972397471,36,0.9,0.005473814233234135,0.005370712536892442,0.08472723970488483,0.11812118206587058,64,0.0013158245715386482,0.02893968960613829
0.0,0.0,8,q4,4,56,0.0054445972397471,37,0.925,0.0053601193549710924,0.005218764592579441,0.08150848865241074,0.09149687196410937,64,0.001278597325181963,0.022416733631206796
0.0,0.0,8,q4,4,56,0.0054445972397471,38,0.95,0.005271288686962495,0.005041251877938596,0.07020144058649973,0.09271414297877183,64,0.001235106710094956,0.022714965029799097
0.0,0.0,8,q4,4,56,0.0054445972397471,39,0.975,0.005426656321774815,0.005199015805703553,0.07492924494763256,0.09167283933096106,64,0.0012737588723973705,0.022459845636085458
0.0,0.0,8,q4,4,56,0.0054445972397471,40,1.0,0.005336209790357573,0.004979750829112889,0.08327877073060727,0.10464793303597031,64,0.0012200389531326578,0.025638743593812727
0.0,0.9,0,joint,1,50,0.0019433899032881,0,0.0,1.0,0.0,1.0,0.0,64,0.0,0.0
0.0,0.9,0,joint,1,50,0.0019433899032881,1,0.024921875,0.8895603862937514,0.014190981737278128,0.7106277456069627,0.06778307710925278,64,0.003476790525633141,0.016606853891766932
0.0,0.9,0,joint,1,50,0.0019433899032881,2,0.04984375,0.792833708824836,0.017012011287479208,0.5128636143183702,0.07961364584199009,64,0.004167942765432406,0.01950534323128757
0.0,0.9,0,joint,1,50,0.0019433899032881,3,0.074765625,0.7116051320465864,0.01770057468590173,0.37522107181680936,0.06761369647006855,64,0.004336640798045924,0.016565355635166795
0.0,0.9,0,joint,1,50,0.0019433899032881,4,0.0996875,0.6365582319593159,0.016867839166325626,0.26339820358132937,0.06626393139894038,64,0.0041326205957497785,0.016234663192740393
0.0,0.9,0,joint,1,50,0.0019433899032881,5,0.124609375,0.5701570065800928,0.017999678621699836,0.1863013164349305,0.06501156484346216,64,0.00440992126231646,0.015927833386648226
0.0,0.9,0,joint,1,50,0.0019433899032881,6,0.1499609375,0.5097054946263408,0.017185916968181707,0.1342726173267414,0.05246721744868086,64,0.004210549657204518,0.01285446827492681
