persistence,num_agents,rho,maximum_delay,target_fraction,gap,pair_delta,joint_delta,curvature,monotonicity,lipschitz,effective_monotonicity,effective_curvature,rms_delay,maximum_actual_delay,omega,innovation_bound,initial_error,update_cost,updates,resource_budget,eta,affine_boundary,a_delta,beta_delta,h_delay,g_delay,young_lambda,contraction,forcing,residual,blocks,finite_time_bound
0.0,8,0.0,8,0.25,54,0.00016846153382633954,0.0015161538044370557,2.3778285846336367,0.10000000000000003,7.412688455006394,0.07752244839567086,2.544447671907858,0.5,1,0.18800203305495108,4.060351299511963,0.696136173289883,66,1939,128000,0.0003723711078396884,0.0009363099863580792,0.9999718385074682,7.941529230273677e-07,2.9025312385946942e-11,8.708685909125184e-12,5.3875903523824706e-06,0.9999826134137529,2.4106002231254645e-06,0.13864712651876804,646,0.6899095832421938
0.0,8,0.0,8,0.5,49,0.00036671933100724,0.00330047397906516,2.3778285846336367,0.10000000000000003,7.412688455006394,0.05106922927866938,2.740537143854209,0.5,1,0.18800203305495108,4.060351299511963,0.696136173289883,61,2098,128000,0.00015300367794441737,0.000613896660227803,0.9999923145327273,2.1660964717801816e-06,8.273332481271666e-13,2.4823110615699113e-13,9.09582105485061e-07,0.9999941336837844,2.439005451127998e-06,0.41576440162781647,699,0.6949888439958216
0.0,8,0.0,8,0.75,47,0.000500572545289632,0.004505152907606689,2.3778285846336367,0.10000000000000003,7.412688455006394,0.03320941010749086,2.8729264192329063,0.5,1,0.18800203305495108,4.060351299511963,0.696136173289883,59,2169,128000,6.146285403096397e-12,0.0003979379006396258,0.9999999999997958,2.4771815955260763e-13,2.1543878279192943e-42,6.4639741582507234e-43,1.4677833041425885e-21,0.9999999999997958,2.4771815999299785e-13,1.213293543270658,723,1.213293543270658
0.0,16,0.0,8,0.1,64,3.5549594395554215e-05,0.0006043431047244217,1.8972676907220358,0.10000000000000003,7.412688455006394,0.09104038568949316,1.9636825202828403,1.3693063937629153,3,0.09400101652747554,4.060351299511963,0.696136173289883,84,1523,128000,0.00017238029597792172,0.0004200483680585951,0.9999844231328893,5.2375251123715046e-08,9.997346549652247e-12,2.9995801550012286e-12,3.1618827112049386e-06,0.9999907468098045,1.001047430617831e-06,0.10818403269212698,217,0.6949567783507611
0.0,16,0.0,8,0.25,58,9.041371420756398e-05,0.0015370331415285876,1.8972676907220358,0.10000000000000003,7.412688455006394,0.0772129043536577,2.066181331542804,1.3693063937629153,3,0.09400101652747554,4.060351299511963,0.696136173289883,78,1641,128000,0.00014114508068428945,0.00035591262856273496,0.9999891841030406,2.9055781503698854e-07,4.4936293128640464e-12,1.348257884615159e-12,2.119829690333956e-06,0.999993423721059,9.265815741688299e-07,0.1408975474561173,234,0.6952823990107445
0.0,16,0.0,8,0.5,53,0.00019681915438076608,0.0033459256244730232,1.8972676907220358,0.10000000000000003,7.412688455006394,0.05039539150431756,2.264971199433093,1.3693063937629153,3,0.09400101652747554,4.060351299511963,0.696136173289883,73,1753,128000,5.562815003384171e-05,0.00023187157132501863,0.9999972106154666,8.162006971032576e-07,1.0842083004647021e-13,3.2530328780836895e-14,3.2927364375956395e-07,0.9999978691610255,9.14995206175397e-07,0.42940607766683303,250,0.6959941212572924
0.0,16,0.0,8,0.75,51,0.0002686584979512118,0.004567194465170601,1.8972676907220358,0.10000000000000003,7.412688455006394,0.03228962063252161,2.3991836381434464,1.3693063937629153,3,0.09400101652747554,4.060351299511963,0.696136173289883,71,1802,128000,1.7105681475902058e-12,0.00014838256312665107,0.9999999999999447,7.287249804050566e-14,9.693838537219567e-44,2.908516330569874e-44,3.1134929801141517e-22,0.9999999999999447,7.287249813392217e-14,1.3180263270742532,257,1.3180263270742532
0.0,32,0.0,8,0.1,68,1.9079553609862025e-05,0.0006296252691254468,1.6569876148975915,0.10000000000000003,7.412688455006394,0.09066556807314705,1.7261808506758176,3.9764934301467165,8,0.04700050826373777,4.060351299511963,0.696136173289883,104,1230,128000,5.978058110866251e-05,0.00014589074006387593,0.9999945922974207,1.7721618610635778e-08,1.2194782377517662e-12,3.6588935906631214e-13,1.1043028716629508e-06,0.9999968008924399,3.4905262762923957e-07,0.10910937537229155,72,0.6960009753902412
0.0,32,0.0,8,0.25,62,4.85252599041608e-05,0.0016013335768373066,1.6569876148975915,0.10000000000000003,7.412688455006394,0.07625962616472803,1.832967609943848,3.9764934301467165,8,0.04700050826373777,4.060351299511963,0.696136173289883,98,1306,128000,4.838367235433555e-05,0.00012266774197632876,0.9999963188611138,1.0775621317415206e-07,5.23273617732274e-13,1.5700177558014389e-13,7.23377870813192e-07,0.9999977656120529,3.2479623039426676e-07,0.1453625055642415,76,0.6960426523307855
0.0,32,0.0,8,0.5,58,9.041371420756398e-05,0.0029836525688496113,1.6569876148975915,0.10000000000000003,7.412688455006394,0.05576622609827667,1.9848788000202595,3.9764934301467165,8,0.04700050826373777,4.060351299511963,0.696136173289883,94,1361,128000,2.6895522774290087e-05,8.965908298920239e-05,0.9999985030097961,2.833446027288974e-07,4.996357272662221e-14,1.4990951897026092e-14,2.2352549635715632e-07,0.9999989500601695,3.5041064060433886e-07,0.33374354455164207,80,0.6961057353158275
0.0,32,0.0,8,0.75,55,0.00014418966774889402,0.004758259035713502,1.6569876148975915,0.10000000000000003,7.412688455006394,0.029457016360073363,2.179900775306981,3.9764934301467165,8,0.04700050826373777,4.060351299511963,0.696136173289883,91,1406,128000,5.63459490098827e-13,4.73302879293288e-05,0.9999999999999833,2.8559941631849904e-14,9.624636067765898e-45,2.887752985714381e-45,9.810522956380081e-23,0.9999999999999833,2.855994166128516e-14,1.7149672349798262,82,1.7149672349798262
0.0,1,0.9,8,0.1,50,0.00031388256269316976,0.0006277651253863395,9.1057040309513,0.10000000000000003,7.412688455006394,0.09069314540518611,9.1746928445587,0.0,0,1.5040162644396087,4.060351299511963,0.696136173289883,55,2327,128000,0.0019433894770307524,0.004942571208744003,0.9998930491702749,1.2073864020023718e-05,0.0,0.0,0.0,0.9998930491702749,1.2073864020023718e-05,0.11289172838636027,2327,0.56762839471339
0.0,1,0.9,8,0.25,44,0.0007983013019689016,0.0015966026039378031,9.1057040309513,0.10000000000000003,7.412688455006394,0.07632976462111424,9.28116411147165,0.0,0,1.5040162644396087,4.060351299511963,0.696136173289883,49,2612,128000,0.0015587656951665957,0.004112079244819933,0.9999261216075287,1.099754763268388e-05,0.0,0.0,0.0,0.9999261216075287,1.099754763268388e-05,0.14886013710917487,2612,0.6000895210327214
0.0,1,0.9,8,0.5,40,0.00148741867493181,0.00297483734986362,9.1057040309513,0.10000000000000003,7.412688455006394,0.05589691504228829,9.432626459647496,0.0,0,1.5040162644396087,4.060351299511963,0.696136173289883,45,2844,128000,0.0008589035516441447,0.0029629560378226427,0.9999659071270691,1.1331271179655947e-05,0.0,0.0,0.0,0.9999659071270691,1.1331271179655947e-05,0.33236480840523663,2844,0.662520312619693
0.0,1,0.9,8,0.75,37,0.0023721017329521705,0.004744203465904341,9.1057040309513,0.10000000000000003,7.412688455006394,0.029665395480179185,9.627072541862816,0.0,0,1.5040162644396087,4.060351299511963,0.696136173289883,42,3047,128000,1.7793655908762532e-11,0.0015407277420608364,0.9999999999994721,8.902846194452518e-13,0.0,0.0,0.0,0.9999999999994721,8.902846194452518e-13,1.686429224137674,3047,1.686429224137674
0.0,2,0.9,8,0.1,53,0.00019681915438076608,0.0005904574631422982,8.721253710116782,0.10000000000000003,7.412688455006394,0.09124624555958548,8.786142564595204,0.0,0,1.4288154512176283,4.060351299511963,0.696136173289883,59,2169,128000,0.0020470514333567977,0.005192622637792072,0.9998868494897479,1.2653636106005955e-05,0.0,0.0,0.0,0.9998868494897479,1.2653636106005955e-05,0.11183012854132988,2169,0.5689691513587637
0.0,2,0.9,8,0.25,47,0.000500572545289632,0.0015017176358688962,8.721253710116782,0.10000000000000003,7.412688455006394,0.07773647003583031,8.886286321649871,0.0,0,1.4288154512176283,4.060351299511963,0.696136173289883,53,2415,128000,0.0016717426255219484,0.004373957085224124,0.9999197140542343,1.1461275270104614e-05,0.0,0.0,0.0,0.9999197140542343,1.1461275270104614e-05,0.14275568607676484,2415,0.5985982357669694
0.0,2,0.9,8,0.5,42,0.0010896826653167585,0.0032690479959502756,8.721253710116782,0.10000000000000003,7.412688455006394,0.05153513132311524,9.080508682631327,0.0,0,1.4288154512176283,4.060351299511963,0.696136173289883,48,2666,128000,0.0006977139945476797,0.002837678654593218,0.9999728840884216,1.103727262176711e-05,0.0,0.0,0.0,0.9999728840884216,1.103727262176711e-05,0.40704044154431174,2666,0.6759744114864172
0.0,2,0.9,8,0.75,40,0.00148741867493181,0.00446225602479543,8.721253710116782,0.10000000000000003,7.412688455006394,0.033845372563432424,9.211637353161077,0.0,0,1.4288154512176283,4.060351299511963,0.696136173289883,46,2782,128000,2.190407350892561e-11,0.0018370986213320168,0.9999999999992586,8.498098697767239e-13,0.0,0.0,0.0,0.9999999999992586,8.498098697767239e-13,1.1462124626721244,2782,1.1462124626721244
0.0,4,0.9,8,0.1,56,0.0001234148815085895,0.0006170744075429475,8.529028553929468,0.10000000000000003,7.412688455006394,0.090851639326653,8.596842501475022,0.0,0,1.391215044606638,4.060351299511963,0.696136173289883,64,2000,128000,0.0020868783044368697,0.005284012084148719,0.9998852832329584,1.2871677322709229e-05,0.0,0.0,0.0,0.9998852832329584,1.2871677322709229e-05,0.11220397553608245,2000,0.5764145071860263
0.0,4,0.9,8,0.25,50,0.00031388256269316976,0.0015694128134658488,8.529028553929468,0.10000000000000003,7.412688455006394,0.07673286351296524,8.701500587947969,0.0,0,1.391215044606638,4.060351299511963,0.696136173289883,58,2206,128000,0.001681420285443118,0.0044091741842336545,0.9999201811222437,1.1718249752058599e-05,0.0,0.0,0.0,0.9999201811222437,1.1718249752058599e-05,0.14681050500150084,2206,0.6074445948003966
0.0,4,0.9,8,0.5,46,0.0005848353627195289,0.0029241768135976447,8.529028553929468,0.10000000000000003,7.412688455006394,0.056647976586894744,8.85038359738496,0.0,0,1.391215044606638,4.060351299511963,0.696136173289883,54,2370,128000,0.0009511310985429882,0.003200311939225671,0.9999621333533307,1.2159406621045125e-05,0.0,0.0,0.0,0.9999621333533307,1.2159406621045125e-05,0.32111125992343253,2370,0.6639454116634034
0.0,4,0.9,8,0.75,43,0.0009326817580449679,0.0046634087902248395,8.529028553929468,0.10000000000000003,7.412688455006394,0.030863206999450027,9.041518061220811,0.0,0,1.391215044606638,4.060351299511963,0.696136173289883,51,2509,128000,1.8005975147364663e-11,0.0017067491758822359,0.9999999999994442,8.367000227881574e-13,0.0,0.0,0.0,0.9999999999994442,8.367000227881574e-13,1.5054582144824735,2509,1.5054582144824735
0.0,8,0.9,8,0.1,60,6.623706651910611e-05,0.000596133598671955,8.432915976973371,0.10000000000000003,7.412688455006394,0.09116209471096601,8.498428615475834,0.5,1,1.3724148413011428,4.060351299511963,0.696136173289883,72,1777,128000,0.00039283366360414785,0.0009626043764291211,0.9999668113862495,5.306318322500868e-07,3.595073586544902e-11,1.0786573549702829e-11,5.99599275017375e-06,0.9999788030097031,2.3296095416285796e-06,0.1099028451208544,592,0.6888256420298768
0.0,8,0.9,8,0.25,54,0.00016846153382633954,0.0015161538044370557,8.432915976973371,0.10000000000000003,7.412688455006394,0.07752244839567086,8.599535064247592,0.5,1,1.3724148413011428,4.060351299511963,0.696136173289883,66,1939,128000,0.00032249375429928214,0.0008168322940919977,0.9999767882360765,9.264866791914776e-07,1.6328948813879652e-11,4.899299086100801e-12,4.0409563034488075e-06,0.9999848699774168,2.1389061276961928e-06,0.141368336757482,646,0.6907402474688931
0.0,8,0.9,8,0.5,49,0.00036671933100724,0.00330047397906516,8.432915976973371,0.10000000000000003,7.412688455006394,0.05106922927866938,8.795624536193944,0.5,1,1.3724148413011428,4.060351299511963,0.696136173289883,61,2098,128000,0.00013260623091492234,0.0005358844802528962,0.9999935372337693,1.91737536190252e-06,4.667977134777376e-13,1.4005687917225155e-13,6.832281685511319e-07,0.9999949036817419,2.1223696468897526e-06,0.4164515517706332,699,0.6951416153490244
0.0,8,0.9,8,0.75,47,0.000500572545289632,0.004505152907606689,8.432915976973371,0.10000000000000003,7.412688455006394,0.03320941010749086,8.92801381157264,0.5,1,1.3724148413011428,4.060351299511963,0.696136173289883,59,2169,128000,4.431277330507991e-12,0.0003475096950354994,0.9999999999998528,1.785969562171775e-13,5.820880983804553e-43,1.746483329044096e-43,7.629469826800162e-22,0.9999999999998528,1.785969564460903e-13,1.2131661938161644,723,1.2131661938161644
0.0,16,0.9,8,0.1,64,3.5549594395554215e-05,0.0006043431047244217,8.384859688790538,0.10000000000000003,7.412688455006394,0.09104038568949316,8.451274518351342,1.3693063937629153,3,1.3630147396483954,4.060351299511963,0.696136173289883,84,1523,128000,0.00016213185662926138,0.00039632184556253117,0.9999856837661337,1.1559927138353593e-07,7.823618816472126e-12,2.347380039856705e-12,2.797093281038781e-06,0.9999912778804316,9.548231635675877e-07,0.10947146001414342,217,0.6950268383309407
0.0,16,0.9,8,0.25,58,9.041371420756398e-05,0.0015370331415285876,8.384859688790538,0.10000000000000003,7.412688455006394,0.0772129043536577,8.553773329611307,1.3693063937629153,3,1.3630147396483954,4.060351299511963,0.696136173289883,78,1641,128000,0.00013276288028959686,0.0003358268916645998,0.9999900505297384,3.177156330203228e-07,3.5175552046170357e-12,1.0553989234531e-12,1.8755239808587227e-06,0.9999938015438966,8.804394537998708e-07,0.14204173412123322,234,0.6953330733316802
0.0,16,0.9,8,0.5,53,0.00019681915438076608,0.0033459256244730232,8.384859688790538,0.10000000000000003,7.412688455006394,0.05039539150431756,8.752563197501596,1.3693063937629153,3,1.3630147396483954,4.060351299511963,0.696136173289883,73,1753,128000,5.2331143817518466e-05,0.00021880874612776566,0.999997410690159,7.747055753628246e-07,8.491319220963673e-14,2.5477152860994997e-14,2.9139905984194636e-07,0.9999979934868545,8.621362832097404e-07,0.429668893589133,250,0.6960025391510549
0.0,16,0.9,8,0.75,51,0.0002686584979512118,0.004567194465170601,8.384859688790538,0.10000000000000003,7.412688455006394,0.03228962063252161,8.886775636211949,1.3693063937629153,3,1.3630147396483954,4.060351299511963,0.696136173289883,71,1802,128000,1.6693091578612753e-12,0.00014003298177637575,0.999999999999946,7.111480973070632e-14,8.791872115548191e-44,2.6378924639782896e-44,2.965109123716809e-22,0.999999999999946,7.111480981967074e-14,1.3179943662732216,257,1.3179943662732216
0.0,32,0.9,8,0.1,68,1.9079553609862025e-05,0.0006296252691254468,8.360831544774337,0.10000000000000003,7.412688455006394,0.09066556807314705,8.430024780552563,3.9764934301467165,8,1.3583146888220214,4.060351299511963,0.696136173289883,104,1230,128000,5.845080959885974e-05,0.0001428096837274492,0.9999947581264546,2.6277083967242415e-08,1.1145399721428243e-12,3.344039306621343e-13,1.0557205191010755e-06,0.9999968695575393,3.430316671508467e-07,0.10957929157224144,72,0.6960039828359549
0.0,32,0.9,8,0.25,62,4.85252599041608e-05,0.0016013335768373066,8.360831544774337,0.10000000000000003,7.412688455006394,0.07625962616472803,8.536811539820594,3.9764934301467165,8,1.3583146888220214,4.060351299511963,0.696136173289883,98,1306,128000,4.730760558356085e-05,0.00012007800884939092,0.9999964305506148,1.1121899036849676e-07,4.782526601162838e-13,1.4349379420194775e-13,6.91559373605073e-07,0.9999978136649033,3.187123049039726e-07,0.14577468265442123,76,0.6960447319142908
0.0,32,0.9,8,0.5,58,9.041371420756398e-05,0.0029836525688496113,8.360831544774337,0.10000000000000003,7.412688455006394,0.05576622609827667,8.688722729897005,3.9764934301467165,8,1.3583146888220214,4.060351299511963,0.696136173289883,94,1361,128000,2.6297709185728147e-05,8.776713203521036e-05,0.999998545493715,2.788557892902904e-07,4.566728561286534e-14,1.370190409793175e-14,2.1369920925524245e-07,0.9999989728915575,3.42973573386804e-07,0.33392148208370503,80,0.6961064117959594
0.0,32,0.9,8,0.75,55,0.00014418966774889402,0.004758259035713502,8.360831544774337,0.10000000000000003,7.412688455006394,0.029457016360073363,8.883744705183727,3.9764934301467165,8,1.3583146888220214,4.060351299511963,0.696136173289883,91,1406,128000,5.521526674260434e-13,4.633215795676612e-05,0.9999999999999837,2.7986835311339353e-14,8.875038042012926e-45,2.6628453713679598e-45,9.420742031290885e-23,0.9999999999999837,2.7986835339605123e-14,1.7148503565540825,82,1.7148503565540825
0.9,1,0.0,0,0.1,183,0.0003293049790533786,0.0006586099581067572,0.9510768321962353,0.1,7.412688455006394,0.09023585913437959,1.023455366463876,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,188,680,128000,0.014869054369211644,0.04408392495226783,0.9991108270967578,0.001587358052223292,0.0,0.0,0.0,0.9991108270967578,0.001587358052223292,1.78520740615835,680,5.7840399337397645
0.9,1,0.0,0,0.25,161,0.0008227777867717563,0.0016455555735435125,0.9510768321962353,0.1,7.412688455006394,0.07560401839584516,1.1319166433819023,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,166,771,128000,0.0108989854818237,0.03339646025963397,0.9994449088682061,0.001294190835610419,0.0,0.0,0.0,0.9994449088682061,0.001294190835610419,2.3314925450674107,771,6.747686920101036
0.9,1,0.0,0,0.5,144,0.0016694917566324138,0.0033389835132648276,0.9510768321962353,0.1,7.412688455006394,0.050498310919530255,1.3180174313463495,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,149,859,128000,0.0036826965499357186,0.01915692073508654,0.9998497806186405,0.0008921989929772864,0.0,0.0,0.0,0.9998497806186405,0.0008921989929772864,5.939306798515346,859,8.72383891011853
0.9,1,0.0,0,0.75,135,0.002428140071550723,0.004856280143101446,0.9510768321962353,0.1,7.412688455006394,0.02800381649791024,1.484762110446698,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,140,914,128000,1.5781064351549204e-10,0.009430405147355079,0.9999999999955806,1.2500644907323457e-10,0.0,0.0,0.0,0.9999999999955806,1.2500644907323457e-10,28.286137640814353,914,28.286137640814353
0.9,2,0.0,0,0.1,193,0.00021718646223134062,0.0006515593866940219,0.4973840255980002,0.1,7.412688455006394,0.09034038651300436,0.5689877309728769,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,199,643,128000,0.025388104192471773,0.07938693718275483,0.9984399175779207,0.0025234591587022857,0.0,0.0,0.0,0.9984399175779207,0.0025234591587022857,1.6175165638614262,643,4.3621187348601405
0.9,2,0.0,0,0.25,171,0.0005426464518202909,0.0016279393554608727,0.4973840255980002,0.1,7.412688455006394,0.07586518546864929,0.6762878866382642,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,177,723,128000,0.017704050954398257,0.05608941618469922,0.9990808213414903,0.0020421044026534396,0.0,0.0,0.0,0.9990808213414903,0.0020421044026534396,2.2216621151370943,723,5.763265797961631
0.9,2,0.0,0,0.5,154,0.0011010790778030106,0.003303237233409032,0.4973840255980002,0.1,7.412688455006394,0.05102826299152322,0.8603962551423454,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,160,800,128000,0.005799176005463488,0.029653931363915337,0.9997619491349593,0.0013760717442919844,0.0,0.0,0.0,0.9997619491349593,0.0013760717442919844,5.7805786341366225,800,8.530444502968116
0.9,2,0.0,0,0.75,144,0.0016694917566324138,0.005008475269897242,0.4973840255980002,0.1,7.412688455006394,0.02574746637929537,1.0477949243231715,0.0,0,1.5640382868572869,15.334617500795266,9.107393995413027,150,853,128000,1.6329216455428186e-10,0.012286500813087315,0.9999999999957956,1.496400349159697e-10,0.0,0.0,0.0,0.9999999999957956,1.496400349159697e-10,35.59117008118665,853,35.59117008118665
0.9,4,0.0,0,0.1,205,0.00013179960276531467,0.0006589980138265734,0.2705376470669298,0.1,7.412688455006394,0.09023010606207124,0.34295882706725134,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,213,600,128000,0.03899119864581681,0.13154655740115606,0.9975246299294442,0.0034967204393085644,0.0,0.0,0.0,0.9975246299294442,0.0034967204393085644,1.4126051215136066,600,3.1519003872762434
0.9,4,0.0,0,0.25,183,0.0003293049790533786,0.001646524895266893,0.2705376470669298,0.1,7.412688455006394,0.07558964783594899,0.45148398273603113,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,191,670,128000,0.025387225489519886,0.08371243579657967,0.998662961549007,0.002862647553611469,0.0,0.0,0.0,0.998662961549007,0.002862647553611469,2.141036072287575,670,4.9835174222926035
0.9,4,0.0,0,0.5,166,0.0006681896700227425,0.0033409483501137126,0.2705376470669298,0.1,7.412688455006394,0.050469181472678856,0.6376941737314201,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,174,735,128000,0.007376108523774265,0.039571618772490755,0.9996971238647798,0.0017904964209288974,0.0,0.0,0.0,0.9996971238647798,0.0017904964209288974,5.911645761153468,735,8.46951241086644
0.9,4,0.0,0,0.75,157,0.0009718266646805731,0.004859133323402866,0.2705376470669298,0.1,7.412688455006394,0.027961517024549465,0.8045364781352267,0.0,0,0.7820191434286434,15.334617500795266,9.107393995413027,165,775,128000,2.058625620316073e-10,0.017377407851881112,0.9999999999942437,1.6350843481966025e-10,0.0,0.0,0.0,0.9999999999942437,1.6350843481966025e-10,28.405204680055352,775,28.405204680055352
0.9,8,0.0,0,0.1,219,7.359398941951715e-05,0.0006623459047756544,0.15711449639753855,0.1,7.412688455006394,0.09018047231689749,0.22990359588768824,0.0,0,0.3910095717143217,15.334617500795266,9.107393995413027,231,554,128000,0.053485932469986196,0.19612671121714825,0.9964920044595923,0.004264151219912449,0.0,0.0,0.0,0.9964920044595923,0.004264151219912449,1.2155520640761315,554,2.341903133325813
0.9,8,0.0,0,0.25,197,0.0001838766293542919,0.0016548896641886272,0.15711449639753855,0.1,7.412688455006394,0.07546563698391912,0.33898008587777717,0.0,0,0.3910095717143217,15.334617500795266,9.107393995413027,209,612,128000,0.03270624007650233,0.11131278816645376,0.9982570154939593,0.003618022711730127,0.0,0.0,0.0,0.9982570154939593,0.003618022711730127,2.075762979642699,612,4.493377844340651
0.9,8,0.0,0,0.5,180,0.00037310233130661245,0.003357920981759512,0.15711449639753855,0.1,7.412688455006394,0.05021755581137506,0.5261362456965588,0.0,0,0.3910095717143217,15.334617500795266,9.107393995413027,192,666,128000,0.008678837807202817,0.047722957905029686,0.9996434294841163,0.0021297655387888838,0.0,0.0,0.0,0.9996434294841163,0.0021297655387888838,5.972915437247524,666,8.444710218873608
0.9,8,0.0,0,0.75,171,0.0005426464518202909,0.004883818066382618,0.15711449639753855,0.1,7.412688455006394,0.027595556405947838,0.6938260795183306,0.0,0,0.3910095717143217,15.334617500795266,9.107393995413027,183,699,128000,2.103588174713369e-10,0.019886508464125666,0.999999999994195,1.7101980504207398e-10,0.0,0.0,0.0,0.999999999994195,1.7101980504207398e-10,29.460658682290408,699,29.460658682290408
0.9,16,0.0,0,0.1,234,3.941795031757629e-05,0.000670105155398797,0.10040297103080494,0.1,7.412688455006394,0.09006543850187015,0.17404478035354315,0.0,0,0.19550478585716086,15.334617500795266,9.107393995413027,254,503,128000,0.06663487999145301,0.25874214187554756,0.9955440900987029,0.004847325437080416,0.0,0.0,0.0,0.9955440900987029,0.004847325437080416,1.0878418873930564,503,1.9362032858547185
0.9,16,0.0,0,0.25,212,9.848684461649939e-05,0.0016742763584804896,0.10040297103080494,0.1,7.412688455006394,0.07517822193400306,0.2843990787333514,0.0,0,0.19550478585716086,15.334617500795266,9.107393995413027,232,551,128000,0.0382947396877597,0.13217029792928536,0.9979552047143114,0.004225971498094625,0.0,0.0,0.0,0.9979552047143114,0.004225971498094625,2.066696616366442,551,4.3460038056549415
0.9,16,0.0,0,0.5,196,0.00019169160262748268,0.0032587572446672055,0.10040297103080494,0.1,7.412688455006394,0.05168769558957392,0.4585270321687248,0.0,0,0.19550478585716086,15.334617500795266,9.107393995413027,216,592,128000,0.011142825840385383,0.056362757224042645,0.9995379167973107,0.002582498172185221,0.0,0.0,0.0,0.9995379167973107,0.002582498172185221,5.588816380157213,592,8.26513002962545
0.9,16,0.0,0,0.75,186,0.0002906488658874317,0.0049410307200863385,0.10040297103080494,0.1,7.412688455006394,0.026747357250768142,0.6434019902367438,0.0,0,0.19550478585716086,15.334617500795266,9.107393995413027,206,621,128000,9.106036085653876e-10,0.0207858832088191,0.9999999999756437,7.817888742419843e-10,0.0,0.0,0.0,0.9999999999756437,7.817888742419843e-10,32.0980215580002,621,32.0980215580002
0.9,32,0.0,0,0.1,250,2.0252058628797924e-05,0.0006683179347503315,0.07204725804228582,0.1,7.412688455006394,0.09009193472160501,0.1454926591428941,0.0,0,0.09775239292858043,15.334617500795266,9.107393995413027,286,447,128000,0.07846747507420722,0.30960989802627026,0.994722352051963,0.005440174065696966,0.0,0.0,0.0,0.994722352051963,0.005440174065696966,1.0307951798339332,447,1.7893159857650993
0.9,32,0.0,0,0.25,228,5.0600331378075896e-05,0.0016698109354765045,0.07204725804228582,0.1,7.412688455006394,0.07524442351309979,0.25555263406375883,0.0,0,0.09775239292858043,15.334617500795266,9.107393995413027,264,484,128000,0.042844788883809416,0.14721903334857867,0.9977143922005942,0.004735405307033951,0.0,0.0,0.0,0.9977143922005942,0.004735405307033951,2.0718363440416434,484,4.396270515468561
0.9,32,0.0,0,0.5,212,9.848684461649939e-05,0.0032500658723444795,0.07204725804228582,0.1,7.412688455006394,0.05181654846012359,0.4292161729942877,0.0,0,0.09775239292858043,15.334617500795266,9.107393995413027,248,516,128000,0.012040463356015526,0.06036183131059751,0.999500554051637,0.002780213589720532,0.0,0.0,0.0,0.999500554051637,0.002780213589720532,5.566595542185927,516,8.302805581437221
0.9,32,0.0,0,0.75,202,0.00014932886475368506,0.004927852536871607,0.07204725804228582,0.1,7.412688455006394,0.02694272878391575,0.6135980489400246,0.0,0,0.09775239292858043,15.334617500795266,9.107393995413027,238,537,128000,2.903203498176992e-10,0.021954705389348024,0.9999999999921779,2.4612582966668994e-10,0.0,0.0,0.0,0.9999999999921779,2.4612582966668994e-10,31.465536719130196,537,31.465536719130196
0.9,1,0.9,0,0.1,183,0.0003293049790533786,0.0006586099581067572,0.9510768321962353,0.1,7.412688455006394,0.09023585913437959,1.023455366463876,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,188,680,128000,0.014869054369211644,0.04408392495226783,0.9991108270967578,0.001587358052223292,0.0,0.0,0.0,0.9991108270967578,0.001587358052223292,1.78520740615835,680,5.7840399337397645
0.9,1,0.9,0,0.25,161,0.0008227777867717563,0.0016455555735435125,0.9510768321962353,0.1,7.412688455006394,0.07560401839584516,1.1319166433819023,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,166,771,128000,0.0108989854818237,0.03339646025963397,0.9994449088682061,0.001294190835610419,0.0,0.0,0.0,0.9994449088682061,0.001294190835610419,2.3314925450674107,771,6.747686920101036
0.9,1,0.9,0,0.5,144,0.0016694917566324138,0.0033389835132648276,0.9510768321962353,0.1,7.412688455006394,0.050498310919530255,1.3180174313463495,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,149,859,128000,0.0036826965499357186,0.01915692073508654,0.9998497806186405,0.0008921989929772864,0.0,0.0,0.0,0.9998497806186405,0.0008921989929772864,5.939306798515346,859,8.72383891011853
0.9,1,0.9,0,0.75,135,0.002428140071550723,0.004856280143101446,0.9510768321962353,0.1,7.412688455006394,0.02800381649791024,1.484762110446698,0.0,0,3.1280765737145737,15.334617500795266,9.107393995413027,140,914,128000,1.5781064351549204e-10,0.009430405147355079,0.9999999999955806,1.2500644907323457e-10,0.0,0.0,0.0,0.9999999999955806,1.2500644907323457e-10,28.286137640814353,914,28.286137640814353
