seed,seed_index,persistence,rho,maximum_delay,policy,num_agents,gap,eta,updates,finite_time_bound,squared_parameter_error,maximum_squared_error,diverged,finite,charged_budget,within_budget
20261134,4,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01111298262893678,0.6955075279914062,False,True,127985,True
20261134,4,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.07114602243084463,0.6954327434430704,False,True,127920,True
20261134,4,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0005268900672694417,0.6929965711914742,False,True,128000,True
20261134,4,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.012231835902741198,0.6943548034019216,False,True,127985,True
20261134,4,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6455024334220676,0.6960856954441025,False,True,127920,True
20261134,4,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01111298262893678,0.6955075279914062,False,True,127985,True
20261134,4,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01111298262893678,0.6955075279914062,False,True,127985,True
20261134,4,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6466158308353442,0.696116950338577,False,True,127920,True
20261135,5,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.002122333899899256,0.6890424441282549,False,True,127932,True
20261135,5,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01510986318180894,0.6946723525009112,False,True,127985,True
20261135,5,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0005208980771774312,0.6867903530039134,False,True,127920,True
20261135,5,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010488376659158569,0.6943548034019216,False,True,127985,True
20261135,5,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010488376659158569,0.6943548034019216,False,True,127985,True
20261135,5,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.050862183325419134,0.6942707211754441,False,True,127920,True
20261135,5,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.001974433997301036,0.6934659795223538,False,True,128000,True
20261135,5,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01510986318180894,0.6946723525009112,False,True,127985,True
20261135,5,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6453126737224206,0.6960897094040436,False,True,127920,True
20261135,5,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010488376659158569,0.6943548034019216,False,True,127985,True
20261135,5,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010488376659158569,0.6943548034019216,False,True,127985,True
20261135,5,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6468536121808173,0.6960851854361304,False,True,127920,True
20261136,6,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.003502223355277341,0.6895565440964647,False,True,127932,True
20261136,6,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.015524297521417976,0.6943548034019216,False,True,127985,True
20261136,6,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0004136983243999119,0.687040985207821,False,True,127920,True
20261136,6,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010522962310700124,0.6943548034019216,False,True,127985,True
20261136,6,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010522962310700124,0.6943548034019216,False,True,127985,True
20261136,6,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.06210872611560242,0.6940742258236634,False,True,127920,True
20261136,6,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0024323647206490892,0.6897181934561087,False,True,128000,True
20261136,6,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.015524297521417976,0.6943548034019216,False,True,127985,True
20261136,6,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6457198651483315,0.6960909521957891,False,True,127920,True
20261136,6,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010522962310700124,0.6943548034019216,False,True,127985,True
20261136,6,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010522962310700124,0.6943548034019216,False,True,127985,True
20261136,6,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6480011710850866,0.6960798030788459,False,True,127920,True
20261137,7,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.002142097499839172,0.6900616331749324,False,True,127932,True
20261137,7,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011663915362832566,0.6961567998118587,False,True,127985,True
20261137,7,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.00052905125231766,0.6892656078577292,False,True,127920,True
20261137,7,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.012785830260939714,0.6943548034019216,False,True,127985,True
20261137,7,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.012785830260939714,0.6943548034019216,False,True,127985,True
20261137,7,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05551487822416942,0.6942752972089076,False,True,127920,True
20261137,7,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.000240421358839618,0.6922477644579748,False,True,128000,True
20261137,7,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011663915362832566,0.6961567998118587,False,True,127985,True
20261137,7,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6456347200944855,0.6961020548012241,False,True,127920,True
20261137,7,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.012785830260939714,0.6943548034019216,False,True,127985,True
20261137,7,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.012785830260939714,0.6943548034019216,False,True,127985,True
20261137,7,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6456911553806113,0.6960853047297769,False,True,127920,True
20261138,8,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.000571539058921919,0.6876998317994489,False,True,127932,True
20261138,8,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01340329110463072,0.6914709805770574,False,True,127985,True
20261138,8,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0021182080150448975,0.6854106167929713,False,True,127920,True
20261138,8,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01386734288275485,0.6943548034019216,False,True,127985,True
20261138,8,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01386734288275485,0.6943548034019216,False,True,127985,True
20261138,8,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05445449858082315,0.6942357129810237,False,True,127920,True
20261138,8,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.006534900766977939,0.6881775238930549,False,True,128000,True
20261138,8,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01340329110463072,0.6914709805770574,False,True,127985,True
20261138,8,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6451786422651257,0.6960828237559763,False,True,127920,True
20261138,8,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01386734288275485,0.6943548034019216,False,True,127985,True
20261138,8,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01386734288275485,0.6943548034019216,False,True,127985,True
20261138,8,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6461036667347994,0.6960842197026095,False,True,127920,True
20261139,9,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.002458869242043798,0.6881500440713446,False,True,127932,True
20261139,9,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.016806606454083904,0.6914709805770574,False,True,127985,True
20261139,9,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,1.890100629246009e-05,0.6871051279645967,False,True,127920,True
20261139,9,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.014139753361006988,0.6946547325736226,False,True,127985,True
20261139,9,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014139753361006988,0.6946547325736226,False,True,127985,True
20261139,9,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.06233123086888197,0.6945742859551092,False,True,127920,True
20261139,9,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0028969456537415055,0.687332897540331,False,True,128000,True
20261139,9,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.016806606454083904,0.6914709805770574,False,True,127985,True
20261139,9,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6456617419001861,0.6960912914886691,False,True,127920,True
20261139,9,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.014139753361006988,0.6946547325736226,False,True,127985,True
20261139,9,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014139753361006988,0.6946547325736226,False,True,127985,True
20261139,9,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.64707966519313,0.6960934308360673,False,True,127920,True
20261140,10,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.000729988921996647,0.6899538085709208,False,True,127932,True
20261140,10,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.020100038257239616,0.6946547325736226,False,True,127985,True
20261140,10,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0016987473613846507,0.6890879171440267,False,True,127920,True
20261140,10,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006721297115718078,0.6946547325736226,False,True,127985,True
20261140,10,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006721297115718078,0.6946547325736226,False,True,127985,True
20261140,10,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05769529952432395,0.694504365497107,False,True,127920,True
20261140,10,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.006594032452290396,0.694686898956538,False,True,128000,True
20261140,10,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.020100038257239616,0.6946547325736226,False,True,127985,True
20261140,10,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6451880170566036,0.696101158036227,False,True,127920,True
20261140,10,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006721297115718078,0.6946547325736226,False,True,127985,True
20261140,10,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006721297115718078,0.6946547325736226,False,True,127985,True
20261140,10,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6465801531090196,0.6960915082562282,False,True,127920,True
20261141,11,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0009617025673611914,0.6886623450479546,False,True,127932,True
20261141,11,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.007435299065347596,0.6943548034019216,False,True,127985,True
20261141,11,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0033011737780240164,0.6868435954607485,False,True,127920,True
20261141,11,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.009232831998376864,0.695861911443123,False,True,127985,True
20261141,11,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009232831998376864,0.695861911443123,False,True,127985,True
20261141,11,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.04463899932778127,0.6957403489722319,False,True,127920,True
20261141,11,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.00044974344499090746,0.6927624832602772,False,True,128000,True
20261141,11,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.007435299065347596,0.6943548034019216,False,True,127985,True
20261141,11,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6453557423943891,0.6960899791257941,False,True,127920,True
20261141,11,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.009232831998376864,0.695861911443123,False,True,127985,True
20261141,11,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.009232831998376864,0.695861911443123,False,True,127985,True
20261141,11,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6454483421735638,0.6961253208442354,False,True,127920,True
20261142,12,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0004380078027642771,0.6876605006895951,False,True,127932,True
20261142,12,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014035191300472287,0.6914867008195148,False,True,127985,True
20261142,12,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.001552187239236843,0.6873813396615064,False,True,127920,True
20261142,12,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010468196927780865,0.6955075279914062,False,True,127985,True
20261142,12,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010468196927780865,0.6955075279914062,False,True,127985,True
20261142,12,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.053368372363977304,0.6954659435940497,False,True,127920,True
20261142,12,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.004324011554512422,0.6885866603834553,False,True,128000,True
20261142,12,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014035191300472287,0.6914867008195148,False,True,127985,True
20261142,12,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6454300032327878,0.6960926427779075,False,True,127920,True
20261142,12,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.010468196927780865,0.6955075279914062,False,True,127985,True
20261142,12,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.010468196927780865,0.6955075279914062,False,True,127985,True
20261142,12,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6448899243397382,0.6961178578694767,False,True,127920,True
20261143,13,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0017827669627606408,0.686795847049224,False,True,127932,True
20261143,13,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01283217204552882,0.6943548034019216,False,True,127985,True
20261143,13,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.00018688557070111958,0.6877454096040022,False,True,127920,True
20261143,13,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.018483592785242527,0.6961567998118587,False,True,127985,True
20261143,13,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018483592785242527,0.6961567998118587,False,True,127985,True
20261143,13,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05091151707455859,0.6961589000058884,False,True,127920,True
20261143,13,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0017146831058405599,0.6916503199458334,False,True,128000,True
20261143,13,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01283217204552882,0.6943548034019216,False,True,127985,True
20261143,13,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6453632888602047,0.696094465096562,False,True,127920,True
20261143,13,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.018483592785242527,0.6961567998118587,False,True,127985,True
20261143,13,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018483592785242527,0.6961567998118587,False,True,127985,True
20261143,13,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6472937243795198,0.6961367934595027,False,True,127920,True
20261144,14,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,1.9221333009086324e-05,0.6886853988376928,False,True,127932,True
20261144,14,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011753678609953832,0.6951923426588325,False,True,127985,True
20261144,14,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0013551956551993726,0.6884991844312077,False,True,127920,True
20261144,14,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.00989212350504462,0.6951923426588325,False,True,127985,True
20261144,14,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.00989212350504462,0.6951923426588325,False,True,127985,True
20261144,14,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.044182247490783005,0.6954327434430704,False,True,127920,True
20261144,14,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0043142505324581665,0.6905201381510521,False,True,128000,True
20261144,14,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011753678609953832,0.6951923426588325,False,True,127985,True
20261144,14,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6455259923848933,0.6960982336598116,False,True,127920,True
20261144,14,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.00989212350504462,0.6951923426588325,False,True,127985,True
20261144,14,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.00989212350504462,0.6951923426588325,False,True,127985,True
20261144,14,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6445213587147988,0.696116950338577,False,True,127920,True
20261145,15,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0008962011302256554,0.6861692845981421,False,True,127932,True
20261145,15,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.015728344933388063,0.6951923426588325,False,True,127985,True
20261145,15,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0009114512633625866,0.6873973511751351,False,True,127920,True
20261145,15,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01704567649452695,0.695861911443123,False,True,127985,True
20261145,15,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01704567649452695,0.695861911443123,False,True,127985,True
20261145,15,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.06314400129777781,0.6958218761826641,False,True,127920,True
20261145,15,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.001076704789551271,0.6899240316451857,False,True,128000,True
20261145,15,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.015728344933388063,0.6951923426588325,False,True,127985,True
20261145,15,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.645583216379726,0.6960927347724475,False,True,127920,True
20261145,15,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01704567649452695,0.695861911443123,False,True,127985,True
20261145,15,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01704567649452695,0.695861911443123,False,True,127985,True
20261145,15,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6459409934614063,0.6961275426138853,False,True,127920,True
20261146,16,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.004081496396323016,0.6903503611970065,False,True,127932,True
20261146,16,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014216144275847645,0.6961567998118587,False,True,127985,True
20261146,16,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0006317409294047986,0.6868795155181058,False,True,127920,True
20261146,16,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.013350643735423584,0.695861911443123,False,True,127985,True
20261146,16,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.013350643735423584,0.695861911443123,False,True,127985,True
20261146,16,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.0707966429063363,0.6958341873417287,False,True,127920,True
20261146,16,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0007225701445670683,0.6909746932067848,False,True,128000,True
20261146,16,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014216144275847645,0.6961567998118587,False,True,127985,True
20261146,16,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.645566632678149,0.6960901489249047,False,True,127920,True
20261146,16,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.013350643735423584,0.695861911443123,False,True,127985,True
20261146,16,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.013350643735423584,0.695861911443123,False,True,127985,True
20261146,16,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6484288490002044,0.6961278748098106,False,True,127920,True
20261147,17,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.006035233297465972,0.6868276750490109,False,True,127932,True
20261147,17,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006126201115256804,0.6946547325736226,False,True,127985,True
20261147,17,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.002353638113561987,0.6862321639752365,False,True,127920,True
20261147,17,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006915770161607344,0.6943548034019216,False,True,127985,True
20261147,17,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006915770161607344,0.6943548034019216,False,True,127985,True
20261147,17,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.06270325212309215,0.6940742258236634,False,True,127920,True
20261147,17,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.00084820783186298,0.6934167544939165,False,True,128000,True
20261147,17,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006126201115256804,0.6946547325736226,False,True,127985,True
20261147,17,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.64563992040002,0.6960869179278641,False,True,127920,True
20261147,17,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.006915770161607344,0.6943548034019216,False,True,127985,True
20261147,17,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.006915770161607344,0.6943548034019216,False,True,127985,True
20261147,17,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.647896245194296,0.6960798030788459,False,True,127920,True
20261148,18,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.0012048614056743411,0.6921689340567355,False,True,127932,True
20261148,18,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014826607205957647,0.6955075279914062,False,True,127985,True
20261148,18,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0009017248429888072,0.6896688007362901,False,True,127920,True
20261148,18,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.011146954717488037,0.6914709805770574,False,True,127985,True
20261148,18,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011146954717488037,0.6914709805770574,False,True,127985,True
20261148,18,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.046382760425613616,0.6909976637069907,False,True,127920,True
20261148,18,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0012113523610030662,0.6932172609387518,False,True,128000,True
20261148,18,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.014826607205957647,0.6955075279914062,False,True,127985,True
20261148,18,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6450195161681886,0.6961040592142876,False,True,127920,True
20261148,18,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.011146954717488037,0.6914709805770574,False,True,127985,True
20261148,18,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.011146954717488037,0.6914709805770574,False,True,127985,True
20261148,18,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6462831851602021,0.6959954662330995,False,True,127920,True
20261149,19,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.005720847613068001,0.688480384546423,False,True,127932,True
20261149,19,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018784700693767673,0.6955075279914062,False,True,127985,True
20261149,19,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.0007272934276203961,0.6860995871462316,False,True,127920,True
20261149,19,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01407233025877667,0.6943548034019216,False,True,127985,True
20261149,19,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01407233025877667,0.6943548034019216,False,True,127985,True
20261149,19,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05217690065289355,0.6941272630848271,False,True,127920,True
20261149,19,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0005053207228263027,0.6909883745775486,False,True,128000,True
20261149,19,0.0,0.0,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.018784700693767673,0.6955075279914062,False,True,127985,True
20261149,19,0.0,0.0,8,q32,32,68,5.978058110866251e-05,1230,0.6960009753902412,0.6452489687265224,0.6960862514324361,False,True,127920,True
20261149,19,0.0,0.9,8,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.01407233025877667,0.6943548034019216,False,True,127985,True
20261149,19,0.0,0.9,8,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.01407233025877667,0.6943548034019216,False,True,127985,True
20261149,19,0.0,0.9,8,q32,32,68,5.845080959885974e-05,1230,0.6960039828359549,0.6443894594715773,0.6960812623153617,False,True,127920,True
20261150,20,0.0,0.0,0,joint,16,64,0.010263155128331822,1523,0.3430235817666552,0.00027877583909072197,0.6905959837758546,False,True,127932,True
20261150,20,0.0,0.0,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.007793789463993928,0.695861911443123,False,True,127985,True
20261150,20,0.0,0.0,0,q32,32,68,0.012070154969987932,1230,0.3565781667995159,0.00041292201065007596,0.6880676778121482,False,True,127920,True
20261150,20,0.0,0.9,0,joint,1,50,0.0019433894770307524,2327,0.56762839471339,0.012523701871927934,0.6943548034019216,False,True,127985,True
20261150,20,0.0,0.9,0,q1,1,50,0.0019433894770307524,2327,0.56762839471339,0.012523701871927934,0.6943548034019216,False,True,127985,True
20261150,20,0.0,0.9,0,q32,32,68,0.0021411899139114317,1230,0.6181440096510118,0.05609224086160741,0.6942024428217364,False,True,127920,True
20261150,20,0.0,0.0,8,joint,4,56,0.005444598354734565,2000,0.425511943366428,0.0006413090706399085,0.6920435698321519,False,True,128000,True
