seed,seed_index,rho,max_delay,num_agents,eta,budget,squared_parameter_error,updates,update_cost,charged_budget,finite
20260938,8,0.0,8,1,0.0020757816311124263,8000,0.35300274628421935,1600,5,8000,True
20260938,8,0.0,8,1,0.0020757816311124263,32000,0.00032925234677778025,6400,5,32000,True
20260938,8,0.0,8,1,0.002990697562442441,2000,1.209210700453136,400,5,2000,True
20260938,8,0.0,8,1,0.002990697562442441,8000,0.14109346611936963,1600,5,8000,True
20260938,8,0.0,8,1,0.002990697562442441,32000,0.001806290460871276,6400,5,32000,True
20260938,8,0.0,8,1,0.004308869380063765,2000,0.8791053101073708,400,5,2000,True
20260938,8,0.0,8,1,0.004308869380063765,8000,0.0338277623268491,1600,5,8000,True
20260938,8,0.0,8,1,0.004308869380063765,32000,0.0035773969750356057,6400,5,32000,True
20260938,8,0.0,8,1,0.006208035064330728,2000,0.544461564584579,400,5,2000,True
20260938,8,0.0,8,1,0.006208035064330728,8000,0.01168448522376753,1600,5,8000,True
20260938,8,0.0,8,1,0.006208035064330728,32000,0.0047441278863755015,6400,5,32000,True
20260938,8,0.0,8,1,0.008944271909999161,2000,0.2566859081680678,400,5,2000,True
20260938,8,0.0,8,1,0.008944271909999161,8000,0.027804490864192986,1600,5,8000,True
20260938,8,0.0,8,1,0.008944271909999161,32000,0.007442735563846002,6400,5,32000,True
20260938,8,0.0,8,1,0.012886525151839582,2000,0.0732257832032695,400,5,2000,True
20260938,8,0.0,8,1,0.012886525151839582,8000,0.04601105180598342,1600,5,8000,True
20260938,8,0.0,8,1,0.012886525151839582,32000,0.017949802995640803,6400,5,32000,True
20260938,8,0.0,8,1,0.018566355334451116,2000,0.02314544817584373,400,5,2000,True
20260938,8,0.0,8,1,0.018566355334451116,8000,0.054894593818319314,1600,5,8000,True
20260938,8,0.0,8,1,0.018566355334451116,32000,0.04863448940302725,6400,5,32000,True
20260938,8,0.0,8,1,0.026749612199056874,2000,0.07126368777360423,400,5,2000,True
20260938,8,0.0,8,1,0.026749612199056874,8000,0.055287420689545376,1600,5,8000,True
20260938,8,0.0,8,1,0.026749612199056874,32000,0.11156734370060795,6400,5,32000,True
20260938,8,0.0,8,1,0.03853969935995983,2000,0.1487273849181856,400,5,2000,True
20260938,8,0.0,8,1,0.03853969935995983,8000,0.055598829528923255,1600,5,8000,True
20260938,8,0.0,8,1,0.03853969935995983,32000,0.2072932450956391,6400,5,32000,True
20260938,8,0.0,8,1,0.05552635364218317,2000,0.25274528598018625,400,5,2000,True
20260938,8,0.0,8,1,0.05552635364218317,8000,0.07615190032696553,1600,5,8000,True
20260938,8,0.0,8,1,0.05552635364218317,32000,0.3291839804676559,6400,5,32000,True
20260938,8,0.0,8,1,0.08,2000,0.46541022846809166,400,5,2000,True
20260938,8,0.0,8,1,0.08,8000,0.14853269848927086,1600,5,8000,True
20260938,8,0.0,8,1,0.08,32000,0.48539946791367655,6400,5,32000,True
20260938,8,0.0,8,2,0.001,2000,2.0491657138178447,333,6,1998,True
20260938,8,0.0,8,2,0.001,8000,1.1634643437176724,1333,6,7998,True
20260938,8,0.0,8,2,0.001,32000,0.1676194718614291,5333,6,31998,True
20260938,8,0.0,8,2,0.0014407573116637057,2000,1.8980238283212303,333,6,1998,True
20260938,8,0.0,8,2,0.0014407573116637057,8000,0.8392026772150831,1333,6,7998,True
20260938,8,0.0,8,2,0.0014407573116637057,32000,0.05782197348775295,5333,6,31998,True
20260938,8,0.0,8,2,0.0020757816311124263,2000,1.7024152327534599,333,6,1998,True
20260938,8,0.0,8,2,0.0020757816311124263,8000,0.5222445193888073,1333,6,7998,True
20260938,8,0.0,8,2,0.0020757816311124263,32000,0.017972601755410624,5333,6,31998,True
20260938,8,0.0,8,2,0.002990697562442441,2000,1.4600224852240538,333,6,1998,True
20260938,8,0.0,8,2,0.002990697562442441,8000,0.25954287137760745,1333,6,7998,True
20260938,8,0.0,8,2,0.002990697562442441,32000,0.010126358255152405,5333,6,31998,True
20260938,8,0.0,8,2,0.004308869380063765,2000,1.1769763222643,333,6,1998,True
20260938,8,0.0,8,2,0.004308869380063765,8000,0.09021904065066452,1333,6,7998,True
20260938,8,0.0,8,2,0.004308869380063765,32000,0.010321192939372564,5333,6,31998,True
20260938,8,0.0,8,2,0.006208035064330728,2000,0.8720426772637361,333,6,1998,True
20260938,8,0.0,8,2,0.006208035064330728,8000,0.020578647193777687,1333,6,7998,True
20260938,8,0.0,8,2,0.006208035064330728,32000,0.013476249964952398,5333,6,31998,True
20260938,8,0.0,8,2,0.008944271909999161,2000,0.5777209637103917,333,6,1998,True
20260938,8,0.0,8,2,0.008944271909999161,8000,0.0164576273376805,1333,6,7998,True
20260938,8,0.0,8,2,0.008944271909999161,32000,0.022443840655778074,5333,6,31998,True
20260938,8,0.0,8,2,0.012886525151839582,2000,0.3343879864283731,333,6,1998,True
20260938,8,0.0,8,2,0.012886525151839582,8000,0.03132212775411824,1333,6,7998,True
20260938,8,0.0,8,2,0.012886525151839582,32000,0.04345085877252591,5333,6,31998,True
20260938,8,0.0,8,2,0.018566355334451116,2000,0.17532575625085134,333,6,1998,True
20260938,8,0.0,8,2,0.018566355334451116,8000,0.04376901537230546,1333,6,7998,True
20260938,8,0.0,8,2,0.018566355334451116,32000,0.08342716220667129,5333,6,31998,True
20260938,8,0.0,8,2,0.026749612199056874,2000,0.10853365899121813,333,6,1998,True
20260938,8,0.0,8,2,0.026749612199056874,8000,0.05667064431259119,1333,6,7998,True
20260938,8,0.0,8,2,0.026749612199056874,32000,0.14923736255541184,5333,6,31998,True
20260938,8,0.0,8,2,0.03853969935995983,2000,0.11591543041853095,333,6,1998,True
20260938,8,0.0,8,2,0.03853969935995983,8000,0.07318265381037457,1333,6,7998,True
20260938,8,0.0,8,2,0.03853969935995983,32000,0.2524844337529507,5333,6,31998,True
20260938,8,0.0,8,2,0.05552635364218317,2000,0.17614033871625215,333,6,1998,True
20260938,8,0.0,8,2,0.05552635364218317,8000,0.09164816856472523,1333,6,7998,True
20260938,8,0.0,8,2,0.05552635364218317,32000,0.411650713691379,5333,6,31998,True
20260938,8,0.0,8,2,0.08,2000,0.2714296916219067,333,6,1998,True
20260938,8,0.0,8,2,0.08,8000,0.11458989190049726,1333,6,7998,True
20260938,8,0.0,8,2,0.08,32000,0.6446520404963516,5333,6,31998,True
20260938,8,0.0,8,4,0.001,2000,2.1222558729172687,250,8,2000,True
20260938,8,0.0,8,4,0.001,8000,1.431571016458463,1000,8,8000,True
20260938,8,0.0,8,4,0.001,32000,0.31909294776299235,4000,8,32000,True
20260938,8,0.0,8,4,0.0014407573116637057,2000,1.9944809409718987,250,8,2000,True
20260938,8,0.0,8,4,0.0014407573116637057,8000,1.139615003319046,1000,8,8000,True
20260938,8,0.0,8,4,0.0014407573116637057,32000,0.13505411829809216,4000,8,32000,True
20260938,8,0.0,8,4,0.0020757816311124263,2000,1.825096279406548,250,8,2000,True
20260938,8,0.0,8,4,0.0020757816311124263,8000,0.8262898825379367,1000,8,8000,True
20260938,8,0.0,8,4,0.0020757816311124263,32000,0.04082853684799288,4000,8,32000,True
20260938,8,0.0,8,4,0.002990697562442441,2000,1.6081900219101388,250,8,2000,True
20260938,8,0.0,8,4,0.002990697562442441,8000,0.5262818664581093,1000,8,8000,True
20260938,8,0.0,8,4,0.002990697562442441,32000,0.010128694857135707,4000,8,32000,True
20260938,8,0.0,8,4,0.004308869380063765,2000,1.343410217375857,250,8,2000,True
20260938,8,0.0,8,4,0.004308869380063765,8000,0.28044964207748235,1000,8,8000,True
20260938,8,0.0,8,4,0.004308869380063765,32000,0.006667751358014748,4000,8,32000,True
20260938,8,0.0,8,4,0.006208035064330728,2000,1.0406347127359994,250,8,2000,True
20260938,8,0.0,8,4,0.006208035064330728,8000,0.11848965722963804,1000,8,8000,True
20260938,8,0.0,8,4,0.006208035064330728,32000,0.009894666279326548,4000,8,32000,True
20260938,8,0.0,8,4,0.008944271909999161,2000,0.7236884814398691,250,8,2000,True
20260938,8,0.0,8,4,0.008944271909999161,8000,0.04157661279999421,1000,8,8000,True
20260938,8,0.0,8,4,0.008944271909999161,32000,0.015282625372126754,4000,8,32000,True
20260938,8,0.0,8,4,0.012886525151839582,2000,0.4295630907053646,250,8,2000,True
20260938,8,0.0,8,4,0.012886525151839582,8000,0.022197042349779827,1000,8,8000,True
20260938,8,0.0,8,4,0.012886525151839582,32000,0.024005386107238968,4000,8,32000,True
20260938,8,0.0,8,4,0.018566355334451116,2000,0.20027443724786065,250,8,2000,True
20260938,8,0.0,8,4,0.018566355334451116,8000,0.02755075680484436,1000,8,8000,True
20260938,8,0.0,8,4,0.018566355334451116,32000,0.03793209803099478,4000,8,32000,True
20260938,8,0.0,8,4,0.026749612199056874,2000,0.06785406014212825,250,8,2000,True
20260938,8,0.0,8,4,0.026749612199056874,8000,0.04085115595105472,1000,8,8000,True
20260938,8,0.0,8,4,0.026749612199056874,32000,0.05941234250649559,4000,8,32000,True
20260938,8,0.0,8,4,0.03853969935995983,2000,0.03698213298690615,250,8,2000,True
20260938,8,0.0,8,4,0.03853969935995983,8000,0.05829957512635128,1000,8,8000,True
20260938,8,0.0,8,4,0.03853969935995983,32000,0.09362778613578282,4000,8,32000,True
20260938,8,0.0,8,4,0.05552635364218317,2000,0.07803813028494694,250,8,2000,True
20260938,8,0.0,8,4,0.05552635364218317,8000,0.07902295439881071,1000,8,8000,True
20260938,8,0.0,8,4,0.05552635364218317,32000,0.151465068656461,4000,8,32000,True
20260938,8,0.0,8,4,0.08,2000,0.147337930361421,250,8,2000,True
20260938,8,0.0,8,4,0.08,8000,0.10371716832952156,1000,8,8000,True
20260938,8,0.0,8,4,0.08,32000,0.24805436746117063,4000,8,32000,True
20260938,8,0.0,8,8,0.001,2000,2.2201020659635367,166,12,1992,True
20260938,8,0.0,8,8,0.001,8000,1.679502348014751,666,12,7992,True
20260938,8,0.0,8,8,0.001,32000,0.5908323402622931,2666,12,31992,True
20260938,8,0.0,8,8,0.0014407573116637057,2000,2.127411254748139,166,12,1992,True
20260938,8,0.0,8,8,0.0014407573116637057,8000,1.4283871305101683,666,12,7992,True
20260938,8,0.0,8,8,0.0014407573116637057,32000,0.32143469905359995,2666,12,31992,True
20260938,8,0.0,8,8,0.0020757816311124263,2000,2.0012740374521205,166,12,1992,True
20260938,8,0.0,8,8,0.0020757816311124263,8000,1.1353746605615502,666,12,7992,True
20260938,8,0.0,8,8,0.0020757816311124263,32000,0.1340711494242221,2666,12,31992,True
20260938,8,0.0,8,8,0.002990697562442441,2000,1.8337660562297466,166,12,1992,True
20260938,8,0.0,8,8,0.002990697562442441,8000,0.8211991826330765,666,12,7992,True
20260938,8,0.0,8,8,0.002990697562442441,32000,0.037697379623716956,2666,12,31992,True
20260938,8,0.0,8,8,0.004308869380063765,2000,1.6188645258236456,166,12,1992,True
20260938,8,0.0,8,8,0.004308869380063765,8000,0.5210451353203381,666,12,7992,True
20260938,8,0.0,8,8,0.004308869380063765,32000,0.00647853367017958,2666,12,31992,True
20260938,8,0.0,8,8,0.006208035064330728,2000,1.3561861576244563,166,12,1992,True
20260938,8,0.0,8,8,0.006208035064330728,8000,0.27595865137411685,666,12,7992,True
20260938,8,0.0,8,8,0.006208035064330728,32000,0.002815348451704688,2666,12,31992,True
20260938,8,0.0,8,8,0.008944271909999161,2000,1.0560243811120282,166,12,1992,True
20260938,8,0.0,8,8,0.008944271909999161,8000,0.11476997957868787,666,12,7992,True
20260938,8,0.0,8,8,0.008944271909999161,32000,0.005329323411902392,2666,12,31992,True
20260938,8,0.0,8,8,0.012886525151839582,2000,0.7435444534349479,166,12,1992,True
20260938,8,0.0,8,8,0.012886525151839582,8000,0.03707748149022731,666,12,7992,True
20260938,8,0.0,8,8,0.012886525151839582,32000,0.009823169314328913,2666,12,31992,True
20260938,8,0.0,8,8,0.018566355334451116,2000,0.4575623411994285,166,12,1992,True
20260938,8,0.0,8,8,0.018566355334451116,8000,0.014772091699443294,666,12,7992,True
20260938,8,0.0,8,8,0.018566355334451116,32000,0.016709677826147087,2666,12,31992,True
20260938,8,0.0,8,8,0.026749612199056874,2000,0.23891985458974446,166,12,1992,True
20260938,8,0.0,8,8,0.026749612199056874,8000,0.014960485357220601,666,12,7992,True
20260938,8,0.0,8,8,0.026749612199056874,32000,0.026391958805274198,2666,12,31992,True
20260938,8,0.0,8,8,0.03853969935995983,2000,0.10935096786091378,166,12,1992,True
20260938,8,0.0,8,8,0.03853969935995983,8000,0.019618977350364948,666,12,7992,True
20260938,8,0.0,8,8,0.03853969935995983,32000,0.040154232706457384,2666,12,31992,True
20260938,8,0.0,8,8,0.05552635364218317,2000,0.055788841988299795,166,12,1992,True
20260938,8,0.0,8,8,0.05552635364218317,8000,0.0251613804741608,666,12,7992,True
20260938,8,0.0,8,8,0.05552635364218317,32000,0.060081074621579446,2666,12,31992,True
20260938,8,0.0,8,8,0.08,2000,0.04474696946214254,166,12,1992,True
20260938,8,0.0,8,8,0.08,8000,0.033891571738938475,666,12,7992,True
20260938,8,0.0,8,8,0.08,32000,0.08676470740784181,2666,12,31992,True
20260938,8,0.0,8,16,0.001,2000,2.3091634384156032,100,20,2000,True
20260938,8,0.0,8,16,0.001,8000,1.9671318369293191,400,20,8000,True
20260938,8,0.0,8,16,0.001,32000,1.0365427404372625,1600,20,32000,True
20260938,8,0.0,8,16,0.0014407573116637057,2000,2.2508395888591637,100,20,2000,True
20260938,8,0.0,8,16,0.0014407573116637057,8000,1.7886410691545538,400,20,8000,True
20260938,8,0.0,8,16,0.0014407573116637057,32000,0.7167453582578639,1600,20,32000,True
20260938,8,0.0,8,16,0.0020757816311124263,2000,2.169476002520918,100,20,2000,True
20260938,8,0.0,8,16,0.0020757816311124263,8000,1.5613367730220915,400,20,8000,True
20260938,8,0.0,8,16,0.0020757816311124263,32000,0.4238452662203876,1600,20,32000,True
20260938,8,0.0,8,16,0.002990697562442441,2000,2.057555954345265,100,20,2000,True
20260938,8,0.0,8,16,0.002990697562442441,8000,1.2864265199514515,400,20,8000,True
20260938,8,0.0,8,16,0.002990697562442441,32000,0.2004028456477607,1600,20,32000,True
20260938,8,0.0,8,16,0.004308869380063765,2000,1.90666724561637,100,20,2000,True
20260938,8,0.0,8,16,0.004308869380063765,8000,0.9770156352997218,400,20,8000,True
20260938,8,0.0,8,16,0.004308869380063765,32000,0.06890324903606507,1600,20,32000,True
20260938,8,0.0,8,16,0.006208035064330728,2000,1.7089871891519595,100,20,2000,True
20260938,8,0.0,8,16,0.006208035064330728,8000,0.66180397697233,400,20,8000,True
20260938,8,0.0,8,16,0.006208035064330728,32000,0.015760470774405195,1600,20,32000,True
20260938,8,0.0,8,16,0.008944271909999161,2000,1.4603343086119458,100,20,2000,True
20260938,8,0.0,8,16,0.008944271909999161,8000,0.3819983365590842,400,20,8000,True
20260938,8,0.0,8,16,0.008944271909999161,32000,0.0035935516321311586,1600,20,32000,True
20260938,8,0.0,8,16,0.012886525151839582,2000,1.1650756883210767,100,20,2000,True
20260938,8,0.0,8,16,0.012886525151839582,8000,0.17680448785046018,400,20,8000,True
20260938,8,0.0,8,16,0.012886525151839582,32000,0.00297152365008417,1600,20,32000,True
20260938,8,0.0,8,16,0.018566355334451116,2000,0.8418890961547525,100,20,2000,True
20260938,8,0.0,8,16,0.018566355334451116,8000,0.06145584819674222,400,20,8000,True
20260938,8,0.0,8,16,0.018566355334451116,32000,0.004238082758107355,1600,20,32000,True
20260938,8,0.0,8,16,0.026749612199056874,2000,0.5267369251463768,100,20,2000,True
20260938,8,0.0,8,16,0.026749612199056874,8000,0.016450214777987762,400,20,8000,True
20260938,8,0.0,8,16,0.026749612199056874,32000,0.006075664347619581,1600,20,32000,True
20260938,8,0.0,8,16,0.03853969935995983,2000,0.26677135419850495,100,20,2000,True
20260938,8,0.0,8,16,0.03853969935995983,8000,0.006088242799467198,400,20,8000,True
20260938,8,0.0,8,16,0.03853969935995983,32000,0.007839716611884514,1600,20,32000,True
20260938,8,0.0,8,16,0.05552635364218317,2000,0.10079212723048002,100,20,2000,True
20260938,8,0.0,8,16,0.05552635364218317,8000,0.007978280372171132,400,20,8000,True
20260938,8,0.0,8,16,0.05552635364218317,32000,0.009497867460293744,1600,20,32000,True
20260938,8,0.0,8,16,0.08,2000,0.03349858154815937,100,20,2000,True
20260938,8,0.0,8,16,0.08,8000,0.01673276905480228,400,20,8000,True
20260938,8,0.0,8,16,0.08,32000,0.012544173581590785,1600,20,32000,True
20260938,8,0.0,8,32,0.001,2000,2.3711375074384744,55,36,1980,True
20260938,8,0.0,8,32,0.001,8000,2.1581355685290347,222,36,7992,True
20260938,8,0.0,8,32,0.001,32000,1.4953016050558465,888,36,31968,True
20260938,8,0.0,8,32,0.0014407573116637057,2000,2.338282573674643,55,36,1980,True
20260938,8,0.0,8,32,0.0014407573116637057,8000,2.0423366277698713,222,36,7992,True
20260938,8,0.0,8,32,0.0014407573116637057,32000,1.2070878028361307,888,36,31968,True
20260938,8,0.0,8,32,0.0020757816311124263,2000,2.2917319312467197,55,36,1980,True
20260938,8,0.0,8,32,0.0020757816311124263,8000,1.8868753535927345,222,36,7992,True
20260938,8,0.0,8,32,0.0020757816311124263,32000,0.8882658592801214,888,36,31968,True
20260938,8,0.0,8,32,0.002990697562442441,2000,2.2262603292954912,55,36,1980,True
20260938,8,0.0,8,32,0.002990697562442441,8000,1.684398308417413,222,36,7992,True
20260938,8,0.0,8,32,0.002990697562442441,32000,0.571595685206723,888,36,31968,True
20260938,8,0.0,8,32,0.004308869380063765,2000,2.135147857327942,55,36,1980,True
20260938,8,0.0,8,32,0.004308869380063765,8000,1.4317574115424383,222,36,7992,True
20260938,8,0.0,8,32,0.004308869380063765,32000,0.3012415171019381,888,36,31968,True
20260938,8,0.0,8,32,0.006208035064330728,2000,2.0102711776655044,55,36,1980,True
20260938,8,0.0,8,32,0.006208035064330728,8000,1.1349869286705159,222,36,7992,True
20260938,8,0.0,8,32,0.006208035064330728,32000,0.1158286951965469,888,36,31968,True
20260938,8,0.0,8,32,0.008944271909999161,2000,1.8428293947271817,55,36,1980,True
20260938,8,0.0,8,32,0.008944271909999161,8000,0.8146313878289401,222,36,7992,True
20260938,8,0.0,8,32,0.008944271909999161,32000,0.025597152091114208,888,36,31968,True
20260938,8,0.0,8,32,0.012886525151839582,2000,1.6252772081157771,55,36,1980,True
20260938,8,0.0,8,32,0.012886525151839582,8000,0.5073720222166748,222,36,7992,True
20260938,8,0.0,8,32,0.012886525151839582,32000,0.003888103361156208,888,36,31968,True
20260938,8,0.0,8,32,0.018566355334451116,2000,1.355126821615276,55,36,1980,True
20260938,8,0.0,8,32,0.018566355334451116,8000,0.25790644228635595,222,36,7992,True
20260938,8,0.0,8,32,0.018566355334451116,32000,0.0091454852108214,888,36,31968,True
20260938,8,0.0,8,32,0.026749612199056874,2000,1.0407983733640251,55,36,1980,True
20260938,8,0.0,8,32,0.026749612199056874,8000,0.09859195848268346,222,36,7992,True
20260938,8,0.0,8,32,0.026749612199056874,32000,0.01640798813937986,888,36,31968,True
20260938,8,0.0,8,32,0.03853969935995983,2000,0.707893622082472,55,36,1980,True
20260938,8,0.0,8,32,0.03853969935995983,8000,0.02741071564068434,222,36,7992,True
20260938,8,0.0,8,32,0.03853969935995983,32000,0.021332724759126266,888,36,31968,True
20260938,8,0.0,8,32,0.05552635364218317,2000,0.40091724648852645,55,36,1980,True
20260938,8,0.0,8,32,0.05552635364218317,8000,0.008925881279755719,222,36,7992,True
20260938,8,0.0,8,32,0.05552635364218317,32000,0.024846680299678597,888,36,31968,True
20260938,8,0.0,8,32,0.08,2000,0.17335104929407677,55,36,1980,True
20260938,8,0.0,8,32,0.08,8000,0.006616679204250192,222,36,7992,True
20260938,8,0.0,8,32,0.08,32000,0.026859693187381205,888,36,31968,True
20260938,8,0.0,32,1,0.001,2000,1.934840884481347,400,5,2000,True
20260938,8,0.0,32,1,0.001,8000,0.9746047029084847,1600,5,8000,True
20260938,8,0.0,32,1,0.001,32000,0.07483766407528662,6400,5,32000,True
20260938,8,0.0,32,1,0.0014407573116637057,2000,1.7446169886353011,400,5,2000,True
20260938,8,0.0,32,1,0.0014407573116637057,8000,0.6465044405617182,1600,5,8000,True
20260938,8,0.0,32,1,0.0014407573116637057,32000,0.012832071739621635,6400,5,32000,True
20260938,8,0.0,32,1,0.0020757816311124263,2000,1.502371394734128,400,5,2000,True
20260938,8,0.0,32,1,0.0020757816311124263,8000,0.35300274628421935,1600,5,8000,True
20260938,8,0.0,32,1,0.0020757816311124263,32000,0.00032925234677778025,6400,5,32000,True
20260938,8,0.0,32,1,0.002990697562442441,2000,1.209210700453136,400,5,2000,True
20260938,8,0.0,32,1,0.002990697562442441,8000,0.14109346611936963,1600,5,8000,True
20260938,8,0.0,32,1,0.002990697562442441,32000,0.001806290460871276,6400,5,32000,True
20260938,8,0.0,32,1,0.004308869380063765,2000,0.8791053101073708,400,5,2000,True
20260938,8,0.0,32,1,0.004308869380063765,8000,0.0338277623268491,1600,5,8000,True
20260938,8,0.0,32,1,0.004308869380063765,32000,0.0035773969750356057,6400,5,32000,True
20260938,8,0.0,32,1,0.006208035064330728,2000,0.544461564584579,400,5,2000,True
20260938,8,0.0,32,1,0.006208035064330728,8000,0.01168448522376753,1600,5,8000,True
20260938,8,0.0,32,1,0.006208035064330728,32000,0.0047441278863755015,6400,5,32000,True
20260938,8,0.0,32,1,0.008944271909999161,2000,0.2566859081680678,400,5,2000,True
20260938,8,0.0,32,1,0.008944271909999161,8000,0.027804490864192986,1600,5,8000,True
20260938,8,0.0,32,1,0.008944271909999161,32000,0.007442735563846002,6400,5,32000,True
20260938,8,0.0,32,1,0.012886525151839582,2000,0.0732257832032695,400,5,2000,True
20260938,8,0.0,32,1,0.012886525151839582,8000,0.04601105180598342,1600,5,8000,True
20260938,8,0.0,32,1,0.012886525151839582,32000,0.017949802995640803,6400,5,32000,True
20260938,8,0.0,32,1,0.018566355334451116,2000,0.02314544817584373,400,5,2000,True
20260938,8,0.0,32,1,0.018566355334451116,8000,0.054894593818319314,1600,5,8000,True
20260938,8,0.0,32,1,0.018566355334451116,32000,0.04863448940302725,6400,5,32000,True
20260938,8,0.0,32,1,0.026749612199056874,2000,0.07126368777360423,400,5,2000,True
20260938,8,0.0,32,1,0.026749612199056874,8000,0.055287420689545376,1600,5,8000,True
20260938,8,0.0,32,1,0.026749612199056874,32000,0.11156734370060795,6400,5,32000,True
20260938,8,0.0,32,1,0.03853969935995983,2000,0.1487273849181856,400,5,2000,True
20260938,8,0.0,32,1,0.03853969935995983,8000,0.055598829528923255,1600,5,8000,True
20260938,8,0.0,32,1,0.03853969935995983,32000,0.2072932450956391,6400,5,32000,True
20260938,8,0.0,32,1,0.05552635364218317,2000,0.25274528598018625,400,5,2000,True
20260938,8,0.0,32,1,0.05552635364218317,8000,0.07615190032696553,1600,5,8000,True
20260938,8,0.0,32,1,0.05552635364218317,32000,0.3291839804676559,6400,5,32000,True
20260938,8,0.0,32,1,0.08,2000,0.46541022846809166,400,5,2000,True
20260938,8,0.0,32,1,0.08,8000,0.14853269848927086,1600,5,8000,True
20260938,8,0.0,32,1,0.08,32000,0.48539946791367655,6400,5,32000,True
20260938,8,0.0,32,2,0.001,2000,2.0491657138178447,333,6,1998,True
20260938,8,0.0,32,2,0.001,8000,1.1634643437176724,1333,6,7998,True
20260938,8,0.0,32,2,0.001,32000,0.1676194718614291,5333,6,31998,True
20260938,8,0.0,32,2,0.0014407573116637057,2000,1.8980238283212303,333,6,1998,True
20260938,8,0.0,32,2,0.0014407573116637057,8000,0.8392026772150831,1333,6,7998,True
20260938,8,0.0,32,2,0.0014407573116637057,32000,0.05782197348775295,5333,6,31998,True
20260938,8,0.0,32,2,0.0020757816311124263,2000,1.7024152327534599,333,6,1998,True
20260938,8,0.0,32,2,0.0020757816311124263,8000,0.5222445193888073,1333,6,7998,True
20260938,8,0.0,32,2,0.0020757816311124263,32000,0.017972601755410624,5333,6,31998,True
20260938,8,0.0,32,2,0.002990697562442441,2000,1.4600224852240538,333,6,1998,True
20260938,8,0.0,32,2,0.002990697562442441,8000,0.25954287137760745,1333,6,7998,True
20260938,8,0.0,32,2,0.002990697562442441,32000,0.010126358255152405,5333,6,31998,True
20260938,8,0.0,32,2,0.004308869380063765,2000,1.1769763222643,333,6,1998,True
20260938,8,0.0,32,2,0.004308869380063765,8000,0.09021904065066452,1333,6,7998,True
20260938,8,0.0,32,2,0.004308869380063765,32000,0.010321192939372564,5333,6,31998,True
20260938,8,0.0,32,2,0.006208035064330728,2000,0.8720426772637361,333,6,1998,True
20260938,8,0.0,32,2,0.006208035064330728,8000,0.020578647193777687,1333,6,7998,True
20260938,8,0.0,32,2,0.006208035064330728,32000,0.013476249964952398,5333,6,31998,True
20260938,8,0.0,32,2,0.008944271909999161,2000,0.5777209637103917,333,6,1998,True
20260938,8,0.0,32,2,0.008944271909999161,8000,0.0164576273376805,1333,6,7998,True
20260938,8,0.0,32,2,0.008944271909999161,32000,0.022443840655778074,5333,6,31998,True
20260938,8,0.0,32,2,0.012886525151839582,2000,0.3343879864283731,333,6,1998,True
20260938,8,0.0,32,2,0.012886525151839582,8000,0.03132212775411824,1333,6,7998,True
20260938,8,0.0,32,2,0.012886525151839582,32000,0.04345085877252591,5333,6,31998,True
20260938,8,0.0,32,2,0.018566355334451116,2000,0.17532575625085134,333,6,1998,True
20260938,8,0.0,32,2,0.018566355334451116,8000,0.04376901537230546,1333,6,7998,True
20260938,8,0.0,32,2,0.018566355334451116,32000,0.08342716220667129,5333,6,31998,True
20260938,8,0.0,32,2,0.026749612199056874,2000,0.10853365899121813,333,6,1998,True
20260938,8,0.0,32,2,0.026749612199056874,8000,0.05667064431259119,1333,6,7998,True
20260938,8,0.0,32,2,0.026749612199056874,32000,0.14923736255541184,5333,6,31998,True
20260938,8,0.0,32,2,0.03853969935995983,2000,0.11591543041853095,333,6,1998,True
20260938,8,0.0,32,2,0.03853969935995983,8000,0.07318265381037457,1333,6,7998,True
20260938,8,0.0,32,2,0.03853969935995983,32000,0.2524844337529507,5333,6,31998,True
20260938,8,0.0,32,2,0.05552635364218317,2000,0.17614033871625215,333,6,1998,True
20260938,8,0.0,32,2,0.05552635364218317,8000,0.09164816856472523,1333,6,7998,True
20260938,8,0.0,32,2,0.05552635364218317,32000,0.411650713691379,5333,6,31998,True
20260938,8,0.0,32,2,0.08,2000,0.2714296916219067,333,6,1998,True
20260938,8,0.0,32,2,0.08,8000,0.11458989190049726,1333,6,7998,True
20260938,8,0.0,32,2,0.08,32000,0.6446520404963516,5333,6,31998,True
20260938,8,0.0,32,4,0.001,2000,2.122195615939796,250,8,2000,True
20260938,8,0.0,32,4,0.001,8000,1.4314071897079548,1000,8,8000,True
20260938,8,0.0,32,4,0.001,32000,0.3189400656499236,4000,8,32000,True
20260938,8,0.0,32,4,0.0014407573116637057,2000,1.9943639325054754,250,8,2000,True
20260938,8,0.0,32,4,0.0014407573116637057,8000,1.1393463181763084,1000,8,8000,True
20260938,8,0.0,32,4,0.0014407573116637057,32000,0.1349007056912523,4000,8,32000,True
20260938,8,0.0,32,4,0.0020757816311124263,2000,1.824875282061711,250,8,2000,True
20260938,8,0.0,32,4,0.0020757816311124263,8000,0.8258864168181047,1000,8,8000,True
20260938,8,0.0,32,4,0.0020757816311124263,32000,0.04070590967039335,4000,8,32000,True
20260938,8,0.0,32,4,0.002990697562442441,2000,1.6077882741512777,250,8,2000,True
20260938,8,0.0,32,4,0.002990697562442441,8000,0.5257412050480301,1000,8,8000,True
20260938,8,0.0,32,4,0.002990697562442441,32000,0.010048893504118936,4000,8,32000,True
20260938,8,0.0,32,4,0.004308869380063765,2000,1.3427167349926945,250,8,2000,True
