0,1,2,3
0.1,3.469446951953614e-18,-6.938893903907228e-18,6.938893903907228e-18
-6.938893903907228e-18,0.24665775349814195,-0.07036483342212269,4.85722573273506e-17
3.469446951953614e-18,0.0703648334221227,0.246657753498142,-1.0408340855860843e-16
4.336808689942018e-18,1.214306433183765e-17,-1.0061396160665481e-16,0.47508065216820494
