seed,rho,num_agents,trace_lrv,effective_participation
20260937,0.5,16,1.5996504882034372,1.6587381794049159
20260937,0.5,32,1.5632914749993687,1.697317090843744
20260937,0.75,1,2.7840663298147668,1.0
20260937,0.75,2,2.535364892555463,1.0980929561616795
20260937,0.75,4,2.3478967992926205,1.1857703160775876
20260937,0.75,8,2.291614325952964,1.2148930552077157
20260937,0.75,16,2.287682164758801,1.2169812628269108
20260937,0.75,32,2.2682490952043635,1.227407666865587
20260937,0.9,1,2.8427058173684343,1.0
20260937,0.9,2,2.7198760995142433,1.0451600416195899
20260937,0.9,4,2.7126885468843964,1.0479293026961634
20260937,0.9,8,2.694561388104998,1.0549790514765824
20260937,0.9,16,2.6867708760944264,1.0580380495640476
20260937,0.9,32,2.694288258731477,1.0550859983730305
20260937,1.0,1,2.988688095634512,1.0
20260937,1.0,2,2.988688095634512,1.0
20260937,1.0,4,2.988688095634512,1.0
20260937,1.0,8,2.9886880956345117,1.0000000000000002
20260937,1.0,16,2.9886880956345125,0.9999999999999999
20260937,1.0,32,2.9886880956345125,0.9999999999999999
20260938,0.0,1,2.148085359569641,1.0
20260938,0.0,2,1.0815130748322603,1.9861852894407248
20260938,0.0,4,0.5452248912537984,3.9398152836161007
20260938,0.0,8,0.2935709097341204,7.317092015401344
20260938,0.0,16,0.15199212008050642,14.13287319389883
20260938,0.0,32,0.07932276638928332,27.080313223415924
20260938,0.25,1,3.0084613966886646,1.0
20260938,0.25,2,1.977346954596399,1.5214635902391387
20260938,0.25,4,1.4061291600749455,2.139534178018409
20260938,0.25,8,1.1109217316988715,2.70807682561758
20260938,0.25,16,0.9279627490446616,3.2420066428160808
20260938,0.25,32,0.8445862140855397,3.5620536382375376
20260938,0.5,1,3.0214159775539855,1.0
20260938,0.5,2,2.337477383140273,1.2925968821545895
20260938,0.5,4,1.9507207996111964,1.5488715648883185
20260938,0.5,8,1.755758617253427,1.720860685440038
20260938,0.5,16,1.6349329777884538,1.8480365975864061
20260938,0.5,32,1.6039589385797894,1.8837240186642623
20260938,0.75,1,3.0643483116440793,1.0
20260938,0.75,2,2.672148058486739,1.1467733989932605
20260938,0.75,4,2.4940068927386534,1.228684780529671
20260938,0.75,8,2.4134393730662245,1.2697017981234344
20260938,0.75,16,2.3456598375029785,1.3063907488419826
20260938,0.75,32,2.3699423950793377,1.293005398783752
20260938,0.9,1,3.110627821085761,1.0
20260938,0.9,2,2.903429780587115,1.0713632001311042
20260938,0.9,4,2.8503569875987695,1.0913116618793255
20260938,0.9,8,2.810348911090331,1.106847555052846
20260938,0.9,16,2.7705268591675387,1.1227567820874376
20260938,0.9,32,2.80557108651812,1.108732491589167
20260938,1.0,1,3.065885580059338,1.0
20260938,1.0,2,3.065885580059338,1.0
20260938,1.0,4,3.065885580059338,1.0
20260938,1.0,8,3.065885580059337,1.0000000000000002
20260938,1.0,16,3.0658855800593376,1.0000000000000002
20260938,1.0,32,3.065885580059338,1.0
20260939,0.0,1,2.658152279508817,1.0
20260939,0.0,2,1.2586755363768316,2.111864577236845
20260939,0.0,4,0.6767403117075681,3.927876370777589
20260939,0.0,8,0.33647957609425166,7.899891905368541
20260939,0.0,16,0.16057108057209776,16.55436502038911
20260939,0.0,32,0.07867459434905547,33.78666647730519
20260939,0.25,1,2.5296943500961455,1.0
20260939,0.25,2,1.6106982689266296,1.5705575643177014
20260939,0.25,4,1.2209783681099116,2.071858450704693
20260939,0.25,8,0.972120985358093,2.602242301316333
20260939,0.25,16,0.8892512337604982,2.8447465171327133
20260939,0.25,32,0.7638900272315323,3.3115949415705677
20260939,0.5,1,2.7166291529293547,1.0
20260939,0.5,2,2.0442581368611235,1.3289071003041866
20260939,0.5,4,1.739318234892546,1.5618931018090467
20260939,0.5,8,1.5739941385989449,1.7259461686099418
20260939,0.5,16,1.5561959191771138,1.7456858223647416
20260939,0.5,32,1.4890992461481933,1.824343917946621
20260939,0.75,1,2.909609724073156,1.0
20260939,0.75,2,2.5467678736970436,1.1424715044207736
20260939,0.75,4,2.348995522142338,1.2386612476040504
20260939,0.75,8,2.2114067466158844,1.3157279765586913
20260939,0.75,16,2.2215833456677005,1.3097009075743986
20260939,0.75,32,2.1824865122481967,1.3331627516341185
20260939,0.9,1,2.825465566453027,1.0
20260939,0.9,2,2.7384433941044537,1.031777970118324
20260939,0.9,4,2.693038783612542,1.0491737377294073
20260939,0.9,8,2.6330767973025537,1.0730661442718137
20260939,0.9,16,2.637779397344477,1.0711530954019501
20260939,0.9,32,2.6202767421435493,1.0783080737272126
20260939,1.0,1,2.858410810306688,1.0
20260939,1.0,2,2.858410810306688,1.0
20260939,1.0,4,2.858410810306688,1.0
20260939,1.0,8,2.858410810306688,1.0
20260939,1.0,16,2.858410810306688,1.0
20260939,1.0,32,2.858410810306688,1.0
20260940,0.0,1,2.4941622214161416,1.0
20260940,0.0,2,1.3604969754688976,1.833272889531066
20260940,0.0,4,0.7076090531500627,3.524774323212629
20260940,0.0,8,0.31238669527127966,7.984213985970775
20260940,0.0,16,0.15944438974056824,15.64283463014528
20260940,0.0,32,0.08350205222872387,29.86947212488
20260940,0.25,1,2.7314166004604017,1.0
20260940,0.25,2,1.6764175823543759,1.6293175573978267
20260940,0.25,4,1.071692275320067,2.5486948663921725
20260940,0.25,8,0.8145455127823464,3.353301390281257
20260940,0.25,16,0.6781664314439146,4.027649370147708
20260940,0.25,32,0.6478305906837496,4.216251346787347
20260940,0.5,1,2.501133649042333,1.0
20260940,0.5,2,1.6729220250074224,1.4950688744929614
20260940,0.5,4,1.4153823800170242,1.7671080863760995
20260940,0.5,8,1.2495389162998065,2.0016452600362444
20260940,0.5,16,1.1832686076386842,2.113749687007723
20260940,0.5,32,1.2234598850300609,2.044311938336155
20260940,0.75,1,2.381083144977744,1.0
20260940,0.75,2,2.051020609465085,1.1609259965450764
20260940,0.75,4,1.9354674680216941,1.2302367176501956
20260940,0.75,8,1.8602364559416062,1.2799895074481258
20260940,0.75,16,1.7807516554278182,1.3371225222338476
20260940,0.75,32,1.803329164540405,1.3203818758094474
20260940,0.9,1,2.3672090802230192,1.0
20260940,0.9,2,2.274524568524023,1.0407489604560045
20260940,0.9,4,2.164653133015185,1.0935743210394593
20260940,0.9,8,2.1464554255265966,1.1028456738822165
20260940,0.9,16,2.1205062054830806,1.1163415009595488
20260940,0.9,32,2.1455376716496177,1.1033174161901185
20260940,1.0,1,2.3554492138033183,1.0
20260940,1.0,2,2.3554492138033183,1.0
20260940,1.0,4,2.3554492138033183,1.0
20260940,1.0,8,2.3554492138033174,1.0000000000000004
20260940,1.0,16,2.355449213803318,1.0000000000000002
20260940,1.0,32,2.355449213803318,1.0000000000000002
20260941,0.0,1,2.515031057424383,1.0
20260941,0.0,2,1.0755478587893905,2.3383720555729046
20260941,0.0,4,0.5598217149450011,4.4925571664748105
20260941,0.0,8,0.27175011382649494,9.254940216989796
20260941,0.0,16,0.14258177252647958,17.63921862422705
20260941,0.0,32,0.07917085253390047,31.76713369794095
20260941,0.25,1,2.7147800711644474,1.0
20260941,0.25,2,1.6187568151881848,1.6770771530922308
20260941,0.25,4,1.228655687023248,2.20955317249354
20260941,0.25,8,1.0756100283423515,2.5239445520494637
20260941,0.25,16,0.8732609814190551,3.1087843484692415
20260941,0.25,32,0.8272340368019542,3.281755767279176
20260941,0.5,1,2.8428240663731277,1.0
20260941,0.5,2,2.041490185547705,1.3925239937464777
20260941,0.5,4,1.7845116414377347,1.5930543686914467
20260941,0.5,8,1.7060932111422589,1.666277110656696
20260941,0.5,16,1.5690129310022076,1.8118550906761952
20260941,0.5,32,1.5078302081201227,1.8853741297021762
20260941,0.75,1,3.061321072596198,1.0
20260941,0.75,2,2.616361211242256,1.170068207494436
20260941,0.75,4,2.407151764990207,1.2717607244878688
20260941,0.75,8,2.4320069966194167,1.258763267067715
20260941,0.75,16,2.2542763009650955,1.358006146489493
20260941,0.75,32,2.225869761730949,1.375337014424222
20260941,0.9,1,2.9101991027297616,1.0
20260941,0.9,2,2.687916131548016,1.082697137969751
20260941,0.9,4,2.622301460852269,1.1097881560054974
20260941,0.9,8,2.666760876665908,1.0912861097498212
20260941,0.9,16,2.6135619910930594,1.113499168050206
20260941,0.9,32,2.6181014280320922,1.1115685097491528
20260941,1.0,1,2.916027049121826,1.0
20260941,1.0,2,2.916027049121826,1.0
20260941,1.0,4,2.916027049121826,1.0
20260941,1.0,8,2.9160270491218254,1.0000000000000002
20260941,1.0,16,2.9160270491218254,1.0000000000000002
20260941,1.0,32,2.9160270491218254,1.0000000000000002
20260942,0.0,1,2.598292371886772,1.0
20260942,0.0,2,1.3882601836416049,1.871617728797119
20260942,0.0,4,0.7091507028386904,3.6639495124039976
20260942,0.0,8,0.337632760297548,7.695616887404398
20260942,0.0,16,0.1603019213238836,16.208741295352453
20260942,0.0,32,0.0876450716530019,29.645618662664177
20260942,0.25,1,2.7512751009965553,1.0
20260942,0.25,2,1.638776634781427,1.67885912125145
20260942,0.25,4,1.118589534554645,2.4595931000659212
20260942,0.25,8,0.9237600435895655,2.978343910942061
20260942,0.25,16,0.7405798725369159,3.715028186725952
20260942,0.25,32,0.6803526481067412,4.043895630674322
20260942,0.5,1,2.63969256656599,1.0
20260942,0.5,2,1.8638818313962338,1.416233863167493
20260942,0.5,4,1.488091622986393,1.7738777141077469
20260942,0.5,8,1.4295068937989708,1.8465756115039802
20260942,0.5,16,1.3079356231337165,2.0182129149762607
20260942,0.5,32,1.2859328936055832,2.052745193541668
20260942,0.75,1,2.50800061640358,1.0
20260942,0.75,2,2.1789117387536114,1.1510335970920123
20260942,0.75,4,2.0320847369020365,1.2342008041589296
20260942,0.75,8,2.05882380551884,1.218171564599499
20260942,0.75,16,1.9574626755200955,1.281250798683662
20260942,0.75,32,1.931366609580286,1.2985626881830608
20260942,0.9,1,2.6102904481882385,1.0
20260942,0.9,2,2.4709928410548754,1.0563731326206096
20260942,0.9,4,2.4177323544068217,1.0796440902279525
20260942,0.9,8,2.4100840294075176,1.0830703064033576
20260942,0.9,16,2.3257603742409647,1.1223385165121034
20260942,0.9,32,2.3154828678705623,1.1273201302451425
20260942,1.0,1,2.601700173725573,1.0
20260942,1.0,2,2.601700173725573,1.0
20260942,1.0,4,2.601700173725573,1.0
20260942,1.0,8,2.601700173725573,1.0
20260942,1.0,16,2.6017001737255736,0.9999999999999998
20260942,1.0,32,2.601700173725573,1.0
20260943,0.0,1,2.955862166281884,1.0
20260943,0.0,2,1.4737070048782022,2.00573258897292
20260943,0.0,4,0.7566344139874138,3.9065922876871064
20260943,0.0,8,0.35837844621131393,8.247879295003674
20260943,0.0,16,0.17004788639773127,17.38252811545278
20260943,0.0,32,0.08519385571892182,34.69572002978823
20260943,0.25,1,2.3855459721877024,1.0
20260943,0.25,2,1.7036060063770921,1.4002920647484869
20260943,0.25,4,1.1019125370160912,2.1649140853298654
20260943,0.25,8,0.9266662785275449,2.5743312640860196
20260943,0.25,16,0.8006719365193012,2.9794299804714033
20260943,0.25,32,0.732400943267971,3.257158519681041
20260943,0.5,1,2.4720516080358257,1.0
20260943,0.5,2,2.107130552299608,1.1731838852310137
20260943,0.5,4,1.554636822445148,1.5901151782496434
20260943,0.5,8,1.485640351605199,1.6639636944196035
20260943,0.5,16,1.38803121987175,1.780976949685783
20260943,0.5,32,1.363687271320471,1.8127701710100403
20260943,0.75,1,2.373160804631103,1.0
20260943,0.75,2,2.2301221715518085,1.0641393708846734
20260943,0.75,4,2.1058976617108733,1.126911743044104
20260943,0.75,8,2.018205244893119,1.1758768394028138
20260943,0.75,16,1.9671590544451867,1.206389894741086
20260943,0.75,32,1.9717766378204789,1.2035647238696863
20260943,0.9,1,2.469343271938458,1.0
20260943,0.9,2,2.4076994174469992,1.025602803258898
20260943,0.9,4,2.390176849947549,1.0331215750803737
20260943,0.9,8,2.378890648751243,1.038023026924208
20260943,0.9,16,2.3477724751119546,1.0517813366138498
20260943,0.9,32,2.353734170649206,1.0491173144065646
20260943,1.0,1,2.6315767340087826,1.0
20260943,1.0,2,2.6315767340087826,1.0
20260943,1.0,4,2.6315767340087826,1.0
20260943,1.0,8,2.6315767340087826,1.0
20260943,1.0,16,2.6315767340087826,1.0
20260943,1.0,32,2.6315767340087826,1.0
20260944,0.0,1,2.8056518177700167,1.0
20260944,0.0,2,1.3530567994688953,2.073565440025354
20260944,0.0,4,0.7034966309400439,3.9881524578461427
20260944,0.0,8,0.33312047364177205,8.422333779421592
20260944,0.0,16,0.17323375415019104,16.195757181002723
20260944,0.0,32,0.076603990537787,36.62540029668627
20260944,0.25,1,2.548579541210911,1.0
20260944,0.25,2,1.6059098536356275,1.5870003757939268
20260944,0.25,4,1.0841420205177303,2.35078014962822
20260944,0.25,8,0.927027250921341,2.749195925662341
20260944,0.25,16,0.8032762354570114,3.1727311586168567
20260944,0.25,32,0.7736306949092395,3.294310267135799
20260944,0.5,1,2.5975983821689788,1.0
20260944,0.5,2,2.0332144174523434,1.2775821181829998
20260944,0.5,4,1.6276201860102257,1.5959487382228
20260944,0.5,8,1.5538590166395927,1.671707892641765
20260944,0.5,16,1.4866270934749164,1.747309996952378
20260944,0.5,32,1.4583594333984744,1.7811784411170086
20260944,0.75,1,2.7659969807819653,1.0
20260944,0.75,2,2.407346810373328,1.1489815131177623
20260944,0.75,4,2.1799307873762466,1.268846238972158
20260944,0.75,8,2.1696642602564213,1.2748502298024058
20260944,0.75,16,2.1678124773049126,1.2759392289413949
20260944,0.75,32,2.203640986365424,1.2551940165825575
20260944,0.9,1,3.0124163380162274,1.0
20260944,0.9,2,2.7638366784454065,1.089940068278796
20260944,0.9,4,2.61784099049392,1.1507254829285338
20260944,0.9,8,2.609899468742138,1.1542269631818753
20260944,0.9,16,2.6088778096121503,1.1546789684504501
20260944,0.9,32,2.623175379661319,1.1483854115789862
