seed,seed_index,scenario,max_delay,policy,probe_num_agents,probe_updates,probe_cost,selected_num_agents,selected_eta,estimated_selected_lrv,true_selected_lrv,num_agents,eta,proxy_risk,lrv_used,predicted_exploitation_updates
20260744,15,independent,16,probe_oracle,32.0,80.0,2880.0,32.0,0.009170040432046712,0.05474938610451716,0.04687499999999999,32.0,0.009170040432046712,0.00024665168288874736,0.04687499999999999,364.0
20260744,15,independent,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.009170040432046712,0.05474938610451716,0.04687499999999999,32.0,0.009170040432046712,0.0002851370570296725,0.05474938610451716,364.0
20260744,15,independent,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0031046445301837096,0.11832650160213537,0.18749999999999997,8.0,0.0031046445301837096,0.00020445525922885342,0.11832650160213537,1253.0
20260744,15,independent,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,2.2905388326242813,1.4999999999999998,1.0,0.0025,0.0028667677836237406,2.2905388326242813,3120.0
20260744,15,clustered,4,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.35056997294446923,0.8950479968782517,4.0,0.0025,0.00044735933960282393,0.35056997294446923,1640.0
20260744,15,clustered,4,probe_oracle,32.0,80.0,2880.0,4.0,0.0025,0.35056997294446923,0.8950479968782517,4.0,0.0025,0.0011286234304905024,0.8950479968782517,1640.0
20260744,15,clustered,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.005946035575013605,0.3888859952171001,0.8688495057232047,32.0,0.005946035575013605,0.0015564580484115776,0.3888859952171001,364.0
20260744,15,clustered,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.41505232393165215,0.8462644380853276,8.0,0.0025,0.0005976010608760688,0.41505232393165215,1253.0
20260744,15,clustered,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.6702018257406155,3.0564999999999993,1.0,0.0025,0.0020903940551365964,1.6702018257406155,3120.0
20260744,15,clustered,16,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,0.21005662951635118,1.6917047346514045,2.0,0.0025,0.0002635148149390036,0.21005662951635118,2186.0
20260744,15,clustered,16,probe_oracle,32.0,80.0,2880.0,4.0,0.0025,0.34059542830111544,0.8950479968782517,4.0,0.0025,0.001129445426244503,0.8950479968782517,1640.0
20260744,15,clustered,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.007384130729697496,0.2986571273495708,0.8688495057232047,32.0,0.007384130729697496,0.0012767497800513995,0.2986571273495708,364.0
20260744,15,clustered,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.3676038964038343,0.8462644380853276,8.0,0.0025,0.0005753499925708563,0.3676038964038343,1253.0
20260744,15,clustered,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.13559643518426,3.0564999999999993,1.0,0.0025,0.0014213057646603735,1.13559643518426,3120.0
20260744,15,global,4,adaptive_probe,32.0,80.0,2880.0,1.0,0.0025,1.5094172992853547,15.575999999999988,1.0,0.0025,0.0018892137419249252,1.5094172992853547,2624.0
20260744,15,global,4,probe_oracle,32.0,80.0,2880.0,1.0,0.0025,1.5094172992853547,15.575999999999988,1.0,0.0025,0.019494413942732516,15.575999999999988,2624.0
20260744,15,global,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0047880164034928676,2.371206770543343,23.418749999999978,32.0,0.0047880164034928676,0.006829070429575177,2.371206770543343,364.0
20260744,15,global,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,1.76965969876856,21.698450572320485,8.0,0.0025,0.002312372739786674,1.76965969876856,1253.0
20260744,15,global,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.5094172992853547,15.575999999999988,1.0,0.0025,0.0018891417546926929,1.5094172992853547,3120.0
20260744,15,global,16,adaptive_probe,32.0,80.0,2880.0,1.0,0.0025,2.334699967974413,15.575999999999988,1.0,0.0025,0.002922037937373236,2.334699967974413,2624.0
20260744,15,global,16,probe_oracle,32.0,80.0,2880.0,1.0,0.0025,2.334699967974413,15.575999999999988,1.0,0.0025,0.019494345721191055,15.575999999999988,2624.0
20260744,15,global,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0025,4.117375978707207,23.418749999999978,32.0,0.0025,0.005789597846780911,4.117375978707207,364.0
20260744,15,global,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,3.388678352891098,21.698450572320485,8.0,0.0025,0.004241295112824802,3.388678352891098,1253.0
20260744,15,global,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,2.334699967974413,15.575999999999988,1.0,0.0025,0.0029220275644719013,2.334699967974413,3120.0
20260744,15,mixed,4,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,1.2807971894982169,9.510085154353096,2.0,0.0025,0.0016036328485462532,1.2807971894982169,2186.0
20260744,15,mixed,4,probe_oracle,32.0,80.0,2880.0,2.0,0.0025,1.2807971894982169,9.510085154353096,2.0,0.0025,0.011902935175949753,9.510085154353096,2186.0
20260744,15,mixed,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0047880164034928676,1.862570344771721,12.280795503815458,32.0,0.0047880164034928676,0.005475539252886711,1.862570344771721,364.0
20260744,15,mixed,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,1.4567336492613148,11.382151578217128,8.0,0.0025,0.0019093780869360128,1.4567336492613148,1253.0
20260744,15,mixed,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.4807610384664334,9.57566666666666,1.0,0.0025,0.0018532929221572927,1.4807610384664334,3120.0
20260744,15,mixed,16,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,1.876523099553131,9.510085154353096,2.0,0.0025,0.0023485496150736957,1.876523099553131,2186.0
20260744,15,mixed,16,probe_oracle,32.0,80.0,2880.0,2.0,0.0025,1.876523099553131,9.510085154353096,2.0,0.0025,0.011902275742187874,9.510085154353096,2186.0
20260744,15,mixed,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0025,2.295175217919953,12.280795503815458,32.0,0.0025,0.002470883846772712,2.295175217919953,364.0
20260744,15,mixed,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,1.9118915525825382,11.382151578217128,8.0,0.0025,0.002405969872549177,1.9118915525825382,1253.0
20260744,15,mixed,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,2.4154281359802625,9.57566666666666,1.0,0.0025,0.0030230765040624827,2.4154281359802625,3120.0
20260745,16,independent,4,adaptive_probe,32.0,80.0,2880.0,16.0,0.005946035575013605,0.0637564088056946,0.09374999999999999,16.0,0.005946035575013605,0.00020705088502951955,0.0637564088056946,656.0
20260745,16,independent,4,probe_oracle,32.0,80.0,2880.0,32.0,0.009170040432046712,0.043838635979554244,0.04687499999999999,32.0,0.009170040432046712,0.0002657604140057877,0.04687499999999999,364.0
20260745,16,independent,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.009170040432046712,0.043838635979554244,0.04687499999999999,32.0,0.009170040432046712,0.0002516178737449207,0.043838635979554244,364.0
20260745,16,independent,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0031046445301837096,0.15160675470778032,0.18749999999999997,8.0,0.0031046445301837096,0.00025804034485674707,0.15160675470778032,1253.0
20260745,16,independent,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,0.6056623806597824,1.4999999999999998,1.0,0.0025,0.0007580341854623016,0.6056623806597824,3120.0
20260745,16,independent,16,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,0.09958076473334371,0.7499999999999999,2.0,0.0025,0.00012501662949396887,0.09958076473334371,2186.0
20260745,16,independent,16,probe_oracle,32.0,80.0,2880.0,32.0,0.009170040432046712,0.07382437345064359,0.04687499999999999,32.0,0.009170040432046712,0.0002454299840188305,0.04687499999999999,364.0
20260745,16,independent,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.007384130729697496,0.07382437345064359,0.04687499999999999,32.0,0.007384130729697496,0.0003585049510184754,0.07382437345064359,364.0
20260745,16,independent,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.17549852472506472,0.18749999999999997,8.0,0.0025,0.00028068120184877393,0.17549852472506472,1253.0
20260745,16,independent,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,0.2658486808313691,1.4999999999999998,1.0,0.0025,0.00033273417978483237,0.2658486808313691,3120.0
20260745,16,clustered,4,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.28059860466464764,0.8950479968782517,4.0,0.0025,0.00035606763599924107,0.28059860466464764,1640.0
20260745,16,clustered,4,probe_oracle,32.0,80.0,2880.0,4.0,0.0025,0.28059860466464764,0.8950479968782517,4.0,0.0025,0.0011248815975959657,0.8950479968782517,1640.0
20260745,16,clustered,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.005946035575013605,0.30819762423782043,0.8688495057232047,32.0,0.005946035575013605,0.0011447901490112833,0.30819762423782043,364.0
20260745,16,clustered,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.41692460987993274,0.8462644380853276,8.0,0.0025,0.0005690602366772772,0.41692460987993274,1253.0
20260745,16,clustered,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,2.1079202127345904,3.0564999999999993,1.0,0.0025,0.0026382029508134866,2.1079202127345904,3120.0
20260745,16,clustered,16,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.16302610939999218,0.8950479968782517,4.0,0.0025,0.00020641732969157363,0.16302610939999218,1640.0
20260745,16,clustered,16,probe_oracle,32.0,80.0,2880.0,8.0,0.0025,0.3472039699936971,0.8462644380853276,8.0,0.0025,0.0010939724902701746,0.8462644380853276,1093.0
20260745,16,clustered,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0047880164034928676,0.2961910114508754,0.8688495057232047,32.0,0.0047880164034928676,0.0009483727778525625,0.2961910114508754,364.0
20260745,16,clustered,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.3472039699936971,0.8462644380853276,8.0,0.0025,0.00046776871766649673,0.3472039699936971,1253.0
20260745,16,clustered,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.5371390392095294,3.0564999999999993,1.0,0.0025,0.0019238341170663463,1.5371390392095294,3120.0
20260745,16,global,4,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,1.3877445931238372,20.628043704474486,4.0,0.0025,0.001738440403510949,1.3877445931238372,1640.0
20260745,16,global,4,probe_oracle,32.0,80.0,2880.0,1.0,0.0025,1.5835451583447904,15.575999999999988,1.0,0.0025,0.019494344465074566,15.575999999999988,2624.0
20260745,16,global,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0025,1.6358148014409606,23.418749999999978,32.0,0.0025,0.0029405945509143666,1.6358148014409606,364.0
20260745,16,global,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,1.458850895127968,21.698450572320485,8.0,0.0025,0.0018476577833532628,1.458850895127968,1253.0
20260745,16,global,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.5835451583447904,15.575999999999988,1.0,0.0025,0.001981911380705555,1.5835451583447904,3120.0
20260745,16,global,16,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,0.48844144283923263,17.014563995837655,2.0,0.0025,0.0006113200608234208,0.48844144283923263,2186.0
20260745,16,global,16,probe_oracle,32.0,80.0,2880.0,1.0,0.0025,0.5636283895398685,15.575999999999988,1.0,0.0025,0.019494331180250842,15.575999999999988,2624.0
20260745,16,global,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0025,0.679981335680842,23.418749999999978,32.0,0.0025,0.000867945438691594,0.679981335680842,364.0
20260745,16,global,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.8694212129455239,21.698450572320485,8.0,0.0025,0.0010897049642278514,0.8694212129455239,1253.0
20260745,16,global,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,0.5636283895398685,15.575999999999988,1.0,0.0025,0.0007054181624453255,0.5636283895398685,3120.0
20260745,16,mixed,4,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.5959194261987674,10.848220516822746,4.0,0.0025,0.000746815426768977,0.5959194261987674,1640.0
20260745,16,mixed,4,probe_oracle,32.0,80.0,2880.0,2.0,0.0025,1.6038104714259835,9.510085154353096,2.0,0.0025,0.011902351366390918,9.510085154353096,2186.0
20260745,16,mixed,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0031046445301837096,0.6881227817490896,12.280795503815458,32.0,0.0031046445301837096,0.0014130216274203145,0.6881227817490896,364.0
20260745,16,mixed,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.6951317550008201,11.382151578217128,8.0,0.0025,0.0008850432591267512,0.6951317550008201,1253.0
20260745,16,mixed,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,2.1034072155376102,9.57566666666666,1.0,0.0025,0.002632551777396084,2.1034072155376102,3120.0
20260745,16,mixed,16,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.3457231798563277,10.848220516822746,4.0,0.0025,0.000432699098490782,0.3457231798563277,1640.0
20260745,16,mixed,16,probe_oracle,32.0,80.0,2880.0,2.0,0.0025,0.8404910027372858,9.510085154353096,2.0,0.0025,0.011902282162735188,9.510085154353096,2186.0
20260745,16,mixed,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0025,0.45822601233955895,12.280795503815458,32.0,0.0025,0.000566975625067879,0.45822601233955895,364.0
20260745,16,mixed,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.6045138769638664,11.382151578217128,8.0,0.0025,0.0007586647033646625,0.6045138769638664,1253.0
20260745,16,mixed,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.3697301709423355,9.57566666666666,1.0,0.0025,0.001714306944778316,1.3697301709423355,3120.0
20260746,17,independent,4,adaptive_probe,32.0,80.0,2880.0,16.0,0.005946035575013605,0.038921731131849456,0.09374999999999999,16.0,0.005946035575013605,0.00013413240530413717,0.038921731131849456,656.0
20260746,17,independent,4,probe_oracle,32.0,80.0,2880.0,32.0,0.009170040432046712,0.045935028445799234,0.04687499999999999,32.0,0.009170040432046712,0.0002693262678298717,0.04687499999999999,364.0
20260746,17,independent,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.009170040432046712,0.045935028445799234,0.04687499999999999,32.0,0.009170040432046712,0.00026494814140634674,0.045935028445799234,364.0
20260746,17,independent,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0031046445301837096,0.08715752666687741,0.18749999999999997,8.0,0.0031046445301837096,0.00015316736323840523,0.08715752666687741,1253.0
20260746,17,independent,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.2031123392368033,1.4999999999999998,1.0,0.0025,0.001505782663113148,1.2031123392368033,3120.0
20260746,17,independent,16,adaptive_probe,32.0,80.0,2880.0,16.0,0.005946035575013605,0.03326666186630827,0.09374999999999999,16.0,0.005946035575013605,0.00010989710284869352,0.03326666186630827,656.0
20260746,17,independent,16,probe_oracle,32.0,80.0,2880.0,32.0,0.009170040432046712,0.04982999129385469,0.04687499999999999,32.0,0.009170040432046712,0.0002487796785370409,0.04687499999999999,364.0
20260746,17,independent,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.009170040432046712,0.04982999129385469,0.04687499999999999,32.0,0.009170040432046712,0.00026322194032325644,0.04982999129385469,364.0
20260746,17,independent,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0031046445301837096,0.1228211691233472,0.18749999999999997,8.0,0.0031046445301837096,0.00020376667471646483,0.1228211691233472,1253.0
20260746,17,independent,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.240490315753298,1.4999999999999998,1.0,0.0025,0.001552566986626769,1.240490315753298,3120.0
20260746,17,clustered,4,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.3369356622600459,0.8950479968782517,4.0,0.0025,0.00043966876214735737,0.3369356622600459,1640.0
20260746,17,clustered,4,probe_oracle,32.0,80.0,2880.0,4.0,0.0025,0.3369356622600459,0.8950479968782517,4.0,0.0025,0.0011379924327884943,0.8950479968782517,1640.0
20260746,17,clustered,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.007384130729697496,0.36715373920985483,0.8688495057232047,32.0,0.007384130729697496,0.0016535525443994892,0.36715373920985483,364.0
20260746,17,clustered,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.31858059212520246,0.8462644380853276,8.0,0.0025,0.0005176443374601886,0.31858059212520246,1253.0
20260746,17,clustered,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,3.7202927451295924,3.0564999999999993,1.0,0.0025,0.004656230195800383,3.7202927451295924,3120.0
20260746,17,clustered,16,adaptive_probe,32.0,80.0,2880.0,8.0,0.0025,0.5397180188966132,0.8462644380853276,8.0,0.0025,0.0007343643096765584,0.5397180188966132,1093.0
20260746,17,clustered,16,probe_oracle,32.0,80.0,2880.0,8.0,0.0025,0.5397180188966132,0.8462644380853276,8.0,0.0025,0.0011171469465773294,0.8462644380853276,1093.0
20260746,17,clustered,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0047880164034928676,0.5669226741407373,0.8688495057232047,32.0,0.0047880164034928676,0.001742872574091771,0.5669226741407373,364.0
20260746,17,clustered,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.5397180188966132,0.8462644380853276,8.0,0.0025,0.0007178013325202686,0.5397180188966132,1253.0
20260746,17,clustered,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,4.335881909187889,3.0564999999999993,1.0,0.0025,0.005426657940900052,4.335881909187889,3120.0
20260746,17,global,4,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,0.7859214550094624,17.014563995837655,2.0,0.0025,0.0009861070056288882,0.7859214550094624,2186.0
20260746,17,global,4,probe_oracle,32.0,80.0,2880.0,1.0,0.0025,0.8326326846891856,15.575999999999988,1.0,0.0025,0.019494607763245877,15.575999999999988,2624.0
20260746,17,global,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.007384130729697496,0.8425265958711932,23.418749999999978,32.0,0.007384130729697496,0.003745815323508717,0.8425265958711932,364.0
20260746,17,global,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.8203183309096453,21.698450572320485,8.0,0.0025,0.0012515647960104463,0.8203183309096453,1253.0
20260746,17,global,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,0.8326326846891856,15.575999999999988,1.0,0.0025,0.0010421018106231482,0.8326326846891856,3120.0
20260746,17,global,16,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,0.79507386547721,17.014563995837655,2.0,0.0025,0.0009987575446893232,0.79507386547721,2186.0
20260746,17,global,16,probe_oracle,32.0,80.0,2880.0,1.0,0.0025,0.917975219413638,15.575999999999988,1.0,0.0025,0.019494741239083686,15.575999999999988,2624.0
20260746,17,global,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.007384130729697496,0.623810217915698,23.418749999999978,32.0,0.007384130729697496,0.0031354108335059994,0.623810217915698,364.0
20260746,17,global,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0031046445301837096,0.638244457886153,21.698450572320485,8.0,0.0031046445301837096,0.0010529003095549685,0.638244457886153,1253.0
20260746,17,global,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,0.917975219413638,15.575999999999988,1.0,0.0025,0.0011489122347696447,0.917975219413638,3120.0
20260746,17,mixed,4,adaptive_probe,32.0,80.0,2880.0,2.0,0.0025,0.9247172324252604,9.510085154353096,2.0,0.0025,0.0011577985591283031,0.9247172324252604,2186.0
20260746,17,mixed,4,probe_oracle,32.0,80.0,2880.0,2.0,0.0025,0.9247172324252604,9.510085154353096,2.0,0.0025,0.011902750029724463,9.510085154353096,2186.0
20260746,17,mixed,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0047880164034928676,1.0046693365004107,12.280795503815458,32.0,0.0047880164034928676,0.003154911504436169,1.0046693365004107,364.0
20260746,17,mixed,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.9072313474066993,11.382151578217128,8.0,0.0025,0.0011741349274017089,0.9072313474066993,1253.0
20260746,17,mixed,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,3.6118390718080313,9.57566666666666,1.0,0.0025,0.004520451878638308,3.6118390718080313,3120.0
20260746,17,mixed,16,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.9914900261744382,10.848220516822746,4.0,0.0025,0.0012664330134969448,0.9914900261744382,1640.0
20260746,17,mixed,16,probe_oracle,32.0,80.0,2880.0,2.0,0.0025,1.3815491030884748,9.510085154353096,2.0,0.0025,0.01190395484054371,9.510085154353096,2186.0
20260746,17,mixed,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.007384130729697496,0.8642372702441363,12.280795503815458,32.0,0.007384130729697496,0.0036820163464052606,0.8642372702441363,364.0
20260746,17,mixed,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.8218778100204716,11.382151578217128,8.0,0.0025,0.0011358608403346166,0.8218778100204716,1253.0
20260746,17,mixed,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,3.898222596301225,9.57566666666666,1.0,0.0025,0.00487887608274212,3.898222596301225,3120.0
20260747,18,independent,4,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.22190386024265263,0.37499999999999994,4.0,0.0025,0.0002860348869097396,0.22190386024265263,1640.0
20260747,18,independent,4,probe_oracle,32.0,80.0,2880.0,32.0,0.009170040432046712,0.061603219265442946,0.04687499999999999,32.0,0.009170040432046712,0.0002529613124660138,0.04687499999999999,364.0
20260747,18,independent,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.009170040432046712,0.061603219265442946,0.04687499999999999,32.0,0.009170040432046712,0.00032156126705967455,0.061603219265442946,364.0
20260747,18,independent,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0031046445301837096,0.21072692123066705,0.18749999999999997,8.0,0.0031046445301837096,0.0003463882689838475,0.21072692123066705,1253.0
20260747,18,independent,4,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,1.0557543621547902,1.4999999999999998,1.0,0.0025,0.001321346476126903,1.0557543621547902,3120.0
20260747,18,independent,16,adaptive_probe,32.0,80.0,2880.0,32.0,0.009170040432046712,0.030614687033146418,0.04687499999999999,32.0,0.009170040432046712,0.00016590867294633986,0.030614687033146418,364.0
20260747,18,independent,16,probe_oracle,32.0,80.0,2880.0,32.0,0.009170040432046712,0.030614687033146418,0.04687499999999999,32.0,0.009170040432046712,0.00024537953199132794,0.04687499999999999,364.0
20260747,18,independent,16,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.009170040432046712,0.030614687033146418,0.04687499999999999,32.0,0.009170040432046712,0.00016590867294633986,0.030614687033146418,364.0
20260747,18,independent,16,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.29588276204695807,0.18749999999999997,8.0,0.0025,0.00047377782936948464,0.29588276204695807,1253.0
20260747,18,independent,16,fixed_q1_adaptive_eta,1.0,80.0,400.0,1.0,0.0025,0.41449379075275317,1.4999999999999998,1.0,0.0025,0.0005187681577267972,0.41449379075275317,3120.0
20260747,18,clustered,4,adaptive_probe,32.0,80.0,2880.0,4.0,0.0025,0.7826157756070664,0.8950479968782517,4.0,0.0025,0.0009831512645780557,0.7826157756070664,1640.0
20260747,18,clustered,4,probe_oracle,32.0,80.0,2880.0,8.0,0.0025,0.9490863157750619,0.8462644380853276,8.0,0.0025,0.001115369126393059,0.8462644380853276,1093.0
20260747,18,clustered,4,all_agents_adaptive_eta,32.0,80.0,2880.0,32.0,0.0038555270635198514,0.8787869318336936,0.8688495057232047,32.0,0.0038555270635198514,0.002458371500312635,0.8787869318336936,364.0
20260747,18,clustered,4,fixed_q8_adaptive_eta,8.0,80.0,960.0,8.0,0.0025,0.9490863157750619,0.8462644380853276,8.0,0.0025,0.0012287693233592899,0.9490863157750619,1253.0
