policy,scenario,max_delay,budget,mean_mse,standard_error
probe_oracle,independent,4,12800.0,0.00044322836710453204,5.9463168536040304e-05
probe_oracle,independent,4,12960.0,0.00042523720245937893,5.731110057941906e-05
probe_oracle,independent,4,13120.0,0.0004090074950616382,5.132258421174164e-05
probe_oracle,independent,4,13280.0,0.0003882646571702201,4.561866226118239e-05
probe_oracle,independent,4,13440.0,0.00041165980364250696,5.2242875365084007e-05
probe_oracle,independent,4,13600.0,0.00040399225617104845,5.000835131698112e-05
probe_oracle,independent,4,13760.0,0.0004113738764439329,5.1745026735480705e-05
probe_oracle,independent,4,13920.0,0.00040495243412170515,5.493671679203481e-05
probe_oracle,independent,4,14080.0,0.0003805933399697296,5.3682006058194736e-05
probe_oracle,independent,4,14240.0,0.0003788933922552688,5.335588972523602e-05
probe_oracle,independent,4,14400.0,0.0003393063944713337,5.015058822290752e-05
probe_oracle,independent,4,14560.0,0.00030477240768561544,4.361865521122904e-05
probe_oracle,independent,4,14720.0,0.00030913236206863895,4.443600038514014e-05
probe_oracle,independent,4,14880.0,0.0002724387761903075,4.234267968594183e-05
probe_oracle,independent,4,15040.0,0.0002651229453676564,4.4136332257693105e-05
probe_oracle,independent,4,15200.0,0.00028265064129253146,5.5304469347400054e-05
probe_oracle,independent,4,15360.0,0.000277129582725456,5.687052129136043e-05
probe_oracle,independent,4,15520.0,0.0002753997958691149,6.0017992018935515e-05
probe_oracle,independent,4,15680.0,0.0002662359274658132,6.520169305743455e-05
probe_oracle,independent,4,15840.0,0.0002896811429387801,6.39070570437476e-05
probe_oracle,independent,4,16000.0,0.00029531056687429004,6.686667997390523e-05
probe_oracle,independent,16,0.0,1.0,0.0
probe_oracle,independent,16,160.0,0.8458310870258169,0.0017600997421803484
probe_oracle,independent,16,320.0,0.7086578481179651,0.0027206733766664977
probe_oracle,independent,16,480.0,0.5636291012850562,0.002777539131771657
probe_oracle,independent,16,640.0,0.4655839070573037,0.002862448762393973
probe_oracle,independent,16,800.0,0.36541231968734966,0.0030027062980358
probe_oracle,independent,16,960.0,0.2994079889207345,0.0027788870507061266
probe_oracle,independent,16,1120.0,0.23567457004968784,0.0024690486601240966
probe_oracle,independent,16,1280.0,0.1948874210109958,0.0023520040137382982
probe_oracle,independent,16,1440.0,0.1533279656248236,0.002161093072553054
probe_oracle,independent,16,1600.0,0.12713303124143882,0.0022666294237651246
probe_oracle,independent,16,1760.0,0.10537632639378058,0.0019837101686022746
probe_oracle,independent,16,1920.0,0.08342515255972394,0.0016882335709848104
probe_oracle,independent,16,2080.0,0.06925386600204723,0.0016357883157456124
probe_oracle,independent,16,2240.0,0.05533329643289793,0.001484464812888074
probe_oracle,independent,16,2400.0,0.045868772440443885,0.0013937099736487015
probe_oracle,independent,16,2560.0,0.036016165736792796,0.001256516479473159
probe_oracle,independent,16,2720.0,0.029901562757170198,0.0010470901035918557
probe_oracle,independent,16,2880.0,0.023257006468363196,0.0008609449411743725
probe_oracle,independent,16,3040.0,0.02153800715450341,0.0008272600171515882
probe_oracle,independent,16,3200.0,0.019888286942003508,0.0007389016640529431
probe_oracle,independent,16,3360.0,0.0182151542718367,0.0006670313606951996
probe_oracle,independent,16,3520.0,0.016763816604235978,0.0005875678021482548
probe_oracle,independent,16,3680.0,0.015308238631057389,0.0005697465089892438
probe_oracle,independent,16,3840.0,0.01398458555438679,0.0005410274177297657
probe_oracle,independent,16,4000.0,0.012577534668452184,0.0004740671449665327
probe_oracle,independent,16,4160.0,0.011580607511229912,0.0004487050447831924
probe_oracle,independent,16,4320.0,0.01049913359998303,0.0004303673534802088
probe_oracle,independent,16,4480.0,0.00987657382367446,0.0004101726931692016
probe_oracle,independent,16,4640.0,0.009279566530179707,0.0003972366501937946
probe_oracle,independent,16,4800.0,0.008527376702993594,0.0003923621686236808
probe_oracle,independent,16,4960.0,0.007963331083034,0.0003904075979091889
probe_oracle,independent,16,5120.0,0.0071939780794772635,0.0003545967953250572
probe_oracle,independent,16,5280.0,0.0067500695124644945,0.0003311247884246076
probe_oracle,independent,16,5440.0,0.0062622193918968035,0.00031752968043672995
probe_oracle,independent,16,5600.0,0.0058111718777514405,0.0003077912910739609
probe_oracle,independent,16,5760.0,0.005324103270308644,0.0002813959537437127
probe_oracle,independent,16,5920.0,0.004968430076166377,0.00027897577732390727
probe_oracle,independent,16,6080.0,0.00457174681108714,0.0002662969423371012
probe_oracle,independent,16,6240.0,0.004141077436770807,0.0002404495094584455
probe_oracle,independent,16,6400.0,0.003938279382547499,0.00022775377891904209
probe_oracle,independent,16,6560.0,0.0036482909465968545,0.00020699231879143672
probe_oracle,independent,16,6720.0,0.003373063221576821,0.00019318731501773774
probe_oracle,independent,16,6880.0,0.0030969092993447197,0.00018693790026825695
probe_oracle,independent,16,7040.0,0.0028835557467549017,0.00018352987465192048
probe_oracle,independent,16,7200.0,0.0026075394768730205,0.00016952905107417941
probe_oracle,independent,16,7360.0,0.0024998591755477956,0.000176175498444962
probe_oracle,independent,16,7520.0,0.0023105097298340613,0.0001663906430153894
probe_oracle,independent,16,7680.0,0.002252547844108753,0.00016627669923962514
probe_oracle,independent,16,7840.0,0.0021018597041154645,0.000161197876890669
probe_oracle,independent,16,8000.0,0.001954740218749313,0.00014964900360526958
probe_oracle,independent,16,8160.0,0.001878336553109231,0.00016146544206765127
probe_oracle,independent,16,8320.0,0.0017592528535659083,0.00015421480243162664
probe_oracle,independent,16,8480.0,0.0016583557019872193,0.0001472009985514897
probe_oracle,independent,16,8640.0,0.0015225064535183902,0.00013871778387071238
probe_oracle,independent,16,8800.0,0.001433254303202021,0.00014358517845270503
probe_oracle,independent,16,8960.0,0.0013671593518849712,0.00013595876447679533
probe_oracle,independent,16,9120.0,0.0012389748172108223,0.00012320872715151164
probe_oracle,independent,16,9280.0,0.0011690605687425264,0.00012069947608614747
probe_oracle,independent,16,9440.0,0.0011027262421924946,0.00011878327493900517
probe_oracle,independent,16,9600.0,0.0010075218949772695,0.00010714838152818136
probe_oracle,independent,16,9760.0,0.0009559875021930656,0.0001100962217653961
probe_oracle,independent,16,9920.0,0.0009156657492875613,0.0001091722288768316
probe_oracle,independent,16,10080.0,0.0008320963495179625,0.00011003814107323051
probe_oracle,independent,16,10240.0,0.0007881109507515165,0.00010322897532709863
probe_oracle,independent,16,10400.0,0.0007734149053190364,0.00010150180977337232
probe_oracle,independent,16,10560.0,0.0007281235142554565,9.62219830127957e-05
probe_oracle,independent,16,10720.0,0.000693692628913461,9.636998611577378e-05
probe_oracle,independent,16,10880.0,0.0006772421386400077,9.796306784046715e-05
probe_oracle,independent,16,11040.0,0.0006081352516986348,8.45386152463539e-05
probe_oracle,independent,16,11200.0,0.0005754361445409158,7.997178628490601e-05
probe_oracle,independent,16,11360.0,0.0005384816311891949,7.595095389458645e-05
probe_oracle,independent,16,11520.0,0.0005351117083470157,7.229407961046602e-05
probe_oracle,independent,16,11680.0,0.0005157794463908142,7.189967388484644e-05
probe_oracle,independent,16,11840.0,0.0005010029098651462,7.290377520320927e-05
probe_oracle,independent,16,12000.0,0.00046512197680859016,6.557472572129501e-05
probe_oracle,independent,16,12160.0,0.0004285862724322992,6.0218056404795356e-05
probe_oracle,independent,16,12320.0,0.00040505988966407243,5.436272958425229e-05
probe_oracle,independent,16,12480.0,0.0003995625390418074,5.602370212907356e-05
probe_oracle,independent,16,12640.0,0.00040028504859926145,5.6419641468721256e-05
probe_oracle,independent,16,12800.0,0.00040238462117577503,5.496579372858212e-05
probe_oracle,independent,16,12960.0,0.0003711464842820919,4.7284796131646946e-05
probe_oracle,independent,16,13120.0,0.00036147066661723046,4.7176818810393495e-05
probe_oracle,independent,16,13280.0,0.00035028377119816426,4.5186081153006126e-05
probe_oracle,independent,16,13440.0,0.0003654572051635569,4.513452392650026e-05
probe_oracle,independent,16,13600.0,0.00038574478812589765,4.959835820339633e-05
probe_oracle,independent,16,13760.0,0.00038779014932534706,4.968571697533552e-05
probe_oracle,independent,16,13920.0,0.00035395699574074414,4.902208325044882e-05
probe_oracle,independent,16,14080.0,0.00030627897914351914,4.3780854513737416e-05
probe_oracle,independent,16,14240.0,0.00032007715852593114,4.425627942017873e-05
probe_oracle,independent,16,14400.0,0.0003076029608383631,4.7797923161780225e-05
probe_oracle,independent,16,14560.0,0.00029160642858837684,4.507058253161641e-05
probe_oracle,independent,16,14720.0,0.00028270130221159484,4.856008896132306e-05
probe_oracle,independent,16,14880.0,0.0002790442842233378,5.73913017146154e-05
probe_oracle,independent,16,15040.0,0.00027668539201034,5.365544420822913e-05
probe_oracle,independent,16,15200.0,0.0002791461360891915,6.4800053055066e-05
probe_oracle,independent,16,15360.0,0.000263451161036065,6.536669913834146e-05
probe_oracle,independent,16,15520.0,0.00027806687456261476,7.00339260551491e-05
probe_oracle,independent,16,15680.0,0.00028562259522424356,6.722451263912682e-05
probe_oracle,independent,16,15840.0,0.00029123268870727143,6.88485099903866e-05
probe_oracle,independent,16,16000.0,0.0002914636877294786,6.734552094763518e-05
probe_oracle,clustered,4,0.0,1.0,0.0
probe_oracle,clustered,4,160.0,0.8527674197941196,0.005525657751996781
probe_oracle,clustered,4,320.0,0.7262669660395871,0.009096611865988575
probe_oracle,clustered,4,480.0,0.5911333340271777,0.011010489955898315
probe_oracle,clustered,4,640.0,0.5056915945338329,0.011293274240447307
probe_oracle,clustered,4,800.0,0.4166937591338452,0.011759635989800258
probe_oracle,clustered,4,960.0,0.34612283746912753,0.010610412572086265
probe_oracle,clustered,4,1120.0,0.2759961796790096,0.009750298232625371
probe_oracle,clustered,4,1280.0,0.23432013702122473,0.009491821303346316
probe_oracle,clustered,4,1440.0,0.19053572655532142,0.008659502670829822
probe_oracle,clustered,4,1600.0,0.1632315881450767,0.008400627233820214
probe_oracle,clustered,4,1760.0,0.14379635301950394,0.008071630906400751
probe_oracle,clustered,4,1920.0,0.1203436148916488,0.0077140606285869525
probe_oracle,clustered,4,2080.0,0.10432202948891399,0.006752204713987713
probe_oracle,clustered,4,2240.0,0.08666674971797675,0.0063488080758782334
probe_oracle,clustered,4,2400.0,0.07465808424215684,0.005738562547344505
probe_oracle,clustered,4,2560.0,0.062244861437463515,0.005476257514068612
probe_oracle,clustered,4,2720.0,0.0532956955704386,0.0051761467766499505
probe_oracle,clustered,4,2880.0,0.044774294276838336,0.005281395744136236
probe_oracle,clustered,4,3040.0,0.04050012410883014,0.004755199661404524
probe_oracle,clustered,4,3200.0,0.036823604886415166,0.004238102184209132
probe_oracle,clustered,4,3360.0,0.033891000388358496,0.003967136259079742
probe_oracle,clustered,4,3520.0,0.030682617603598906,0.0035803116248050537
probe_oracle,clustered,4,3680.0,0.02810604015264546,0.003291230947347835
probe_oracle,clustered,4,3840.0,0.02590778797923938,0.0031318010426969727
probe_oracle,clustered,4,4000.0,0.0233402842478089,0.0029190273985252404
probe_oracle,clustered,4,4160.0,0.02116556888103847,0.0027144686001644622
probe_oracle,clustered,4,4320.0,0.019278005879014768,0.0024186425204466193
probe_oracle,clustered,4,4480.0,0.01751230165207479,0.002225847475587766
probe_oracle,clustered,4,4640.0,0.015358924885459977,0.0018859729726152057
probe_oracle,clustered,4,4800.0,0.013981348610851341,0.001692890648604865
probe_oracle,clustered,4,4960.0,0.01279983645432882,0.0015753331143700854
probe_oracle,clustered,4,5120.0,0.011288074868118692,0.0013689728466745362
probe_oracle,clustered,4,5280.0,0.010342901329089457,0.001282823770894008
probe_oracle,clustered,4,5440.0,0.009614448017468894,0.0012323116538239603
probe_oracle,clustered,4,5600.0,0.008694688248357977,0.0010717962118949426
probe_oracle,clustered,4,5760.0,0.007971557901645767,0.001036342816203267
probe_oracle,clustered,4,5920.0,0.00715083376270492,0.000975627906297078
probe_oracle,clustered,4,6080.0,0.0063882528348321735,0.0008328219924934246
probe_oracle,clustered,4,6240.0,0.005887904953222296,0.0007780012161320974
probe_oracle,clustered,4,6400.0,0.005273524084941299,0.0007216043980900534
probe_oracle,clustered,4,6560.0,0.0051194006502839964,0.0007099252181266712
probe_oracle,clustered,4,6720.0,0.00473575534043236,0.0006784263338503148
probe_oracle,clustered,4,6880.0,0.004509243060952529,0.0006840247624533517
probe_oracle,clustered,4,7040.0,0.004366400495539432,0.0006363597080623364
probe_oracle,clustered,4,7200.0,0.003840326710013498,0.0005547237677554131
probe_oracle,clustered,4,7360.0,0.0035800547041552567,0.0005279892331027975
probe_oracle,clustered,4,7520.0,0.0030634997975816495,0.0004547596897144113
probe_oracle,clustered,4,7680.0,0.0028488152355340703,0.00043199089006712335
probe_oracle,clustered,4,7840.0,0.0026984130640071158,0.00039938349783372195
probe_oracle,clustered,4,8000.0,0.002606630986446894,0.00036409768291957296
probe_oracle,clustered,4,8160.0,0.00237047622315609,0.0003318289471754749
probe_oracle,clustered,4,8320.0,0.0020408398579365504,0.0003098063132730782
probe_oracle,clustered,4,8480.0,0.0019902596286338345,0.00032108800104060166
probe_oracle,clustered,4,8640.0,0.0019612787313531567,0.0003462892853455784
probe_oracle,clustered,4,8800.0,0.0018897092810364689,0.0003236246260532071
probe_oracle,clustered,4,8960.0,0.0017975171145235037,0.0002899618559334848
probe_oracle,clustered,4,9120.0,0.0016769703199924478,0.000278818835823605
probe_oracle,clustered,4,9280.0,0.0017294121142745105,0.0002696413521580192
probe_oracle,clustered,4,9440.0,0.0018052811468070157,0.00029712269340075265
probe_oracle,clustered,4,9600.0,0.001778863048017252,0.0002835931690939788
probe_oracle,clustered,4,9760.0,0.001720105340868235,0.0002628846514602933
probe_oracle,clustered,4,9920.0,0.001489913481627446,0.0002260775810787987
probe_oracle,clustered,4,10080.0,0.0014283705228421754,0.00022238960431097168
probe_oracle,clustered,4,10240.0,0.0014345053774776964,0.00023001589984771663
probe_oracle,clustered,4,10400.0,0.001433255043773749,0.0002457119513622752
probe_oracle,clustered,4,10560.0,0.0014116922089200646,0.00023962220861841328
probe_oracle,clustered,4,10720.0,0.0011896045087827734,0.00020217232797060012
probe_oracle,clustered,4,10880.0,0.001118524135900907,0.00020004898559086742
probe_oracle,clustered,4,11040.0,0.0011555303124745656,0.00021229233884370043
probe_oracle,clustered,4,11200.0,0.0011216211964539583,0.00020004154780105875
probe_oracle,clustered,4,11360.0,0.0010256596037348028,0.0001899487860832198
probe_oracle,clustered,4,11520.0,0.000953173292066448,0.00018207105606106848
probe_oracle,clustered,4,11680.0,0.0009900300659606912,0.00019046724145271185
probe_oracle,clustered,4,11840.0,0.0010453613335658593,0.00020190043729944958
probe_oracle,clustered,4,12000.0,0.0011107837348949916,0.00022567086958123403
probe_oracle,clustered,4,12160.0,0.0010507077951802733,0.00019518203921106594
probe_oracle,clustered,4,12320.0,0.0010818395185277236,0.00018067592347067394
probe_oracle,clustered,4,12480.0,0.001040316405189453,0.00016366699074509306
probe_oracle,clustered,4,12640.0,0.0010338521767493383,0.0001644214173459952
probe_oracle,clustered,4,12800.0,0.0010039387605801121,0.00015139617638805568
probe_oracle,clustered,4,12960.0,0.001097359146094585,0.00016754427143595856
probe_oracle,clustered,4,13120.0,0.0010951418727987378,0.00019293661179168274
probe_oracle,clustered,4,13280.0,0.0012011250751532757,0.00022107143553144084
probe_oracle,clustered,4,13440.0,0.0012629117042758035,0.00024695037254087197
probe_oracle,clustered,4,13600.0,0.0012453092868279331,0.00021655388969694323
probe_oracle,clustered,4,13760.0,0.0012506909325522334,0.00020897781967448752
probe_oracle,clustered,4,13920.0,0.001272266523785178,0.00021920732514437382
probe_oracle,clustered,4,14080.0,0.0012797394716381326,0.00020249641842020607
probe_oracle,clustered,4,14240.0,0.0012077798910858613,0.00018965661693727925
probe_oracle,clustered,4,14400.0,0.0012564069729538877,0.00019291217823203013
probe_oracle,clustered,4,14560.0,0.0013198915663065233,0.00018966942103360425
probe_oracle,clustered,4,14720.0,0.0012935582861559668,0.00019681407621308745
probe_oracle,clustered,4,14880.0,0.0012677095377208584,0.00019719758217386923
probe_oracle,clustered,4,15040.0,0.0012290260503366045,0.00019805257645350013
probe_oracle,clustered,4,15200.0,0.001191164488152258,0.0001909989213563737
probe_oracle,clustered,4,15360.0,0.0012572321362627555,0.00021244971151441292
probe_oracle,clustered,4,15520.0,0.0013599815429812992,0.00021786607643597156
probe_oracle,clustered,4,15680.0,0.0012787789973969376,0.00020117482104672015
probe_oracle,clustered,4,15840.0,0.0013353398238828138,0.00020048549682138736
probe_oracle,clustered,4,16000.0,0.0012936339547696878,0.00021486888797273465
probe_oracle,clustered,16,0.0,1.0,0.0
probe_oracle,clustered,16,160.0,0.8514210560374585,0.006124654327890134
probe_oracle,clustered,16,320.0,0.7196879047602742,0.009800586219713286
probe_oracle,clustered,16,480.0,0.5691733475367228,0.010185447176157528
probe_oracle,clustered,16,640.0,0.4649715486591791,0.009857867050930197
probe_oracle,clustered,16,800.0,0.3659134914922921,0.010127498968098343
probe_oracle,clustered,16,960.0,0.2977726516293424,0.009704061869518514
probe_oracle,clustered,16,1120.0,0.23873571855057918,0.00939924231455852
probe_oracle,clustered,16,1280.0,0.20275818125232598,0.008755160751501189
probe_oracle,clustered,16,1440.0,0.163787948146716,0.008681890937450925
probe_oracle,clustered,16,1600.0,0.13886770862611894,0.007785770538254282
probe_oracle,clustered,16,1760.0,0.11680668128508842,0.007239341875920649
probe_oracle,clustered,16,1920.0,0.09420293692222576,0.0064862425566296665
probe_oracle,clustered,16,2080.0,0.07849265869957829,0.0060816862691591205
probe_oracle,clustered,16,2240.0,0.06451993636410419,0.005754426983317938
probe_oracle,clustered,16,2400.0,0.054226162074163475,0.005939763869610812
probe_oracle,clustered,16,2560.0,0.04539434178984676,0.005501765085789778
probe_oracle,clustered,16,2720.0,0.039621487859747416,0.0047919801608553424
probe_oracle,clustered,16,2880.0,0.031115292337467147,0.0041150643969991765
probe_oracle,clustered,16,3040.0,0.028259139955213536,0.0037435009640058117
probe_oracle,clustered,16,3200.0,0.026287272938287247,0.0035370423565881347
probe_oracle,clustered,16,3360.0,0.023859421919121233,0.003197895025245094
probe_oracle,clustered,16,3520.0,0.021999014941055828,0.0029940953077106243
probe_oracle,clustered,16,3680.0,0.019890057446007883,0.0027222816472972297
probe_oracle,clustered,16,3840.0,0.018231606499190204,0.002584338141706196
probe_oracle,clustered,16,4000.0,0.0167215687275613,0.0023940944669536297
probe_oracle,clustered,16,4160.0,0.015289496669462142,0.002193181710116891
probe_oracle,clustered,16,4320.0,0.0140581574135678,0.002019516633053583
probe_oracle,clustered,16,4480.0,0.012306615247799177,0.0017249234422963126
probe_oracle,clustered,16,4640.0,0.011038026941144285,0.001534882045277431
probe_oracle,clustered,16,4800.0,0.010133078477025291,0.0013868384466220762
probe_oracle,clustered,16,4960.0,0.009246378518253691,0.0012531909537953417
probe_oracle,clustered,16,5120.0,0.008371919048198109,0.001150176476698813
probe_oracle,clustered,16,5280.0,0.007958798135556631,0.0010601053016890407
probe_oracle,clustered,16,5440.0,0.00717505627603594,0.0009712286037856733
probe_oracle,clustered,16,5600.0,0.006781424720675223,0.0009628808108968923
probe_oracle,clustered,16,5760.0,0.006338194747860597,0.0009303115214388681
probe_oracle,clustered,16,5920.0,0.005497471978149666,0.0007933985211683826
probe_oracle,clustered,16,6080.0,0.005072954271482011,0.0007248537202219154
probe_oracle,clustered,16,6240.0,0.004754787785949857,0.0006993399515559821
probe_oracle,clustered,16,6400.0,0.004384968457827423,0.0006865782657102356
probe_oracle,clustered,16,6560.0,0.004099208854933723,0.0006382336288252864
probe_oracle,clustered,16,6720.0,0.003996611545849805,0.0006898332470466701
probe_oracle,clustered,16,6880.0,0.003966607278378964,0.0006593322493411504
probe_oracle,clustered,16,7040.0,0.003468999101910597,0.0005718912933960396
probe_oracle,clustered,16,7200.0,0.0030231343273553796,0.0005315415242017799
probe_oracle,clustered,16,7360.0,0.002664631800128907,0.000468615490692133
probe_oracle,clustered,16,7520.0,0.0025017610534112775,0.0003933555592820735
probe_oracle,clustered,16,7680.0,0.0023794934160505806,0.0003738158248067994
probe_oracle,clustered,16,7840.0,0.0021455662881334713,0.0003432305281763186
probe_oracle,clustered,16,8000.0,0.0019729365088285563,0.0003054451958517425
probe_oracle,clustered,16,8160.0,0.0017937338876965964,0.0003009408803035487
probe_oracle,clustered,16,8320.0,0.0016380932038475892,0.00028844681207795407
probe_oracle,clustered,16,8480.0,0.001628582369421133,0.000293297246232367
probe_oracle,clustered,16,8640.0,0.0015845073235800195,0.00030774152477179643
probe_oracle,clustered,16,8800.0,0.001513966731903234,0.0002804189644553601
probe_oracle,clustered,16,8960.0,0.0014008773154935423,0.0002609748408485755
probe_oracle,clustered,16,9120.0,0.0014439504613216062,0.00026760123506827486
probe_oracle,clustered,16,9280.0,0.0015052504919885377,0.0002612128925825353
probe_oracle,clustered,16,9440.0,0.001613036654556074,0.00028181669357240177
probe_oracle,clustered,16,9600.0,0.0015441496103970197,0.00025600902212981726
probe_oracle,clustered,16,9760.0,0.0013025730768670507,0.00020651738256679327
probe_oracle,clustered,16,9920.0,0.0012403521573600706,0.00019174228102177503
probe_oracle,clustered,16,10080.0,0.001235606625562986,0.00019664188941467969
probe_oracle,clustered,16,10240.0,0.0012904665228523533,0.000219995658989403
probe_oracle,clustered,16,10400.0,0.0013389340596534403,0.0002247109725027991
probe_oracle,clustered,16,10560.0,0.0011754278343954123,0.00019258698629299315
probe_oracle,clustered,16,10720.0,0.0011181803147024645,0.000199854823599862
probe_oracle,clustered,16,10880.0,0.0011196675601553513,0.0002070968079904942
probe_oracle,clustered,16,11040.0,0.0011525856667705177,0.000205714050059525
probe_oracle,clustered,16,11200.0,0.0010888206406063678,0.0001891031390304619
probe_oracle,clustered,16,11360.0,0.0009657484800732954,0.000174069946994174
probe_oracle,clustered,16,11520.0,0.0009847333574493154,0.0001819683166471558
probe_oracle,clustered,16,11680.0,0.0010300413663079941,0.0002028115988580937
probe_oracle,clustered,16,11840.0,0.0010994049783075036,0.00022108169981163505
probe_oracle,clustered,16,12000.0,0.00102977675522248,0.0002076782576332072
probe_oracle,clustered,16,12160.0,0.0009742683769104636,0.00018765514092190913
probe_oracle,clustered,16,12320.0,0.0010058714934264386,0.00018191689631017667
probe_oracle,clustered,16,12480.0,0.0008423377915977836,0.00014208409754106147
probe_oracle,clustered,16,12640.0,0.0008066772621480651,0.00013050504646140184
probe_oracle,clustered,16,12800.0,0.0008399720885685917,0.00013858011223437695
probe_oracle,clustered,16,12960.0,0.0009009601988839217,0.00018091625154316262
probe_oracle,clustered,16,13120.0,0.0009409805977503791,0.0001783449241173887
probe_oracle,clustered,16,13280.0,0.0009941758890760835,0.00020593324234992506
probe_oracle,clustered,16,13440.0,0.0010539878832510376,0.00020622979834082196
probe_oracle,clustered,16,13600.0,0.0009790752954269397,0.0001555785903787224
probe_oracle,clustered,16,13760.0,0.0010078037782162554,0.00015862312385872836
probe_oracle,clustered,16,13920.0,0.0011672399166226845,0.00018233139474907155
probe_oracle,clustered,16,14080.0,0.0010345078828726678,0.00015561075876059289
probe_oracle,clustered,16,14240.0,0.0009835726292511194,0.00015150992207445496
probe_oracle,clustered,16,14400.0,0.0010341666601522029,0.00015684749245197907
probe_oracle,clustered,16,14560.0,0.0010779236723698416,0.00016403399065408067
probe_oracle,clustered,16,14720.0,0.0010652719105454997,0.00017095944676697442
probe_oracle,clustered,16,14880.0,0.0009500102337753338,0.00017561284074968709
probe_oracle,clustered,16,15040.0,0.0009522461133285581,0.0001652918489040407
probe_oracle,clustered,16,15200.0,0.0009547816241472015,0.00018048111274514552
probe_oracle,clustered,16,15360.0,0.0010169997071355287,0.00019885511795200911
probe_oracle,clustered,16,15520.0,0.0010269156643952526,0.00019010091498598762
probe_oracle,clustered,16,15680.0,0.0010833844794833536,0.00018936407653706992
probe_oracle,clustered,16,15840.0,0.0011307949969720512,0.00019764656670079046
probe_oracle,clustered,16,16000.0,0.0012013643174831634,0.00019822413898456097
probe_oracle,global,4,0.0,1.0,0.0
probe_oracle,global,4,160.0,0.8397439144780564,0.015047189628577094
probe_oracle,global,4,320.0,0.6973114072838149,0.02391264917791803
probe_oracle,global,4,480.0,0.555851019116805,0.030239001814842157
probe_oracle,global,4,640.0,0.47148346673891955,0.03330668762390665
probe_oracle,global,4,800.0,0.4005854803572957,0.03691912058051519
probe_oracle,global,4,960.0,0.3569416602470801,0.03828632850002446
probe_oracle,global,4,1120.0,0.3097450454526678,0.03798513506456352
probe_oracle,global,4,1280.0,0.27874377055806393,0.036563207892320586
probe_oracle,global,4,1440.0,0.2423884054873175,0.03336364971077545
probe_oracle,global,4,1600.0,0.21506190690900054,0.030470184516962467
probe_oracle,global,4,1760.0,0.19674845614979494,0.02776704857090017
probe_oracle,global,4,1920.0,0.18192552011155683,0.026225909214622565
probe_oracle,global,4,2080.0,0.171955766029827,0.026206807303922143
probe_oracle,global,4,2240.0,0.15959622461761228,0.02663778068683301
probe_oracle,global,4,2400.0,0.15591894927961447,0.02750520505385265
probe_oracle,global,4,2560.0,0.15302130523235924,0.028830469281870906
probe_oracle,global,4,2720.0,0.15777880449058018,0.03058361993546451
probe_oracle,global,4,2880.0,0.1633072967313714,0.03144637480524842
probe_oracle,global,4,3040.0,0.148778534963703,0.02914078779149984
probe_oracle,global,4,3200.0,0.13043536534860653,0.025430119770340258
probe_oracle,global,4,3360.0,0.11614265098839494,0.022616931776918016
probe_oracle,global,4,3520.0,0.10163381211932399,0.020159234291791343
probe_oracle,global,4,3680.0,0.08755181565445859,0.01735725473407205
probe_oracle,global,4,3840.0,0.07387986585189754,0.014866002930427788
probe_oracle,global,4,4000.0,0.0659729878176765,0.013302703022353089
probe_oracle,global,4,4160.0,0.06279080751825168,0.012172656777043291
probe_oracle,global,4,4320.0,0.055652025450983814,0.010526979221456952
probe_oracle,global,4,4480.0,0.052414809834999736,0.009279875291336835
probe_oracle,global,4,4640.0,0.047395619951733796,0.008292805590153867
probe_oracle,global,4,4800.0,0.04684202451469893,0.008337568717552233
probe_oracle,global,4,4960.0,0.04153617486762533,0.007482938321426243
probe_oracle,global,4,5120.0,0.0391249376589357,0.007020685907569335
probe_oracle,global,4,5280.0,0.037254234473914606,0.006434197724321998
probe_oracle,global,4,5440.0,0.03411247429932971,0.0055682122264663295
probe_oracle,global,4,5600.0,0.029396646820560566,0.004954808446395787
probe_oracle,global,4,5760.0,0.026278887909654623,0.004425543872376894
probe_oracle,global,4,5920.0,0.02539674540321915,0.004327914487663609
probe_oracle,global,4,6080.0,0.024885966185780508,0.004113258854605832
probe_oracle,global,4,6240.0,0.02530353690565832,0.003945945141429144
probe_oracle,global,4,6400.0,0.023544709545194418,0.0035560221309840242
probe_oracle,global,4,6560.0,0.021687879510200934,0.0036323521245091197
probe_oracle,global,4,6720.0,0.01936211057319915,0.0030779676986738983
probe_oracle,global,4,6880.0,0.020817037431226582,0.0032602201631306916
probe_oracle,global,4,7040.0,0.019597190833192963,0.003133310584272658
probe_oracle,global,4,7200.0,0.018453906702032355,0.0027963979606033013
probe_oracle,global,4,7360.0,0.01762052742251621,0.002510148240229598
probe_oracle,global,4,7520.0,0.01777971660086666,0.002466341811771067
probe_oracle,global,4,7680.0,0.017026379843441724,0.0026674228698417217
probe_oracle,global,4,7840.0,0.01589625480212329,0.002464340952286097
probe_oracle,global,4,8000.0,0.014071556284904217,0.002052287173792483
probe_oracle,global,4,8160.0,0.014659093146513221,0.002525282019851002
probe_oracle,global,4,8320.0,0.01375565873859825,0.0023678723147281117
probe_oracle,global,4,8480.0,0.015140647516777827,0.002729338724781152
probe_oracle,global,4,8640.0,0.017067625029303934,0.0031103081386723106
probe_oracle,global,4,8800.0,0.01719611561491148,0.0029252718057724515
probe_oracle,global,4,8960.0,0.0183591048315306,0.002861274472795666
probe_oracle,global,4,9120.0,0.017646553695145607,0.002853128115187031
