seed,seed_index,scenario,max_delay,policy,final_window_mse,budget_auc_mse,finite,within_budget,budget_used,observed_messages,total_updates
20260744,15,clustered,4,fixed_q8_adaptive_eta,0.00024138412939386805,0.021145376822936345,True,True,15996,10664,1333
20260744,15,clustered,4,fixed_q1_adaptive_eta,0.012596913181743904,0.02481687709403064,True,True,16000,3200,3200
20260744,15,clustered,16,adaptive_probe,0.0007051695018731522,0.05390570592324195,True,True,15996,6932,2266
20260744,15,clustered,16,probe_oracle,7.299138885283624e-05,0.05524679380364672,True,True,16000,9120,1720
20260744,15,clustered,16,all_agents_adaptive_eta,0.001713519792466862,0.05875929323545649,True,True,15984,14208,444
20260744,15,clustered,16,fixed_q8_adaptive_eta,0.00025821160728497307,0.025964898253076702,True,True,15996,10664,1333
20260744,15,clustered,16,fixed_q1_adaptive_eta,0.012829583809874937,0.030045259984740863,True,True,16000,3200,3200
20260744,15,global,4,adaptive_probe,0.08044316466157783,0.11351412048007486,True,True,16000,5184,2704
20260744,15,global,4,probe_oracle,0.08044316466157783,0.11351412048007486,True,True,16000,5184,2704
20260744,15,global,4,all_agents_adaptive_eta,0.0030096285386721025,0.08247340108682127,True,True,15984,14208,444
20260744,15,global,4,fixed_q8_adaptive_eta,0.10370467204400605,0.06402589733896694,True,True,15996,10664,1333
20260744,15,global,4,fixed_q1_adaptive_eta,0.0045837679753405565,0.04440582659844336,True,True,16000,3200,3200
20260744,15,global,16,adaptive_probe,0.07889770249828972,0.10293857473041021,True,True,16000,5184,2704
20260744,15,global,16,probe_oracle,0.07889770249828972,0.10293857473041021,True,True,16000,5184,2704
20260744,15,global,16,all_agents_adaptive_eta,0.0018138281009241323,0.06825405691235754,True,True,15984,14208,444
20260744,15,global,16,fixed_q8_adaptive_eta,0.11439389124516026,0.06353458766042594,True,True,15996,10664,1333
20260744,15,global,16,fixed_q1_adaptive_eta,0.004209459724642057,0.041601969384528675,True,True,16000,3200,3200
20260744,15,mixed,4,adaptive_probe,0.045216992813747595,0.09030531195744457,True,True,15996,6932,2266
20260744,15,mixed,4,probe_oracle,0.045216992813747595,0.09030531195744457,True,True,15996,6932,2266
20260744,15,mixed,4,all_agents_adaptive_eta,0.0016064085584875844,0.07748212101555262,True,True,15984,14208,444
20260744,15,mixed,4,fixed_q8_adaptive_eta,0.04872720469563265,0.04179241772159048,True,True,15996,10664,1333
20260744,15,mixed,4,fixed_q1_adaptive_eta,0.008850752602777106,0.032376121871326,True,True,16000,3200,3200
20260744,15,mixed,16,adaptive_probe,0.045394536313141234,0.0836209784066874,True,True,15996,6932,2266
20260744,15,mixed,16,probe_oracle,0.045394536313141234,0.0836209784066874,True,True,15996,6932,2266
20260744,15,mixed,16,all_agents_adaptive_eta,0.00015887156884074544,0.06416747013254803,True,True,15984,14208,444
20260744,15,mixed,16,fixed_q8_adaptive_eta,0.053707894480423526,0.03919941536984176,True,True,15996,10664,1333
20260744,15,mixed,16,fixed_q1_adaptive_eta,0.008816297886045972,0.02995193711250845,True,True,16000,3200,3200
20260745,16,independent,4,adaptive_probe,0.00023577744217785778,0.0527807842517662,True,True,16000,13056,736
20260745,16,independent,4,probe_oracle,8.16474884996916e-05,0.054185707735224665,True,True,15984,14208,444
20260745,16,independent,4,all_agents_adaptive_eta,8.16474884996916e-05,0.054185707735224665,True,True,15984,14208,444
20260745,16,independent,4,fixed_q8_adaptive_eta,0.0005371241926884656,0.019769410740341383,True,True,15996,10664,1333
20260745,16,independent,4,fixed_q1_adaptive_eta,0.0005331317848220839,0.007954165019648629,True,True,16000,3200,3200
20260745,16,independent,16,adaptive_probe,0.0006318368981438657,0.04848352075059956,True,True,15996,6932,2266
20260745,16,independent,16,probe_oracle,0.00013647828455546718,0.04831693142839158,True,True,15984,14208,444
20260745,16,independent,16,all_agents_adaptive_eta,1.8221036425172974e-05,0.04887248728929818,True,True,15984,14208,444
20260745,16,independent,16,fixed_q8_adaptive_eta,0.0003306093483444736,0.018897466455012554,True,True,15996,10664,1333
20260745,16,independent,16,fixed_q1_adaptive_eta,0.0005771881622329026,0.0068974215765604955,True,True,16000,3200,3200
20260745,16,clustered,4,adaptive_probe,0.0023164984685154037,0.045860672881950906,True,True,16000,9120,1720
20260745,16,clustered,4,probe_oracle,0.0023164984685154037,0.045860672881950906,True,True,16000,9120,1720
20260745,16,clustered,4,all_agents_adaptive_eta,0.004801729160465964,0.0486041140741201,True,True,15984,14208,444
20260745,16,clustered,4,fixed_q8_adaptive_eta,0.00033948780410815926,0.01664523265413015,True,True,15996,10664,1333
20260745,16,clustered,4,fixed_q1_adaptive_eta,0.003587747716150618,0.009073868184672792,True,True,16000,3200,3200
20260745,16,clustered,16,adaptive_probe,0.0023757914318659843,0.044135921013955005,True,True,16000,9120,1720
20260745,16,clustered,16,probe_oracle,0.0005644646502638533,0.044156136533657235,True,True,15996,11304,1173
20260745,16,clustered,16,all_agents_adaptive_eta,0.0040506913478238074,0.046163342764550405,True,True,15984,14208,444
20260745,16,clustered,16,fixed_q8_adaptive_eta,0.0002667553258755412,0.01624306756747354,True,True,15996,10664,1333
20260745,16,clustered,16,fixed_q1_adaptive_eta,0.003368112259677483,0.00925258337544577,True,True,16000,3200,3200
20260745,16,global,4,adaptive_probe,0.015949257933504997,0.07955794716336945,True,True,16000,9120,1720
20260745,16,global,4,probe_oracle,0.028337521790636234,0.08374071881983641,True,True,16000,5184,2704
20260745,16,global,4,all_agents_adaptive_eta,0.037458400303716256,0.08130625385544196,True,True,15984,14208,444
20260745,16,global,4,fixed_q8_adaptive_eta,0.0024728699576460956,0.03185747694413425,True,True,15996,10664,1333
20260745,16,global,4,fixed_q1_adaptive_eta,0.019980715773621944,0.02377220392939166,True,True,16000,3200,3200
20260745,16,global,16,adaptive_probe,0.04658730837781681,0.06356579042253328,True,True,15996,6932,2266
20260745,16,global,16,probe_oracle,0.028495829674801455,0.06307665129764954,True,True,16000,5184,2704
20260745,16,global,16,all_agents_adaptive_eta,0.05883514783281433,0.06304597485447648,True,True,15984,14208,444
20260745,16,global,16,fixed_q8_adaptive_eta,0.002727626221388751,0.02788063257430112,True,True,15996,10664,1333
20260745,16,global,16,fixed_q1_adaptive_eta,0.020171295596928106,0.0218553859348277,True,True,16000,3200,3200
20260745,16,mixed,4,adaptive_probe,0.014480847638052893,0.06366480770369756,True,True,16000,9120,1720
20260745,16,mixed,4,probe_oracle,0.01434536047462703,0.06482052844255982,True,True,15996,6932,2266
20260745,16,mixed,4,all_agents_adaptive_eta,0.02081012341513294,0.06483567119413505,True,True,15984,14208,444
20260745,16,mixed,4,fixed_q8_adaptive_eta,0.001037066383457167,0.022131189959965956,True,True,15996,10664,1333
20260745,16,mixed,4,fixed_q1_adaptive_eta,0.007562591624071848,0.012067753289894987,True,True,16000,3200,3200
20260745,16,mixed,16,adaptive_probe,0.015526539506470307,0.051742682703530954,True,True,16000,9120,1720
20260745,16,mixed,16,probe_oracle,0.014141892143053916,0.05243620689688769,True,True,15996,6932,2266
20260745,16,mixed,16,all_agents_adaptive_eta,0.021568728256242932,0.05022012632019629,True,True,15984,14208,444
20260745,16,mixed,16,fixed_q8_adaptive_eta,0.0012013243903987527,0.019205384308474394,True,True,15996,10664,1333
20260745,16,mixed,16,fixed_q1_adaptive_eta,0.008124924006513068,0.010991153427698082,True,True,16000,3200,3200
20260746,17,independent,4,adaptive_probe,0.0007588816021601041,0.0556420181305604,True,True,16000,13056,736
20260746,17,independent,4,probe_oracle,0.000655493047099447,0.056446713172681066,True,True,15984,14208,444
20260746,17,independent,4,all_agents_adaptive_eta,0.000655493047099447,0.056446713172681066,True,True,15984,14208,444
20260746,17,independent,4,fixed_q8_adaptive_eta,5.8867901392510415e-05,0.018768716543269417,True,True,15996,10664,1333
20260746,17,independent,4,fixed_q1_adaptive_eta,0.004282313802133907,0.011229532562562476,True,True,16000,3200,3200
20260746,17,independent,16,adaptive_probe,0.0005778655833030977,0.049653275917487194,True,True,16000,13056,736
20260746,17,independent,16,probe_oracle,0.0005289888304061262,0.050006527946630505,True,True,15984,14208,444
20260746,17,independent,16,all_agents_adaptive_eta,0.0005289888304061262,0.050006527946630505,True,True,15984,14208,444
20260746,17,independent,16,fixed_q8_adaptive_eta,9.28206981679342e-05,0.01650734264246549,True,True,15996,10664,1333
20260746,17,independent,16,fixed_q1_adaptive_eta,0.004152525529963768,0.01226269059059967,True,True,16000,3200,3200
20260746,17,clustered,4,adaptive_probe,0.00020331577204541154,0.0737565718513048,True,True,16000,9120,1720
20260746,17,clustered,4,probe_oracle,0.00020331577204541154,0.0737565718513048,True,True,16000,9120,1720
20260746,17,clustered,4,all_agents_adaptive_eta,0.0013811931835742257,0.07836926101075722,True,True,15984,14208,444
20260746,17,clustered,4,fixed_q8_adaptive_eta,0.0001398273569080517,0.02792559913440927,True,True,15996,10664,1333
20260746,17,clustered,4,fixed_q1_adaptive_eta,0.00530803404318299,0.03594503463993242,True,True,16000,3200,3200
20260746,17,clustered,16,adaptive_probe,0.0005997240894152091,0.060824689069087674,True,True,15996,11304,1173
20260746,17,clustered,16,probe_oracle,0.0005997240894152091,0.060824689069087674,True,True,15996,11304,1173
20260746,17,clustered,16,all_agents_adaptive_eta,0.0009417833817410794,0.06326636888602516,True,True,15984,14208,444
20260746,17,clustered,16,fixed_q8_adaptive_eta,0.00029345207931842155,0.020068701671496863,True,True,15996,10664,1333
20260746,17,clustered,16,fixed_q1_adaptive_eta,0.0048688480402551354,0.023646171246425006,True,True,16000,3200,3200
20260746,17,global,4,adaptive_probe,0.046305248490848015,0.05932801616499552,True,True,15996,6932,2266
20260746,17,global,4,probe_oracle,0.00898076816248027,0.05445134565243372,True,True,16000,5184,2704
20260746,17,global,4,all_agents_adaptive_eta,0.027366584241115217,0.09116996516804632,True,True,15984,14208,444
20260746,17,global,4,fixed_q8_adaptive_eta,0.02532226447755672,0.03668898712594343,True,True,15996,10664,1333
20260746,17,global,4,fixed_q1_adaptive_eta,0.04045444652534899,0.024484173515684535,True,True,16000,3200,3200
20260746,17,global,16,adaptive_probe,0.04657953536674651,0.06041200527725314,True,True,15996,6932,2266
20260746,17,global,16,probe_oracle,0.008938475866522296,0.05493897867159237,True,True,16000,5184,2704
20260746,17,global,16,all_agents_adaptive_eta,0.03783118823339746,0.0960763935586818,True,True,15984,14208,444
20260746,17,global,16,fixed_q8_adaptive_eta,0.03726654836029272,0.03934303772493393,True,True,15996,10664,1333
20260746,17,global,16,fixed_q1_adaptive_eta,0.04015701654855508,0.02316642629005594,True,True,16000,3200,3200
20260746,17,mixed,4,adaptive_probe,0.022332912738283278,0.049237879667814545,True,True,15996,6932,2266
20260746,17,mixed,4,probe_oracle,0.022332912738283278,0.049237879667814545,True,True,15996,6932,2266
20260746,17,mixed,4,all_agents_adaptive_eta,0.0031973632043842126,0.054823970673040644,True,True,15984,14208,444
20260746,17,mixed,4,fixed_q8_adaptive_eta,0.01096716946748769,0.01874387331741543,True,True,15996,10664,1333
20260746,17,mixed,4,fixed_q1_adaptive_eta,0.028704018304460836,0.022573147305456592,True,True,16000,3200,3200
20260746,17,mixed,16,adaptive_probe,0.001719614273352079,0.0441656571256888,True,True,16000,9120,1720
20260746,17,mixed,16,probe_oracle,0.02216336495636933,0.04539318291449269,True,True,15996,6932,2266
20260746,17,mixed,16,all_agents_adaptive_eta,0.010839330485946225,0.058627915748214326,True,True,15984,14208,444
20260746,17,mixed,16,fixed_q8_adaptive_eta,0.010106146235471087,0.01975129392620165,True,True,15996,10664,1333
20260746,17,mixed,16,fixed_q1_adaptive_eta,0.02829091403144348,0.01713266981004026,True,True,16000,3200,3200
20260747,18,independent,4,adaptive_probe,0.0007513889672836722,0.050968430797462216,True,True,16000,9120,1720
20260747,18,independent,4,probe_oracle,3.130970217095022e-05,0.051710238799420535,True,True,15984,14208,444
20260747,18,independent,4,all_agents_adaptive_eta,3.130970217095022e-05,0.051710238799420535,True,True,15984,14208,444
20260747,18,independent,4,fixed_q8_adaptive_eta,9.46272438760818e-05,0.01772377341529155,True,True,15996,10664,1333
20260747,18,independent,4,fixed_q1_adaptive_eta,0.00045368419743012974,0.004691873071616516,True,True,16000,3200,3200
20260747,18,independent,16,adaptive_probe,1.5438644718419348e-05,0.0455301130537871,True,True,15984,14208,444
20260747,18,independent,16,probe_oracle,1.5438644718419348e-05,0.0455301130537871,True,True,15984,14208,444
20260747,18,independent,16,all_agents_adaptive_eta,1.5438644718419348e-05,0.0455301130537871,True,True,15984,14208,444
20260747,18,independent,16,fixed_q8_adaptive_eta,0.00015140889460819355,0.019827662703086706,True,True,15996,10664,1333
20260747,18,independent,16,fixed_q1_adaptive_eta,0.0006153535131763861,0.004671458833488614,True,True,16000,3200,3200
20260747,18,clustered,4,adaptive_probe,0.0019408524631950505,0.0465861896791734,True,True,16000,9120,1720
20260747,18,clustered,4,probe_oracle,0.0004985976678184015,0.046184853685739574,True,True,15996,11304,1173
20260747,18,clustered,4,all_agents_adaptive_eta,0.0009283818791962706,0.04870506663964665,True,True,15984,14208,444
20260747,18,clustered,4,fixed_q8_adaptive_eta,0.0016196598302011089,0.014836117475287841,True,True,15996,10664,1333
20260747,18,clustered,4,fixed_q1_adaptive_eta,0.0012970692594692628,0.005613423839229172,True,True,16000,3200,3200
20260747,18,clustered,16,adaptive_probe,0.0017828906455737022,0.03677191380369514,True,True,16000,9120,1720
20260747,18,clustered,16,probe_oracle,0.0006405168665463386,0.036390387544469015,True,True,15996,11304,1173
20260747,18,clustered,16,all_agents_adaptive_eta,0.0005335385116539251,0.03830807502121767,True,True,15984,14208,444
20260747,18,clustered,16,fixed_q8_adaptive_eta,0.0018946695028935496,0.014778920843592922,True,True,15996,10664,1333
20260747,18,clustered,16,fixed_q1_adaptive_eta,0.0012461755696461158,0.006311363646930932,True,True,16000,3200,3200
20260747,18,global,4,adaptive_probe,0.005027182386243469,0.08683249216669627,True,True,16000,9120,1720
20260747,18,global,4,probe_oracle,0.026128355238935856,0.08636045520484568,True,True,16000,5184,2704
20260747,18,global,4,all_agents_adaptive_eta,0.0084894514526434,0.12595112832184185,True,True,15984,14208,444
20260747,18,global,4,fixed_q8_adaptive_eta,0.0071902270594735775,0.0439394919086124,True,True,15996,10664,1333
20260747,18,global,4,fixed_q1_adaptive_eta,0.0018758460695596341,0.018359344981237587,True,True,16000,3200,3200
20260747,18,global,16,adaptive_probe,0.026726816643987857,0.07253586102013138,True,True,16000,5184,2704
20260747,18,global,16,probe_oracle,0.026726816643987857,0.07253586102013138,True,True,16000,5184,2704
20260747,18,global,16,all_agents_adaptive_eta,0.02180323614898579,0.12410993120220677,True,True,15984,14208,444
20260747,18,global,16,fixed_q8_adaptive_eta,0.006966945165789391,0.05098878236623089,True,True,15996,10664,1333
20260747,18,global,16,fixed_q1_adaptive_eta,0.0020233603339293656,0.020873810757841296,True,True,16000,3200,3200
20260747,18,mixed,4,adaptive_probe,0.0012008533722764406,0.06712219351658144,True,True,16000,9120,1720
20260747,18,mixed,4,probe_oracle,0.017666897374527556,0.07016696640870423,True,True,15996,6932,2266
20260747,18,mixed,4,all_agents_adaptive_eta,0.0014177622869035746,0.0861251657590411,True,True,15984,14208,444
20260747,18,mixed,4,fixed_q8_adaptive_eta,0.0015828069822984001,0.028022474614695522,True,True,15996,10664,1333
20260747,18,mixed,4,fixed_q1_adaptive_eta,0.0030921545436307556,0.013257294437905777,True,True,16000,3200,3200
20260747,18,mixed,16,adaptive_probe,0.01910087099448639,0.05603874893294539,True,True,16000,5184,2704
20260747,18,mixed,16,probe_oracle,0.018624198973600393,0.05588184962623993,True,True,15996,6932,2266
20260747,18,mixed,16,all_agents_adaptive_eta,0.005437285960202809,0.07692330257113615,True,True,15984,14208,444
20260747,18,mixed,16,fixed_q8_adaptive_eta,0.0014325489493234684,0.03154927295419021,True,True,15996,10664,1333
20260747,18,mixed,16,fixed_q1_adaptive_eta,0.003251155401696856,0.01579083890639742,True,True,16000,3200,3200
20260748,19,independent,4,adaptive_probe,8.408197840006195e-05,0.0531960284469749,True,True,15984,14208,444
20260748,19,independent,4,probe_oracle,8.408197840006195e-05,0.0531960284469749,True,True,15984,14208,444
20260748,19,independent,4,all_agents_adaptive_eta,8.408197840006195e-05,0.0531960284469749,True,True,15984,14208,444
20260748,19,independent,4,fixed_q8_adaptive_eta,0.0004070605572433779,0.01788785463458398,True,True,15996,10664,1333
20260748,19,independent,4,fixed_q1_adaptive_eta,0.0007554755451984077,0.011078216383702355,True,True,16000,3200,3200
20260748,19,independent,16,adaptive_probe,0.00015726134422600746,0.04824908777567389,True,True,15984,14208,444
20260748,19,independent,16,probe_oracle,0.00015726134422600746,0.04824908777567389,True,True,15984,14208,444
20260748,19,independent,16,all_agents_adaptive_eta,0.00015726134422600746,0.04824908777567389,True,True,15984,14208,444
20260748,19,independent,16,fixed_q8_adaptive_eta,0.00031271274773140174,0.016184404402971614,True,True,15996,10664,1333
20260748,19,independent,16,fixed_q1_adaptive_eta,0.0007440876750222661,0.010337236764780922,True,True,16000,3200,3200
20260748,19,clustered,4,adaptive_probe,0.00073985722891092,0.036618747073099187,True,True,16000,9120,1720
20260748,19,clustered,4,probe_oracle,0.0014129209623927638,0.036503875054599566,True,True,16000,13056,736
20260748,19,clustered,4,all_agents_adaptive_eta,2.560076209978903e-05,0.03617325107807937,True,True,15984,14208,444
20260748,19,clustered,4,fixed_q8_adaptive_eta,0.0016744233632550493,0.00999245078354797,True,True,15996,10664,1333
20260748,19,clustered,4,fixed_q1_adaptive_eta,0.011209476289211488,0.00788779742843484,True,True,16000,3200,3200
20260748,19,clustered,16,adaptive_probe,0.0007032990695950471,0.03835974482982782,True,True,16000,9120,1720
20260748,19,clustered,16,probe_oracle,0.0022027264836553114,0.03861417438319901,True,True,15996,11304,1173
20260748,19,clustered,16,all_agents_adaptive_eta,8.21594996128607e-05,0.0379390107098752,True,True,15984,14208,444
20260748,19,clustered,16,fixed_q8_adaptive_eta,0.0016819694117962507,0.01200347293824019,True,True,15996,10664,1333
20260748,19,clustered,16,fixed_q1_adaptive_eta,0.010988645439584766,0.009923358968193827,True,True,16000,3200,3200
20260748,19,global,4,adaptive_probe,0.011976977375921903,0.08884558533168706,True,True,15996,6932,2266
20260748,19,global,4,probe_oracle,0.02385495151720619,0.08748368149468544,True,True,16000,5184,2704
20260748,19,global,4,all_agents_adaptive_eta,0.10618740772646067,0.11036747204001804,True,True,15984,14208,444
20260748,19,global,4,fixed_q8_adaptive_eta,0.0074202735705602586,0.05393474812868418,True,True,15996,10664,1333
20260748,19,global,4,fixed_q1_adaptive_eta,0.033270848066232636,0.03255688771376683,True,True,16000,3200,3200
20260748,19,global,16,adaptive_probe,0.012189081164098873,0.08018371600175826,True,True,15996,6932,2266
20260748,19,global,16,probe_oracle,0.02519652298937452,0.07863466512262215,True,True,16000,5184,2704
20260748,19,global,16,all_agents_adaptive_eta,0.128848451227568,0.10216369610509927,True,True,15984,14208,444
20260748,19,global,16,fixed_q8_adaptive_eta,0.008701935632299047,0.05352137345821091,True,True,15996,10664,1333
20260748,19,global,16,fixed_q1_adaptive_eta,0.03289896178620928,0.03358809349867278,True,True,16000,3200,3200
20260748,19,mixed,4,adaptive_probe,0.013606624559696237,0.05874016348510555,True,True,16000,9120,1720
20260748,19,mixed,4,probe_oracle,0.005481670971290885,0.057186299330236647,True,True,15996,6932,2266
20260748,19,mixed,4,all_agents_adaptive_eta,0.03553908216888972,0.06207094175769729,True,True,15984,14208,444
20260748,19,mixed,4,fixed_q8_adaptive_eta,0.00656476013048693,0.026322450953631185,True,True,15996,10664,1333
20260748,19,mixed,4,fixed_q1_adaptive_eta,0.003028156377265912,0.011490966825190347,True,True,16000,3200,3200
20260748,19,mixed,16,adaptive_probe,0.013303126910604585,0.05767294926760932,True,True,16000,9120,1720
20260748,19,mixed,16,probe_oracle,0.0056509627636504274,0.05541893106176741,True,True,15996,6932,2266
20260748,19,mixed,16,all_agents_adaptive_eta,0.05663685003364196,0.06122499684519888,True,True,15984,14208,444
20260748,19,mixed,16,fixed_q8_adaptive_eta,0.00735469148838556,0.030391343195401505,True,True,15996,10664,1333
20260748,19,mixed,16,fixed_q1_adaptive_eta,0.002892577898818363,0.015882639618756925,True,True,16000,3200,3200
20260749,20,independent,4,adaptive_probe,0.0001673773975292613,0.05456614075634903,True,True,15996,11304,1173
20260749,20,independent,4,probe_oracle,0.000693375990321075,0.055079842136462484,True,True,15984,14208,444
20260749,20,independent,4,all_agents_adaptive_eta,0.000693375990321075,0.055079842136462484,True,True,15984,14208,444
20260749,20,independent,4,fixed_q8_adaptive_eta,0.0006064578651910723,0.016495756430397093,True,True,15996,10664,1333
20260749,20,independent,4,fixed_q1_adaptive_eta,0.0010386967732782697,0.003205793681183872,True,True,16000,3200,3200
20260749,20,independent,16,adaptive_probe,0.00010113113791727418,0.04860237916675299,True,True,15996,11304,1173
20260749,20,independent,16,probe_oracle,0.0005523050638651101,0.04817036102999619,True,True,15984,14208,444
20260749,20,independent,16,all_agents_adaptive_eta,0.0005523050638651101,0.04817036102999619,True,True,15984,14208,444
20260749,20,independent,16,fixed_q8_adaptive_eta,0.0006634954081050237,0.015888044624537637,True,True,15996,10664,1333
20260749,20,independent,16,fixed_q1_adaptive_eta,0.0009826607243766264,0.003990293381445524,True,True,16000,3200,3200
20260749,20,clustered,4,adaptive_probe,0.002563222965096393,0.0718293303411611,True,True,15996,6932,2266
20260749,20,clustered,4,probe_oracle,0.0010505555875145798,0.07287636981043438,True,True,16000,9120,1720
20260749,20,clustered,4,all_agents_adaptive_eta,0.0018189706465953407,0.07471436058381725,True,True,15984,14208,444
20260749,20,clustered,4,fixed_q8_adaptive_eta,0.003288997147543403,0.025582401725798655,True,True,15996,10664,1333
20260749,20,clustered,4,fixed_q1_adaptive_eta,0.001571244803253613,0.008435086567956407,True,True,16000,3200,3200
20260749,20,clustered,16,adaptive_probe,0.002617813717164349,0.05827514954965059,True,True,15996,6932,2266
20260749,20,clustered,16,probe_oracle,0.0008059090589499317,0.05810396981873102,True,True,16000,9120,1720
20260749,20,clustered,16,all_agents_adaptive_eta,0.0006230034088168797,0.06028860646546273,True,True,15984,14208,444
20260749,20,clustered,16,fixed_q8_adaptive_eta,0.0030269927543159275,0.020319241271312082,True,True,15996,10664,1333
20260749,20,clustered,16,fixed_q1_adaptive_eta,0.0016587145501334541,0.008766229536659753,True,True,16000,3200,3200
20260749,20,global,4,adaptive_probe,0.006225251348241594,0.050134993346563156,True,True,16000,5184,2704
20260749,20,global,4,probe_oracle,0.006225251348241594,0.050134993346563156,True,True,16000,5184,2704
20260749,20,global,4,all_agents_adaptive_eta,0.009839613026144113,0.049855915742090355,True,True,15984,14208,444
20260749,20,global,4,fixed_q8_adaptive_eta,0.009839798725118627,0.020224965304267636,True,True,15996,10664,1333
20260749,20,global,4,fixed_q1_adaptive_eta,0.00374406615837786,0.009293247880097088,True,True,16000,3200,3200
20260749,20,global,16,adaptive_probe,0.006049558684499223,0.07182138375653598,True,True,16000,5184,2704
20260749,20,global,16,probe_oracle,0.006049558684499223,0.07182138375653598,True,True,16000,5184,2704
20260749,20,global,16,all_agents_adaptive_eta,0.019344988853347032,0.07495432790044079,True,True,15984,14208,444
20260749,20,global,16,fixed_q8_adaptive_eta,0.009693442668665531,0.027687194853171705,True,True,15996,10664,1333
20260749,20,global,16,fixed_q1_adaptive_eta,0.003755223703275483,0.010919344448913655,True,True,16000,3200,3200
20260749,20,mixed,4,adaptive_probe,0.007131432036998032,0.06539350241944804,True,True,16000,9120,1720
20260749,20,mixed,4,probe_oracle,0.008597459611000302,0.06497436959190972,True,True,15996,6932,2266
20260749,20,mixed,4,all_agents_adaptive_eta,0.020642972737323694,0.06797576197899259,True,True,15984,14208,444
20260749,20,mixed,4,fixed_q8_adaptive_eta,0.0021498269404994115,0.023274648904419656,True,True,15996,10664,1333
20260749,20,mixed,4,fixed_q1_adaptive_eta,0.0029939002385329177,0.01032291498043695,True,True,16000,3200,3200
20260749,20,mixed,16,adaptive_probe,0.008210954990370974,0.07394420017752598,True,True,15996,6932,2266
20260749,20,mixed,16,probe_oracle,0.008210954990370974,0.07394420017752598,True,True,15996,6932,2266
20260749,20,mixed,16,all_agents_adaptive_eta,0.017931412778078602,0.07542723531008337,True,True,15984,14208,444
20260749,20,mixed,16,fixed_q8_adaptive_eta,0.0021198256898316238,0.025584973238269592,True,True,15996,10664,1333
20260749,20,mixed,16,fixed_q1_adaptive_eta,0.003358213106666037,0.010987321973960311,True,True,16000,3200,3200
20260750,21,independent,4,adaptive_probe,0.0004736712066949981,0.05799628798932724,True,True,15996,11304,1173
20260750,21,independent,4,probe_oracle,6.289600979283514e-05,0.057954761840928265,True,True,15984,14208,444
20260750,21,independent,4,all_agents_adaptive_eta,6.289600979283514e-05,0.057954761840928265,True,True,15984,14208,444
20260750,21,independent,4,fixed_q8_adaptive_eta,0.00011933138663504582,0.0194310153842584,True,True,15996,10664,1333
20260750,21,independent,4,fixed_q1_adaptive_eta,0.0045798472405860656,0.010351926309142343,True,True,16000,3200,3200
20260750,21,independent,16,adaptive_probe,0.0002460582386008525,0.05156312027248368,True,True,15996,11304,1173
20260750,21,independent,16,probe_oracle,1.2152122241092784e-05,0.05081022612280086,True,True,15984,14208,444
20260750,21,independent,16,all_agents_adaptive_eta,1.2152122241092784e-05,0.05081022612280086,True,True,15984,14208,444
20260750,21,independent,16,fixed_q8_adaptive_eta,0.000108695041450595,0.01927079620828838,True,True,15996,10664,1333
20260750,21,independent,16,fixed_q1_adaptive_eta,0.004612295002090865,0.011915897199541024,True,True,16000,3200,3200
20260750,21,clustered,4,adaptive_probe,0.0010056848815248067,0.05431778937843416,True,True,16000,9120,1720
20260750,21,clustered,4,probe_oracle,0.0009217300477307254,0.0544383394220003,True,True,15996,11304,1173
20260750,21,clustered,4,all_agents_adaptive_eta,0.0022382961865816072,0.05477395762274171,True,True,15984,14208,444
20260750,21,clustered,4,fixed_q8_adaptive_eta,0.0012388467687703538,0.015503191962405466,True,True,15996,10664,1333
20260750,21,clustered,4,fixed_q1_adaptive_eta,0.010913858928232984,0.016109304100028844,True,True,16000,3200,3200
20260750,21,clustered,16,adaptive_probe,0.002109272430320497,0.049343305211513255,True,True,16000,5184,2704
20260750,21,clustered,16,probe_oracle,0.0007850630067218342,0.04835305056075105,True,True,15984,14208,444
20260750,21,clustered,16,all_agents_adaptive_eta,0.0007850630067218342,0.04835305056075105,True,True,15984,14208,444
20260750,21,clustered,16,fixed_q8_adaptive_eta,0.0013349194631371434,0.015422464424557636,True,True,15996,10664,1333
20260750,21,clustered,16,fixed_q1_adaptive_eta,0.010288455849191755,0.016268803202852754,True,True,16000,3200,3200
20260750,21,global,4,adaptive_probe,0.008162107415776502,0.07218019021744744,True,True,15996,6932,2266
20260750,21,global,4,probe_oracle,0.012656175890676333,0.06809269352157346,True,True,16000,5184,2704
20260750,21,global,4,all_agents_adaptive_eta,0.035783618408023396,0.05727427176416831,True,True,15984,14208,444
20260750,21,global,4,fixed_q8_adaptive_eta,0.024631663625950505,0.06209135250223213,True,True,15996,10664,1333
20260750,21,global,4,fixed_q1_adaptive_eta,0.022608204448827742,0.025432084174803343,True,True,16000,3200,3200
20260750,21,global,16,adaptive_probe,0.013166180200072139,0.06057165722190987,True,True,16000,5184,2704
20260750,21,global,16,probe_oracle,0.013166180200072139,0.06057165722190987,True,True,16000,5184,2704
20260750,21,global,16,all_agents_adaptive_eta,0.05088359437678445,0.05242021225717993,True,True,15984,14208,444
20260750,21,global,16,fixed_q8_adaptive_eta,0.021995751162115936,0.058285872247823445,True,True,15996,10664,1333
20260750,21,global,16,fixed_q1_adaptive_eta,0.023946046897774617,0.02328237622020858,True,True,16000,3200,3200
