cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,seed,strong_static_auc,persistent_auc,persistent_terminal,learning_transitions,extra_probe_transitions,fingerprint_reused_transitions,message_units,qp_iterations,mean_iterations_per_recipient_decision,mean_debt,max_debt,rollback_rate,accepted_nonlocal_rate,mean_rho_upper,mean_effective_samples
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,1598408979,0.022594720784645472,0.02273145957649633,0.00249938987658263,240,0,30,12,857,35.708333333333336,0.014470000723244806,0.050295673752785416,1.0,0.0,0.20989653470242886,3.419840491572945
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,2984591295,0.020966828310929286,0.021230715486014056,0.001200442003631291,240,0,30,12,756,31.5,0.008680893511698205,0.05947401465336381,1.0,0.0,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,3736052005,0.02524875846140064,0.02538554248493155,0.0008656816351725919,240,0,30,12,619,25.791666666666668,0.0166549556380105,0.09193288065431873,1.0,0.0,0.24094466680757562,3.234152853782953
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,2446090982,0.022810445911882832,0.02289967766433321,0.0006098628848607012,240,0,30,11,661,27.541666666666668,0.0021202385893112925,0.018224176486524864,0.9583333333333334,0.041666666666666664,0.26506189579256106,3.3948938940164233
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,2759634938,0.020588601848648386,0.020916740034895603,0.0006260891531105191,240,0,30,12,782,32.583333333333336,0.019032821186747748,0.06761684956542544,1.0,0.0,0.2686773827569806,3.2329826659944128
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,1796341307,0.018593570685378025,0.018862702175677593,0.0005945102446717437,240,0,30,12,661,27.541666666666668,0.01638205360469397,0.07478476142778996,1.0,0.0,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,702779833,0.028352092952439466,0.02999264787662681,0.0008496390877885117,240,0,30,12,857,35.708333333333336,0.006277600692227634,0.031895811065355405,0.9583333333333334,0.041666666666666664,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,3081155260,0.021393499019450268,0.02224367973001422,0.00037874741091087176,240,0,30,12,883,36.791666666666664,0.0158148178851998,0.12053960522455583,0.9583333333333334,0.041666666666666664,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,3689771675,0.025818971067287977,0.026931748724043917,0.00099284003262489,240,0,30,12,906,37.75,0.0068210789677048056,0.03245157418604348,0.9583333333333334,0.041666666666666664,0.24125750791921177,3.185041522260974
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,1151854685,0.02295786545945727,0.024026576668139853,0.00027592349600336085,240,0,30,12,857,35.708333333333336,0.013480659828007327,0.07909468043228522,0.9166666666666666,0.08333333333333333,0.2127793258474792,3.4006863139935235
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,2094958580,0.023589306058922895,0.02403650549307272,0.00012262220583220606,240,0,30,12,939,39.125,0.028520601448886195,0.09474849691293,1.0,0.0,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,1636281357,0.01957253641578472,0.01927263730826899,0.0008852758147526536,240,0,30,11,661,27.541666666666668,0.008822436156442555,0.05866401045489774,1.0,0.0,0.24300072595263766,3.3948938940164233
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,830070239,0.022291283312598848,0.021887857373111025,7.097433685342974e-05,240,0,30,12,759,31.625,0.006407017807046891,0.03899551711304872,1.0,0.0,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,3490259395,0.021941301965750296,0.022015824185223413,0.002584686648963269,240,0,30,12,906,37.75,0.015241146745512801,0.051916363954932924,1.0,0.0,0.22912389106028982,3.278921021945132
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,3512698917,0.02215849074285713,0.022285603610997195,8.562015966012893e-05,240,0,30,12,857,35.708333333333336,0.004428251876023966,0.0219294162751425,0.9583333333333334,0.041666666666666664,0.21456603071595615,3.3852211304677646
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,2341267830,0.018870530196804975,0.018882144398276502,0.0013174142503209075,240,0,30,12,753,31.375,0.02270893885946902,0.20291386467363687,1.0,0.0,0.26506189579256106,3.3948938940164233
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,2814696786,0.02261669807935829,0.026304292352054615,0.005211888147431234,240,0,30,12,808,33.666666666666664,0.010714421542645944,0.07087979445043002,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,748652165,0.021210887011347726,0.02256194733268085,9.640990928795831e-05,240,0,30,12,661,27.541666666666668,0.019095819230709177,0.20002698344698366,0.9166666666666666,0.08333333333333333,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,4244158386,0.020841056322612215,0.021951998632266125,2.095106880060271e-05,240,0,30,12,857,35.708333333333336,0.008084821480252575,0.041834951178805105,0.875,0.125,0.22406880962484801,3.3948938940164233
Fstationary-H0.6-I0.5-N0.1-S0.9-T0-D3,stationary,0.6,0.5,0.1,0.9,0.0,3,3723470981,0.023958580650414733,0.023735324269809854,0.0006526881776269886,240,0,30,12,832,34.666666666666664,0.05227223956564595,0.2196155005097777,1.0,0.0,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,1808804502,0.06442176132008097,0.06850022213654583,0.11177388633501563,240,0,30,12,857,35.708333333333336,0.02255551063169908,0.2871362528439233,0.75,0.25,0.8159344387906103,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2863024076,0.034372134658792824,0.03753360172211633,0.015486129421327599,240,0,30,12,853,35.541666666666664,0.025759387806235105,0.18791610819653942,0.7916666666666666,0.20833333333333334,0.7973918506021648,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2950424385,0.02561423065379635,0.037105529430956234,0.005470159503249051,240,0,30,12,930,38.75,0.04476363341742592,0.10853856735996492,0.7916666666666666,0.20833333333333334,0.6544096528631088,1.0695135709990053
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3476054506,0.0425930729229467,0.045275726193281914,0.007287082171656914,240,0,30,12,906,37.75,0.00408356747422196,0.03413714913616047,0.625,0.375,0.7020923177951358,1.0614910799693127
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,859049474,0.04368038366210866,0.05111745709438951,0.07533332466806827,240,0,30,12,838,34.916666666666664,0.04371697376748937,0.15960244466425094,0.7916666666666666,0.20833333333333334,0.5405074217597233,1.5112154825128423
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2088432960,0.03144880939734044,0.03153696102318581,0.008180762263993543,240,0,30,12,906,37.75,0.007567921225194563,0.045363755723302514,0.7916666666666666,0.20833333333333334,0.669000050668628,1.038606351943837
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,4057090488,0.06933839905894144,0.08407139741508131,0.009092537087494874,240,0,30,12,955,39.791666666666664,0.006732484129243498,0.05495277249162617,0.7916666666666666,0.20833333333333334,0.6782707494842112,1.0727430474204842
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,4197492090,0.03348939708199067,0.033505787858136404,0.003392281512229242,240,0,30,12,1053,43.875,0.00045948616363611095,0.002402078784584073,0.9583333333333334,0.041666666666666664,0.7569734560052742,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3445129534,0.027772892386856974,0.03647742008520444,0.06781741748702895,240,0,30,12,906,37.75,0.010225510475734114,0.033562636830376594,0.75,0.25,0.7237874629831563,1.0779163410771648
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,1554091691,0.040796521672463275,0.04105992212624012,0.003771061060246242,240,0,30,12,923,38.458333333333336,0.07060105043656047,0.14820982628775606,0.9166666666666666,0.08333333333333333,0.8104989100176926,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,1360135080,0.05767893633702429,0.06147321554941813,0.0013692708040918314,240,0,30,12,870,36.25,0.023184577730894163,0.12467582790886447,0.7916666666666666,0.20833333333333334,0.7312832780348067,1.0061037634316172
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2498757706,0.04214263804811641,0.045605955137660054,0.001820894318094594,240,0,30,12,992,41.333333333333336,0.022451132331757565,0.10083497941653438,0.75,0.25,0.6198878463080875,1.274855106214612
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,1598408979,0.08069048048437132,0.08435123639868695,0.02013843580152652,240,0,30,12,846,35.25,0.010058376241962418,0.06795327470089225,0.875,0.125,0.7081229424163157,1.0399587942108919
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2984591295,0.04754038669039786,0.052415214966809294,0.011638887192273873,240,0,30,12,865,36.041666666666664,0.03862305131918575,0.21361489019224777,0.875,0.125,0.6313239128907523,1.319514818313381
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3736052005,0.05648256412580582,0.07178396755265867,0.015657657035768446,240,0,30,12,893,37.208333333333336,0.005443667025112696,0.045533543889437825,0.7083333333333334,0.2916666666666667,0.7419206642857162,1.0339529205681817
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2446090982,0.025218219646665183,0.03512771036209248,0.003301286526524529,240,0,30,12,882,36.75,0.017285065282039973,0.09887560977548633,0.7916666666666666,0.20833333333333334,0.568106034759608,1.3911041325312405
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2759634938,0.0362830223074293,0.04042246113659841,0.02647277086879364,240,0,30,12,835,34.791666666666664,0.051647028104521285,0.28754409746548965,0.875,0.125,0.6268085569370213,1.1789213502307745
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,1796341307,0.0368216290126228,0.0445525283552424,0.008045623750201627,240,0,30,12,1004,41.833333333333336,0.015149964995518411,0.08956269920452203,0.7916666666666666,0.20833333333333334,0.7086428358542155,1.0371464131266894
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,702779833,0.05877520822295192,0.06150130088892251,0.006488109440997524,240,0,30,12,857,35.708333333333336,0.006419373674306312,0.05762346351755833,0.7916666666666666,0.20833333333333334,0.7188302544632742,1.0339529205681817
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3081155260,0.06804821223117087,0.08019709731874346,0.13671118179800007,240,0,30,12,833,34.708333333333336,0.007169030367117722,0.0514794996725607,0.7083333333333334,0.2916666666666667,0.8108179981690723,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3689771675,0.06792846051216013,0.07340274763800478,0.012171864169167738,240,0,30,12,756,31.5,0.07873834138781836,0.40449722687110323,0.75,0.25,0.6130507833919171,1.4149837645578993
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,1151854685,0.020324480169523824,0.02545252357385168,0.0006957377689165228,240,0,30,12,775,32.291666666666664,0.08144327717529787,0.2679019447354697,0.875,0.125,0.7674751057985084,1.0339529205681817
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2094958580,0.027083713808578973,0.026470648852161955,0.018204983614701364,240,0,30,12,818,34.083333333333336,0.057393783060067115,0.32136168771941703,0.875,0.125,0.6107950209650324,1.2677328026460952
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,1636281357,0.04797255808446841,0.051371874145116715,0.011207835649260627,240,0,30,12,906,37.75,0.017246271469603183,0.11601418259497365,0.875,0.125,0.6860645427680406,1.102760556304772
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,830070239,0.03128491929626752,0.03713725872252193,0.1407564866319046,240,0,30,12,906,37.75,0.013648537642239686,0.06795758490221526,0.9166666666666666,0.08333333333333333,0.54730438441913,1.4652606798853622
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3490259395,0.058539442513729965,0.06236578447889771,0.08175056240997518,240,0,30,12,906,37.75,0.005045220487967309,0.03461222899228274,0.875,0.125,0.6267513073872667,1.2742282487962768
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3512698917,0.05356462805210226,0.05547925259831526,0.04168068221029706,240,0,30,12,892,37.166666666666664,0.02063816072715356,0.1524640243661562,0.875,0.125,0.7259081131809718,1.0339529205681817
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2341267830,0.0324587107420561,0.04127704257568437,0.07890326308104384,240,0,30,12,905,37.708333333333336,0.03402987075170825,0.23489244746443216,0.8333333333333334,0.16666666666666666,0.6954743515094961,1.0607408532982976
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,2814696786,0.03690404950325132,0.039442817346675284,0.025697265548319678,240,0,30,12,996,41.5,0.01811955903259124,0.07183378374314035,0.875,0.125,0.8079685453732234,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,748652165,0.0575416340309125,0.07958600808938257,0.011642172891271224,240,0,30,12,808,33.666666666666664,0.0158738095894876,0.11258742559991997,0.6666666666666666,0.2916666666666667,0.6948833424206003,1.086556572598947
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,4244158386,0.10688788798070703,0.11245708630433537,0.002966711299607214,240,0,30,12,906,37.75,0.017540114034269236,0.13369216460288583,0.7916666666666666,0.20833333333333334,0.7772480924347173,1.0052689838668003
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D0,stationary,0.6,0.5,0.1,0.9,0.9,0,3723470981,0.03672113037028594,0.041462730819028355,0.05317539211841675,240,0,30,12,906,37.75,0.00781742490050247,0.05529425444996616,0.75,0.20833333333333334,0.6912332870849133,1.0753423475797306
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,1808804502,0.051201232118082564,0.06147704626412154,0.009241248988359074,240,0,30,12,549,22.875,0.03000460300029381,0.09383311728619279,0.8333333333333334,0.16666666666666666,0.6555346425116827,1.0450759604727617
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2863024076,0.05375346937556947,0.07496628659942547,0.056599655759963105,240,0,30,12,541,22.541666666666668,0.06250505358107956,0.2636095459955944,0.6666666666666666,0.3333333333333333,0.7241306374479927,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2950424385,0.0496861452805673,0.06008322647034087,0.0034816337116954344,240,0,30,11,594,24.75,0.02282175531452944,0.13758079026858308,0.8333333333333334,0.16666666666666666,0.743750424545455,1.0339529205681817
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3476054506,0.05099847891711332,0.06148947827852158,0.09616804531747249,240,0,30,11,760,31.666666666666668,0.028929072380111626,0.23118941172713867,0.8333333333333334,0.16666666666666666,0.6943448072999904,1.0353065581539047
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,859049474,0.0488085339712859,0.07030593683936927,0.015264978200153732,240,0,30,12,493,20.541666666666668,0.04463591624428353,0.17756199446254667,0.875,0.08333333333333333,0.788611753785919,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2088432960,0.03580231942165207,0.04002263168489215,0.054778368260797176,240,0,30,12,656,27.333333333333332,0.024950394976407445,0.10322065293242706,0.8333333333333334,0.16666666666666666,0.7960022019817444,1.0339529205681817
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,4057090488,0.037692391220823414,0.04988520649700993,0.13129442731256982,240,0,30,11,563,23.458333333333332,0.012480722788211834,0.04521267066298675,0.9166666666666666,0.08333333333333333,0.7970956326064828,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,4197492090,0.03085645310777825,0.038434447069989955,0.0021934525264921743,240,0,30,12,458,19.083333333333332,0.0970598116366352,0.37272951787981334,0.875,0.125,0.8317354874082112,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3445129534,0.046967709569908235,0.05393090491691025,0.05268547901006217,240,0,30,11,759,31.625,0.010331192203138804,0.0516649796484401,0.875,0.125,0.6516566853529496,1.148294850405084
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,1554091691,0.051059164889667774,0.05370333169829592,0.006567990991660639,240,0,30,11,612,25.5,0.007966565481692714,0.04526007318387861,0.7916666666666666,0.20833333333333334,0.500302712830866,1.694162702905133
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,1360135080,0.04767841435974657,0.05621611715986968,0.019054832564506408,240,0,30,12,808,33.666666666666664,0.007728455045266852,0.036382674106849276,0.875,0.125,0.7501529924362837,1.0019293061386703
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2498757706,0.03124992660487171,0.031718271812101344,0.0009892558386478021,240,0,30,12,808,33.666666666666664,0.0076277433797377935,0.04210105436741068,0.8333333333333334,0.16666666666666666,0.6203978916324497,1.1747720827913464
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,1598408979,0.06614980223415297,0.07213885530936484,0.0991648167083449,240,0,30,10,590,24.583333333333332,0.01402860708038707,0.13043711510039194,0.7083333333333334,0.2916666666666667,0.71526261247385,1.1652489386407312
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2984591295,0.04169270639322901,0.04715703311236089,0.007938354626063158,240,0,30,11,710,29.583333333333332,0.013687204255101892,0.08438751125190887,0.9166666666666666,0.08333333333333333,0.5994145867881316,1.364375627060026
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3736052005,0.03379257577261572,0.04981267119797463,0.023387004552039136,240,0,30,11,563,23.458333333333332,0.007441484237542856,0.036712514247853954,0.75,0.25,0.668688487442071,1.0946273806377638
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2446090982,0.040925681896738814,0.04587437388511011,0.044949378865800325,240,0,30,11,639,26.625,0.017590738803931708,0.10962017070949281,0.8333333333333334,0.16666666666666666,0.8284007414629219,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2759634938,0.03839772644277268,0.046320481904517374,0.04987320344547989,240,0,30,12,786,32.75,0.04363650130675612,0.11636011744214608,0.9583333333333334,0.041666666666666664,0.829431700874081,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,1796341307,0.06385483062912502,0.07402985932554226,0.05118316264299486,240,0,30,12,787,32.791666666666664,0.03210270416038017,0.12970840272205147,0.7916666666666666,0.20833333333333334,0.8051345012963385,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,702779833,0.04939930129035489,0.05914652062144596,0.03534188982069586,240,0,30,12,557,23.208333333333332,0.034388014624664405,0.09524657082053684,0.9166666666666666,0.08333333333333333,0.6651765506786056,1.072071373110469
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3081155260,0.0328311130617573,0.03418222832079582,0.002445448732738382,240,0,30,12,557,23.208333333333332,0.040585262106327895,0.16926276356094908,1.0,0.0,0.6980245964554671,1.0387223418391731
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3689771675,0.04250284489792729,0.0608318306815425,0.003070738242077582,240,0,30,12,587,24.458333333333332,0.018252215169889435,0.16554383801084843,0.75,0.25,0.766839362933048,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,1151854685,0.04387545403516608,0.055840770047226346,0.01795877782889202,240,0,30,12,746,31.083333333333332,0.0226691505890181,0.12176431265950956,0.875,0.125,0.7200531593560348,1.001249504780552
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2094958580,0.053059206675057514,0.05989407236725086,0.01232778847574407,240,0,30,12,643,26.791666666666668,0.009079208659893966,0.09597437667344823,0.8333333333333334,0.16666666666666666,0.6670791493059042,1.0535949519296315
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,1636281357,0.057948539797577525,0.06214842530301514,0.0614784256182056,240,0,30,11,612,25.5,0.02966445083990162,0.11179820217149032,0.875,0.125,0.6669389382000755,1.1962722692393002
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,830070239,0.02641760918751034,0.027222786253791858,0.002912613127320709,240,0,30,12,759,31.625,0.03313991220761978,0.2202933781836834,0.9583333333333334,0.041666666666666664,0.7968576235656664,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3490259395,0.04694480000659363,0.049272493099328,0.05318975579035176,240,0,30,12,759,31.625,0.002316484175163167,0.010501621914613754,0.9166666666666666,0.08333333333333333,0.7509138470822575,1.0313528689599962
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3512698917,0.04808980665572843,0.05649386340420046,0.00201060932290372,240,0,30,11,612,25.5,0.025933803604400424,0.12114716089919857,0.7916666666666666,0.20833333333333334,0.641412891303541,1.1691242093913363
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2341267830,0.028880695239545756,0.04260500081901236,0.010236057139970724,240,0,30,11,598,24.916666666666668,0.004193244899504873,0.033902516680817826,0.7916666666666666,0.20833333333333334,0.8334754645957475,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,2814696786,0.055372067350511776,0.057429580208083475,0.009514216829607862,240,0,30,10,661,27.541666666666668,0.0020091747883641286,0.04461153484213114,0.875,0.125,0.608065927188241,1.224702500156127
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,748652165,0.05677573184510875,0.06721340124651204,0.05381604324766125,240,0,30,12,749,31.208333333333332,0.03655618925233603,0.13162941063294298,0.6666666666666666,0.3333333333333333,0.8253457095048259,1.0
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,4244158386,0.06633734374072507,0.07150452513767026,0.007790088938918848,240,0,30,11,549,22.875,0.05799310381430003,0.2139618595780874,0.875,0.125,0.6471182318395875,1.1371725636305767
Fstationary-H0.6-I0.5-N0.1-S0.9-T0.9-D3,stationary,0.6,0.5,0.1,0.9,0.9,3,3723470981,0.030597463212388317,0.03131722169192302,0.02925633191286743,240,0,30,12,727,30.291666666666668,0.035520293307540265,0.13948325722248886,0.875,0.125,0.7549674328267076,1.0339529205681817
Fstationary-H0.6-I0.5-N0.5-S0-T0-D0,stationary,0.6,0.5,0.5,0.0,0.0,0,1808804502,0.028123270101867506,0.03019866851801108,0.00352438962845178,240,0,30,12,819,34.125,0.18563158627933443,0.43649873744538675,0.875,0.125,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.5-S0-T0-D0,stationary,0.6,0.5,0.5,0.0,0.0,0,2863024076,0.02705323676879884,0.02801635490212398,0.0053059220579363044,240,0,30,12,1096,45.666666666666664,0.03775026104497134,0.1621561847048292,0.875,0.125,0.20871801373759505,3.4288468145846047
Fstationary-H0.6-I0.5-N0.5-S0-T0-D0,stationary,0.6,0.5,0.5,0.0,0.0,0,2950424385,0.02606308279888239,0.030345214875103898,0.008921042865523414,240,0,30,12,1142,47.583333333333336,0.04828804880752877,0.12992828913539198,0.7916666666666666,0.20833333333333334,0.2170025310367103,3.3979167170589526
Fstationary-H0.6-I0.5-N0.5-S0-T0-D0,stationary,0.6,0.5,0.5,0.0,0.0,0,3476054506,0.02789780985324693,0.030269441326302608,0.019495857048525713,240,0,30,12,990,41.25,0.14295642432494068,0.5636870023999198,0.875,0.125,0.20871801373759505,3.4288468145846047
