cell_id,schedule_family,target_scale,initial_common_parameter,noise_scale,spatial_correlation,temporal_correlation,delay,mean_local_auc,mean_charged_shadow_auc,mean_strong_static_auc,mean_observable_auc,mean_clairvoyant_auc,mean_full_sharing_auc,observable_to_static_ratio,observable_to_shadow_ratio,clairvoyant_to_static_ratio,observable_cvar90,static_cvar90,shadow_cvar90,checkpoint_violation_rate,shift_change_fraction
Falternating-H0.1-I0.5-N0.1-S0.9-T0.9-D3,alternating,0.1,0.5,0.1,0.9,0.9,3,0.034061287799222024,0.03529190451309802,0.033143343422401814,0.03633181070437716,0.026177339258923307,0.050497980854029456,1.0962023426948604,1.0294658564230557,0.789821923675626,0.06231970416629151,0.05763798839658503,0.05943633927366576,0.19270833333333331,0.875
Falternating-H0.1-I0.5-N0.5-S0-T0-D0,alternating,0.1,0.5,0.5,0.0,0.0,0,0.01955412246605763,0.023413440805023354,0.017997532595545776,0.02225507265445513,0.014976946681912302,0.019562746884358863,1.2365624307835985,0.9505255054045838,0.8321666652027044,0.027237771115451788,0.022647155053978678,0.028579377767346155,0.19661458333333334,0.96875
Falternating-H0.1-I0.5-N0.5-S0-T0-D1,alternating,0.1,0.5,0.5,0.0,0.0,1,0.01945485442074318,0.023478268139688282,0.019672989638442342,0.0250110710862503,0.01800009551436701,0.03065507375342979,1.2713406323041512,1.0652860312116006,0.9149649262862222,0.03187795548563563,0.025890596910768254,0.030521526209471503,0.19791666666666669,0.984375
Falternating-H0.1-I0.5-N0.5-S0-T0-D3,alternating,0.1,0.5,0.5,0.0,0.0,3,0.019453942400180363,0.02395683232167145,0.019402722930522413,0.025180331942574068,0.019055692781055664,0.04383902389247071,1.297773102916545,1.0510710099095961,0.9821143583449911,0.029823844847154554,0.023428293160572888,0.029226142090770464,0.17708333333333331,0.984375
Falternating-H0.1-I0.5-N0.5-S0-T0.9-D0,alternating,0.1,0.5,0.5,0.0,0.9,0,0.14200471930502792,0.13465192438445245,0.1050759443340229,0.14756513563956683,0.06772808039392242,0.0910817649084811,1.4043664948703793,1.095900681064499,0.6445631378636348,0.2088665921414503,0.1554443608188288,0.18540820152895604,0.31380208333333337,1.0
Falternating-H0.1-I0.5-N0.5-S0-T0.9-D1,alternating,0.1,0.5,0.5,0.0,0.9,1,0.14040270364878094,0.13440861908184037,0.10735215622349403,0.14268807147940088,0.07582097986294177,0.09462035999249026,1.3291588776506902,1.0615991180782776,0.7062827849036566,0.18829691811410368,0.14942476775332794,0.1675801431872694,0.2786458333333333,0.96875
Falternating-H0.1-I0.5-N0.5-S0-T0.9-D3,alternating,0.1,0.5,0.5,0.0,0.9,3,0.14214869348214754,0.1357965790212262,0.10672723519831108,0.14259444402156146,0.07400800587800321,0.09824569273964617,1.336064255357174,1.0500591771113226,0.693431304019898,0.19669317512125392,0.15544394329079175,0.20911922891855123,0.26692708333333337,1.0
Falternating-H0.1-I0.5-N0.5-S0.9-T0-D0,alternating,0.1,0.5,0.5,0.9,0.0,0,0.020352464810810728,0.025625403989500424,0.019622091880367624,0.023815992662129654,0.019524789209866694,0.02272178129841742,1.2137336226601878,0.9293899394478953,0.9950411673182367,0.0355021180852628,0.029178268373922428,0.041788834117966814,0.140625,0.84375
Falternating-H0.1-I0.5-N0.5-S0.9-T0-D1,alternating,0.1,0.5,0.5,0.9,0.0,1,0.019303744683386637,0.02336335470867988,0.019303744683386637,0.023989680032617467,0.01947541731960889,0.03430375621199275,1.2427474785896688,1.026808021867891,1.0088932297353683,0.03452158214571052,0.02964770555566773,0.03456221840066037,0.171875,0.875
Falternating-H0.1-I0.5-N0.5-S0.9-T0-D3,alternating,0.1,0.5,0.5,0.9,0.0,3,0.019744601265626487,0.02288800521036405,0.019744601265626487,0.024428794394750625,0.018902982163119968,0.04521206249903181,1.237239185846659,1.0673186313191192,0.957374722781984,0.03689743221681961,0.028926233206135736,0.033607543982050785,0.17317708333333331,0.8125
Falternating-H0.1-I0.5-N0.5-S0.9-T0.9-D0,alternating,0.1,0.5,0.5,0.9,0.9,0,0.14571664929649972,0.13768169778567318,0.14248509891518255,0.14676868037333143,0.10760229835460343,0.14342181257376693,1.0300633644553863,1.0659999312457913,0.7551828168267344,0.28006451123647114,0.2736507331168771,0.27164451963857456,0.34114583333333337,0.984375
Falternating-H0.1-I0.5-N0.5-S0.9-T0.9-D1,alternating,0.1,0.5,0.5,0.9,0.9,1,0.16344338829868083,0.1527218040000882,0.1542779214720182,0.16390605395549704,0.11352725483901469,0.15061926687381835,1.0624077145427782,1.0732328302997416,0.7358619675181808,0.31936144986542486,0.30554545575780623,0.30846700350956047,0.2643229166666667,0.96875
Falternating-H0.1-I0.5-N0.5-S0.9-T0.9-D3,alternating,0.1,0.5,0.5,0.9,0.9,3,0.1572065186426591,0.15437487204101674,0.12532214143276488,0.1484968566469717,0.08607759972683977,0.11951208095705285,1.1849211555855836,0.9619237553603719,0.6868506932832796,0.30686401841322486,0.276569607980449,0.3331735066235786,0.17708333333333331,0.8125
Falternating-H0.1-I1.5-N0.1-S0-T0-D0,alternating,0.1,1.5,0.1,0.0,0.0,0,0.07812920574637164,0.10877401107828377,0.07470096955221364,0.10067656466481906,0.09771261304883791,0.08019136552672551,1.3477276837009362,0.9255571589831596,1.3080501315386521,0.10791954516774206,0.08072039209914642,0.11433416956924325,0.1015625,0.953125
Falternating-H0.1-I1.5-N0.1-S0-T0-D1,alternating,0.1,1.5,0.1,0.0,0.0,1,0.078044485610262,0.1089353903656276,0.078044485610262,0.1075855236043747,0.1047458450135337,0.1824575032400542,1.3785153782886663,0.9876085562577759,1.342129994124284,0.11223073021567408,0.08181667908973406,0.11435999681308959,0.12760416666666666,0.96875
Falternating-H0.1-I1.5-N0.1-S0-T0-D3,alternating,0.1,1.5,0.1,0.0,0.0,3,0.07757669080522185,0.1085839153863612,0.07757669080522185,0.10840619545195232,0.10675823983169393,0.2932030936148575,1.3974068025682693,0.9983632941050568,1.3761638802013427,0.11265512294334858,0.0822925290304261,0.11279757463342854,0.08984375,0.84375
Falternating-H0.1-I1.5-N0.1-S0-T0.9-D0,alternating,0.1,1.5,0.1,0.0,0.9,0,0.10189565247382373,0.1306831852387575,0.0927828752176442,0.11641945875110528,0.1028887747181446,0.09493520084224852,1.2547515743397246,0.8908526260544349,1.1089198785529617,0.14416858965528026,0.12817630331490992,0.15934827037150073,0.24348958333333331,1.0
Falternating-H0.1-I1.5-N0.1-S0-T0.9-D1,alternating,0.1,1.5,0.1,0.0,0.9,1,0.10429510761966174,0.13419627368142512,0.10429510761966174,0.13271218765363718,0.11759332320590025,0.19868682721013,1.2724680062424927,0.9889409296765491,1.1275056509336354,0.1634306520897339,0.13495863987813544,0.16810298296861828,0.22786458333333331,0.96875
Falternating-H0.1-I1.5-N0.1-S0-T0.9-D3,alternating,0.1,1.5,0.1,0.0,0.9,3,0.10718768083537059,0.13590218005812243,0.10718768083537059,0.13882575865060426,0.12453012261649493,0.31169590435116556,1.2951652425788236,1.0215123744978298,1.1617951022539668,0.16834960226837423,0.13343663813012407,0.1644584180938385,0.23567708333333331,0.984375
Falternating-H0.1-I1.5-N0.1-S0.9-T0-D0,alternating,0.1,1.5,0.1,0.9,0.0,0,0.07757241271102891,0.1080065242071169,0.07300992722496422,0.10165712028131466,0.09911426149211608,0.08022555741676549,1.3923739434512836,0.9412127742058766,1.357544997774303,0.11126684094289274,0.07924782066586239,0.11725533056718623,0.11848958333333333,0.890625
Falternating-H0.1-I1.5-N0.1-S0.9-T0-D1,alternating,0.1,1.5,0.1,0.9,0.0,1,0.0786667767242224,0.10942160939528883,0.0786667767242224,0.10798753651007548,0.10570830019839536,0.18357608407184461,1.372721001251153,0.9868940614825658,1.343747698840781,0.11826022939384505,0.08867955727203407,0.11977044070292661,0.0859375,0.9375
Falternating-H0.1-I1.5-N0.1-S0.9-T0-D3,alternating,0.1,1.5,0.1,0.9,0.0,3,0.07923459039405804,0.10990996994554654,0.07923459039405804,0.10999927348251795,0.10834435610076916,0.29836224024650637,1.3882733908947804,1.000812515343382,1.3673870914450277,0.123962964346418,0.09069118932473844,0.12426512156046646,0.10677083333333333,0.796875
Falternating-H0.1-I1.5-N0.1-S0.9-T0.9-D0,alternating,0.1,1.5,0.1,0.9,0.9,0,0.10007201506848501,0.12839249699210875,0.09711122303698608,0.12359828258928587,0.1139965302113449,0.1016282291958219,1.2727497267974048,0.9626596996309096,1.1738759604327897,0.1788808250509158,0.1527500848744029,0.18354736771734542,0.2630208333333333,0.96875
Falternating-H0.1-I1.5-N0.1-S0.9-T0.9-D1,alternating,0.1,1.5,0.1,0.9,0.9,1,0.10295413822737165,0.1328131078585322,0.10295413822737165,0.13307694789617025,0.12199450438767251,0.20633761969980927,1.2925847390638454,1.0019865511913106,1.1849402703779686,0.1849735183322382,0.15470837530557774,0.18578556957144648,0.20572916666666669,0.984375
Falternating-H0.1-I1.5-N0.1-S0.9-T0.9-D3,alternating,0.1,1.5,0.1,0.9,0.9,3,0.09808261219675496,0.12869251088978467,0.09808261219675496,0.12841484475108655,0.11967958140192737,0.3027731827153484,1.3092518834376552,0.9978424063935164,1.2201916193040274,0.16319990545467522,0.13182001981559097,0.163384649263349,0.13151041666666666,0.875
Falternating-H0.1-I1.5-N0.5-S0-T0-D0,alternating,0.1,1.5,0.5,0.0,0.0,0,0.08661165110373374,0.11768590347167139,0.08365723056213259,0.10564840570915729,0.09773242721539091,0.0863834412363077,1.2628723781465818,0.8977150414160546,1.1682484174850207,0.11826368836021835,0.09785418820513603,0.12966028481587433,0.15494791666666669,0.921875
Falternating-H0.1-I1.5-N0.5-S0-T0-D1,alternating,0.1,1.5,0.5,0.0,0.0,1,0.08636729654240517,0.1166629883599258,0.08636729654240517,0.11727431239219255,0.10967508665236997,0.18837398620882465,1.3578555435576527,1.0052400854877872,1.2698682376670316,0.12884023511316356,0.09939325136776295,0.12779522837341606,0.16015625,0.96875
Falternating-H0.1-I1.5-N0.5-S0-T0-D3,alternating,0.1,1.5,0.5,0.0,0.0,3,0.0884428410641874,0.11963930810205035,0.0884428410641874,0.12095424136910812,0.11512671661286589,0.30467412264629,1.3675978735387477,1.0109908130355965,1.3017075800325395,0.1377646254117778,0.10349729296306855,0.13483191045723747,0.12369791666666666,0.921875
Falternating-H0.1-I1.5-N0.5-S0-T0.9-D0,alternating,0.1,1.5,0.5,0.0,0.9,0,0.20084745233304763,0.2218922999260466,0.1689546273494557,0.2048457651553942,0.14040842886935997,0.155101854870497,1.2124306292700904,0.9231765375529762,0.8310422216430186,0.29413867845579,0.2558558584360239,0.31189892835846905,0.2604166666666667,0.984375
Falternating-H0.1-I1.5-N0.5-S0-T0.9-D1,alternating,0.1,1.5,0.5,0.0,0.9,1,0.2115212024407216,0.2327968670009508,0.2115212024407216,0.2391783868030387,0.1652725487192788,0.251783939291937,1.1307537213441665,1.027412395554541,0.7813521614486666,0.3228090883375831,0.3008960421230006,0.31603495591249287,0.24869791666666669,0.984375
Falternating-H0.1-I1.5-N0.5-S0-T0.9-D3,alternating,0.1,1.5,0.5,0.0,0.9,3,0.20848447395579406,0.23086118246685916,0.20848447395579406,0.2395901154504319,0.17936253343316516,0.35977274607748017,1.149198839148249,1.037810310465796,0.8603160227230937,0.32172606995873476,0.2820706023833971,0.31342383934001655,0.22395833333333337,0.953125
Falternating-H0.1-I1.5-N0.5-S0.9-T0-D0,alternating,0.1,1.5,0.5,0.9,0.0,0,0.08675469968807296,0.11714530632056974,0.08213648607030448,0.11172496676259738,0.10522879469951076,0.08914641426379366,1.360235531222589,0.9537297760514661,1.2811455631233175,0.13978304996164426,0.1094756451712936,0.14733134359396505,0.140625,0.875
Falternating-H0.1-I1.5-N0.5-S0.9-T0-D1,alternating,0.1,1.5,0.5,0.9,0.0,1,0.08584262516888527,0.11870944164309596,0.08584262516888527,0.11787734551135712,0.1128661902517017,0.1910973218363558,1.3731796444883564,0.9929904806203994,1.3148035725800644,0.14648904556151932,0.1118075759436895,0.14648799839108745,0.13020833333333334,0.890625
Falternating-H0.1-I1.5-N0.5-S0.9-T0-D3,alternating,0.1,1.5,0.5,0.9,0.0,3,0.08487007978800803,0.11355508696287626,0.08487007978800803,0.11695052861546436,0.11054849190754107,0.29136098656277426,1.3779947999057875,1.0299012729715766,1.3025614231030962,0.1426778511123094,0.10120071352235935,0.13502836400474494,0.17057291666666666,0.84375
Falternating-H0.1-I1.5-N0.5-S0.9-T0.9-D0,alternating,0.1,1.5,0.5,0.9,0.9,0,0.2305084274236688,0.24947195729371713,0.2229148551982626,0.24979997126667675,0.2048424610342824,0.22872317838130285,1.1206071082364712,1.0013148330438335,0.9189269187649858,0.4194011343551687,0.409296650143843,0.4240356210144512,0.2890625,0.984375
Falternating-H0.1-I1.5-N0.5-S0.9-T0.9-D1,alternating,0.1,1.5,0.5,0.9,0.9,1,0.20283913158842484,0.22861467895419252,0.20283913158842484,0.23079330809571025,0.19829272729616365,0.2872056622778229,1.1378145148245185,1.009529699280396,0.9775861577760736,0.39064512096660287,0.3571200822726553,0.39915540312336967,0.23307291666666663,0.953125
Falternating-H0.1-I1.5-N0.5-S0.9-T0.9-D3,alternating,0.1,1.5,0.5,0.9,0.9,3,0.17160577388834497,0.19626889840144493,0.17160577388834497,0.1997265868142704,0.1611653455583471,0.35763151348437355,1.163868687450005,1.0176170979762325,0.9391603901580204,0.3053732306417662,0.27964709628749224,0.30094455664279757,0.16927083333333334,0.734375
Falternating-H0.3-I0.5-N0.1-S0-T0-D0,alternating,0.3,0.5,0.1,0.0,0.0,0,0.02398786663259287,0.03290733569780833,0.02398786663259287,0.02044648528323107,0.015161593272466056,0.04834244857433864,0.8523678072917896,0.6213351779977992,0.632052591615865,0.025709726249417218,0.027268584904028892,0.03622527144556504,0.09375,1.0
Falternating-H0.3-I0.5-N0.1-S0-T0-D1,alternating,0.3,0.5,0.1,0.0,0.0,1,0.024021891704131763,0.03267673643387832,0.022934491033324525,0.02247408034484268,0.017111063719307422,0.0598407749762946,0.9799249659470161,0.6877700406317868,0.7460843013452758,0.028840909901774767,0.02564135613923462,0.036396017055323665,0.08463541666666666,0.984375
Falternating-H0.3-I0.5-N0.1-S0-T0-D3,alternating,0.3,0.5,0.1,0.0,0.0,3,0.024467008318007383,0.03342060267938979,0.02184423393818873,0.022609516780233117,0.017171645627317912,0.07128984747068626,1.0350336314933204,0.6765143344999048,0.786095116720845,0.028554220102166093,0.024280080391964134,0.03627880391322942,0.09114583333333333,0.984375
Falternating-H0.3-I0.5-N0.1-S0-T0.9-D0,alternating,0.3,0.5,0.1,0.0,0.9,0,0.04789696523591731,0.05500391467563272,0.04789696523591731,0.04605727996177432,0.027413725693159755,0.06277463635872535,0.961590775843906,0.8373454913778737,0.5723478629206044,0.065202010450921,0.06331228001170416,0.07088933770733713,0.20833333333333331,0.984375
Falternating-H0.3-I0.5-N0.1-S0-T0.9-D1,alternating,0.3,0.5,0.1,0.0,0.9,1,0.04861583658422505,0.05497405490081528,0.04564555227272094,0.05032436243916301,0.030913359423307474,0.07522422187751819,1.1025030903008322,0.9154202383280388,0.6772480095893628,0.06902053867824887,0.05945765657529642,0.07383945038713703,0.22916666666666669,1.0
Falternating-H0.3-I0.5-N0.1-S0-T0.9-D3,alternating,0.3,0.5,0.1,0.0,0.9,3,0.05285042070235753,0.059679291535192934,0.04911401123378294,0.05263964682283384,0.03395130688288043,0.08849688345017458,1.0717847209072144,0.8820420864378424,0.6912753821159514,0.07878806718364234,0.06943351366108408,0.08317793117529154,0.19010416666666669,0.984375
Falternating-H0.3-I0.5-N0.1-S0.9-T0-D0,alternating,0.3,0.5,0.1,0.9,0.0,0,0.02399559399215315,0.0327913314870467,0.02399559399215315,0.02203253923613749,0.016145479934279294,0.048609949426467416,0.9181910330430826,0.6719013299243681,0.6728518552013782,0.02986824593986505,0.02831261854821865,0.03709014252934163,0.08854166666666666,0.96875
Falternating-H0.3-I0.5-N0.1-S0.9-T0-D1,alternating,0.3,0.5,0.1,0.9,0.0,1,0.023711419830624816,0.032599596654236146,0.022619623046590223,0.021802703871883246,0.0168657256725235,0.059525634814767414,0.9638844921056223,0.6688028721070112,0.7456236400484981,0.027840757393294835,0.026335431782656887,0.03693231403408147,0.08072916666666666,1.0
Falternating-H0.3-I0.5-N0.1-S0.9-T0-D3,alternating,0.3,0.5,0.1,0.9,0.0,3,0.02431860261719671,0.03317048489087959,0.021794537412037775,0.02306386890722128,0.017534143069006407,0.07147157274513682,1.058240809207651,0.6953129863218496,0.8045200839785558,0.02934716061113334,0.02589855683337134,0.037671421620102855,0.10026041666666666,0.984375
Falternating-H0.3-I0.5-N0.1-S0.9-T0.9-D0,alternating,0.3,0.5,0.1,0.9,0.9,0,0.0529810248359101,0.06007035610660805,0.0529810248359101,0.05436249487376612,0.03529026032965494,0.07637395921115184,1.026074807766264,0.9049803996048887,0.6660924442091104,0.09321608697962125,0.08742362168998488,0.09585864337375294,0.21484375,1.0
Falternating-H0.3-I0.5-N0.1-S0.9-T0.9-D1,alternating,0.3,0.5,0.1,0.9,0.9,1,0.04753868441733348,0.054655747537991836,0.04467309767084286,0.047860815384125385,0.033956234608269305,0.07985386649203895,1.0713565407254728,0.8756776284297783,0.7601047695072147,0.07837636758709926,0.07104445764912498,0.08418716830979224,0.20052083333333331,1.0
Falternating-H0.3-I0.5-N0.1-S0.9-T0.9-D3,alternating,0.3,0.5,0.1,0.9,0.9,3,0.049187329875514746,0.055306776972544186,0.04398302023781532,0.04943217830140526,0.031034724343228532,0.08657498193029867,1.1238923119450746,0.8937815762785231,0.7056069404834955,0.07768881107264888,0.06856779753815663,0.07904115196993453,0.20963541666666666,0.984375
Falternating-H0.3-I0.5-N0.5-S0-T0-D0,alternating,0.3,0.5,0.5,0.0,0.0,0,0.03261380752125141,0.041254706284568954,0.03261380752125141,0.037197146240182166,0.01945686995264405,0.054054177717794895,1.1405336900925847,0.9016461293798015,0.5965838223570125,0.04811766069387338,0.04062567168800199,0.04970734801919071,0.13151041666666669,0.984375
Falternating-H0.3-I0.5-N0.5-S0-T0-D1,alternating,0.3,0.5,0.5,0.0,0.0,1,0.03261969570873654,0.04093028747265457,0.030886890247856475,0.038892569729229734,0.02323462792882148,0.06573882317737026,1.2591934447634736,0.9502149173815055,0.7522488584111812,0.050860843830883996,0.03722677945727058,0.05143875344361456,0.12630208333333331,0.953125
Falternating-H0.3-I0.5-N0.5-S0-T0-D3,alternating,0.3,0.5,0.5,0.0,0.0,3,0.032491270522924866,0.041235798782673375,0.029335369714110993,0.03967180470042985,0.02284060818263522,0.07646181109728857,1.3523540042976445,0.9620719343770615,0.778603044898676,0.05072038896574129,0.03613007892197425,0.04902819192724427,0.14973958333333331,0.96875
Falternating-H0.3-I0.5-N0.5-S0-T0.9-D0,alternating,0.3,0.5,0.5,0.0,0.9,0,0.14530067516458248,0.1442314194600378,0.1193630414987554,0.15180105620240825,0.07425530547287837,0.12309148530256983,1.2717592840828464,1.05248257814219,0.6220962916201547,0.22015285347273036,0.1661709113136,0.2126891587617723,0.29557291666666663,1.0
Falternating-H0.3-I0.5-N0.5-S0-T0.9-D1,alternating,0.3,0.5,0.5,0.0,0.9,1,0.1497332464178957,0.14900647275904566,0.13586581582733953,0.15709145818835157,0.08084898378391518,0.130160782378764,1.1562250388867934,1.054259290080505,0.5950649417706319,0.24517814410485933,0.2154692459009246,0.24213949007172797,0.28255208333333337,1.0
Falternating-H0.3-I0.5-N0.5-S0-T0.9-D3,alternating,0.3,0.5,0.5,0.0,0.9,3,0.16193493769286282,0.16119892154386392,0.1439502093535197,0.17032893054672682,0.08875793052572022,0.14640052138062978,1.1832489255255267,1.0566381518897354,0.6165877140737205,0.26099269717067586,0.2104470524286112,0.2371188295612036,0.2604166666666667,1.0
Falternating-H0.3-I0.5-N0.5-S0.9-T0-D0,alternating,0.3,0.5,0.5,0.9,0.0,0,0.03199543436668381,0.04027082654397671,0.03199543436668381,0.03680628458910461,0.02179302790102479,0.056117841472522634,1.1503605222947133,0.9139689385046831,0.6811293027394377,0.05165624157765,0.042945086194442865,0.05192395640707056,0.1484375,0.921875
Falternating-H0.3-I0.5-N0.5-S0.9-T0-D1,alternating,0.3,0.5,0.5,0.9,0.0,1,0.031628149576383935,0.04043270851954867,0.029994392939561108,0.037967135039136006,0.02225385233037433,0.066675244360345,1.2658077499898073,0.9390203236268331,0.741933746591104,0.05584836282260151,0.04018114401316406,0.05351301512696159,0.14192708333333334,0.921875
Falternating-H0.3-I0.5-N0.5-S0.9-T0-D3,alternating,0.3,0.5,0.5,0.9,0.0,3,0.030911609866793185,0.040272549357779026,0.02809071123623119,0.037127638037838,0.022341022881563713,0.08121754988887489,1.3217051617386977,0.921909306212482,0.7953170958785987,0.05053864635392915,0.0368159023893261,0.050246830854364176,0.14322916666666669,0.953125
