seed,seed_index,rho,num_agents,max_delay,policy,grid_index,eta,crossed_threshold,crossing_time,half_error_time,final_error,finite,error_250,error_500,error_1000,error_2000,error_4000
20270130,0,0.0,16,8,grid,12.0,0.8,False,-1,1,0.2064125031278436,True,0.20910163102037155,0.5859406323031072,0.6818715516210019,0.09980166803791227,0.2064125031278436
20270130,0,0.0,16,32,joint_aware,,0.3543562147008278,False,-1,2,0.05427094695569201,True,0.20127384429129425,0.3378388549684668,0.1981099998119813,0.1799115136551887,0.05427094695569201
20270130,0,0.0,16,32,correlation_blind,,0.3543562147008278,False,-1,2,0.05427094695569201,True,0.20127384429129425,0.3378388549684668,0.1981099998119813,0.1799115136551887,0.05427094695569201
20270130,0,0.0,16,32,delay_blind,,0.4373927810905379,False,-1,2,0.06345023745412047,True,0.3025542001032777,0.6127544989846677,0.3318274143411901,0.2700835235769778,0.06345023745412047
20270130,0,0.0,16,32,mean_only,,1.2931845703348515,True,2682,1,1000000000000.0,True,11.042377141921605,22.571947270503635,620.1142704896594,2690008.7593200095,1000000000000.0
20270130,0,0.0,16,32,worstcase_correlation,,0.06012858486571272,False,-1,15,0.020789838849870946,True,0.016252358066610396,0.009189494100875618,0.04693988405954593,0.02373873506161636,0.020789838849870946
20270130,0,0.0,16,32,grid,0.0,0.005,False,-1,279,0.003935456136854171,True,0.5427351017578893,0.3113217917503804,0.15259989743789154,0.04832600424872503,0.003935456136854171
20270130,0,0.0,16,32,grid,1.0,0.007632145998180043,False,-1,189,0.0012171524214879884,True,0.40483819018760103,0.18399960447368968,0.08275248244387252,0.01954046577105458,0.0012171524214879884
20270130,0,0.0,16,32,grid,2.0,0.01164993050750713,False,-1,118,0.0012906639628270848,True,0.2660014464432221,0.08755452926174834,0.044240067293123846,0.00789295246746529,0.0012906639628270848
20270130,0,0.0,16,32,grid,3.0,0.01778279410038923,False,-1,71,0.0013273202898007905,True,0.14575919511690333,0.02947750246487201,0.0277457864236501,0.005958133859279747,0.0013273202898007905
20270130,0,0.0,16,32,grid,4.0,0.027144176165949066,False,-1,41,0.0023773135294363414,True,0.059820840102949066,0.005464796350209964,0.025174407274119032,0.008806417978126924,0.0023773135294363414
20270130,0,0.0,16,32,grid,5.0,0.04143366309976846,False,-1,26,0.007846788138739421,True,0.016597742068028637,0.003935629076014142,0.03297719841161782,0.015476508615504677,0.007846788138739421
20270130,0,0.0,16,32,grid,6.0,0.0632455532033676,False,-1,15,0.023306699827567223,True,0.01875825911862762,0.009881774329048073,0.049175613929978136,0.02495397430348255,0.023306699827567223
20270130,0,0.0,16,32,grid,7.0,0.096539859156753,False,-1,9,0.04936167089103765,True,0.05627467801113979,0.016063550004907695,0.06883371845807995,0.03596635650299268,0.04936167089103765
20270130,0,0.0,16,32,grid,8.0,0.1473612599456155,False,-1,5,0.07106108911725324,True,0.10117813701661635,0.03658043075684131,0.08835675153053164,0.052452335420023505,0.07106108911725324
20270130,0,0.0,16,32,grid,9.0,0.2249365300761397,False,-1,3,0.06830054163325187,True,0.13317011287487107,0.10183860350285084,0.11350416394137436,0.0885604032969319,0.06830054163325187
