policy,scenario,budget,mean_mse,standard_error
correlation_only_adaptive,clustered_08,7400.0,0.0050633073529570945,0.0006768888651332835
correlation_only_adaptive,clustered_08,7600.0,0.005641021747393212,0.0008239605409493925
correlation_only_adaptive,clustered_08,7800.0,0.0054679198032709575,0.0007436017010917478
correlation_only_adaptive,clustered_08,8000.0,0.005506650060592611,0.0006951298168736711
correlation_only_adaptive,clustered_08,8200.0,0.006597992688674889,0.0009174162916042163
correlation_only_adaptive,clustered_08,8400.0,0.005917480376626594,0.0008134820860554245
correlation_only_adaptive,clustered_08,8600.0,0.005976812561164707,0.0008403350415287275
correlation_only_adaptive,clustered_08,8800.0,0.005709684588167424,0.0007874486450253338
correlation_only_adaptive,clustered_08,9000.0,0.0066584849472804105,0.0007966251343747699
correlation_only_adaptive,clustered_08,9200.0,0.006443816519536786,0.0007250065188220104
correlation_only_adaptive,clustered_08,9400.0,0.006180719191054872,0.000686021685098945
correlation_only_adaptive,clustered_08,9600.0,0.006039989383286967,0.0006923362616122258
correlation_only_adaptive,clustered_08,9800.0,0.005193728745005462,0.0006550519947303758
correlation_only_adaptive,clustered_08,10000.0,0.0047732558757275214,0.0005699636618605087
correlation_only_adaptive,clustered_08,10200.0,0.005799143561400887,0.00066856280600285
correlation_only_adaptive,clustered_08,10400.0,0.005344208581905538,0.0005850376308237242
correlation_only_adaptive,clustered_08,10600.0,0.005268804256770749,0.0005670269666582299
correlation_only_adaptive,clustered_08,10800.0,0.004856852749673336,0.000477480275065943
correlation_only_adaptive,clustered_08,11000.0,0.004352856984332769,0.0005290649284350635
correlation_only_adaptive,clustered_08,11200.0,0.004640002018218726,0.0005201512851433597
correlation_only_adaptive,clustered_08,11400.0,0.0046231007048294906,0.0005561398490869396
correlation_only_adaptive,clustered_08,11600.0,0.0044028549553489045,0.0004948140389502226
correlation_only_adaptive,clustered_08,11800.0,0.004841555148486118,0.0005602401317416348
correlation_only_adaptive,clustered_08,12000.0,0.0053019321264818255,0.0006002939768472954
correlation_only_adaptive,clustered_08,12200.0,0.005418857939870967,0.0007202777279113931
correlation_only_adaptive,clustered_08,12400.0,0.004655256176762378,0.0005812186116109055
correlation_only_adaptive,clustered_08,12600.0,0.005151477917137772,0.0006207105078662994
correlation_only_adaptive,clustered_08,12800.0,0.005675766129774758,0.0007263494274808536
correlation_only_adaptive,clustered_08,13000.0,0.00537255282243106,0.0005823736335816273
correlation_only_adaptive,clustered_08,13200.0,0.004962463124031282,0.0005783813068045529
correlation_only_adaptive,clustered_08,13400.0,0.005245256646576823,0.0006149282777993116
correlation_only_adaptive,clustered_08,13600.0,0.006077161508280281,0.0008608935742249374
correlation_only_adaptive,clustered_08,13800.0,0.005858387643797915,0.000770129110845966
correlation_only_adaptive,clustered_08,14000.0,0.005815894912946716,0.0007117725573019497
correlation_only_adaptive,clustered_08,14200.0,0.0071540482937720576,0.0007864002734830903
correlation_only_adaptive,clustered_08,14400.0,0.006260519274010678,0.0007241317614161746
correlation_only_adaptive,clustered_08,14600.0,0.005808995130002903,0.0006566288865759736
correlation_only_adaptive,clustered_08,14800.0,0.005580381141733112,0.0006325371779346843
correlation_only_adaptive,clustered_08,15000.0,0.00477943963325699,0.000610627178838962
correlation_only_adaptive,clustered_08,15200.0,0.005177453817829397,0.0006652821164182009
correlation_only_adaptive,clustered_08,15400.0,0.005497934825482041,0.0006914750447578773
correlation_only_adaptive,clustered_08,15600.0,0.005724989512766704,0.0008009033543354891
correlation_only_adaptive,clustered_08,15800.0,0.0052965741138427825,0.0006478623203381575
correlation_only_adaptive,clustered_08,16000.0,0.00511536038825182,0.0006769019265462739
correlation_only_adaptive,balanced_08,0.0,0.0899999999999999,8.620181743291816e-18
correlation_only_adaptive,balanced_08,200.0,0.06405100958968525,0.005048099459025101
correlation_only_adaptive,balanced_08,400.0,0.05060656634030284,0.004720179526318707
correlation_only_adaptive,balanced_08,600.0,0.04631086147684335,0.005461987502386454
correlation_only_adaptive,balanced_08,800.0,0.039256909488276356,0.005418162188227224
correlation_only_adaptive,balanced_08,1000.0,0.037596120628329684,0.004886426335635959
correlation_only_adaptive,balanced_08,1200.0,0.03876166359287946,0.004341366830452107
correlation_only_adaptive,balanced_08,1400.0,0.0363911238842013,0.004255670465693871
correlation_only_adaptive,balanced_08,1600.0,0.03340939329437766,0.0036269561867814186
correlation_only_adaptive,balanced_08,1800.0,0.03345956492670283,0.004262924164342763
correlation_only_adaptive,balanced_08,2000.0,0.039644182349129156,0.004524977661164568
correlation_only_adaptive,balanced_08,2200.0,0.05177668813686239,0.005482106093588387
correlation_only_adaptive,balanced_08,2400.0,0.04968526105969953,0.004909303498065437
correlation_only_adaptive,balanced_08,2600.0,0.04860165407997053,0.004752007221847308
correlation_only_adaptive,balanced_08,2800.0,0.052886932216178316,0.006432915972391605
correlation_only_adaptive,balanced_08,3000.0,0.04638873884798659,0.0058158555734483825
correlation_only_adaptive,balanced_08,3200.0,0.04135490477575337,0.0048414837126181135
correlation_only_adaptive,balanced_08,3400.0,0.03705595729681818,0.003822659300809972
correlation_only_adaptive,balanced_08,3600.0,0.03296967998681982,0.0033857678022335834
correlation_only_adaptive,balanced_08,3800.0,0.029535521425578182,0.003057686652653531
correlation_only_adaptive,balanced_08,4000.0,0.025937406999878263,0.003020344396552374
correlation_only_adaptive,balanced_08,4200.0,0.03178054860880008,0.004184406072740014
correlation_only_adaptive,balanced_08,4400.0,0.029736084906740068,0.003680969628033299
correlation_only_adaptive,balanced_08,4600.0,0.027197970426518715,0.00313580886614221
correlation_only_adaptive,balanced_08,4800.0,0.02487747526861546,0.0027426045985393154
correlation_only_adaptive,balanced_08,5000.0,0.024860543493485942,0.0028873983281289517
correlation_only_adaptive,balanced_08,5200.0,0.02633695478868629,0.0028530860133700003
correlation_only_adaptive,balanced_08,5400.0,0.024925959302910576,0.0029381173441454535
correlation_only_adaptive,balanced_08,5600.0,0.02141736433639586,0.0026835051836652793
correlation_only_adaptive,balanced_08,5800.0,0.02081474530428603,0.002445991899749026
correlation_only_adaptive,balanced_08,6000.0,0.01838625875141138,0.001994498536348467
correlation_only_adaptive,balanced_08,6200.0,0.021660432090150974,0.002716357449010857
correlation_only_adaptive,balanced_08,6400.0,0.022041921998826427,0.0027004255653439425
correlation_only_adaptive,balanced_08,6600.0,0.023054101816723436,0.0026686906171619483
correlation_only_adaptive,balanced_08,6800.0,0.022321372909188602,0.002582294071435723
correlation_only_adaptive,balanced_08,7000.0,0.022514017432414983,0.0026547151197772166
correlation_only_adaptive,balanced_08,7200.0,0.02269343019324597,0.002879845122311299
correlation_only_adaptive,balanced_08,7400.0,0.02148873584662504,0.0026886677148672956
correlation_only_adaptive,balanced_08,7600.0,0.02189880993104972,0.003018277192745303
correlation_only_adaptive,balanced_08,7800.0,0.02259638194884293,0.0030127370376135244
correlation_only_adaptive,balanced_08,8000.0,0.019709143828352524,0.002563916696256244
correlation_only_adaptive,balanced_08,8200.0,0.023719215650002522,0.0023935596637612304
correlation_only_adaptive,balanced_08,8400.0,0.02480824642098983,0.0028806898344103725
correlation_only_adaptive,balanced_08,8600.0,0.025215170795205456,0.003200675489584729
correlation_only_adaptive,balanced_08,8800.0,0.021348382991604797,0.002519871811354248
correlation_only_adaptive,balanced_08,9000.0,0.02122544908516721,0.0025180353900621645
correlation_only_adaptive,balanced_08,9200.0,0.02386670243997291,0.0032163056476893727
correlation_only_adaptive,balanced_08,9400.0,0.021644481582380255,0.0026518485009378963
correlation_only_adaptive,balanced_08,9600.0,0.020148495901668874,0.002291992747742606
correlation_only_adaptive,balanced_08,9800.0,0.01854120174997991,0.001959462794838409
correlation_only_adaptive,balanced_08,10000.0,0.018120372372343284,0.0020898193004600272
correlation_only_adaptive,balanced_08,10200.0,0.02717021334547128,0.002920293514219809
correlation_only_adaptive,balanced_08,10400.0,0.025737678619283434,0.0027385001539561166
correlation_only_adaptive,balanced_08,10600.0,0.026200682546365216,0.002992720023525577
correlation_only_adaptive,balanced_08,10800.0,0.02448207720231738,0.0029690408393411864
correlation_only_adaptive,balanced_08,11000.0,0.024767839547305912,0.0028945244780171253
correlation_only_adaptive,balanced_08,11200.0,0.02525821526061794,0.002996268520303567
correlation_only_adaptive,balanced_08,11400.0,0.02483104274802297,0.003439927312510798
correlation_only_adaptive,balanced_08,11600.0,0.025341800214014703,0.003265229033980237
correlation_only_adaptive,balanced_08,11800.0,0.026409666297092387,0.00325962014311535
correlation_only_adaptive,balanced_08,12000.0,0.022952022103930447,0.0032002072425146248
correlation_only_adaptive,balanced_08,12200.0,0.028192415658255938,0.003954990458814411
correlation_only_adaptive,balanced_08,12400.0,0.029380785106259955,0.003852598433584637
correlation_only_adaptive,balanced_08,12600.0,0.03177626995649022,0.0042978778070030385
correlation_only_adaptive,balanced_08,12800.0,0.03247582803384896,0.0047375471015430985
correlation_only_adaptive,balanced_08,13000.0,0.03296455319050511,0.004470816471560434
correlation_only_adaptive,balanced_08,13200.0,0.034677111171985825,0.004202939321622404
correlation_only_adaptive,balanced_08,13400.0,0.030560388952221785,0.002994627266529346
correlation_only_adaptive,balanced_08,13600.0,0.028087500333219422,0.002867867224272724
correlation_only_adaptive,balanced_08,13800.0,0.027798579327464303,0.002949610757194037
correlation_only_adaptive,balanced_08,14000.0,0.02476679146838294,0.00296547875687504
correlation_only_adaptive,balanced_08,14200.0,0.03235329150705235,0.0042878687042768645
correlation_only_adaptive,balanced_08,14400.0,0.033182542466393565,0.0043919079123038085
correlation_only_adaptive,balanced_08,14600.0,0.029549789348127506,0.003739765280715263
correlation_only_adaptive,balanced_08,14800.0,0.02646120237200541,0.003628158017818808
correlation_only_adaptive,balanced_08,15000.0,0.02660146104971813,0.0038977406986559124
correlation_only_adaptive,balanced_08,15200.0,0.025367637810363212,0.0034217440179087903
correlation_only_adaptive,balanced_08,15400.0,0.02444828916935793,0.00329730801210199
correlation_only_adaptive,balanced_08,15600.0,0.023801511120528782,0.0036726629816318484
correlation_only_adaptive,balanced_08,15800.0,0.02261641118941517,0.003762389936502179
correlation_only_adaptive,balanced_08,16000.0,0.019901981581811,0.0031550292829916568
state_oracle,independent,0.0,0.0899999999999999,8.620181743291816e-18
state_oracle,independent,200.0,0.05327397062979575,0.0008668627076342304
state_oracle,independent,400.0,0.027361571046223,0.0008806567540982728
state_oracle,independent,600.0,0.015166888061426815,0.0006765416059106875
state_oracle,independent,800.0,0.007558962946498337,0.000512404730264747
state_oracle,independent,1000.0,0.003999533839950322,0.0003446111013239702
state_oracle,independent,1200.0,0.002353867329328548,0.00021340095007082684
state_oracle,independent,1400.0,0.0018699696075735513,0.0001641153081574963
state_oracle,independent,1600.0,0.0018177949340839152,0.00021332802500827533
state_oracle,independent,1800.0,0.0014929418246406563,0.00015977036400843288
state_oracle,independent,2000.0,0.0013299262994405658,0.00015272685819397403
state_oracle,independent,2200.0,0.0011952733844069166,0.0001481239687633833
state_oracle,independent,2400.0,0.0010643811361838666,0.00013182980415649056
state_oracle,independent,2600.0,0.0009754420006713478,0.00013328729918897714
state_oracle,independent,2800.0,0.0007358057108039697,9.423241063786634e-05
state_oracle,independent,3000.0,0.0006319046457293341,9.107987606788127e-05
state_oracle,independent,3200.0,0.0005507579173510352,7.220698729181462e-05
state_oracle,independent,3400.0,0.00048593428457341907,6.97871132436081e-05
state_oracle,independent,3600.0,0.00041566031283555514,5.0175109396856686e-05
state_oracle,independent,3800.0,0.0003933831700697546,4.851615760202509e-05
state_oracle,independent,4000.0,0.0003597696505897803,4.347501193399584e-05
state_oracle,independent,4200.0,0.00031103192849915633,3.6674908400518755e-05
state_oracle,independent,4400.0,0.0002696336898904108,3.4764968742090196e-05
state_oracle,independent,4600.0,0.00025539977345033683,3.5063242554002734e-05
state_oracle,independent,4800.0,0.00024410379214759594,3.562553043952276e-05
state_oracle,independent,5000.0,0.00023977256252773812,3.500151521296776e-05
state_oracle,independent,5200.0,0.0002259854108890118,3.651351925537804e-05
state_oracle,independent,5400.0,0.00020425488983796504,3.26559756847866e-05
state_oracle,independent,5600.0,0.00019376867715635934,3.1118049911250875e-05
state_oracle,independent,5800.0,0.00018104785942396503,3.062698627670794e-05
state_oracle,independent,6000.0,0.00016587259332829496,2.8379251817941787e-05
state_oracle,independent,6200.0,0.00016285016663581333,2.7257262782940556e-05
state_oracle,independent,6400.0,0.00017067668048363903,3.421691949046435e-05
state_oracle,independent,6600.0,0.00014551456779501756,2.5808330980126957e-05
state_oracle,independent,6800.0,0.0001294707998273887,1.978882284657964e-05
state_oracle,independent,7000.0,0.00012874823590824198,1.5554286524193833e-05
state_oracle,independent,7200.0,0.00013092157661549316,1.8293837758847756e-05
state_oracle,independent,7400.0,0.00012989262778577816,1.776117592274776e-05
state_oracle,independent,7600.0,0.00013896655147347946,2.3495586037536818e-05
state_oracle,independent,7800.0,0.0001602205275818769,3.3350400104522644e-05
state_oracle,independent,8000.0,0.00016676827976877526,3.656808297007137e-05
state_oracle,independent,8200.0,0.00015250696808483217,3.324310506510594e-05
state_oracle,independent,8400.0,0.00014012496434002565,2.6971240354884104e-05
state_oracle,independent,8600.0,0.0001244988314782586,2.5359002934215078e-05
state_oracle,independent,8800.0,9.844889849975113e-05,1.3475726607236502e-05
state_oracle,independent,9000.0,9.336325417788162e-05,1.171977198720502e-05
state_oracle,independent,9200.0,9.462708198506252e-05,1.1273232718970676e-05
state_oracle,independent,9400.0,9.348079473391017e-05,1.1535298901958039e-05
state_oracle,independent,9600.0,9.147941354043515e-05,1.2578958377602408e-05
state_oracle,independent,9800.0,9.093555440313971e-05,1.3510603351867233e-05
state_oracle,independent,10000.0,9.804698233272415e-05,1.5199701595779411e-05
state_oracle,independent,10200.0,9.432380208305598e-05,1.3740865026056648e-05
state_oracle,independent,10400.0,9.211001171282046e-05,1.2283784594981342e-05
state_oracle,independent,10600.0,8.409827261604076e-05,9.686273469247188e-06
state_oracle,independent,10800.0,8.144932209354342e-05,9.74261140069388e-06
state_oracle,independent,11000.0,8.14184167283097e-05,8.995677989904329e-06
state_oracle,independent,11200.0,8.495336371763983e-05,1.0388314873560091e-05
state_oracle,independent,11400.0,8.358032376522358e-05,9.477634982024858e-06
state_oracle,independent,11600.0,8.35430041144436e-05,1.0312494442346518e-05
state_oracle,independent,11800.0,9.137443795267088e-05,1.2015016205884194e-05
state_oracle,independent,12000.0,9.777371814695628e-05,1.5686258304093096e-05
state_oracle,independent,12200.0,9.114521433673377e-05,1.458592190006143e-05
state_oracle,independent,12400.0,8.167867883111738e-05,1.2850201382579848e-05
state_oracle,independent,12600.0,6.84316282454588e-05,7.038845266133957e-06
state_oracle,independent,12800.0,7.309307728282035e-05,9.935039580248056e-06
state_oracle,independent,13000.0,6.851733427251903e-05,8.344042743369277e-06
state_oracle,independent,13200.0,7.026052550807528e-05,8.795298175147467e-06
state_oracle,independent,13400.0,7.094236525356387e-05,8.93559781365516e-06
state_oracle,independent,13600.0,7.155646669746381e-05,8.34846872996614e-06
state_oracle,independent,13800.0,7.224552287521082e-05,8.190594044920245e-06
state_oracle,independent,14000.0,6.776086974807575e-05,6.926532680645539e-06
state_oracle,independent,14200.0,6.615056054211288e-05,6.733443693016018e-06
state_oracle,independent,14400.0,6.0925918461487966e-05,6.450126176815173e-06
state_oracle,independent,14600.0,6.0481150856244264e-05,6.9411681203251e-06
state_oracle,independent,14800.0,5.964817284567917e-05,6.7908013997786155e-06
state_oracle,independent,15000.0,5.708693134013423e-05,7.606990991097975e-06
state_oracle,independent,15200.0,5.971541526866144e-05,9.01983477385978e-06
state_oracle,independent,15400.0,5.9872442129047856e-05,9.477993305855031e-06
state_oracle,independent,15600.0,5.387084638152696e-05,7.789036128208243e-06
state_oracle,independent,15800.0,5.3651005959930864e-05,7.666235610814236e-06
state_oracle,independent,16000.0,5.8084550776374e-05,8.761969890579953e-06
state_oracle,global_08,0.0,0.0899999999999999,8.620181743291816e-18
state_oracle,global_08,200.0,0.07261803515173298,0.002150689743130929
state_oracle,global_08,400.0,0.06128973007327357,0.003089232511036625
state_oracle,global_08,600.0,0.05425906869471143,0.003870220074891012
state_oracle,global_08,800.0,0.04712170408723146,0.003841295564036811
state_oracle,global_08,1000.0,0.044585801939312594,0.004044386993465701
state_oracle,global_08,1200.0,0.04205816084855533,0.004050403238405721
state_oracle,global_08,1400.0,0.0356696021984327,0.003920509043538412
state_oracle,global_08,1600.0,0.03321730908420695,0.003547144364981362
state_oracle,global_08,1800.0,0.03193449467908632,0.003532147308445328
state_oracle,global_08,2000.0,0.03530688442406528,0.004126391214057238
state_oracle,global_08,2200.0,0.03409660384241065,0.0040751674697289565
state_oracle,global_08,2400.0,0.031695595349159306,0.0035794452368211878
state_oracle,global_08,2600.0,0.030860142208355326,0.0038096304847823705
state_oracle,global_08,2800.0,0.029749854132449325,0.004016333057334735
state_oracle,global_08,3000.0,0.02585585034390771,0.0033328465790177326
state_oracle,global_08,3200.0,0.021599654760468823,0.002685487476321905
state_oracle,global_08,3400.0,0.01874555304814092,0.0020994100391745667
state_oracle,global_08,3600.0,0.020805419456007633,0.0025733852048970053
state_oracle,global_08,3800.0,0.021353752726571425,0.002571393498565317
state_oracle,global_08,4000.0,0.020469755200392677,0.0026726151260467994
state_oracle,global_08,4200.0,0.018527650132908125,0.0023195063356260238
state_oracle,global_08,4400.0,0.01879024987321308,0.002470169863514046
state_oracle,global_08,4600.0,0.01762607735643361,0.00249611618003347
state_oracle,global_08,4800.0,0.016300012345580036,0.0020141684201263987
state_oracle,global_08,5000.0,0.014757717098078655,0.0017288940609318617
state_oracle,global_08,5200.0,0.015750172426912422,0.001976791929473841
state_oracle,global_08,5400.0,0.01573915717959557,0.0018173882129929422
state_oracle,global_08,5600.0,0.01689237258071113,0.0024215413786941704
state_oracle,global_08,5800.0,0.017187772437139738,0.002825234417956061
state_oracle,global_08,6000.0,0.018704745480565454,0.003353471448385305
state_oracle,global_08,6200.0,0.017871883028820954,0.003223729292683106
state_oracle,global_08,6400.0,0.01563885476210132,0.0023763664058372826
state_oracle,global_08,6600.0,0.015338037754982634,0.002408162615861682
state_oracle,global_08,6800.0,0.01502116300786149,0.0023102351516145177
state_oracle,global_08,7000.0,0.015709228194702666,0.0025859233397825605
state_oracle,global_08,7200.0,0.01409060630941474,0.001837355979835477
state_oracle,global_08,7400.0,0.012156279514821249,0.0013748944741057499
state_oracle,global_08,7600.0,0.012129595040521158,0.0014870783197435502
state_oracle,global_08,7800.0,0.01313243372964693,0.001714400150312495
state_oracle,global_08,8000.0,0.013958825800983458,0.0019204056082108975
state_oracle,global_08,8200.0,0.014620317347866904,0.0022472048435046845
state_oracle,global_08,8400.0,0.01459554158947672,0.002482209120979256
state_oracle,global_08,8600.0,0.014722503551970481,0.002425845072420864
state_oracle,global_08,8800.0,0.01397798310516818,0.0020022414130202153
state_oracle,global_08,9000.0,0.014260796121722555,0.0021032553325445137
state_oracle,global_08,9200.0,0.012633953319124822,0.0017936926364626833
state_oracle,global_08,9400.0,0.013722343699291576,0.001919342847611719
state_oracle,global_08,9600.0,0.01525041362853313,0.0020963896469346727
state_oracle,global_08,9800.0,0.01568777935372957,0.002022204837998302
state_oracle,global_08,10000.0,0.016916149754099406,0.0022677270400450335
state_oracle,global_08,10200.0,0.01921248289170774,0.002481530165016181
state_oracle,global_08,10400.0,0.019743790531764994,0.0024562067736477442
state_oracle,global_08,10600.0,0.01743217111594514,0.002094009967670211
state_oracle,global_08,10800.0,0.017957193438744305,0.002478797946615736
state_oracle,global_08,11000.0,0.016603006588588633,0.002145576356400409
state_oracle,global_08,11200.0,0.018250613718021207,0.002335259132073318
state_oracle,global_08,11400.0,0.02004044284152481,0.0024992299951510236
state_oracle,global_08,11600.0,0.020276958573595388,0.0024805169168117197
state_oracle,global_08,11800.0,0.019950224107210746,0.0023626477265217623
state_oracle,global_08,12000.0,0.01795731998925037,0.0019653780793768088
state_oracle,global_08,12200.0,0.015799176645548595,0.0018419741954446257
state_oracle,global_08,12400.0,0.014915906380602369,0.0018527847932871887
state_oracle,global_08,12600.0,0.014090082227465071,0.001807192771650184
state_oracle,global_08,12800.0,0.014394462875768762,0.0019201080741773602
state_oracle,global_08,13000.0,0.016668123900410507,0.002410888456228095
state_oracle,global_08,13200.0,0.01567387969889089,0.002404620780169435
state_oracle,global_08,13400.0,0.015968279129442074,0.0025170171165615164
state_oracle,global_08,13600.0,0.01835690114967797,0.0026502861943594833
state_oracle,global_08,13800.0,0.017420908704525815,0.0022947327471958333
state_oracle,global_08,14000.0,0.01835231734736177,0.002573834227170596
state_oracle,global_08,14200.0,0.01850835049861911,0.0025846652926521207
state_oracle,global_08,14400.0,0.01773718390991917,0.0025796719045670957
state_oracle,global_08,14600.0,0.016924886579125574,0.0022809975290760454
state_oracle,global_08,14800.0,0.015502294518774221,0.0018968936347842306
state_oracle,global_08,15000.0,0.015607134955061634,0.0019052412627778772
state_oracle,global_08,15200.0,0.016527559899280217,0.002189828576237554
state_oracle,global_08,15400.0,0.019535335444913197,0.0025054872379992
state_oracle,global_08,15600.0,0.021007495302973953,0.0027030896445965355
state_oracle,global_08,15800.0,0.02203164738890898,0.0027805777641450647
state_oracle,global_08,16000.0,0.021847046592301987,0.0026272335811880956
state_oracle,clustered_08,0.0,0.0899999999999999,8.620181743291816e-18
state_oracle,clustered_08,200.0,0.05660972176691661,0.0016109251031116792
state_oracle,clustered_08,400.0,0.03838554827274522,0.0016847272548922265
state_oracle,clustered_08,600.0,0.02504045773550393,0.0015353058796535217
state_oracle,clustered_08,800.0,0.016407367710511815,0.001281233173351278
state_oracle,clustered_08,1000.0,0.01272753781188112,0.0013649028091369973
state_oracle,clustered_08,1200.0,0.009428748831957079,0.0011701516294070847
state_oracle,clustered_08,1400.0,0.007678195157348139,0.0009376601621047757
state_oracle,clustered_08,1600.0,0.007708584156017203,0.0009160217882243563
state_oracle,clustered_08,1800.0,0.006785401099676296,0.0007823516285171472
state_oracle,clustered_08,2000.0,0.005522812849708649,0.0005717789642152084
state_oracle,clustered_08,2200.0,0.004918973633810795,0.0006034941902841815
state_oracle,clustered_08,2400.0,0.0038957241186634403,0.00041039630810904424
state_oracle,clustered_08,2600.0,0.003166419539123833,0.0003219029242720785
state_oracle,clustered_08,2800.0,0.0029406053163027646,0.0003319185438450566
state_oracle,clustered_08,3000.0,0.0026212537489314,0.0003064973526887872
state_oracle,clustered_08,3200.0,0.0026479053372548285,0.000348544676638543
state_oracle,clustered_08,3400.0,0.0022790848013083684,0.0002677356201810039
state_oracle,clustered_08,3600.0,0.0019398539446341036,0.00024771845106233794
state_oracle,clustered_08,3800.0,0.0016599797382454795,0.00020780694348286805
state_oracle,clustered_08,4000.0,0.001618151582135991,0.00020433401155009598
state_oracle,clustered_08,4200.0,0.001443875409139353,0.00017245632385681496
state_oracle,clustered_08,4400.0,0.0012677329385185386,0.00014020663617024998
state_oracle,clustered_08,4600.0,0.001344472157584805,0.00016836118182454453
state_oracle,clustered_08,4800.0,0.0012804064751592704,0.00015232952990807568
state_oracle,clustered_08,5000.0,0.001309723177342967,0.00014383925779515799
state_oracle,clustered_08,5200.0,0.001178350846471755,0.00013988571906645687
state_oracle,clustered_08,5400.0,0.0011585154911382678,0.0001365499286307196
state_oracle,clustered_08,5600.0,0.0011617835078657388,0.00013335825873075793
state_oracle,clustered_08,5800.0,0.0011858441770249575,0.00014761332058163147
state_oracle,clustered_08,6000.0,0.0012362780525512684,0.00018133631068485644
state_oracle,clustered_08,6200.0,0.001258827275258962,0.00020845747640491305
state_oracle,clustered_08,6400.0,0.0011370077381020135,0.00018680891266815048
state_oracle,clustered_08,6600.0,0.001108662718643148,0.00019306489611092852
state_oracle,clustered_08,6800.0,0.0010954696712786,0.00016378143114399347
state_oracle,clustered_08,7000.0,0.0010490903894161197,0.00014046459018439528
state_oracle,clustered_08,7200.0,0.001008400289629775,0.00014993395016373097
state_oracle,clustered_08,7400.0,0.0010040725704755392,0.00012879024522155426
state_oracle,clustered_08,7600.0,0.001012159030238664,0.00011738775310140931
state_oracle,clustered_08,7800.0,0.0009537807841310771,0.00010233210963003817
state_oracle,clustered_08,8000.0,0.000946243508439095,9.660602621484464e-05
state_oracle,clustered_08,8200.0,0.001031144031548047,0.00011581529139619771
state_oracle,clustered_08,8400.0,0.0009883848494873298,0.00011595901794072164
state_oracle,clustered_08,8600.0,0.0010360210158318868,0.00013306577648247755
state_oracle,clustered_08,8800.0,0.0010465440010569305,0.0001424373544078785
state_oracle,clustered_08,9000.0,0.0010463105284904846,0.00015219470373591706
state_oracle,clustered_08,9200.0,0.0010020626251680343,0.0001466236475727781
state_oracle,clustered_08,9400.0,0.0009967462804938737,0.0001629485252605024
state_oracle,clustered_08,9600.0,0.0009481252536886176,0.00016375442915242167
state_oracle,clustered_08,9800.0,0.0009642623491436109,0.0001600418821124773
state_oracle,clustered_08,10000.0,0.0009062608797609428,0.00013294856449942862
state_oracle,clustered_08,10200.0,0.0007617204476187155,9.325326807065152e-05
state_oracle,clustered_08,10400.0,0.0007267626271868931,8.473770786655865e-05
state_oracle,clustered_08,10600.0,0.0007233447147091776,8.16375331547879e-05
state_oracle,clustered_08,10800.0,0.0006419848920083978,7.722560180618565e-05
state_oracle,clustered_08,11000.0,0.0006173897042043349,7.011101128443436e-05
state_oracle,clustered_08,11200.0,0.0005972657180245874,6.795245826625521e-05
state_oracle,clustered_08,11400.0,0.0006070883277818168,8.197810820948191e-05
state_oracle,clustered_08,11600.0,0.0005948364189477178,8.848994905115347e-05
state_oracle,clustered_08,11800.0,0.0006374879911956474,9.09124491205324e-05
state_oracle,clustered_08,12000.0,0.0006990770442052918,0.00010168724970653693
state_oracle,clustered_08,12200.0,0.0006371858160486341,8.998209419533581e-05
state_oracle,clustered_08,12400.0,0.0005638402495192738,7.043063915910442e-05
state_oracle,clustered_08,12600.0,0.0005371843174768415,5.740109033101315e-05
state_oracle,clustered_08,12800.0,0.0005587454693212436,7.939338780428627e-05
state_oracle,clustered_08,13000.0,0.0006008612503410708,8.19212106048852e-05
state_oracle,clustered_08,13200.0,0.0006770047021340131,0.00010286384829550344
state_oracle,clustered_08,13400.0,0.0006950531535264829,0.00010794679642788863
state_oracle,clustered_08,13600.0,0.0007302065122957779,0.00011217461592111069
state_oracle,clustered_08,13800.0,0.0007413127171795983,8.946941766582516e-05
state_oracle,clustered_08,14000.0,0.0007559825382561762,8.860982661794726e-05
state_oracle,clustered_08,14200.0,0.0007103893309734441,8.498575216082318e-05
state_oracle,clustered_08,14400.0,0.0006617566044342045,7.48278525334902e-05
state_oracle,clustered_08,14600.0,0.000658419460457813,7.499314915256805e-05
state_oracle,clustered_08,14800.0,0.0007068896944749042,9.391392361306796e-05
state_oracle,clustered_08,15000.0,0.0007416980483291901,0.00011245535163665608
state_oracle,clustered_08,15200.0,0.0007776957352698151,0.00012829500834714497
state_oracle,clustered_08,15400.0,0.0007643916247628743,0.00010516683977018753
state_oracle,clustered_08,15600.0,0.0007335607026078027,9.035075249205033e-05
state_oracle,clustered_08,15800.0,0.0007644562185286043,0.00010167672862081258
state_oracle,clustered_08,16000.0,0.0007562179558519898,8.831721784772165e-05
state_oracle,balanced_08,0.0,0.0899999999999999,8.620181743291816e-18
state_oracle,balanced_08,200.0,0.06799846857447282,0.0021575157042189293
state_oracle,balanced_08,400.0,0.0552408463763571,0.00287658108380135
state_oracle,balanced_08,600.0,0.047730420492738054,0.003311725014317302
state_oracle,balanced_08,800.0,0.038950813569993276,0.0033958324709911568
state_oracle,balanced_08,1000.0,0.0369987179298639,0.003413398503312665
state_oracle,balanced_08,1200.0,0.03277125786855742,0.0031935177624695344
state_oracle,balanced_08,1400.0,0.026673760598569397,0.002984943120369011
state_oracle,balanced_08,1600.0,0.023898777765200878,0.002663876689335274
