seed_index,scenario,max_delay,policy,cell_mse,oracle_cell_mse,normalized_cell_score
14,global_08,4,state_correlation_adaptive,0.06649560155853132,0.05471031352293669,1.2154125479586912
14,global_08,16,state_correlation_adaptive,0.09291012479204792,0.05576658848245246,1.6660535872887952
14,clustered_08,4,state_correlation_adaptive,0.0040902095726421586,0.0036549530507457052,1.119086761403857
14,clustered_08,16,state_correlation_adaptive,0.013381380718189336,0.003776765102227722,3.5430799522841223
14,balanced_08,4,state_correlation_adaptive,0.03956268787130059,0.013625747937486166,2.9035241260010842
14,balanced_08,16,state_correlation_adaptive,0.043299023954879605,0.01407665674615273,3.07594514348825
15,independent,4,state_correlation_adaptive,0.003046152785252272,0.0014939566937294685,2.0389833239730315
15,independent,16,state_correlation_adaptive,0.004355722621085018,0.0018901734799399883,2.3044036260752683
15,global_08,4,state_correlation_adaptive,0.04125876928173689,0.012223403945502281,3.3753911321010093
15,global_08,16,state_correlation_adaptive,0.032243768958470385,0.014533825343379847,2.218532849863743
15,clustered_08,4,state_correlation_adaptive,0.010661810348077972,0.0017930241184695782,5.94627268995036
15,clustered_08,16,state_correlation_adaptive,0.00352421225585704,0.0017863781603551822,1.9728254263679128
15,balanced_08,4,state_correlation_adaptive,0.028950308177535234,0.009704188195652847,2.9832797544573597
15,balanced_08,16,state_correlation_adaptive,0.028460981960327546,0.00863292083255635,3.296796358075692
16,independent,4,state_correlation_adaptive,0.00421872404188207,0.0020191019255077613,2.089406180334928
16,independent,16,state_correlation_adaptive,0.0024653845241974204,0.00237715403519317,1.0371160167570213
16,global_08,4,state_correlation_adaptive,0.05622103368620233,0.01141817745621039,4.923818525488365
16,global_08,16,state_correlation_adaptive,0.05499822618339002,0.012796934064700446,4.2977658480791305
16,clustered_08,4,state_correlation_adaptive,0.009999509796760514,0.004053344963125193,2.466977246627125
16,clustered_08,16,state_correlation_adaptive,0.0064541767355206,0.003330036889290083,1.9381697410855228
16,balanced_08,4,state_correlation_adaptive,0.019927061927930624,0.021430163850650462,0.9298604558884782
16,balanced_08,16,state_correlation_adaptive,0.018099087214466507,0.017822022428163033,1.01554620343568
17,independent,4,state_correlation_adaptive,0.0034362590929804203,0.0012096879253554564,2.840616179557802
17,independent,16,state_correlation_adaptive,0.0021303468120099254,0.0010483181312412118,2.032156793365377
17,global_08,4,state_correlation_adaptive,0.02799432691538903,0.012013530137510319,2.3302332116337094
17,global_08,16,state_correlation_adaptive,0.03458680334218811,0.013537607759381995,2.554868183281374
17,clustered_08,4,state_correlation_adaptive,0.01044579965307597,0.002031817551553492,5.141111043700403
17,clustered_08,16,state_correlation_adaptive,0.005274010395980422,0.0021088128385724192,2.5009381105393467
17,balanced_08,4,state_correlation_adaptive,0.03592948319724611,0.007688723926716129,4.67300992202378
17,balanced_08,16,state_correlation_adaptive,0.029306461971641024,0.008607097110083664,3.404918243260782
18,independent,4,state_correlation_adaptive,0.0057659404151142,0.0016565941364042737,3.480599314222784
18,independent,16,state_correlation_adaptive,0.004634003526980733,0.0020070809381364193,2.308827431385711
18,global_08,4,state_correlation_adaptive,0.04324366789273514,0.011413516782755243,3.7888118724346453
18,global_08,16,state_correlation_adaptive,0.035546608995488324,0.01081571281840396,3.2865710834150845
18,clustered_08,4,state_correlation_adaptive,0.0036297880106141945,0.0013885596631468115,2.614067012711732
18,clustered_08,16,state_correlation_adaptive,0.004734445416079179,0.0015586580445101877,3.0375138618470934
18,balanced_08,4,state_correlation_adaptive,0.024039426494180387,0.0056360235817215455,4.265316875561662
18,balanced_08,16,state_correlation_adaptive,0.023973574565384563,0.00577322026136653,4.1525480546467115
19,independent,4,state_correlation_adaptive,0.003112594826532703,0.0016296389707404109,1.9099904226753521
19,independent,16,state_correlation_adaptive,0.0039269280214591475,0.0015295161987283535,2.5674314693260607
19,global_08,4,state_correlation_adaptive,0.041915089172280866,0.009752937826233743,4.297688544628718
19,global_08,16,state_correlation_adaptive,0.03045763054619267,0.013702071162322794,2.2228486617368763
19,clustered_08,4,state_correlation_adaptive,0.014230780305027793,0.0035541714193545746,4.003965657799379
19,clustered_08,16,state_correlation_adaptive,0.0066576540639784795,0.0027190980211519006,2.4484788750491884
19,balanced_08,4,state_correlation_adaptive,0.02144366931284126,0.004947729363000718,4.334042494967028
19,balanced_08,16,state_correlation_adaptive,0.02482311231980085,0.005623645872329029,4.414060359302172
