seed,seed_index,scenario,max_delay,policy,charged_budget,observed_messages,total_probe_cost,total_updates,finite,within_budget
20260742,12,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260742,12,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,independent,4,state_correlation_adaptive,15970,6338,768,2408,True,True
20260743,13,independent,4,correlation_only_adaptive,15978,6342,768,2409,True,True
20260743,13,independent,4,state_oracle,15840,14080,0,440,True,True
20260743,13,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,global_08,4,state_correlation_adaptive,15968,3552,768,3104,True,True
20260743,13,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260743,13,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260743,13,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,clustered_08,4,state_correlation_adaptive,15988,6284,768,2426,True,True
20260743,13,clustered_08,4,correlation_only_adaptive,15984,5648,768,2584,True,True
20260743,13,clustered_08,4,state_oracle,15900,11800,0,1025,True,True
20260743,13,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,balanced_08,4,state_correlation_adaptive,15940,4836,768,2776,True,True
20260743,13,balanced_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260743,13,balanced_08,4,state_oracle,15880,11360,0,1130,True,True
20260743,13,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,independent,16,state_correlation_adaptive,15898,10514,768,1346,True,True
20260743,13,independent,16,correlation_only_adaptive,15996,7492,768,2126,True,True
20260743,13,independent,16,state_oracle,15840,14080,0,440,True,True
20260743,13,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,global_08,16,state_correlation_adaptive,15940,4836,768,2776,True,True
20260743,13,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260743,13,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260743,13,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,clustered_08,16,state_correlation_adaptive,15988,6284,768,2426,True,True
20260743,13,clustered_08,16,correlation_only_adaptive,15988,6220,768,2442,True,True
20260743,13,clustered_08,16,state_oracle,15920,11040,0,1220,True,True
20260743,13,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260743,13,balanced_08,16,state_correlation_adaptive,15980,5204,768,2694,True,True
20260743,13,balanced_08,16,correlation_only_adaptive,15980,5204,768,2694,True,True
20260743,13,balanced_08,16,state_oracle,15880,11360,0,1130,True,True
20260743,13,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260743,13,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260743,13,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260743,13,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,independent,4,state_correlation_adaptive,15986,7550,768,2109,True,True
20260744,14,independent,4,correlation_only_adaptive,15968,7856,768,2028,True,True
20260744,14,independent,4,state_oracle,15840,14080,0,440,True,True
20260744,14,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,global_08,4,state_correlation_adaptive,15884,7404,768,2120,True,True
20260744,14,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260744,14,global_08,4,state_oracle,15960,5920,0,2510,True,True
20260744,14,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,clustered_08,4,state_correlation_adaptive,15968,8840,768,1782,True,True
20260744,14,clustered_08,4,correlation_only_adaptive,16000,8128,768,1968,True,True
20260744,14,clustered_08,4,state_oracle,15880,12560,0,830,True,True
20260744,14,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,balanced_08,4,state_correlation_adaptive,15978,4950,768,2757,True,True
20260744,14,balanced_08,4,correlation_only_adaptive,15976,4696,768,2820,True,True
20260744,14,balanced_08,4,state_oracle,15900,10000,0,1475,True,True
20260744,14,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,independent,16,state_correlation_adaptive,15928,8344,768,1896,True,True
20260744,14,independent,16,correlation_only_adaptive,15938,7366,768,2143,True,True
20260744,14,independent,16,state_oracle,15840,14080,0,440,True,True
20260744,14,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,global_08,16,state_correlation_adaptive,15968,3552,768,3104,True,True
20260744,14,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260744,14,global_08,16,state_oracle,15960,5920,0,2510,True,True
20260744,14,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,clustered_08,16,state_correlation_adaptive,15964,8204,768,1940,True,True
20260744,14,clustered_08,16,correlation_only_adaptive,16000,8128,768,1968,True,True
20260744,14,clustered_08,16,state_oracle,15880,12560,0,830,True,True
20260744,14,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260744,14,balanced_08,16,state_correlation_adaptive,15976,4632,768,2836,True,True
20260744,14,balanced_08,16,correlation_only_adaptive,15972,4124,768,2962,True,True
20260744,14,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260744,14,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260744,14,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260744,14,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260744,14,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,independent,4,state_correlation_adaptive,15774,12794,768,745,True,True
20260745,15,independent,4,correlation_only_adaptive,15802,11510,768,1073,True,True
20260745,15,independent,4,state_oracle,15840,14080,0,440,True,True
20260745,15,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,global_08,4,state_correlation_adaptive,15968,3552,768,3104,True,True
20260745,15,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260745,15,global_08,4,state_oracle,15860,12720,0,785,True,True
20260745,15,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,clustered_08,4,state_correlation_adaptive,15966,8522,768,1861,True,True
20260745,15,clustered_08,4,correlation_only_adaptive,15998,7810,768,2047,True,True
20260745,15,clustered_08,4,state_oracle,15880,12560,0,830,True,True
20260745,15,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,balanced_08,4,state_correlation_adaptive,15920,7264,768,2164,True,True
20260745,15,balanced_08,4,correlation_only_adaptive,15992,6856,768,2284,True,True
20260745,15,balanced_08,4,state_oracle,15860,12720,0,785,True,True
20260745,15,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,independent,16,state_correlation_adaptive,15960,7568,768,2098,True,True
20260745,15,independent,16,correlation_only_adaptive,15834,11938,768,974,True,True
20260745,15,independent,16,state_oracle,15840,14080,0,440,True,True
20260745,15,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,global_08,16,state_correlation_adaptive,15968,3552,768,3104,True,True
20260745,15,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260745,15,global_08,16,state_oracle,15900,10000,0,1475,True,True
20260745,15,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,clustered_08,16,state_correlation_adaptive,15966,8522,768,1861,True,True
20260745,15,clustered_08,16,correlation_only_adaptive,15990,6666,768,2331,True,True
20260745,15,clustered_08,16,state_oracle,15880,12560,0,830,True,True
20260745,15,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260745,15,balanced_08,16,state_correlation_adaptive,15972,4124,768,2962,True,True
20260745,15,balanced_08,16,correlation_only_adaptive,15972,4124,768,2962,True,True
20260745,15,balanced_08,16,state_oracle,15900,10000,0,1475,True,True
20260745,15,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260745,15,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260745,15,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260745,15,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,independent,4,state_correlation_adaptive,15988,6220,768,2442,True,True
20260746,16,independent,4,correlation_only_adaptive,15988,6220,768,2442,True,True
20260746,16,independent,4,state_oracle,15840,14080,0,440,True,True
20260746,16,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,global_08,4,state_correlation_adaptive,15970,3806,768,3041,True,True
20260746,16,global_08,4,correlation_only_adaptive,15970,3806,768,3041,True,True
20260746,16,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260746,16,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,clustered_08,4,state_correlation_adaptive,15954,6742,768,2303,True,True
20260746,16,clustered_08,4,correlation_only_adaptive,15998,7810,768,2047,True,True
20260746,16,clustered_08,4,state_oracle,15880,12560,0,830,True,True
20260746,16,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,balanced_08,4,state_correlation_adaptive,15946,5662,768,2571,True,True
20260746,16,balanced_08,4,correlation_only_adaptive,15972,4124,768,2962,True,True
20260746,16,balanced_08,4,state_oracle,15940,7280,0,2165,True,True
20260746,16,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,independent,16,state_correlation_adaptive,15918,8274,768,1911,True,True
20260746,16,independent,16,correlation_only_adaptive,15918,8274,768,1911,True,True
20260746,16,independent,16,state_oracle,15860,13920,0,485,True,True
20260746,16,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,global_08,16,state_correlation_adaptive,15914,6374,768,2385,True,True
20260746,16,global_08,16,correlation_only_adaptive,15970,3806,768,3041,True,True
20260746,16,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260746,16,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,clustered_08,16,state_correlation_adaptive,16000,8128,768,1968,True,True
20260746,16,clustered_08,16,correlation_only_adaptive,16000,8128,768,1968,True,True
20260746,16,clustered_08,16,state_oracle,15880,12560,0,830,True,True
20260746,16,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260746,16,balanced_08,16,state_correlation_adaptive,15944,5408,768,2634,True,True
20260746,16,balanced_08,16,correlation_only_adaptive,15972,4124,768,2962,True,True
20260746,16,balanced_08,16,state_oracle,15920,8640,0,1820,True,True
20260746,16,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260746,16,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260746,16,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260746,16,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,independent,4,state_correlation_adaptive,15922,8910,768,1753,True,True
20260747,17,independent,4,correlation_only_adaptive,15918,8274,768,1911,True,True
20260747,17,independent,4,state_oracle,15840,14080,0,440,True,True
20260747,17,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,global_08,4,state_correlation_adaptive,15968,3552,768,3104,True,True
20260747,17,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260747,17,global_08,4,state_oracle,15860,12720,0,785,True,True
20260747,17,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,clustered_08,4,state_correlation_adaptive,15968,8840,768,1782,True,True
20260747,17,clustered_08,4,correlation_only_adaptive,16000,8128,768,1968,True,True
20260747,17,clustered_08,4,state_oracle,15880,12560,0,830,True,True
20260747,17,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,balanced_08,4,state_correlation_adaptive,15970,3806,768,3041,True,True
20260747,17,balanced_08,4,correlation_only_adaptive,15970,3806,768,3041,True,True
20260747,17,balanced_08,4,state_oracle,15860,12720,0,785,True,True
20260747,17,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,independent,16,state_correlation_adaptive,15904,10800,768,1276,True,True
20260747,17,independent,16,correlation_only_adaptive,15854,11282,768,1143,True,True
20260747,17,independent,16,state_oracle,15840,14080,0,440,True,True
20260747,17,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,global_08,16,state_correlation_adaptive,15940,4836,768,2776,True,True
20260747,17,global_08,16,correlation_only_adaptive,15968,3552,768,3104,True,True
20260747,17,global_08,16,state_oracle,15860,12720,0,785,True,True
20260747,17,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,clustered_08,16,state_correlation_adaptive,15998,7810,768,2047,True,True
20260747,17,clustered_08,16,correlation_only_adaptive,15996,7492,768,2126,True,True
20260747,17,clustered_08,16,state_oracle,15880,12560,0,830,True,True
20260747,17,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260747,17,balanced_08,16,state_correlation_adaptive,15986,6030,768,2489,True,True
20260747,17,balanced_08,16,correlation_only_adaptive,15984,5712,768,2568,True,True
20260747,17,balanced_08,16,state_oracle,15860,12720,0,785,True,True
20260747,17,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260747,17,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260747,17,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260747,17,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,independent,4,state_correlation_adaptive,15948,7244,768,2176,True,True
20260748,18,independent,4,correlation_only_adaptive,15988,6220,768,2442,True,True
20260748,18,independent,4,state_oracle,15840,14080,0,440,True,True
20260748,18,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,global_08,4,state_correlation_adaptive,15912,6120,768,2448,True,True
20260748,18,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260748,18,global_08,4,state_oracle,15880,11360,0,1130,True,True
20260748,18,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,clustered_08,4,state_correlation_adaptive,15896,9120,768,1694,True,True
20260748,18,clustered_08,4,correlation_only_adaptive,15984,5840,768,2536,True,True
20260748,18,clustered_08,4,state_oracle,15860,13320,0,635,True,True
20260748,18,clustered_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,clustered_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,clustered_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,clustered_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,balanced_08,4,state_correlation_adaptive,15920,7200,768,2180,True,True
20260748,18,balanced_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260748,18,balanced_08,4,state_oracle,15880,11360,0,1130,True,True
20260748,18,balanced_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,balanced_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,balanced_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,balanced_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,independent,16,state_correlation_adaptive,15952,9084,768,1717,True,True
20260748,18,independent,16,correlation_only_adaptive,15942,9458,768,1621,True,True
20260748,18,independent,16,state_oracle,15840,14080,0,440,True,True
20260748,18,independent,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,independent,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,independent,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,independent,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,global_08,16,state_correlation_adaptive,15918,6946,768,2243,True,True
20260748,18,global_08,16,correlation_only_adaptive,15972,4124,768,2962,True,True
20260748,18,global_08,16,state_oracle,15880,11360,0,1130,True,True
20260748,18,global_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,global_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,global_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,global_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,clustered_08,16,state_correlation_adaptive,15996,7492,768,2126,True,True
20260748,18,clustered_08,16,correlation_only_adaptive,15996,7492,768,2126,True,True
20260748,18,clustered_08,16,state_oracle,15880,12560,0,830,True,True
20260748,18,clustered_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,clustered_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,clustered_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,clustered_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260748,18,balanced_08,16,state_correlation_adaptive,15950,6234,768,2429,True,True
20260748,18,balanced_08,16,correlation_only_adaptive,15980,5204,768,2694,True,True
20260748,18,balanced_08,16,state_oracle,15880,11360,0,1130,True,True
20260748,18,balanced_08,16,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260748,18,balanced_08,16,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260748,18,balanced_08,16,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260748,18,balanced_08,16,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260749,19,independent,4,state_correlation_adaptive,15886,9050,768,1709,True,True
20260749,19,independent,4,correlation_only_adaptive,15922,7454,768,2117,True,True
20260749,19,independent,4,state_oracle,15840,14080,0,440,True,True
20260749,19,independent,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260749,19,independent,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260749,19,independent,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260749,19,independent,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260749,19,global_08,4,state_correlation_adaptive,15912,6120,768,2448,True,True
20260749,19,global_08,4,correlation_only_adaptive,15968,3552,768,3104,True,True
20260749,19,global_08,4,state_oracle,15860,12720,0,785,True,True
20260749,19,global_08,4,fixed_q1_oracle_eta,16000,3200,0,3200,True,True
20260749,19,global_08,4,fixed_q4_oracle_eta,16000,8000,0,2000,True,True
20260749,19,global_08,4,fixed_q8_oracle_eta,15936,10624,0,1328,True,True
20260749,19,global_08,4,fixed_q32_oracle_eta,15840,14080,0,440,True,True
20260749,19,clustered_08,4,state_correlation_adaptive,15936,9552,768,1596,True,True
