persistence,rho,delay,seed,policy,pilot_stays,persistence_upper,certificate_covered,gap,delta_upper,num_agents,eta,theorem_contraction,updates,risk_surrogate,exact_radius,exact_residual,expected_final_error,used_persistence,final_error,maximum_error,diverged
0.5,0.0,2,34,iid_naive,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,0.00018310416931863682,1.1142422110075905,False
0.5,0.0,2,34,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.014988414994969015,0.995028219672209,350,0.7063725675361013,0.9804903918877848,1.5730336272784255e-15,0.0012517178236352516,0.5,0.0006069003827017887,1.0545339712514603,False
0.5,0.0,2,34,oracle_q1,-1,0.5,True,1,0.0,1,0.0305128368946816,0.9800953143413963,2000,0.0021925897647741065,0.9609915985460662,4.98828777051636e-16,0.0010311421378161165,0.5,0.0006260058914690787,1.117751200285332,False
0.5,0.0,2,34,oracle_q32,-1,0.5,True,1,0.0,32,0.031393704964990665,0.9795281387237824,487,0.13453497319962412,0.9592195671578286,7.468261590855957e-16,3.274530344935376e-05,0.5,0.00022316343853813044,1.0299534857096784,False
0.5,0.0,2,35,online_ucb,987,0.5078783426836684,True,1,0.007878342683668382,1,0.028741564650551096,0.9822345350062348,1795,0.00346415593775963,0.9631884108740468,2.3720870400391614e-15,0.0009653680373742996,0.5,0.0005459883280787466,1.2438972038644747,False
0.5,0.0,2,35,oracle,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,3.661547497585834e-05,1.0,False
0.5,0.0,2,35,iid_naive,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,3.661547497585834e-05,1.0,False
0.5,0.0,2,35,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.014988414994969015,0.995028219672209,350,0.7063725675361013,0.9804903918877848,1.5730336272784255e-15,0.0012517178236352516,0.5,0.0004483919911424316,1.0,False
0.5,0.0,2,35,oracle_q1,-1,0.5,True,1,0.0,1,0.0305128368946816,0.9800953143413963,2000,0.0021925897647741065,0.9609915985460662,4.98828777051636e-16,0.0010311421378161165,0.5,0.00023771776505078995,1.2600476523206143,False
0.5,0.0,2,35,oracle_q32,-1,0.5,True,1,0.0,32,0.031393704964990665,0.9795281387237824,487,0.13453497319962412,0.9592195671578286,7.468261590855957e-16,3.274530344935376e-05,0.5,1.1307969776391217e-05,1.0270189903688507,False
0.5,0.0,2,36,online_ucb,1032,0.5298241805838957,True,1,0.029824180583895687,1,0.02392252640448752,0.9875006994573989,1795,0.012769244389529779,0.9692159218264411,8.925046918636119e-16,0.0007903762213059335,0.5,0.00021522234892063248,1.1489291607103187,False
0.5,0.0,2,36,oracle,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,0.0002909950237989143,1.0566972972923103,False
0.5,0.0,2,36,iid_naive,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,0.0002909950237989143,1.0566972972923103,False
0.5,0.0,2,36,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.014988414994969015,0.995028219672209,350,0.7063725675361013,0.9804903918877848,1.5730336272784255e-15,0.0012517178236352516,0.5,0.0030823282184611485,1.0272523111151464,False
0.5,0.0,2,36,oracle_q1,-1,0.5,True,1,0.0,1,0.0305128368946816,0.9800953143413963,2000,0.0021925897647741065,0.9609915985460662,4.98828777051636e-16,0.0010311421378161165,0.5,0.000728630650272025,1.1926699056313737,False
0.5,0.0,2,36,oracle_q32,-1,0.5,True,1,0.0,32,0.031393704964990665,0.9795281387237824,487,0.13453497319962412,0.9592195671578286,7.468261590855957e-16,3.274530344935376e-05,0.5,4.0028398986196826e-07,1.0355111084058757,False
0.5,0.0,2,37,online_ucb,1041,0.5342073998887715,True,1,0.03420739988877153,1,0.022978891753565385,0.9884335625377696,1795,0.017177425693821722,0.9704043750492868,1.191874962812805e-15,0.0007567725965832638,0.5,7.225513428873439e-06,1.0,False
0.5,0.0,2,37,oracle,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,0.00031755804301862627,1.0,False
0.5,0.0,2,37,iid_naive,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,0.00031755804301862627,1.0,False
0.5,0.0,2,37,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.014988414994969015,0.995028219672209,350,0.7063725675361013,0.9804903918877848,1.5730336272784255e-15,0.0012517178236352516,0.5,0.00021920101077353688,1.0,False
0.5,0.0,2,37,oracle_q1,-1,0.5,True,1,0.0,1,0.0305128368946816,0.9800953143413963,2000,0.0021925897647741065,0.9609915985460662,4.98828777051636e-16,0.0010311421378161165,0.5,0.0013957005180910906,1.0,False
0.5,0.0,2,37,oracle_q32,-1,0.5,True,1,0.0,32,0.031393704964990665,0.9795281387237824,487,0.13453497319962412,0.9592195671578286,7.468261590855957e-16,3.274530344935376e-05,0.5,2.8001326127775425e-05,1.0,False
0.5,0.0,2,38,online_ucb,1013,0.5205642071753749,True,1,0.020564207175374882,1,0.025936153650571017,0.9854009882560928,1795,0.006937161928445379,0.9666886345500127,8.289582644243111e-16,0.0008628021504632452,0.5,2.0166699165083593e-05,1.0909177229309321,False
0.5,0.0,2,38,oracle,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,7.310715130196656e-08,1.0,False
0.5,0.0,2,38,iid_naive,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,7.310715130196656e-08,1.0,False
0.5,0.0,2,38,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.014988414994969015,0.995028219672209,350,0.7063725675361013,0.9804903918877848,1.5730336272784255e-15,0.0012517178236352516,0.5,7.650742804435352e-05,1.0,False
0.5,0.0,2,38,oracle_q1,-1,0.5,True,1,0.0,1,0.0305128368946816,0.9800953143413963,2000,0.0021925897647741065,0.9609915985460662,4.98828777051636e-16,0.0010311421378161165,0.5,0.0009814054129523317,1.1073715700402866,False
0.5,0.0,2,38,oracle_q32,-1,0.5,True,1,0.0,32,0.031393704964990665,0.9795281387237824,487,0.13453497319962412,0.9592195671578286,7.468261590855957e-16,3.274530344935376e-05,0.5,1.6954276387357012e-05,1.0763453252680646,False
0.5,0.0,2,39,online_ucb,1049,0.5381019299207305,True,1,0.03810192992073047,1,0.022145409634490687,0.9892299362881805,1795,0.02231948573854837,0.9714562105188218,9.824846503263461e-16,0.0007272683924533266,0.5,1.3403015713862457e-05,1.0,False
0.5,0.0,2,39,oracle,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,7.460081583358813e-05,1.0,False
0.5,0.0,2,39,iid_naive,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,7.460081583358813e-05,1.0,False
0.5,0.0,2,39,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.014988414994969015,0.995028219672209,350,0.7063725675361013,0.9804903918877848,1.5730336272784255e-15,0.0012517178236352516,0.5,0.0011732382201683996,1.0,False
0.5,0.0,2,39,oracle_q1,-1,0.5,True,1,0.0,1,0.0305128368946816,0.9800953143413963,2000,0.0021925897647741065,0.9609915985460662,4.98828777051636e-16,0.0010311421378161165,0.5,9.94881969950078e-06,1.0,False
0.5,0.0,2,39,oracle_q32,-1,0.5,True,1,0.0,32,0.031393704964990665,0.9795281387237824,487,0.13453497319962412,0.9592195671578286,7.468261590855957e-16,3.274530344935376e-05,0.5,1.3422892718111029e-05,1.0,False
0.5,0.0,2,40,online_ucb,1056,0.5415083576760755,True,1,0.041508357676075525,1,0.021420120005537946,0.9899016493519146,1795,0.02797183721273919,0.9723730896958211,1.3124601869237574e-15,0.0007017279958372337,0.5,0.0014242513161538636,1.0890773706303005,False
0.5,0.0,2,40,oracle,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,2.2381900199611727e-05,1.0563751685520315,False
0.5,0.0,2,40,iid_naive,-1,0.5,True,1,0.0,2,0.03096099414405573,0.9798066497338122,1818,0.0015574822008010793,0.960095380813632,7.211110073938365e-16,0.0005198324698563746,0.5,2.2381900199611727e-05,1.0563751685520315,False
0.5,0.0,2,40,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.014988414994969015,0.995028219672209,350,0.7063725675361013,0.9804903918877848,1.5730336272784255e-15,0.0012517178236352516,0.5,0.000714112220843576,1.027098548626045,False
0.5,0.0,2,40,oracle_q1,-1,0.5,True,1,0.0,1,0.0305128368946816,0.9800953143413963,2000,0.0021925897647741065,0.9609915985460662,4.98828777051636e-16,0.0010311421378161165,0.5,6.186942955231645e-05,1.128039093344134,False
0.5,0.0,2,40,oracle_q32,-1,0.5,True,1,0.0,32,0.031393704964990665,0.9795281387237824,487,0.13453497319962412,0.9592195671578286,7.468261590855957e-16,3.274530344935376e-05,0.5,5.53915084174081e-07,1.1098471062429993,False
