persistence,rho,num_agents,homogeneous_delay,curvature,monotonicity,stationary_mean_boundary,mixing_inflation,iid_eta,gap_eta,iid_rule_radius,iid_rule_residual,gap_rule_radius,gap_rule_residual,markov_boundary,markov_below_radius,markov_below_residual,markov_above_radius,markov_above_residual,markov_operator_dimension,iid_boundary,iid_below_radius,iid_below_residual,iid_above_radius,iid_above_residual,markov_mean_boundary,markov_mean_below_radius,markov_mean_below_residual,markov_mean_above_radius,markov_mean_above_residual,markov_to_iid_ratio,iid_to_markov_ratio,gap_to_markov_ratio,ms_to_markov_mean_ratio,required_inflation,required_to_gap_inflation
0.5,0.9,4,2,2.429089375,0.655,0.9435633416101334,1.0,0.3431616004062502,0.3431616004062502,0.9906168099827025,1.7938349286046905e-15,0.9906168099827025,1.7938349286046905e-15,0.3523087434264913,0.9999999624910441,1.5298333466163463e-15,1.0000000363881916,2.075367371726658e-15,18,0.3523087434264913,0.9999999624910431,3.8857805861880484e-16,1.00000003638819,1.1046579618885443e-15,0.9435633409114434,0.9999999705574069,8.455206652451151e-16,1.0000000290174327,6.710238831288441e-16,1.0,0.974036571073208,0.974036571073208,0.37338112678919416,0.9591970874223331,0.9591970874223331
0.9,0.9,4,2,2.429089375,0.655,0.9435633416101334,9.000000000000002,0.3431616004062502,0.056343702062716106,1.217748380140165,2.3275826373216687e-15,0.9838572735878468,2.2523525626576356e-15,0.08454487460613125,0.9999999935679351,9.748096401660491e-16,1.000000005871484,1.0853104412965138e-15,18,0.3523087434264913,0.9999999624910431,3.8857805861880484e-16,1.00000003638819,1.1046579618885443e-15,0.2530818019397097,0.9999999933359612,1.3978900778759036e-15,1.000000006521666,7.17127215631928e-16,0.23997381894035055,4.058928492175727,0.6664354560250306,0.3340614534832177,5.80726918618921,0.6452521317988009
0.98,0.9,4,2,2.429089375,0.655,0.9435633416101334,48.99999999999996,0.3431616004062502,0.010879157738790949,1.3010520268889874,4.062261638129364e-15,0.998181924852001,1.2656207705102125e-15,0.0137632814890431,0.9999999988436159,1.1498482103398855e-15,1.000000001675416,6.839651917251783e-16,18,0.3523087434264913,0.9999999624910431,3.8857805861880484e-16,1.00000003638819,1.1046579618885443e-15,0.029291875941671396,0.9999999989971167,1.146409435607475e-15,1.0000000014646322,7.2377686124476805e-16,0.03906596627487557,24.93312373792834,0.7904479573023199,0.4698668503324873,38.612179744928454,0.7880036682638467
0.5,0.0,8,0,1.9447093750000004,0.655,3.0534351144731042,1.0,0.5518730376045627,0.5518730376045627,0.8693344944090782,0.0,0.8693344944090782,0.0,0.6736225045896271,0.9999999110056538,1.5700924586837754e-16,1.000000088841356,0.0,2,0.6736225045896271,0.9999999110056538,0.0,1.000000088841356,0.0,3.0534351134254587,0.999999797589378,0.0,1.0000002009979747,1.5700924586837754e-16,1.0,0.8192615802537142,0.8192615802537142,0.2206113703310145,0.7793886298122478,0.7793886298122478
0.9,0.0,8,0,1.9447093750000004,0.655,3.0534351144731042,9.000000000000002,0.5518730376045627,0.0730561648894196,1.5401624880821119,2.2204460492503136e-16,0.9982610224124904,1.1102230246251565e-16,0.07558781286896471,0.9999999940069322,5.551115123125784e-17,1.0000000052997677,1.2412670766236368e-16,2,0.6736225045896271,0.9999999110056538,0.0,1.000000088841356,0.0,0.16197235384495962,0.9999999944412405,1.1102230246251565e-16,1.000000005842735,5.551115123125784e-17,0.11221093766012617,7.301084879400632,0.9665071936406753,0.46667107734519664,8.69117584886081,0.9656862054289788
0.98,0.0,8,0,1.9447093750000004,0.655,3.0534351144731042,48.99999999999996,0.5518730376045627,0.013685780933937063,1.6767364277640773,2.220446049250313e-16,1.0002454825969416,0.0,0.013341820231157358,0.9999999979065618,5.551115123125783e-17,1.0000000009432033,0.0,2,0.6736225045896271,0.9999999110056538,0.0,1.000000088841356,0.0,0.02699539189009043,0.999999998716221,0.0,1.0000000010403838,1.2412670766236366e-16,0.0198060785384319,41.364148822494634,1.0257806428823293,0.4942258399314041,50.26893900418692,1.0258967143711626
0.5,0.9,8,0,2.4215209375,0.655,3.0534351144731042,1.0,0.45956109065441675,0.45956109065441675,0.9093914661865357,0.0,0.9093914661865357,0.0,0.5409823144829009,0.9999999287335579,0.0,1.0000000727136427,1.1102230246251565e-16,2,0.5409823144829009,0.999999928733558,0.0,1.0000000727136427,0.0,3.0534351133106905,0.9999997977992826,1.1102230246251565e-16,1.0000002006377229,1.1102230246251565e-16,1.0,0.849493741941803,0.849493741941803,0.1771717080623797,0.8228282911649327,0.8228282911649327
0.9,0.9,8,0,2.4215209375,0.655,3.0534351144731042,9.000000000000002,0.45956109065441675,0.05894869695746376,1.4955261089145848,2.2204460492503136e-16,0.9910323237510171,0.0,0.07259145618970986,0.9999999943900624,0.0,1.0000000062182355,1.1102230246251565e-16,2,0.5409823144829009,0.999999928733558,0.0,1.0000000727136427,0.0,0.1619723539026341,0.9999999944030216,5.551115123125784e-17,1.0000000059196037,5.551115123125784e-17,0.13418452737978423,6.330787599210077,0.8120610888891355,0.4481718913176166,7.275252342156001,0.8083613713506667
0.98,0.9,8,0,2.4215209375,0.655,3.0534351144731042,48.99999999999996,0.45956109065441675,0.011000679688225757,1.6264053660056286,2.2215299868541707e-16,0.9985333370855184,0.0,0.013241671638646653,0.9999999988709358,1.1102230246251565e-16,1.0000000016907684,5.551115123125783e-17,2,0.5409823144829009,0.999999928733558,0.0,1.0000000727136427,0.0,0.026995392440506152,0.9999999988652177,0.0,1.0000000012777126,5.551115123125783e-17,0.02447708785323922,34.70567034098314,0.8307621566539666,0.49051598963894805,40.677361518311955,0.8301502350675917
0.5,0.0,8,2,1.9447093750000004,0.655,0.9435633416101334,1.0,0.3930318231142958,0.3930318231142958,0.9823402509816435,1.489261872189153e-15,0.9823402509816435,1.489261872189153e-15,0.41123970608285365,0.9999999598216727,9.910722837601151e-16,1.0000000413280299,1.2069686863935224e-15,18,0.41123970608285365,0.9999999598216719,1.3947004136484323e-15,1.0000000413280277,2.925943230616435e-15,0.9435633423733255,0.9999999709747207,8.95090418262362e-16,1.000000029499002,1.2523904012992785e-15,1.0,0.9557244042848103,0.9557244042848103,0.43583688303158413,0.9241154636178758,0.9241154636178758
