alignment,seed_index,policy,finite,independent_mse,high_all_mse,high_adapted_mse,partial_mse,final_window_mse,full_mse
server_time,61,adaptive_joint,True,0.03243609712294974,0.018711605314588948,0.022969686529033514,0.00258946361523544,0.0018760598209990966,0.017912388684258044
server_time,62,adaptive_joint,True,0.028468696724294067,0.027734927079745564,0.03561798640682303,0.009229118871981752,0.009028235872365653,0.021810914225340466
server_time,63,adaptive_joint,True,0.029651045922282848,0.028021412877766175,0.03339821275330037,0.002086226728137809,0.003958325185432776,0.019919561842728944
server_time,0,delay_only,True,0.02914549887744168,0.11465801355447482,0.05549552897999123,0.06015849495873383,0.14571807543309068,0.06798733579688343
server_time,1,delay_only,True,0.02874320384910776,0.11488205444976274,0.14512166182066538,0.02571106318262034,0.03969230663980979,0.05644544049383029
server_time,2,delay_only,True,0.029269649588684013,0.04948762444176084,0.0638387469383336,0.02839031746338927,0.033016926485078965,0.03571586383127804
server_time,3,delay_only,True,0.02946271080256242,0.06514468268808211,0.07462659781919984,0.00962147081428983,0.03349111058679017,0.03474295476831145
server_time,4,delay_only,True,0.028516137165279273,0.01498943080673255,0.019607370728034583,0.013912867555223767,0.04446586879762074,0.01913947850907853
server_time,5,delay_only,True,0.029599752242817558,0.28235274182793646,0.375487794014995,0.020920411016421277,0.00619155838503235,0.11095763502905844
server_time,6,delay_only,True,0.028831067021551866,0.033551982445818876,0.04447653915151962,0.06324433385831957,0.03610977193914603,0.04187579444189676
server_time,7,delay_only,True,0.028116323798598117,0.1886796573221248,0.24890703693558464,0.027716708494686014,0.011901309927574735,0.08150422987180296
server_time,8,delay_only,True,0.030868031520279997,0.16573248857495707,0.22018975177181271,0.07106898983292843,0.019441881847115264,0.08922316997605516
server_time,9,delay_only,True,0.028768829029593372,0.02741673675754032,0.036090908536134544,0.02133202730304616,0.014263211170232144,0.02583919769672662
server_time,10,delay_only,True,0.031333688991022714,0.20834018807110646,0.27683345176751034,0.07973876347221585,0.040727356556233545,0.106470880178115
server_time,11,delay_only,True,0.031367115083745095,0.11139610775865597,0.13171222561892074,0.01489767806705009,0.027303192687928277,0.052553633636483715
server_time,12,delay_only,True,0.027758495619001056,0.03786342220159688,0.04197239620045951,0.06111412786187269,0.021794054574773344,0.042245348560823535
server_time,13,delay_only,True,0.03033889339299891,0.11412945400060309,0.15154706017795785,0.06298198436130821,0.028589654321512628,0.06915011058497007
server_time,14,delay_only,True,0.028179349823184315,0.057791346155173236,0.06534627554537491,0.13209915431305708,0.24426329321682744,0.0726899500971382
server_time,15,delay_only,True,0.025933985995139127,0.19509551089470065,0.2573343657074401,0.1470154517481428,0.09095900197216533,0.1226816495459942
server_time,16,delay_only,True,0.028330325644344984,0.1131154549823432,0.14809700872884649,0.044624654440564154,0.026273238369208907,0.062023478355750776
server_time,17,delay_only,True,0.030011978139146876,0.06523956035787652,0.08626891248325419,0.019939780996877807,0.004128404659254747,0.038397106497967064
server_time,18,delay_only,True,0.028410201464005965,0.04906153033131751,0.06517457988696182,0.11633053858573898,0.17457886159915847,0.0646007567936875
server_time,19,delay_only,True,0.02923803501412152,0.14893068624575714,0.19625248080543123,0.06140967663247334,0.10368591729902128,0.07985946596411733
server_time,20,delay_only,True,0.02976732395924071,0.17109154429204257,0.22055919226967022,0.13206893248279727,0.18921369301380467,0.11097593357802682
server_time,21,delay_only,True,0.029982602895033125,0.08285603195743048,0.10381522042693293,0.11322677305415375,0.0525933952981549,0.07535513596887246
server_time,22,delay_only,True,0.03041182541493629,0.14430946196614702,0.1905217947985135,0.10211942802408787,0.18607350624183638,0.0922802384683904
server_time,23,delay_only,True,0.02981364965612836,0.04712720890292191,0.058047893781004896,0.012945634791863477,0.0034396763530052323,0.029962164450304585
server_time,24,delay_only,True,0.03230407318541944,0.08360972046912259,0.11033693695564689,0.08582828236832497,0.03442810853855047,0.06724735867428899
server_time,25,delay_only,True,0.03178523111925246,0.10351620128126449,0.13109471019466343,0.08539478790602013,0.0007249899781339125,0.0735654067688457
server_time,26,delay_only,True,0.029918363565315086,0.08577673754975126,0.10759052735292605,0.09568475460804166,0.08478002625463824,0.07045995190770267
server_time,27,delay_only,True,0.02874938694701,0.1471438528759911,0.1952207216493931,0.021167165782572828,0.01302074612494068,0.06568680186852463
server_time,28,delay_only,True,0.02820271923420763,0.11927935149657412,0.15319915284318716,0.043805249943350305,0.0946099691255823,0.06376244022471068
server_time,29,delay_only,True,0.02857323686090827,0.017951064303114047,0.01131436928468578,0.081553833024231,0.06676578062242516,0.04269271139608444
server_time,30,delay_only,True,0.03106422073240708,0.18841828620101872,0.2161544061772879,0.0734877683465264,0.01997650460681835,0.09765675842665074
