alignment,numerator,denominator,phase,mse_ratio,bootstrap_95_lower,bootstrap_95_upper,bootstrap_replications
server_time,adaptive_joint,delay_only,high_adapted,0.3616103066289149,0.30830577133211934,0.4207500023806281,2000
server_time,adaptive_joint,all_agents_adaptive_eta,high_adapted,1.0014422814414625,0.9770263147890247,1.0289094590614614,2000
server_time,adaptive_joint,proxy_oracle,high_adapted,1.2345301023654418,1.1213698950946624,1.3616161261519684,2000
sample_time,adaptive_joint,delay_only,high_adapted,0.36615933188535343,0.31445870108605145,0.4188545637580229,2000
sample_time,adaptive_joint,all_agents_adaptive_eta,high_adapted,1.0027528970521256,0.9654554984057979,1.0517572324034705,2000
sample_time,adaptive_joint,proxy_oracle,high_adapted,1.2511601338514697,1.1265280951198808,1.388998874870125,2000
