scenario_id,task,ray,budget,budget_index,message_budget,environment_budget,delay,rho,q,normalized_step,step_size,updates,spectral_radius,bias_risk,noise_risk,risk
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,1,0.08,0.0833769614131729,256,0.9808286457902307,1.6182874260320075e-08,0.043012694035499746,0.04301271021837401
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,1,0.12,0.12506544211975934,256,0.9702963152005772,6.478371577302231e-11,0.06504476373436247,0.06504476379914619
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,4,0.04,0.04168848070658645,128,0.9906979553610884,2.9699642807624154e-05,0.004822123127523918,0.004851822770331542
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,4,0.08,0.0833769614131729,128,0.9808286457902307,2.2972671557674474e-06,0.010669034241241543,0.010671331508397311
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,4,0.12,0.12506544211975934,128,0.9702963152005772,1.458626283018065e-07,0.016252543696344792,0.016252689558973094
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,16,0.04,0.04168848070658645,42,0.9906979553610884,0.00014820175859652694,0.0006927892704082256,0.0008409910290047525
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,16,0.08,0.0833769614131729,42,0.9808286457902307,6.414919502570007e-05,0.0020968965206566302,0.00216104571568233
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,16,0.12,0.12506544211975934,42,0.9702963152005772,2.608496825910221e-05,0.003678525366747665,0.0037046103350067672
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,1,0.04,0.04168848070658645,64,0.9906979553610884,9.82356427499719e-05,0.014543766671441395,0.014642002314191367
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,1,0.08,0.0833769614131729,64,0.9808286457902307,2.7370921894913636e-05,0.03897670514010212,0.03900407606199703
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,1,0.12,0.12506544211975934,64,0.9702963152005772,6.921227509257753e-06,0.06340279333988803,0.06340971456739729
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,4,0.04,0.04168848070658645,32,0.9906979553610884,0.00017866028543601014,0.0029172008998205197,0.00309586118525653
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,4,0.08,0.0833769614131729,32,0.9808286457902307,9.447749859878616e-05,0.00944958833886534,0.009544065837464127
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,4,0.12,0.12506544211975934,32,0.9702963152005772,4.767631389719315e-05,0.017463597426951524,0.017511273740848717
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,16,0.04,0.04168848070658645,10,0.9906979553610884,0.00026953321343314775,0.0004240818131445162,0.000693615026577664
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,16,0.08,0.0833769614131729,10,0.9808286457902307,0.00022142678228704996,0.001634911990757638,0.001856338773044688
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,16,0.12,0.12506544211975934,10,0.9702963152005772,0.00017968407655495952,0.003544918125454097,0.0037246022020090567
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,1,0.04,0.04168848070658645,128,0.9906979553610884,2.9699642807624154e-05,0.01928849251009567,0.019318192152903296
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,1,0.08,0.0833769614131729,128,0.9808286457902307,2.2972671557674474e-06,0.04267613696496617,0.04267843423212194
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,1,0.12,0.12506544211975934,128,0.9702963152005772,1.458626283018065e-07,0.06501017478537917,0.06501032064800746
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,4,0.04,0.04168848070658645,64,0.9906979553610884,9.82356427499719e-05,0.004726724168218454,0.004824959810968425
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,4,0.08,0.0833769614131729,64,0.9808286457902307,2.7370921894913636e-05,0.01266742917053319,0.012694800092428103
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,4,0.12,0.12506544211975934,64,0.9702963152005772,6.921227509257753e-06,0.02060590783546361,0.02061282906297287
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,16,0.04,0.04168848070658645,21,0.9906979553610884,0.0002194422040060158,0.0009614353110624925,0.0011808775150685083
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,16,0.08,0.0833769614131729,21,0.9808286457902307,0.00014463695799100574,0.003387003843948922,0.0035316408019399276
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,16,0.12,0.12506544211975934,21,0.9702963152005772,9.255635947225878e-05,0.006732900274013277,0.006825456633485536
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,1,0.04,0.04168848070658645,256,0.9906979553610884,2.7146603290968294e-06,0.021156654406487004,0.021159369066816102
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,1,0.08,0.0833769614131729,256,0.9808286457902307,1.6182874260320075e-08,0.043012694035499746,0.04301271021837401
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,1,0.12,0.12506544211975934,256,0.9702963152005772,6.478371577302231e-11,0.06504476373436247,0.06504476379914619
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,4,0.04,0.04168848070658645,128,0.9906979553610884,2.9699642807624154e-05,0.006268760065781093,0.006298459708588717
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,4,0.08,0.0833769614131729,128,0.9808286457902307,2.2972671557674474e-06,0.013869744513614007,0.013872041780769775
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,4,0.12,0.12506544211975934,128,0.9702963152005772,1.458626283018065e-07,0.021128306805248232,0.021128452667876534
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,16,0.04,0.04168848070658645,42,0.9906979553610884,0.00014820175859652694,0.001731973176020564,0.0018801749346170908
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,16,0.08,0.0833769614131729,42,0.9808286457902307,6.414919502570007e-05,0.005242241301641575,0.005306390496667275
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,16,0.12,0.12506544211975934,42,0.9702963152005772,2.608496825910221e-05,0.009196313416869162,0.009222398385128264
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,1,0.04,0.04168848070658645,64,0.9906979553610884,9.82356427499719e-05,0.014543766671441395,0.014642002314191367
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,1,0.08,0.0833769614131729,64,0.9808286457902307,2.7370921894913636e-05,0.03897670514010212,0.03900407606199703
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,1,0.12,0.12506544211975934,64,0.9702963152005772,6.921227509257753e-06,0.06340279333988803,0.06340971456739729
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,4,0.04,0.04168848070658645,32,0.9906979553610884,0.00017866028543601014,0.008302802561027634,0.008481462846463644
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,4,0.08,0.0833769614131729,32,0.9808286457902307,9.447749859878616e-05,0.026894982195232123,0.02698945969383091
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,4,0.12,0.12506544211975934,32,0.9702963152005772,4.767631389719315e-05,0.04970408498440049,0.049751761298297684
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,16,0.04,0.04168848070658645,10,0.9906979553610884,0.00026953321343314775,0.0024596745162381944,0.002729207729671342
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,16,0.08,0.0833769614131729,10,0.9808286457902307,0.00022142678228704996,0.009482489546394302,0.009703916328681351
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,16,0.12,0.12506544211975934,10,0.9702963152005772,0.00017968407655495952,0.020560525127633764,0.020740209204188724
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,1,0.04,0.04168848070658645,128,0.9906979553610884,2.9699642807624154e-05,0.01928849251009567,0.019318192152903296
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,1,0.08,0.0833769614131729,128,0.9808286457902307,2.2972671557674474e-06,0.04267613696496617,0.04267843423212194
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,1,0.12,0.12506544211975934,128,0.9702963152005772,1.458626283018065e-07,0.06501017478537917,0.06501032064800746
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,4,0.04,0.04168848070658645,64,0.9906979553610884,9.82356427499719e-05,0.013452984171083291,0.013551219813833263
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,4,0.08,0.0833769614131729,64,0.9808286457902307,2.7370921894913636e-05,0.03605345225459446,0.03608082317648938
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,4,0.12,0.12506544211975934,64,0.9702963152005772,6.921227509257753e-06,0.05864758383939643,0.058654505066905685
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,16,0.04,0.04168848070658645,21,0.9906979553610884,0.0002194422040060158,0.005576324804162457,0.005795767008168472
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,16,0.08,0.0833769614131729,21,0.9808286457902307,0.00014463695799100574,0.019644622294903748,0.019789259252894754
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,16,0.12,0.12506544211975934,21,0.9702963152005772,9.255635947225878e-05,0.03905082158927701,0.03914337794874927
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,1,0.04,0.04168848070658645,256,0.9906979553610884,2.7146603290968294e-06,0.021156654406487004,0.021159369066816102
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,1,0.08,0.0833769614131729,256,0.9808286457902307,1.6182874260320075e-08,0.043012694035499746,0.04301271021837401
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,1,0.12,0.12506544211975934,256,0.9702963152005772,6.478371577302231e-11,0.06504476373436247,0.06504476379914619
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,4,0.04,0.04168848070658645,128,0.9906979553610884,2.9699642807624154e-05,0.017841855571838497,0.01787155521464612
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,4,0.08,0.0833769614131729,128,0.9808286457902307,2.2972671557674474e-06,0.03947542669259371,0.03947772395974948
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,4,0.12,0.12506544211975934,128,0.9702963152005772,1.458626283018065e-07,0.060134411676475735,0.06013455753910404
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,16,0.04,0.04168848070658645,42,0.9906979553610884,0.00014820175859652694,0.010045444420919272,0.010193646179515799
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,16,0.08,0.0833769614131729,42,0.9808286457902307,6.414919502570007e-05,0.03040499954952114,0.03046914874454684
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,16,0.12,0.12506544211975934,42,0.9702963152005772,2.608496825910221e-05,0.05333861781784114,0.05336470278610024
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,1,0.04,0.04168848070658645,64,0.9906979553610884,9.82356427499719e-05,0.014543766671441395,0.014642002314191367
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,1,0.08,0.0833769614131729,64,0.9808286457902307,2.7370921894913636e-05,0.03897670514010212,0.03900407606199703
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,1,0.12,0.12506544211975934,64,0.9702963152005772,6.921227509257753e-06,0.06340279333988803,0.06340971456739729
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,4,0.04,0.04168848070658645,32,0.9906979553610884,0.00017866028543601014,0.008976002768678522,0.009154663054114533
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,4,0.08,0.0833769614131729,32,0.9808286457902307,9.447749859878616e-05,0.02907565642727797,0.029170133925876755
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,4,0.12,0.12506544211975934,32,0.9702963152005772,4.767631389719315e-05,0.05373414592908161,0.053781822242978804
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,16,0.04,0.04168848070658645,10,0.9906979553610884,0.00026953321343314775,0.002714123604124904,0.0029836568175580515
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,16,0.08,0.0833769614131729,10,0.9808286457902307,0.00022142678228704996,0.010463436740848884,0.010684863523135933
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,16,0.12,0.12506544211975934,10,0.9702963152005772,0.00017968407655495952,0.022687476002906222,0.02286716007946118
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,1,0.04,0.04168848070658645,128,0.9906979553610884,2.9699642807624154e-05,0.01928849251009567,0.019318192152903296
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,1,0.08,0.0833769614131729,128,0.9808286457902307,2.2972671557674474e-06,0.04267613696496617,0.04267843423212194
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,1,0.12,0.12506544211975934,128,0.9702963152005772,1.458626283018065e-07,0.06501017478537917,0.06501032064800746
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,4,0.04,0.04168848070658645,64,0.9906979553610884,9.82356427499719e-05,0.014543766671441395,0.014642002314191367
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,4,0.08,0.0833769614131729,64,0.9808286457902307,2.7370921894913636e-05,0.03897670514010212,0.03900407606199703
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,4,0.12,0.12506544211975934,64,0.9702963152005772,6.921227509257753e-06,0.06340279333988803,0.06340971456739729
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,16,0.04,0.04168848070658645,21,0.9906979553610884,0.0002194422040060158,0.006153185990799952,0.006372628194805967
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,16,0.08,0.0833769614131729,21,0.9808286457902307,0.00014463695799100574,0.0216768246012731,0.021821461559264108
frozenlake4x4-message-B1-D3-R1,frozenlake4x4,message,384,1,384,1000000,3,1.0,16,0.12,0.12506544211975934,21,0.9702963152005772,9.255635947225878e-05,0.043090561753684975,0.04318311811315723
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,1,0.04,0.04168848070658645,256,0.9906979553610884,2.7146603290968294e-06,0.021156654406487004,0.021159369066816102
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,1,0.08,0.0833769614131729,256,0.9808286457902307,1.6182874260320075e-08,0.043012694035499746,0.04301271021837401
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,1,0.12,0.12506544211975934,256,0.9702963152005772,6.478371577302231e-11,0.06504476373436247,0.06504476379914619
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,4,0.04,0.04168848070658645,128,0.9906979553610884,2.9699642807624154e-05,0.01928849251009567,0.019318192152903296
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,4,0.08,0.0833769614131729,128,0.9808286457902307,2.2972671557674474e-06,0.04267613696496617,0.04267843423212194
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,4,0.12,0.12506544211975934,128,0.9702963152005772,1.458626283018065e-07,0.06501017478537917,0.06501032064800746
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,16,0.04,0.04168848070658645,42,0.9906979553610884,0.00014820175859652694,0.01108462832653161,0.011232830085128136
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,16,0.08,0.0833769614131729,42,0.9808286457902307,6.414919502570007e-05,0.033550344330506084,0.03361449352553179
frozenlake4x4-message-B2-D3-R1,frozenlake4x4,message,768,2,768,1000000,3,1.0,16,0.12,0.12506544211975934,42,0.9702963152005772,2.608496825910221e-05,0.05885640586796264,0.05888249083622174
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,1,0.04,0.04168848070658645,64,0.9909551322886647,0.00010144543078606553,0.013950331806001035,0.0140517772367871
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,1,0.08,0.0833769614131729,64,0.9819102645773294,3.136981886021311e-05,0.03639212330312511,0.03642349312198532
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,1,0.12,0.12506544211975934,64,0.972865396865994,9.5956510854503e-06,0.05789680270314659,0.05790639835423204
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,4,0.04,0.04168848070658645,64,0.9909551322886647,0.00010144543078606553,0.0034875829515002587,0.0035890283822863243
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,4,0.08,0.0833769614131729,64,0.9819102645773294,3.136981886021311e-05,0.009098030825781277,0.00912940064464149
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,4,0.12,0.12506544211975934,64,0.972865396865994,9.5956510854503e-06,0.014474200675786647,0.014483796326872097
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,16,0.04,0.04168848070658645,64,0.9909551322886647,0.00010144543078606553,0.0008718957378750647,0.0009733411686611302
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,16,0.08,0.0833769614131729,64,0.9819102645773294,3.136981886021311e-05,0.002274507706445319,0.002305877525305532
frozenlake4x4-environment-B0-D0-R0,frozenlake4x4,environment,64,0,1000000,64,0,0.0,16,0.12,0.12506544211975934,64,0.972865396865994,9.5956510854503e-06,0.0036185501689466617,0.003628145820032112
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,1,0.04,0.04168848070658645,128,0.9909551322886647,3.17061400782803e-05,0.018640854710076614,0.018672560850154896
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,1,0.08,0.0833769614131729,128,0.9819102645773294,3.031813025571764e-06,0.04032261012213827,0.04032564193516384
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,1,0.12,0.12506544211975934,128,0.972865396865994,2.8367906599542116e-07,0.059896449114408855,0.05989673279347485
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,4,0.04,0.04168848070658645,128,0.9909551322886647,3.17061400782803e-05,0.0046602136775191535,0.0046919198175974335
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,4,0.08,0.0833769614131729,128,0.9819102645773294,3.031813025571764e-06,0.010080652530534567,0.010083684343560138
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,4,0.12,0.12506544211975934,128,0.972865396865994,2.8367906599542116e-07,0.014974112278602214,0.014974395957668208
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,16,0.04,0.04168848070658645,128,0.9909551322886647,3.17061400782803e-05,0.0011650534193797884,0.0011967595594580688
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,16,0.08,0.0833769614131729,128,0.9819102645773294,3.031813025571764e-06,0.0025201631326336417,0.0025231949456592136
frozenlake4x4-environment-B1-D0-R0,frozenlake4x4,environment,128,1,1000000,128,0,0.0,16,0.12,0.12506544211975934,128,0.972865396865994,2.8367906599542116e-07,0.0037435280696505534,0.003743811748716549
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,1,0.04,0.04168848070658645,256,0.9909551322886647,3.0971706896156206e-06,0.020565035825477505,0.02056813299616712
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,1,0.08,0.0833769614131729,256,0.9819102645773294,2.8319346125286974e-08,0.04073919526886225,0.040739223588208376
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,1,0.12,0.12506544211975934,256,0.972865396865994,2.479322201102562e-10,0.05995731291945052,0.059957313167382745
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,4,0.04,0.04168848070658645,256,0.9909551322886647,3.0971706896156206e-06,0.005141258956369376,0.005144356127058992
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,4,0.08,0.0833769614131729,256,0.9819102645773294,2.8319346125286974e-08,0.010184798817215563,0.010184827136561688
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,4,0.12,0.12506544211975934,256,0.972865396865994,2.479322201102562e-10,0.01498932822986263,0.01498932847779485
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,16,0.04,0.04168848070658645,256,0.9909551322886647,3.0971706896156206e-06,0.001285314739092344,0.0012884119097819596
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,16,0.08,0.0833769614131729,256,0.9819102645773294,2.8319346125286974e-08,0.0025461997043038907,0.0025462280236500157
frozenlake4x4-environment-B2-D0-R0,frozenlake4x4,environment,256,2,1000000,256,0,0.0,16,0.12,0.12506544211975934,256,0.972865396865994,2.479322201102562e-10,0.0037473320574656576,0.003747332305397878
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,1,0.04,0.04168848070658645,64,0.9909551322886647,0.00010144543078606553,0.013950331806001035,0.0140517772367871
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,1,0.08,0.0833769614131729,64,0.9819102645773294,3.136981886021311e-05,0.03639212330312511,0.03642349312198532
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,1,0.12,0.12506544211975934,64,0.972865396865994,9.5956510854503e-06,0.05789680270314659,0.05790639835423204
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,4,0.04,0.04168848070658645,64,0.9909551322886647,0.00010144543078606553,0.004533857836950337,0.004635303267736402
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,4,0.08,0.0833769614131729,64,0.9819102645773294,3.136981886021311e-05,0.01182744007351566,0.011858809892375874
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,4,0.12,0.12506544211975934,64,0.972865396865994,9.5956510854503e-06,0.01881646087852264,0.01882605652960809
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,16,0.04,0.04168848070658645,64,0.9909551322886647,0.00010144543078606553,0.0021797393446876616,0.0022811847754737272
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,16,0.08,0.0833769614131729,64,0.9819102645773294,3.136981886021311e-05,0.005686269266113298,0.005717639084973511
frozenlake4x4-environment-B0-D0-R0.1,frozenlake4x4,environment,64,0,1000000,64,0,0.1,16,0.12,0.12506544211975934,64,0.972865396865994,9.5956510854503e-06,0.009046375422366654,0.009055971073452105
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,1,0.04,0.04168848070658645,128,0.9909551322886647,3.17061400782803e-05,0.018640854710076614,0.018672560850154896
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,1,0.08,0.0833769614131729,128,0.9819102645773294,3.031813025571764e-06,0.04032261012213827,0.04032564193516384
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,1,0.12,0.12506544211975934,128,0.972865396865994,2.8367906599542116e-07,0.059896449114408855,0.05989673279347485
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,4,0.04,0.04168848070658645,128,0.9909551322886647,3.17061400782803e-05,0.0060582777807748995,0.0060899839208531795
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,4,0.08,0.0833769614131729,128,0.9819102645773294,3.031813025571764e-06,0.013104848289694937,0.013107880102720508
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,4,0.12,0.12506544211975934,128,0.972865396865994,2.8367906599542116e-07,0.019466345962182878,0.019466629641248873
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,16,0.04,0.04168848070658645,128,0.9909551322886647,3.17061400782803e-05,0.002912633548449471,0.0029443396885277516
frozenlake4x4-environment-B1-D0-R0.1,frozenlake4x4,environment,128,1,1000000,128,0,0.1,16,0.08,0.0833769614131729,128,0.9819102645773294,3.031813025571764e-06,0.006300407831584105,0.0063034396446096765
