seed,seed_index,rho,num_agents,max_delay,policy,multiplier,eta,local_critical_eta,eta_to_local_boundary,final_error,crossing_time,crossed_threshold,finite
20261030,0,0.0,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,4.1111585570635825,-1,False,True
20261030,0,0.0,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,119,True,True
20261030,0,0.0,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,74,True,True
20261030,0,0.0,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,49,True,True
20261030,0,0.0,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,44,True,True
20261030,0,0.0,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,52,True,True
20261030,0,0.0,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,21,True,True
20261030,0,0.0,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,16,True,True
20261030,0,0.0,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,15,True,True
20261030,0,0.0,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,16,True,True
20261030,0,0.0,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,102,True,True
20261030,0,0.0,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,0.9720609307770673,-1,False,True
20261030,0,0.0,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,165,True,True
20261030,0,0.0,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,105,True,True
20261030,0,0.0,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,97,True,True
20261030,0,0.0,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,79,True,True
20261030,0,0.0,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,78,True,True
20261030,0,0.0,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1.042497307655124,-1,False,True
20261030,0,0.0,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,2.293250079683184,-1,False,True
20261030,0,0.0,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,1788,True,True
20261030,0,0.0,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,84,True,True
20261030,0,0.0,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,53,True,True
20261030,0,0.0,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,3.3582247844587094,-1,False,True
20261030,0,0.0,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,163,True,True
20261030,0,0.0,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,97,True,True
20261030,0,0.0,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,79,True,True
20261030,0,0.0,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,58,True,True
20261030,0,0.0,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,149,True,True
20261030,0,0.0,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,0.4423954842136746,-1,False,True
20261030,0,0.0,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,2.9711557913424813,-1,False,True
20261030,0,0.0,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,1000000000000.0,2285,True,True
20261030,0,0.0,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,1303,True,True
20261030,0,0.0,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,611,True,True
20261030,0,0.0,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,123,True,True
20261030,0,0.0,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1.2680318151697527,-1,False,True
20261030,0,0.0,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1.3371132070499059,-1,False,True
20261030,0,0.0,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,2.2088054720443884,-1,False,True
20261030,0,0.0,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,4.263168354855208,-1,False,True
20261030,0,0.0,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,60,True,True
20261030,0,0.0,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,0.6379084211295445,-1,False,True
20261030,0,0.0,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,1.3786203837771556,-1,False,True
20261030,0,0.0,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,35348.54607897878,-1,False,True
20261030,0,0.0,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,688,True,True
20261030,0,0.0,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,566,True,True
20261030,0,0.0,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,321,True,True
20261030,0,0.0,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,0.11221485579047732,-1,False,True
20261030,0,0.0,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,0.3092453827665725,-1,False,True
20261030,0,0.0,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,57.610848013707006,-1,False,True
20261030,0,0.0,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,41766.45525219182,-1,False,True
20261030,0,0.0,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,4762157920.241383,-1,False,True
20261030,0,0.0,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,482,True,True
20261030,0,0.9,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,36,True,True
20261030,0,0.9,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,24,True,True
20261030,0,0.9,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,23,True,True
20261030,0,0.9,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,22,True,True
20261030,0,0.9,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,17,True,True
20261030,0,0.9,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,31,True,True
20261030,0,0.9,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,15,True,True
20261030,0,0.9,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,13,True,True
20261030,0,0.9,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,13,True,True
20261030,0,0.9,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,13,True,True
20261030,0,0.9,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,31,True,True
20261030,0,0.9,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,1000000000000.0,124,True,True
20261030,0,0.9,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,76,True,True
20261030,0,0.9,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,64,True,True
20261030,0,0.9,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,38,True,True
20261030,0,0.9,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,36,True,True
20261030,0,0.9,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,36,True,True
20261030,0,0.9,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,38,True,True
20261030,0,0.9,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,24,True,True
20261030,0,0.9,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,23,True,True
20261030,0,0.9,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,17,True,True
20261030,0,0.9,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,17,True,True
20261030,0,0.9,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,1000000000000.0,56,True,True
20261030,0,0.9,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,31,True,True
20261030,0,0.9,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,24,True,True
20261030,0,0.9,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,23,True,True
20261030,0,0.9,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,22,True,True
20261030,0,0.9,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,31,True,True
20261030,0,0.9,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,1000000000000.0,1084,True,True
20261030,0,0.9,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,1000000000000.0,357,True,True
20261030,0,0.9,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,1000000000000.0,298,True,True
20261030,0,0.9,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,221,True,True
20261030,0,0.9,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,178,True,True
20261030,0,0.9,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,76,True,True
20261030,0,0.9,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,38,True,True
20261030,0,0.9,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,24,True,True
20261030,0,0.9,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,22,True,True
20261030,0,0.9,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,17,True,True
20261030,0,0.9,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,17,True,True
20261030,0,0.9,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,1000000000000.0,267,True,True
20261030,0,0.9,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,1000000000000.0,155,True,True
20261030,0,0.9,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,1000000000000.0,90,True,True
20261030,0,0.9,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,89,True,True
20261030,0,0.9,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,76,True,True
20261030,0,0.9,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,76,True,True
20261030,0,0.9,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,3.5232975591264983,-1,False,True
20261030,0,0.9,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,1000000000000.0,2679,True,True
20261030,0,0.9,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,1000000000000.0,1568,True,True
20261030,0,0.9,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,1000000000000.0,1137,True,True
20261030,0,0.9,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,1000000000000.0,982,True,True
20261030,0,0.9,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,152,True,True
20261031,1,0.0,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,3.609187599471554,-1,False,True
20261031,1,0.0,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,149,True,True
20261031,1,0.0,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,47,True,True
20261031,1,0.0,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,37,True,True
20261031,1,0.0,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,25,True,True
20261031,1,0.0,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,45,True,True
20261031,1,0.0,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,18,True,True
20261031,1,0.0,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,17,True,True
20261031,1,0.0,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,15,True,True
20261031,1,0.0,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,12,True,True
20261031,1,0.0,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,89,True,True
20261031,1,0.0,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,20.358450504948294,-1,False,True
20261031,1,0.0,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,190,True,True
20261031,1,0.0,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,171,True,True
20261031,1,0.0,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,123,True,True
20261031,1,0.0,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,92,True,True
20261031,1,0.0,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,92,True,True
20261031,1,0.0,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1.6626839415563452,-1,False,True
20261031,1,0.0,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,46.87381361621829,-1,False,True
20261031,1,0.0,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,263,True,True
20261031,1,0.0,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,43,True,True
20261031,1,0.0,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,26,True,True
20261031,1,0.0,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,5.245328147423896,-1,False,True
20261031,1,0.0,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,240,True,True
20261031,1,0.0,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,113,True,True
20261031,1,0.0,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,74,True,True
20261031,1,0.0,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,53,True,True
20261031,1,0.0,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,229,True,True
20261031,1,0.0,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,0.4003011315711988,-1,False,True
20261031,1,0.0,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,1.4132643445342736,-1,False,True
20261031,1,0.0,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,1000000000000.0,3504,True,True
20261031,1,0.0,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,1817,True,True
20261031,1,0.0,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,976,True,True
20261031,1,0.0,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,213,True,True
20261031,1,0.0,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1.7688544009961058,-1,False,True
20261031,1,0.0,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,6.5203205165558735,-1,False,True
20261031,1,0.0,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,10.166264670708143,-1,False,True
20261031,1,0.0,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,1023,True,True
20261031,1,0.0,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,80,True,True
20261031,1,0.0,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,0.7489477189210407,-1,False,True
20261031,1,0.0,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,6.299103067583743,-1,False,True
20261031,1,0.0,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,1000000000000.0,2405,True,True
20261031,1,0.0,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,1434,True,True
20261031,1,0.0,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,678,True,True
20261031,1,0.0,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,284,True,True
20261031,1,0.0,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,0.04348530830401891,-1,False,True
20261031,1,0.0,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,0.20420260035579138,-1,False,True
20261031,1,0.0,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,1.191004032591099,-1,False,True
20261031,1,0.0,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,68948.77689463344,-1,False,True
20261031,1,0.0,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,1000000000000.0,3779,True,True
20261031,1,0.0,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,478,True,True
20261031,1,0.9,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,44,True,True
20261031,1,0.9,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,32,True,True
20261031,1,0.9,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,17,True,True
20261031,1,0.9,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,16,True,True
20261031,1,0.9,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,14,True,True
20261031,1,0.9,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,32,True,True
20261031,1,0.9,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,14,True,True
20261031,1,0.9,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,13,True,True
20261031,1,0.9,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,13,True,True
20261031,1,0.9,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,11,True,True
20261031,1,0.9,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,34,True,True
20261031,1,0.9,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,1000000000000.0,155,True,True
20261031,1,0.9,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,79,True,True
20261031,1,0.9,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,48,True,True
20261031,1,0.9,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,44,True,True
20261031,1,0.9,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,44,True,True
20261031,1,0.9,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,44,True,True
20261031,1,0.9,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,38,True,True
20261031,1,0.9,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,21,True,True
20261031,1,0.9,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,17,True,True
20261031,1,0.9,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,16,True,True
20261031,1,0.9,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,14,True,True
20261031,1,0.9,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,1000000000000.0,48,True,True
20261031,1,0.9,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,44,True,True
20261031,1,0.9,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,34,True,True
20261031,1,0.9,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,33,True,True
20261031,1,0.9,16,8,relative_boundary,1.2,4.938068537414074,4.115057114511728,1.2,1000000000000.0,32,True,True
20261031,1,0.9,16,8,delay_blind,,3.3678492118120205,4.115057114511728,0.8184210129029114,1000000000000.0,44,True,True
20261031,1,0.9,16,32,relative_boundary,0.5,0.6465922851674257,1.2931845703348515,0.5,1000000000000.0,1442,True,True
20261031,1,0.9,16,32,relative_boundary,0.8,1.0345476562678813,1.2931845703348515,0.8,1000000000000.0,361,True,True
20261031,1,0.9,16,32,relative_boundary,0.95,1.2285253418181088,1.2931845703348515,0.95,1000000000000.0,208,True,True
20261031,1,0.9,16,32,relative_boundary,1.05,1.3578437988515941,1.2931845703348515,1.05,1000000000000.0,167,True,True
20261031,1,0.9,16,32,relative_boundary,1.2,1.5518214844018217,1.2931845703348515,1.2,1000000000000.0,146,True,True
20261031,1,0.9,16,32,delay_blind,,3.3678492118120205,1.2931845703348515,2.6043066775378896,1000000000000.0,106,True,True
20261031,1,0.9,32,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,1000000000000.0,38,True,True
20261031,1,0.9,32,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,32,True,True
20261031,1,0.9,32,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,17,True,True
20261031,1,0.9,32,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,16,True,True
20261031,1,0.9,32,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,14,True,True
20261031,1,0.9,32,8,relative_boundary,0.5,1.0517446793988348,2.1034893587976695,0.5,1000000000000.0,218,True,True
20261031,1,0.9,32,8,relative_boundary,0.8,1.6827914870381357,2.1034893587976695,0.8,1000000000000.0,177,True,True
20261031,1,0.9,32,8,relative_boundary,0.95,1.998314890857786,2.1034893587976695,0.95,1000000000000.0,125,True,True
20261031,1,0.9,32,8,relative_boundary,1.05,2.208663826737553,2.1034893587976695,1.05,1000000000000.0,106,True,True
20261031,1,0.9,32,8,relative_boundary,1.2,2.5241872305572035,2.1034893587976695,1.2,1000000000000.0,97,True,True
20261031,1,0.9,32,8,delay_blind,,3.3678492118120205,2.1034893587976695,1.601077370668062,1000000000000.0,53,True,True
20261031,1,0.9,32,32,relative_boundary,0.5,0.2672917710430921,0.5345835420861842,0.5,64.54457582508067,-1,False,True
20261031,1,0.9,32,32,relative_boundary,0.8,0.42766683366894737,0.5345835420861842,0.8,1000000000000.0,2037,True,True
20261031,1,0.9,32,32,relative_boundary,0.95,0.507854364981875,0.5345835420861842,0.95,1000000000000.0,1607,True,True
20261031,1,0.9,32,32,relative_boundary,1.05,0.5613127191904934,0.5345835420861842,1.05,1000000000000.0,1575,True,True
20261031,1,0.9,32,32,relative_boundary,1.2,0.641500250503421,0.5345835420861842,1.2,1000000000000.0,1194,True,True
20261031,1,0.9,32,32,delay_blind,,3.3678492118120205,0.5345835420861842,6.2999493001022175,1000000000000.0,122,True,True
20261032,2,0.0,8,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,0.8130151569131707,-1,False,True
20261032,2,0.0,8,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1000000000000.0,111,True,True
20261032,2,0.0,8,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,53,True,True
20261032,2,0.0,8,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,45,True,True
20261032,2,0.0,8,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,33,True,True
20261032,2,0.0,8,8,relative_boundary,0.5,4.2098115147650255,8.419623029530051,0.5,1000000000000.0,52,True,True
20261032,2,0.0,8,8,relative_boundary,0.8,6.735698423624041,8.419623029530051,0.8,1000000000000.0,23,True,True
20261032,2,0.0,8,8,relative_boundary,0.95,7.998641878053548,8.419623029530051,0.95,1000000000000.0,18,True,True
20261032,2,0.0,8,8,relative_boundary,1.05,8.840604181006555,8.419623029530051,1.05,1000000000000.0,17,True,True
20261032,2,0.0,8,8,relative_boundary,1.2,10.10354763543606,8.419623029530051,1.2,1000000000000.0,16,True,True
20261032,2,0.0,8,8,delay_blind,,3.3678492118120205,8.419623029530051,0.4,1000000000000.0,134,True,True
20261032,2,0.0,8,32,relative_boundary,0.5,1.3839249958470465,2.767849991694093,0.5,14.45801875758183,-1,False,True
20261032,2,0.0,8,32,relative_boundary,0.8,2.2142799933552744,2.767849991694093,0.8,1000000000000.0,203,True,True
20261032,2,0.0,8,32,relative_boundary,0.95,2.6294574921093883,2.767849991694093,0.95,1000000000000.0,159,True,True
20261032,2,0.0,8,32,relative_boundary,1.05,2.906242491278798,2.767849991694093,1.05,1000000000000.0,120,True,True
20261032,2,0.0,8,32,relative_boundary,1.2,3.3214199900329118,2.767849991694093,1.2,1000000000000.0,85,True,True
20261032,2,0.0,8,32,delay_blind,,3.3678492118120205,2.767849991694093,1.2167744718530398,1000000000000.0,85,True,True
20261032,2,0.0,16,0,relative_boundary,0.5,2.1049057573825127,4.2098115147650255,0.5,0.3126141649075463,-1,False,True
20261032,2,0.0,16,0,relative_boundary,0.8,3.3678492118120205,4.2098115147650255,0.8,1.958977848916731,-1,False,True
20261032,2,0.0,16,0,relative_boundary,0.95,3.999320939026774,4.2098115147650255,0.95,1000000000000.0,1460,True,True
20261032,2,0.0,16,0,relative_boundary,1.05,4.420302090503277,4.2098115147650255,1.05,1000000000000.0,114,True,True
20261032,2,0.0,16,0,relative_boundary,1.2,5.05177381771803,4.2098115147650255,1.2,1000000000000.0,45,True,True
20261032,2,0.0,16,8,relative_boundary,0.5,2.057528557255864,4.115057114511728,0.5,3.026036925439897,-1,False,True
20261032,2,0.0,16,8,relative_boundary,0.8,3.292045691609383,4.115057114511728,0.8,1000000000000.0,332,True,True
20261032,2,0.0,16,8,relative_boundary,0.95,3.9093042587861415,4.115057114511728,0.95,1000000000000.0,121,True,True
20261032,2,0.0,16,8,relative_boundary,1.05,4.320809970237315,4.115057114511728,1.05,1000000000000.0,85,True,True
