seed,rho,delay,num_agents,updates,teacher_mse,maximum_loss,finite
20270702,0.5,8,4,941,0.0363594070076942,6.679260730743408,True
20270702,0.5,8,16,800,0.0141766723245382,5.255101203918457,True
20270702,0.5,8,32,666,0.0377945229411125,5.749568939208984,True
20270702,0.9,0,1,984,0.0542686432600021,6.703872680664063,True
20270702,0.9,0,4,941,0.0567939020693302,6.71244478225708,True
20270702,0.9,0,16,800,0.0311545897275209,6.710906505584717,True
20270702,0.9,0,32,666,0.0116131454706192,6.32269811630249,True
20270702,0.9,8,1,984,0.0492392443120479,6.771839141845703,True
20270702,0.9,8,4,941,0.0429492183029651,6.773725509643555,True
20270702,0.9,8,16,800,0.0140956258401274,6.7786784172058105,True
20270702,0.9,8,32,666,0.0222330652177333,6.390498161315918,True
20270703,0.0,0,1,984,0.0680499151349067,7.091663837432861,True
20270703,0.0,0,4,941,0.0153695847839117,2.4844894409179688,True
20270703,0.0,0,16,800,0.0040540983900427,1.2324516773223877,True
20270703,0.0,0,32,666,0.002559236716479,0.9673084020614624,True
20270703,0.0,8,1,984,0.1767003387212753,7.001551151275635,True
20270703,0.0,8,4,941,0.023348206654191,2.463432550430298,True
20270703,0.0,8,16,800,0.0061124297790229,1.2373074293136597,True
20270703,0.0,8,32,666,0.0021783811971545,0.9627714157104492,True
20270703,0.25,0,1,984,0.0923835039138794,5.4152116775512695,True
20270703,0.25,0,4,941,0.0147944604977965,3.980455875396729,True
20270703,0.25,0,16,800,0.028904840350151,3.981108903884888,True
20270703,0.25,0,32,666,0.0770430341362953,3.56868839263916,True
20270703,0.25,8,1,984,0.1289942413568496,5.783990859985352,True
20270703,0.25,8,4,941,0.0221085716038942,3.8334298133850098,True
20270703,0.25,8,16,800,0.0842995420098304,4.13847541809082,True
20270703,0.25,8,32,666,0.0363610424101352,3.715109348297119,True
20270703,0.5,0,1,984,0.0438167788088321,5.52776575088501,True
20270703,0.5,0,4,941,0.0101767415180802,5.544859409332275,True
20270703,0.5,0,16,800,0.0286160577088594,4.588433742523193,True
20270703,0.5,0,32,666,0.0985756143927574,4.910181045532227,True
20270703,0.5,8,1,984,0.066424123942852,5.873067378997803,True
20270703,0.5,8,4,941,0.0216633919626474,5.658341884613037,True
20270703,0.5,8,16,800,0.1111013665795326,4.7500176429748535,True
20270703,0.5,8,32,666,0.0538353361189365,5.220530986785889,True
20270703,0.9,0,1,984,0.0441099926829338,5.370978832244873,True
20270703,0.9,0,4,941,0.0408055074512958,5.580569744110107,True
20270703,0.9,0,16,800,0.06647390127182,5.257030963897705,True
20270703,0.9,0,32,666,0.0834484845399856,5.2865753173828125,True
20270703,0.9,8,1,984,0.0681771486997604,5.724143981933594,True
20270703,0.9,8,4,941,0.0821059122681617,5.8103508949279785,True
20270703,0.9,8,16,800,0.0830070078372955,5.762077808380127,True
20270703,0.9,8,32,666,0.0379185043275356,5.781432628631592,True
20270704,0.0,0,1,984,0.6881133317947388,6.39204216003418,True
20270704,0.0,0,4,941,0.0125645166262984,2.514655590057373,True
20270704,0.0,0,16,800,0.0525776743888855,1.190571427345276,True
20270704,0.0,0,32,666,0.0028733650688081,1.0162358283996582,True
20270704,0.0,8,1,984,1.235806226730347,6.297955989837647,True
20270704,0.0,8,4,941,0.0452719405293464,2.4989655017852783,True
20270704,0.0,8,16,800,0.0681586861610412,1.1853406429290771,True
20270704,0.0,8,32,666,0.0030763377435505,1.0164461135864258,True
20270704,0.25,0,1,984,0.1057005077600479,5.658788681030273,True
20270704,0.25,0,4,941,0.0235588811337947,4.869328022003174,True
20270704,0.25,0,16,800,0.0768821686506271,3.583640813827514,True
20270704,0.25,0,32,666,0.0187058355659246,3.4332315921783447,True
20270704,0.25,8,1,984,0.3115846216678619,5.528160095214844,True
20270704,0.25,8,4,941,0.1096377000212669,4.765232563018799,True
20270704,0.25,8,16,800,0.1481009721755981,3.534494638442993,True
20270704,0.25,8,32,666,0.0061013996601104,3.4040985107421875,True
20270704,0.5,0,1,984,0.0366558730602264,5.989052295684815,True
20270704,0.5,0,4,941,0.0231621619313955,4.993578433990479,True
20270704,0.5,0,16,800,0.0870520547032356,5.110997200012207,True
20270704,0.5,0,32,666,0.0193008035421371,4.2245259284973145,True
20270704,0.5,8,1,984,0.0742503553628921,5.808516502380371,True
20270704,0.5,8,4,941,0.0998645722866058,4.8809309005737305,True
20270704,0.5,8,16,800,0.1593768149614334,5.046475887298584,True
20270704,0.5,8,32,666,0.0139169441536068,4.173039436340332,True
20270704,0.9,0,1,984,0.0623006634414196,5.331582546234131,True
20270704,0.9,0,4,941,0.0161894224584102,5.397611618041992,True
20270704,0.9,0,16,800,0.0415899641811847,5.369382858276367,True
20270704,0.9,0,32,666,0.0174094140529632,5.1790056228637695,True
20270704,0.9,8,1,984,0.0412468388676643,5.198349952697754,True
20270704,0.9,8,4,941,0.0244515631347894,5.242820262908936,True
20270704,0.9,8,16,800,0.0778024271130561,5.234350681304932,True
20270704,0.9,8,32,666,0.0196718331426382,5.068250179290772,True
20270705,0.0,0,1,984,0.0313347391784191,8.577922821044922,True
20270705,0.0,0,4,941,0.0443714335560798,2.4931674003601074,True
20270705,0.0,0,16,800,0.0102993240579962,1.258491277694702,True
20270705,0.0,0,32,666,0.0337396711111068,0.9903699159622192,True
20270705,0.0,8,1,984,0.2031349837779998,8.612675666809082,True
20270705,0.0,8,4,941,0.033595971763134,2.5921545028686523,True
20270705,0.0,8,16,800,0.0188780650496482,1.2544503211975098,True
20270705,0.0,8,32,666,0.0388892814517021,0.9906958341598512,True
20270705,0.25,0,1,984,0.3470478355884552,6.382777690887451,True
20270705,0.25,0,4,941,0.1388649940490722,3.9907851219177246,True
20270705,0.25,0,16,800,0.2251267284154892,4.872864723205566,True
20270705,0.25,0,32,666,0.008529607206583,3.110598087310791,True
20270705,0.25,8,1,984,0.1828869879245758,6.438204288482666,True
20270705,0.25,8,4,941,0.1551525145769119,3.9102416038513184,True
20270705,0.25,8,16,800,0.1452819108963012,4.8291335105896,True
