seed,seed_index,rho,num_agents,max_delay,policy,grid_index,eta,crossed_threshold,crossing_time,half_error_time,final_error,finite,error_250,error_500,error_1000,error_2000,error_4000
20261230,0,0.9,32,8,grid,8.0,0.1473612599456155,False,-1,76,0.10134200322065134,True,1.8170001989993756,0.09926249647318353,1.4188109410654877,1.3115796539037639,0.10134200322065134
20261230,0,0.9,32,8,grid,9.0,0.2249365300761397,False,-1,136,0.47405794145891755,True,2.3773509217450637,0.12386831766357742,2.4439921248610093,2.8589703778488365,0.47405794145891755
20261230,0,0.9,32,8,grid,10.0,0.3433496875730229,False,-1,135,0.6989657651372202,True,9.719601007804984,2.083582488254782,4.3435569827767795,7.490984797466062,0.6989657651372202
20261230,0,0.9,32,8,grid,11.0,0.524098988797363,False,-1,-1,12.971721492206862,True,74.5452398674499,309.06973220347817,265.1910801231374,140.95285498936482,12.971721492206862
20261230,0,0.9,32,8,grid,12.0,0.8,True,747,-1,1000000000000.0,True,818347.6583516973,37338166.31448082,1000000000000.0,1000000000000.0,1000000000000.0
20261230,0,0.9,32,32,joint_aware,,0.061344496040986844,False,-1,76,0.1517395204655886,True,0.9253019260527158,0.1530203230656644,0.35784813522830783,0.15549941593729755,0.1517395204655886
20261230,0,0.9,32,32,correlation_blind,,0.2890855861645199,False,-1,53,45.46096559136605,True,9.05623459648102,3.768445296377702,21.598819197502692,37.23840516891422,45.46096559136605
20261230,0,0.9,32,32,delay_blind,,0.0681741968826708,False,-1,76,0.1321690660428609,True,1.0927725419417773,0.14555146785442197,0.45765904784034495,0.18915421725430182,0.1321690660428609
20261230,0,0.9,32,32,mean_only,,0.5345835420861842,True,1766,63,1000000000000.0,True,36.29060514996509,93.7372952281859,198349.81642172602,1000000000000.0,1000000000000.0
20261230,0,0.9,32,32,worstcase_correlation,,0.056406811991134544,False,-1,77,0.16570764684620443,True,0.81670274568263,0.16328297303402434,0.29626429108637364,0.13976044135949534,0.16570764684620443
20261230,0,0.9,32,32,grid,0.0,0.005,False,-1,325,0.04320463167050835,True,0.5542250817001323,0.38638875775757664,0.18981377698434687,0.07104068033374919,0.04320463167050835
20261230,0,0.9,32,32,grid,1.0,0.007632145998180043,False,-1,191,0.057489781028237784,True,0.44569923518223553,0.3128540381677155,0.12467325076601522,0.0540984290169933,0.057489781028237784
20261230,0,0.9,32,32,grid,2.0,0.01164993050750713,False,-1,107,0.08817839403241443,True,0.3621350242788952,0.2806697287161122,0.08157132486510987,0.056177593047017776,0.08817839403241443
20261230,0,0.9,32,32,grid,3.0,0.01778279410038923,False,-1,97,0.13417468850585407,True,0.3319949313852723,0.27266156697584154,0.0630073648587216,0.07348760928491518,0.13417468850585407
20261230,0,0.9,32,32,grid,4.0,0.027144176165949066,False,-1,77,0.1813823208196519,True,0.3809229201788174,0.2540188457832104,0.08045565554861914,0.09937050202780262,0.1813823208196519
20261230,0,0.9,32,32,grid,5.0,0.04143366309976846,False,-1,77,0.1957115770622824,True,0.5497970556208207,0.20814439036664936,0.1575258289871469,0.11844170084748917,0.1957115770622824
20261230,0,0.9,32,32,grid,6.0,0.0632455532033676,False,-1,76,0.14623171478169447,True,0.9699009218750559,0.15006457681015012,0.3838943258632759,0.16335823074344183,0.14623171478169447
20261230,0,0.9,32,32,grid,7.0,0.096539859156753,False,-1,76,0.11609244021301762,True,1.9947399968946298,0.24047325201208297,1.054648748513371,0.5361185100468473,0.11609244021301762
20261230,0,0.9,32,32,grid,8.0,0.1473612599456155,False,-1,77,0.9844907543606911,True,4.213379235464469,1.032651249831404,2.8310350126315402,2.066958868420853,0.9844907543606911
20261230,0,0.9,32,32,grid,9.0,0.2249365300761397,False,-1,53,1.4213261801124784,True,7.551572009328472,4.5987643453598785,9.82728171950525,8.347387806293417,1.4213261801124784
20261230,0,0.9,32,32,grid,10.0,0.3433496875730229,False,-1,62,2844099.421955809,True,9.195024274994912,15.905144534277415,11.463515540016632,137.54335606238692,2844099.421955809
20261230,0,0.9,32,32,grid,11.0,0.524098988797363,True,2105,63,1000000000000.0,True,33.53645628879486,32.8272132848784,80678.86327153689,49497850866.231155,1000000000000.0
20261230,0,0.9,32,32,grid,12.0,0.8,True,1025,-1,1000000000000.0,True,758.7939464600394,435881.53382628295,271812169774.92645,1000000000000.0,1000000000000.0
20261231,1,0.0,16,8,joint_aware,,0.4363488632302189,False,-1,2,0.19909580406158373,True,0.09754395489542714,0.18119314734537106,0.46422700362836744,0.23377810793813666,0.19909580406158373
20261231,1,0.0,16,8,correlation_blind,,0.4363488632302189,False,-1,2,0.19909580406158373,True,0.09754395489542714,0.18119314734537106,0.46422700362836744,0.23377810793813666,0.19909580406158373
20261231,1,0.0,16,8,delay_blind,,0.4373927810905379,False,-1,2,0.19976787751142364,True,0.09780210986406164,0.18220554438931452,0.4659499987707292,0.23378949573425684,0.19976787751142364
20261231,1,0.0,16,8,mean_only,,4.115057114511728,True,90,-1,1000000000000.0,True,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0,1000000000000.0
20261231,1,0.0,16,8,worstcase_correlation,,0.062108907189348216,False,-1,18,0.05049613807424706,True,0.021848204196453065,0.005317232145850514,0.07570370373594741,0.0739033478631036,0.05049613807424706
20261231,1,0.0,16,8,grid,0.0,0.005,False,-1,275,0.0014241085216340774,True,0.5236296214044011,0.2932062382193523,0.11218649936788805,0.019547438422605267,0.0014241085216340774
