persistence,rho,delay,seed,policy,pilot_stays,persistence_upper,certificate_covered,gap,delta_upper,num_agents,eta,theorem_contraction,updates,risk_surrogate,exact_radius,exact_residual,expected_final_error,used_persistence,final_error,maximum_error,diverged
0.98,0.9,0,96,oracle,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.0016719357448000854,1.127053070394327,False
0.98,0.9,0,96,iid_naive,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9968108607602348,1.1102230246251565e-16,0.0018129182429336285,0.98,0.00010611947069239178,1.1218255218644684,False
0.98,0.9,0,96,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.0016719357448000854,1.127053070394327,False
0.98,0.9,0,96,oracle_q1,-1,0.98,True,47,0.07340370094697085,1,0.037995707148039806,0.9793672182288734,357,0.0033843488905090317,0.9552169368023165,1.1102230246251565e-16,0.00128743635065237,0.5734037009469708,0.0077693908210276835,1.1236444616127874,False
0.98,0.9,0,96,oracle_q32,-1,0.98,True,47,0.07340370094697085,32,0.058320106652688775,0.9719062778345725,229,0.005839057274835302,0.935133771107723,1.1102230246251565e-16,0.0018871632185368317,0.5734037009469708,5.945745794656005e-05,1.0752154594087697,False
0.98,0.9,0,97,online_ucb,2016,0.9900500187083138,True,95,0.07407276441684268,2,0.07473329303926365,0.9684693506966175,170,0.011042205648646018,0.9164168671069337,0.0,0.0025378132699852432,0.5103451583604077,2.5983087452664788e-05,1.0,False
0.98,0.9,0,97,oracle,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.003101598032443145,1.0,False
0.98,0.9,0,97,iid_naive,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9968108607602348,1.1102230246251565e-16,0.0018129182429336285,0.98,0.00032532945021489994,1.0,False
0.98,0.9,0,97,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.003101598032443145,1.0,False
0.98,0.9,0,97,oracle_q1,-1,0.98,True,47,0.07340370094697085,1,0.037995707148039806,0.9793672182288734,357,0.0033843488905090317,0.9552169368023165,1.1102230246251565e-16,0.00128743635065237,0.5734037009469708,0.0006760754354417201,1.0,False
0.98,0.9,0,97,oracle_q32,-1,0.98,True,47,0.07340370094697085,32,0.058320106652688775,0.9719062778345725,229,0.005839057274835302,0.935133771107723,1.1102230246251565e-16,0.0018871632185368317,0.5734037009469708,0.0030239474269812827,1.0,False
0.98,0.9,0,98,online_ucb,2002,0.9844686320952086,True,61,0.07294662175927705,2,0.05273314381928729,0.9735310259838825,252,0.005151388488191449,0.9391465341702852,1.1102230246251565e-16,0.0017339089251978547,0.5414491109528502,0.00033335886731540647,1.0,False
0.98,0.9,0,98,oracle,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.00025828959547071964,1.0,False
0.98,0.9,0,98,iid_naive,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9968108607602348,1.1102230246251565e-16,0.0018129182429336285,0.98,1.5073129142181059e-05,1.25790012772117,False
0.98,0.9,0,98,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.00025828959547071964,1.0,False
0.98,0.9,0,98,oracle_q1,-1,0.98,True,47,0.07340370094697085,1,0.037995707148039806,0.9793672182288734,357,0.0033843488905090317,0.9552169368023165,1.1102230246251565e-16,0.00128743635065237,0.5734037009469708,0.00013046371087032434,1.0,False
0.98,0.9,0,98,oracle_q32,-1,0.98,True,47,0.07340370094697085,32,0.058320106652688775,0.9719062778345725,229,0.005839057274835302,0.935133771107723,1.1102230246251565e-16,0.0018871632185368317,0.5734037009469708,0.0002621269881934278,1.0,False
0.98,0.9,0,99,online_ucb,2013,0.988875088668981,True,85,0.07384851945078098,2,0.06900525595052037,0.9694900223097437,188,0.008882920712941639,0.9221074462719256,1.1102230246251565e-16,0.0023211851051915507,0.5155605453167614,0.00016626652910275736,1.3597809160066254,False
0.98,0.9,0,99,oracle,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.0006904149128382948,1.6363603933938717,False
0.98,0.9,0,99,iid_naive,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9968108607602348,1.1102230246251565e-16,0.0018129182429336285,0.98,2.326659279791343e-05,1.0054352428504836,False
0.98,0.9,0,99,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,0.0006904149128382948,1.6363603933938717,False
0.98,0.9,0,99,oracle_q1,-1,0.98,True,47,0.07340370094697085,1,0.037995707148039806,0.9793672182288734,357,0.0033843488905090317,0.9552169368023165,1.1102230246251565e-16,0.00128743635065237,0.5734037009469708,0.0008692230689058051,1.2209324725039146,False
0.98,0.9,0,99,oracle_q32,-1,0.98,True,47,0.07340370094697085,32,0.058320106652688775,0.9719062778345725,229,0.005839057274835302,0.935133771107723,1.1102230246251565e-16,0.0018871632185368317,0.5734037009469708,0.0034349401725391657,1.3038637549076795,False
0.98,0.9,0,100,online_ucb,2011,0.9880846529350481,True,79,0.07438008700225979,2,0.06559279935253381,0.9706206685820737,201,0.008059202254691174,0.9255988731691438,0.0,0.002195314302366946,0.5198791318612168,0.0023725460924502793,1.1151618530434533,False
0.98,0.9,0,100,oracle,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,6.02333590263426e-06,1.0676565418689266,False
0.98,0.9,0,100,iid_naive,-1,0.5,True,1,0.0,1,0.004348850699777914,0.9943498045705017,2000,0.00014586722226623574,0.9968108607602348,1.1102230246251565e-16,0.0018129182429336285,0.98,2.2151529445066006e-07,1.342018518850766,False
0.98,0.9,0,100,worst_mixing,-1,0.98,True,47,0.07340370094697085,2,0.03896610202907855,0.9789147336646126,350,0.0033127646524471845,0.9541577820252294,1.1102230246251565e-16,0.0012565058520472361,0.5734037009469708,6.02333590263426e-06,1.0676565418689266,False
0.98,0.9,0,100,oracle_q1,-1,0.98,True,47,0.07340370094697085,1,0.037995707148039806,0.9793672182288734,357,0.0033843488905090317,0.9552169368023165,1.1102230246251565e-16,0.00128743635065237,0.5734037009469708,0.0004298570230761673,1.0660547062899508,False
