scenario_id,task,ray,budget,budget_index,message_budget,environment_budget,delay,rho,q,mixing_step_multiplier,step_size,updates,burn_in,averaged_count,spectral_radius,bias_risk,noise_risk,risk
frozenlake4x4-message-B1-D1-R1,frozenlake4x4,message,384,1,384,1000000,1,1.0,4,0.25,0.07848464499336505,64,32,32,0.9826714383337967,6.116230854045628e-05,0.025943862429230403,0.02600502473777086
frozenlake4x4-message-B1-D1-R1,frozenlake4x4,message,384,1,384,1000000,1,1.0,4,0.5,0.1569692899867301,64,32,32,0.9646971430581772,1.111016683108414e-05,0.055493688762561326,0.05550479892939241
frozenlake4x4-message-B1-D1-R1,frozenlake4x4,message,384,1,384,1000000,1,1.0,4,1.0,0.3139385799734602,64,32,32,0.9264819685905419,3.2065815847253957e-07,0.08953788351278355,0.08953820417094202
frozenlake4x4-message-B1-D1-R1,frozenlake4x4,message,384,1,384,1000000,1,1.0,16,0.1,0.03139385799734602,21,10,11,0.9931416499884049,0.0002605715322556873,0.0024268555469698205,0.0026874270792255077
frozenlake4x4-message-B1-D1-R1,frozenlake4x4,message,384,1,384,1000000,1,1.0,16,0.25,0.07848464499336505,21,10,11,0.9826714383337967,0.00018620230839286154,0.013144055287763957,0.013330257596156818
frozenlake4x4-message-B1-D1-R1,frozenlake4x4,message,384,1,384,1000000,1,1.0,16,0.5,0.1569692899867301,21,10,11,0.9646971430581772,0.00010437585140075845,0.04171982884882336,0.04182420470022412
frozenlake4x4-message-B1-D1-R1,frozenlake4x4,message,384,1,384,1000000,1,1.0,16,1.0,0.3139385799734602,21,10,11,0.9264819685905419,3.0252850086123592e-05,0.10835770449869896,0.10838795734878508
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,1,0.1,0.03139385799734602,256,128,128,0.9931416499884049,2.446671072975437e-05,0.011025574622382253,0.011050041333112007
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,1,0.25,0.07848464499336505,256,128,128,0.9826714383337967,5.793846880699453e-07,0.02188512192957797,0.02188570131426604
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,1,0.5,0.1569692899867301,256,128,128,0.9646971430581772,1.4674080695035211e-09,0.028661209898889865,0.028661211366297935
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,1,1.0,0.3139385799734602,256,128,128,0.9264819685905419,1.0315485404628058e-14,0.03272692193737444,0.03272692193738476
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,4,0.1,0.03139385799734602,128,64,64,0.9931416499884049,8.740405601173768e-05,0.009551165600463898,0.009638569656475636
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,4,0.25,0.07848464499336505,128,64,64,0.9826714383337967,1.2337372095486134e-05,0.027423096588373677,0.027435433960469165
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,4,0.5,0.1569692899867301,128,64,64,0.9646971430581772,4.826054350263236e-07,0.04418801361593687,0.044188496221371894
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,4,1.0,0.3139385799734602,128,64,64,0.9264819685905419,7.143150675224656e-10,0.057805753693783844,0.05780575440809891
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,16,0.1,0.03139385799734602,42,21,21,0.9931416499884049,0.00020933102797094773,0.004712930323578206,0.004922261351549153
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,16,0.25,0.07848464499336505,42,21,21,0.9826714383337967,0.0001072964852788863,0.02179133669177863,0.021898633177057515
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,16,0.5,0.1569692899867301,42,21,21,0.9646971430581772,3.419654712605241e-05,0.05539174135776278,0.05542593790488883
frozenlake4x4-message-B2-D1-R1,frozenlake4x4,message,768,2,768,1000000,1,1.0,16,1.0,0.3139385799734602,42,21,21,0.9264819685905419,3.0571071380807987e-06,0.10605832816731485,0.10606138527445293
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,1,0.1,0.03139385799734602,64,32,32,0.9930445596348478,0.00016571051555884004,0.006645569787788664,0.006811280303347504
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,1,0.25,0.07848464499336505,64,32,32,0.982019116671621,5.76637577547963e-05,0.027152612708979784,0.02721027646673458
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,1,0.5,0.1569692899867301,64,32,32,0.9617116937723543,8.533736685492642e-06,0.059244740851591315,0.05925327458827681
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,1,1.0,0.3139385799734602,64,32,32,0.9094482446078361,7.669169832005094e-08,0.09747836281117013,0.09747843950286846
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,4,0.1,0.03139385799734602,32,16,16,0.9930445596348478,0.00023093903378333322,0.0009539330223591899,0.0011848720561425231
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,4,0.25,0.07848464499336505,32,16,16,0.982019116671621,0.00013490466543873624,0.004891727842865113,0.005026632508303849
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,4,0.5,0.1569692899867301,32,16,16,0.9617116937723543,5.0500022807955626e-05,0.014259281601038573,0.014309781623846529
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,4,1.0,0.3139385799734602,32,16,16,0.9094482446078361,4.304301160600279e-06,0.03233188564944215,0.03233618995060275
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,16,0.1,0.03139385799734602,10,5,5,0.9930445596348478,0.000290483719389455,6.895992013419159e-05,0.0003594436395236466
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,16,0.25,0.07848464499336505,10,5,5,0.982019116671621,0.00024395971261941468,0.00041898428285039985,0.0006629439954698145
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,16,0.5,0.1569692899867301,10,5,5,0.9617116937723543,0.0001778679063149762,0.0015982191834828284,0.0017760870897978046
frozenlake4x4-message-B0-D3-R0,frozenlake4x4,message,192,0,192,1000000,3,0.0,16,1.0,0.3139385799734602,10,5,5,0.9094482446078361,8.304250507603419e-05,0.0058064912347672954,0.00588953373984333
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,1,0.1,0.03139385799734602,128,64,64,0.9930445596348478,8.58526794131701e-05,0.009737374178450404,0.009823226857863574
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,1,0.25,0.07848464499336505,128,64,64,0.982019116671621,1.0977850539855011e-05,0.02829197650465743,0.028302954355197286
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,1,0.5,0.1569692899867301,128,64,64,0.9617116937723543,2.9034293160931694e-07,0.045933877285128974,0.04593416762806058
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,1,1.0,0.3139385799734602,128,64,64,0.9094482446078361,4.843625781755265e-11,0.06039606064391327,0.060396060692349526
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,4,0.1,0.03139385799734602,64,32,32,0.9930445596348478,0.00016571051555884004,0.001661392446947166,0.001827102962506006
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,4,0.25,0.07848464499336505,64,32,32,0.982019116671621,5.76637577547963e-05,0.006788153177244946,0.006845816934999742
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,4,0.5,0.1569692899867301,64,32,32,0.9617116937723543,8.533736685492642e-06,0.014811185212897829,0.01481971894958332
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,4,1.0,0.3139385799734602,64,32,32,0.9094482446078361,7.669169832005094e-08,0.024369590702792533,0.024369667394490854
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,16,0.1,0.03139385799734602,21,10,11,0.9930445596348478,0.00025989076023712746,0.00015526719394290576,0.00041515795418003325
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,16,0.25,0.07848464499336505,21,10,11,0.982019116671621,0.00018297050685635996,0.0008688898403474408,0.0010518603472038008
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,16,0.5,0.1569692899867301,21,10,11,0.9617116937723543,9.640884188589303e-05,0.002894094589956446,0.002990503431842339
frozenlake4x4-message-B1-D3-R0,frozenlake4x4,message,384,1,384,1000000,3,0.0,16,1.0,0.3139385799734602,21,10,11,0.9094482446078361,1.957999278684264e-05,0.0080989732170641,0.008118553209850943
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,1,0.1,0.03139385799734602,256,128,128,0.9930445596348478,2.361775989832524e-05,0.011180642874327485,0.01120426063422581
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,1,0.25,0.07848464499336505,256,128,128,0.982019116671621,4.6387641451550506e-07,0.022293177020229364,0.02229364089664388
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,1,0.5,0.1569692899867301,256,128,128,0.9617116937723543,5.743985789743823e-10,0.029251239779022324,0.0292512403534209
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,1,1.0,0.3139385799734602,256,128,128,0.9094482446078361,6.437080472665443e-17,0.03339618371214968,0.033396183712149745
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,4,0.1,0.03139385799734602,128,64,64,0.9930445596348478,8.58526794131701e-05,0.002434343544612601,0.002520196224025771
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,4,0.25,0.07848464499336505,128,64,64,0.982019116671621,1.0977850539855011e-05,0.007072994126164358,0.007083971976704213
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,4,0.5,0.1569692899867301,128,64,64,0.9617116937723543,2.9034293160931694e-07,0.011483469321282243,0.011483759664213852
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,4,1.0,0.3139385799734602,128,64,64,0.9094482446078361,4.843625781755265e-11,0.015099015160978318,0.015099015209414576
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,16,0.1,0.03139385799734602,42,21,21,0.9930445596348478,0.00020813948544188765,0.00030163140634369585,0.0005097708917855835
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,16,0.25,0.07848464499336505,42,21,21,0.982019116671621,0.00010328236383564074,0.001434714873915626,0.0015379972377512667
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,16,0.5,0.1569692899867301,42,21,21,0.9617116937723543,2.8779331229622784e-05,0.0037648938991906226,0.0037936732304202454
frozenlake4x4-message-B2-D3-R0,frozenlake4x4,message,768,2,768,1000000,3,0.0,16,1.0,0.3139385799734602,42,21,21,0.9094482446078361,1.182935001958665e-06,0.007457184968838831,0.007458367903840789
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,1,0.1,0.03139385799734602,64,32,32,0.9930445596348478,0.00016571051555884004,0.006645569787788664,0.006811280303347504
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,1,0.25,0.07848464499336505,64,32,32,0.982019116671621,5.76637577547963e-05,0.027152612708979784,0.02721027646673458
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,1,0.5,0.1569692899867301,64,32,32,0.9617116937723543,8.533736685492642e-06,0.059244740851591315,0.05925327458827681
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,1,1.0,0.3139385799734602,64,32,32,0.9094482446078361,7.669169832005094e-08,0.09747836281117013,0.09747843950286846
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,4,0.1,0.03139385799734602,32,16,16,0.9930445596348478,0.00023093903378333322,0.0012401129290669469,0.00147105196285028
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,4,0.25,0.07848464499336505,32,16,16,0.982019116671621,0.00013490466543873624,0.006359246195724647,0.006494150861163383
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,4,0.5,0.1569692899867301,32,16,16,0.9617116937723543,5.0500022807955626e-05,0.018537066081350147,0.018587566104158102
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,4,1.0,0.3139385799734602,32,16,16,0.9094482446078361,4.304301160600279e-06,0.0420314513442748,0.0420357556454354
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,16,0.1,0.03139385799734602,10,5,5,0.9930445596348478,0.000290483719389455,0.000172399800335479,0.00046288351972493397
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,16,0.25,0.07848464499336505,10,5,5,0.982019116671621,0.00024395971261941468,0.0010474607071259997,0.0012914204197454144
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,16,0.5,0.1569692899867301,10,5,5,0.9617116937723543,0.0001778679063149762,0.003995547958707071,0.004173415865022047
frozenlake4x4-message-B0-D3-R0.1,frozenlake4x4,message,192,0,192,1000000,3,0.1,16,1.0,0.3139385799734602,10,5,5,0.9094482446078361,8.304250507603419e-05,0.014516228086918239,0.014599270591994274
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,1,0.1,0.03139385799734602,128,64,64,0.9930445596348478,8.58526794131701e-05,0.009737374178450404,0.009823226857863574
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,1,0.25,0.07848464499336505,128,64,64,0.982019116671621,1.0977850539855011e-05,0.02829197650465743,0.028302954355197286
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,1,0.5,0.1569692899867301,128,64,64,0.9617116937723543,2.9034293160931694e-07,0.045933877285128974,0.04593416762806058
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,1,1.0,0.3139385799734602,128,64,64,0.9094482446078361,4.843625781755265e-11,0.06039606064391327,0.060396060692349526
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,4,0.1,0.03139385799734602,64,32,32,0.9930445596348478,0.00016571051555884004,0.0021598101810313157,0.0023255206965901555
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,4,0.25,0.07848464499336505,64,32,32,0.982019116671621,5.76637577547963e-05,0.00882459913041843,0.008882262888173226
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,4,0.5,0.1569692899867301,64,32,32,0.9617116937723543,8.533736685492642e-06,0.01925454077676718,0.01926307451345267
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,4,1.0,0.3139385799734602,64,32,32,0.9094482446078361,7.669169832005094e-08,0.03168046791363029,0.03168054460532861
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,16,0.1,0.03139385799734602,21,10,11,0.9930445596348478,0.00025989076023712746,0.0003881679848572644,0.0006480587450943919
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,16,0.25,0.07848464499336505,21,10,11,0.982019116671621,0.00018297050685635996,0.0021722246008686018,0.002355195107724962
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,16,0.5,0.1569692899867301,21,10,11,0.9617116937723543,9.640884188589303e-05,0.007235236474891115,0.007331645316777008
frozenlake4x4-message-B1-D3-R0.1,frozenlake4x4,message,384,1,384,1000000,3,0.1,16,1.0,0.3139385799734602,21,10,11,0.9094482446078361,1.957999278684264e-05,0.02024743304266025,0.02026701303544709
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,1,0.1,0.03139385799734602,256,128,128,0.9930445596348478,2.361775989832524e-05,0.011180642874327485,0.01120426063422581
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,1,0.25,0.07848464499336505,256,128,128,0.982019116671621,4.6387641451550506e-07,0.022293177020229364,0.02229364089664388
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,1,0.5,0.1569692899867301,256,128,128,0.9617116937723543,5.743985789743823e-10,0.029251239779022324,0.0292512403534209
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,1,1.0,0.3139385799734602,256,128,128,0.9094482446078361,6.437080472665443e-17,0.03339618371214968,0.033396183712149745
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,4,0.1,0.03139385799734602,128,64,64,0.9930445596348478,8.58526794131701e-05,0.0031646466079963812,0.0032504992874095515
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,4,0.25,0.07848464499336505,128,64,64,0.982019116671621,1.0977850539855011e-05,0.009194892364013664,0.009205870214553519
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,4,0.5,0.1569692899867301,128,64,64,0.9617116937723543,2.9034293160931694e-07,0.014928510117666917,0.014928800460598525
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,4,1.0,0.3139385799734602,128,64,64,0.9094482446078361,4.843625781755265e-11,0.019628719709271814,0.019628719757708073
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,16,0.1,0.03139385799734602,42,21,21,0.9930445596348478,0.00020813948544188765,0.0007540785158592396,0.0009622180013011272
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,16,0.25,0.07848464499336505,42,21,21,0.982019116671621,0.00010328236383564074,0.003586787184789065,0.0036900695486247054
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,16,0.5,0.1569692899867301,42,21,21,0.9617116937723543,2.8779331229622784e-05,0.009412234747976556,0.009441014079206179
frozenlake4x4-message-B2-D3-R0.1,frozenlake4x4,message,768,2,768,1000000,3,0.1,16,1.0,0.3139385799734602,42,21,21,0.9094482446078361,1.182935001958665e-06,0.01864296242209708,0.01864414535709904
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,1,0.1,0.03139385799734602,64,32,32,0.9930445596348478,0.00016571051555884004,0.006645569787788664,0.006811280303347504
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,1,0.25,0.07848464499336505,64,32,32,0.982019116671621,5.76637577547963e-05,0.027152612708979784,0.02721027646673458
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,1,0.5,0.1569692899867301,64,32,32,0.9617116937723543,8.533736685492642e-06,0.059244740851591315,0.05925327458827681
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,1,1.0,0.3139385799734602,64,32,32,0.9094482446078361,7.669169832005094e-08,0.09747836281117013,0.09747843950286846
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,4,0.1,0.03139385799734602,32,16,16,0.9930445596348478,0.00023093903378333322,0.003529552182729003,0.003760491216512336
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,4,0.25,0.07848464499336505,32,16,16,0.982019116671621,0.00013490466543873624,0.018099393018600918,0.018234297684039655
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,4,0.5,0.1569692899867301,32,16,16,0.9617116937723543,5.0500022807955626e-05,0.052759341923842726,0.052809841946650685
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,4,1.0,0.3139385799734602,32,16,16,0.9094482446078361,4.304301160600279e-06,0.11962797690293596,0.11963228120409657
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,16,0.1,0.03139385799734602,10,5,5,0.9930445596348478,0.000290483719389455,0.000999918841945778,0.001290402561335233
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,16,0.25,0.07848464499336505,10,5,5,0.982019116671621,0.00024395971261941468,0.0060752721013307975,0.006319231813950213
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,16,0.5,0.1569692899867301,10,5,5,0.9617116937723543,0.0001778679063149762,0.023174178160501012,0.023352046066815988
frozenlake4x4-message-B0-D3-R0.9,frozenlake4x4,message,192,0,192,1000000,3,0.9,16,1.0,0.3139385799734602,10,5,5,0.9094482446078361,8.304250507603419e-05,0.08419412290412578,0.08427716540920181
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,1,0.1,0.03139385799734602,128,64,64,0.9930445596348478,8.58526794131701e-05,0.009737374178450404,0.009823226857863574
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,1,0.25,0.07848464499336505,128,64,64,0.982019116671621,1.0977850539855011e-05,0.02829197650465743,0.028302954355197286
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,1,0.5,0.1569692899867301,128,64,64,0.9617116937723543,2.9034293160931694e-07,0.045933877285128974,0.04593416762806058
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,1,1.0,0.3139385799734602,128,64,64,0.9094482446078361,4.843625781755265e-11,0.06039606064391327,0.060396060692349526
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,4,0.1,0.03139385799734602,64,32,32,0.9930445596348478,0.00016571051555884004,0.006147152053704514,0.006312862569263354
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,4,0.25,0.07848464499336505,64,32,32,0.982019116671621,5.76637577547963e-05,0.025116166755806302,0.025173830513561098
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,4,0.5,0.1569692899867301,64,32,32,0.9617116937723543,8.533736685492642e-06,0.05480138528772197,0.05480991902440747
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,4,1.0,0.3139385799734602,64,32,32,0.9094482446078361,7.669169832005094e-08,0.09016748560033237,0.0901675622920307
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,16,0.1,0.03139385799734602,21,10,11,0.9930445596348478,0.00025989076023712746,0.0022513743121721336,0.0025112650724092613
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,16,0.25,0.07848464499336505,21,10,11,0.982019116671621,0.00018297050685635996,0.012598902685037891,0.012781873191894251
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,16,0.5,0.1569692899867301,21,10,11,0.9617116937723543,9.640884188589303e-05,0.04196437155436847,0.04206078039625436
frozenlake4x4-message-B1-D3-R0.9,frozenlake4x4,message,384,1,384,1000000,3,0.9,16,1.0,0.3139385799734602,21,10,11,0.9094482446078361,1.957999278684264e-05,0.11743511164742945,0.1174546916402163
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,1,0.1,0.03139385799734602,256,128,128,0.9930445596348478,2.361775989832524e-05,0.011180642874327485,0.01120426063422581
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,1,0.25,0.07848464499336505,256,128,128,0.982019116671621,4.6387641451550506e-07,0.022293177020229364,0.02229364089664388
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,1,0.5,0.1569692899867301,256,128,128,0.9617116937723543,5.743985789743823e-10,0.029251239779022324,0.0292512403534209
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,1,1.0,0.3139385799734602,256,128,128,0.9094482446078361,6.437080472665443e-17,0.03339618371214968,0.033396183712149745
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,4,0.1,0.03139385799734602,128,64,64,0.9930445596348478,8.58526794131701e-05,0.009007071115066623,0.009092923794479794
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,4,0.25,0.07848464499336505,128,64,64,0.982019116671621,1.0977850539855011e-05,0.026170078266808124,0.02618105611734798
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,4,0.5,0.1569692899867301,128,64,64,0.9617116937723543,2.9034293160931694e-07,0.042488836488744304,0.04248912683167591
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,4,1.0,0.3139385799734602,128,64,64,0.9094482446078361,4.843625781755265e-11,0.05586635609561978,0.05586635614405604
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,16,0.1,0.03139385799734602,42,21,21,0.9930445596348478,0.00020813948544188765,0.004373655391983589,0.004581794877425477
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,16,0.25,0.07848464499336505,42,21,21,0.982019116671621,0.00010328236383564074,0.020803365671776576,0.020906648035612218
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,16,0.5,0.1569692899867301,42,21,21,0.9617116937723543,2.8779331229622784e-05,0.05459096153826403,0.05461974086949365
frozenlake4x4-message-B2-D3-R0.9,frozenlake4x4,message,768,2,768,1000000,3,0.9,16,1.0,0.3139385799734602,42,21,21,0.9094482446078361,1.182935001958665e-06,0.10812918204816305,0.108130364983165
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,1,0.1,0.03139385799734602,64,32,32,0.9930445596348478,0.00016571051555884004,0.006645569787788664,0.006811280303347504
frozenlake4x4-message-B0-D3-R1,frozenlake4x4,message,192,0,192,1000000,3,1.0,1,0.25,0.07848464499336505,64,32,32,0.982019116671621,5.76637577547963e-05,0.027152612708979784,0.02721027646673458
